"GROMOS 54A7, x","GROMOS 54A7, y","GROMOS 54A7, z","CHARMM 36/PAR, x; OPLS-AA/L, x","CHARMM 36/PAR, y","CHARMM 36/PAR, z","OPLS-AA/L, y","OPLS-AA/L, z","AMBER 99SB-ILDN, x","AMBER 99SB-ILDN, y","AMBER 99SB-ILDN, z","MARTINI, x","MARTINI, y","MARTINI, z"
135.4400024414,4.4874687195,-8.131819725,,,,,,112.1999969482,-8.2694940567,-1.0588591099,,,
135.6399993896,4.6809520721,-8.0040988922,,,,,,112.4000015259,-7.5657892227,-1.0803780556,,,
135.8399963379,4.2792863846,-6.9931850433,,,,,,112.5999984741,-7.1342153549,-2.3288507462,,,
136.0399932861,4.4897260666,-7.0113892555,,,,,,112.8000030518,-4.790517807,-0.7019039392,,,
136.2400054932,4.6505699158,-6.5657334328,,,,,,113.0,-4.9901871681,-0.4922269285,,,
136.4400024414,4.6067066193,-7.7520627975,,,,,,113.1999969482,-5.187356472,-1.8873075247,,,
136.6399993896,5.1117210388,-6.965672493,,,,,,113.4000015259,-4.7741289139,-1.8842850924,,,
136.8399963379,5.0469713211,-7.6762318611,,,,,,113.5999984741,-4.5428724289,-4.0508446693,,,
137.0399932861,4.3960475922,-7.9004025459,,,,,,113.8000030518,-4.1455044746,-4.0499491692,,,
137.2400054932,5.4261651039,-7.1536545753,,,,,,114.0,-4.3778190613,-3.2284338474,,,
137.4400024414,4.1748270988,-7.210226059,,,,,,114.1999969482,-3.7974581718,-3.5293650627,,,
137.6399993896,5.1272907257,-8.060464859,,,,,,114.4000015259,-4.2912225723,-3.6256029606,,,
137.8399963379,4.6074342728,-7.6451196671,,,,,,114.5999984741,-4.2058229446,-3.5001196861,,,
138.0399932861,5.6700205803,-8.0649452209,,,,,,114.8000030518,-3.5957858562,-4.565220356,,,
138.2400054932,4.8552885056,-8.0193719864,,,,,,115.0,-4.0559892654,-3.1940360069,,,
138.4400024414,4.3815460205,-7.2867407799,,,,,,115.1999969482,-4.1903138161,-4.2639856339,,,
138.6399993896,4.4734277725,-6.6597323418,,,,,,115.4000015259,-4.8240661621,-3.5608997345,,,
138.8399963379,4.3915915489,-7.1249160767,,,,,,115.5999984741,-3.8477959633,-3.7613344193,,,
139.0399932861,4.5284352303,-7.4110651016,,,,,,115.8000030518,-5.2018036842,-3.8446514606,,,
139.2400054932,4.4895439148,-7.6848626137,,,,,,116.0,-4.6848640442,-4.1207561493,,,
139.4400024414,5.6141023636,-7.0527229309,,,,,,116.1999969482,-4.2770404816,-3.0538458824,,,
139.6399993896,4.7087783813,-8.0009326935,,,,,,116.4000015259,-3.4152567387,-1.923086524,,,
139.8399963379,5.3670015335,-7.6249461174,,,,,,116.5999984741,-4.1367454529,-3.4787249565,,,
140.0399932861,5.9212260246,-7.1432323456,,,,,,116.8000030518,-3.5372848511,-3.1364140511,,,
140.2400054932,5.5966262817,-7.9606604576,,,,,,117.0,-4.5014162064,-4.6101293564,,,
140.4400024414,4.4010953903,-7.9169344902,,,,,,117.1999969482,-4.6337456703,-4.2607879639,,,
140.6399993896,4.7906603813,-8.0335464478,,,,,,117.4000015259,-4.2392721176,-4.8924136162,,,
140.8399963379,4.6813583374,-7.8255462646,,,,,,117.5999984741,-4.4986658096,-4.7495613098,,,
141.0399932861,4.3854999542,-7.412961483,,,,,,117.8000030518,-4.7806606293,-4.275718689,,,
141.2400054932,4.715054512,-7.2570400238,,,,,,118.0,-4.8174519539,-5.2410960197,,,
141.4400024414,4.7397627831,-7.6667523384,,,,,,118.1999969482,-4.6554303169,-5.1773796082,,,
141.6399993896,4.8420796394,-8.2881736755,,,,,,118.4000015259,-4.1903548241,-4.7453303337,,,
141.8399963379,4.9762949944,-7.0921325684,,,,,,118.5999984741,-4.5013628006,-4.5408272743,,,
142.0399932861,4.9302301407,-8.2203607559,,,,,,118.8000030518,-5.1979956627,-4.5996236801,,,
142.2400054932,4.7266330719,-8.4662399292,,,,,,119.0,-5.0656414032,-4.0394444466,,,
142.4400024414,4.7570719719,-8.1971054077,,,,,,119.1999969482,-4.7427330017,-4.4721536636,,,
142.6399993896,4.3594169617,-7.8222255707,,,,,,119.4000015259,-5.7355861664,-5.17522192,,,
142.8399963379,4.2570705414,-8.0441761017,,,,,,119.5999984741,-5.4092226028,-5.1583709717,,,
143.0399932861,4.826157093,-8.0236568451,,,,,,119.8000030518,-5.2872633934,-5.0210514069,,,
143.2400054932,4.5680484772,-8.4829044342,,,,,,120.0,-5.4498791695,-5.1852469444,,,
143.4400024414,5.3280582428,-8.1765632629,,,,,,120.1999969482,-4.8510046005,-5.052816391,,,
143.6399993896,5.4307360649,-7.464179039,,,,,,120.4000015259,-5.9369983673,-4.4854903221,,,
143.8399963379,5.1613087654,-7.0669798851,,,,,,120.5999984741,-5.5446519852,-4.9980707169,,,
144.0399932861,4.6431398392,-8.1064138412,,,,,,120.8000030518,-5.4378113747,-5.2559561729,,,
144.2400054932,5.2030234337,-6.9401421547,,,,,,121.0,-4.7154555321,-4.6160106659,,,
144.4400024414,5.3268556595,-7.4417190552,,,,,,121.1999969482,-4.6933250427,-4.6998257637,,,
144.6399993896,4.549498558,-8.5824537277,,,,,,121.4000015259,-5.4331140518,-4.7831616402,,,
144.8399963379,4.6519584656,-8.6777877808,,,,,,121.5999984741,-5.0895576477,-4.9883079529,,,
145.0399932861,5.8056459427,-7.4012556076,,,,,,121.8000030518,-5.1250033379,-4.6055045128,,,
145.2400054932,4.7126989365,-8.7369318008,,,,,,122.0,-5.6147003174,-4.6206455231,,,
145.4400024414,4.667529583,-7.758825779,,,,,,122.1999969482,-5.7237038612,-4.1841087341,,,
145.6399993896,4.7058978081,-7.7304778099,,,,,,122.4000015259,-5.3756613731,-4.2706718445,,,
145.8399963379,5.1687169075,-7.7423448563,,,,,,122.5999984741,-4.200117588,-3.8829779625,,,
146.0399932861,4.6198387146,-7.9108781815,,,,,,122.8000030518,-4.7663006783,-4.7571396828,,,
146.2400054932,4.4244074821,-7.7189159393,,,,,,123.0,-4.9087643623,-3.5410194397,,,
146.4400024414,4.2685761452,-7.5277318954,,,,,,123.1999969482,-4.5786161423,-4.3131518364,,,
146.6399993896,4.5996193886,-8.3601398468,,,,,,123.4000015259,-5.0121474266,-3.6427776814,,,
146.8399963379,3.8889319897,-8.4812602997,,,,,,123.5999984741,-5.1526355743,-3.8037934303,,,
147.0399932861,3.6474189758,-8.0016765594,,,,,,123.8000030518,-4.8181176186,-4.0349678993,,,
147.2400054932,3.8835682869,-8.7978115082,,,,,,124.0,-5.4828166962,-4.1935415268,,,
147.4400024414,4.7723431587,-7.9920558929,,,,,,124.1999969482,-5.26973629,-3.959918499,,,
147.6399993896,4.7081093788,-8.3372774124,,,,,,124.4000015259,-5.7210221291,-4.353764534,,,
147.8399963379,4.6849474907,-8.6608772278,,,,,,124.5999984741,-5.6432795525,-4.6600551605,,,
148.0399932861,4.0983991623,-8.4230623245,,,,,,124.8000030518,-4.1360039711,-5.4462127686,,,
148.2400054932,4.0104951859,-8.2239427567,,,,,,125.0,-4.365445137,-4.2639956474,,,
148.4400024414,4.1104111671,-7.9299664497,,,,,,125.1999969482,-4.7405190468,-3.7319560051,,,
148.6399993896,4.1443452835,-9.2557582855,,,,,,125.4000015259,-4.6341247559,-4.2223358154,,,
148.8399963379,3.9862747192,-8.7153730392,,,,,,125.5999984741,-4.9378151894,-3.8604571819,,,
149.0399932861,4.3242988586,-8.8963975906,,,,,,125.8000030518,-4.6714100838,-5.2611083984,,,
149.2400054932,3.8717932701,-9.2891960144,,,,,,126.0,-3.6493940353,-4.7127628326,,,
149.4400024414,3.9662384987,-9.4792575836,,,,,,126.1999969482,-4.69551754,-4.803665638,,,
149.6399993896,4.2117438316,-8.3201360703,,,,,,126.4000015259,-4.9984755516,-4.412443161,,,
149.8399963379,4.4604473114,-8.4823274612,,,,,,126.5999984741,-4.6085124016,-4.4097757339,,,
150.0399932861,4.5644049644,-7.7316994667,,,,,,126.8000030518,-4.6284899712,-4.1062407494,,,
150.2400054932,4.4645609856,-7.4767298698,,,,,,127.0,-4.7706112862,-4.264840126,,,
150.4400024414,4.6482930183,-7.6803188324,,,,,,127.1999969482,-4.4166564941,-4.4332270622,,,
150.6399993896,4.0489125252,-8.4681310654,,,,,,127.4000015259,-4.7017827034,-4.6148591042,,,
150.8399963379,4.5538029671,-8.5026292801,,,,,,127.5999984741,-4.1649851799,-3.4933681488,,,
151.0399932861,3.9835519791,-8.382361412,,,,,,127.8000030518,-4.1590762138,-3.6170012951,,,
151.2400054932,4.7571811676,-7.6216363907,,,,,,128.0,-4.8879628181,-4.449816227,,,
151.4400024414,4.6228427887,-8.3832597733,,,,,,128.1999969482,-4.4972500801,-4.0740604401,,,
151.6399993896,4.108874321,-7.635840416,,,,,,128.3999938965,-4.9597625732,-3.5406601429,,,
151.8399963379,4.158967495,-8.3645038605,,,,,,128.6000061035,-5.0114998817,-4.4892649651,,,
152.0399932861,4.2575063705,-8.5137271881,,,,,,128.8000030518,-4.8860678673,-4.2630996704,,,
152.2400054932,3.8764076233,-8.3385438919,,,,,,129.0,-4.6644759178,-3.9565958977,,,
152.4400024414,3.6270885468,-8.4086380005,,,,,,129.1999969482,-4.7922081947,-4.208881855,,,
152.6399993896,3.2214486599,-7.9325175285,,,,,,129.3999938965,-5.357571125,-3.9992816448,,,
152.8399963379,4.2038502693,-7.9025630951,,,,,,129.6000061035,-5.0688209534,-4.5448846817,,,
153.0399932861,3.7045078278,-7.8262310028,,,,,,129.8000030518,-4.7449402809,-4.1703019142,,,
153.2400054932,4.135653019,-8.1188297272,,,,,,130.0,-4.8620247841,-4.295114994,,,
153.4400024414,4.3097114563,-8.2609186172,,,,,,130.1999969482,-4.9092941284,-4.075407505,,,
153.6399993896,3.6640441418,-9.4769563675,,,,,,130.3999938965,-4.7122840881,-4.306286335,,,
153.8399963379,4.1500182152,-8.6944742203,,,,,,130.6000061035,-5.3975305557,-4.3915023804,,,
154.0399932861,3.9201693535,-8.280210495,,,,,,130.8000030518,-5.5337047577,-4.6988935471,,,
154.2400054932,3.899128437,-8.0745506287,,,,,,131.0,-5.5456709862,-3.9971220493,,,
154.4400024414,3.1786613464,-8.4142303467,,,,,,131.1999969482,-5.0462641716,-4.5273265839,,,
154.6399993896,3.6686775684,-8.2335166931,,,,,,131.3999938965,-5.930077076,-4.7282242775,,,
154.8399963379,3.249076128,-7.6648921967,,,,,,131.6000061035,-5.4821329117,-3.9070632458,,,
155.0399932861,3.7105102539,-8.503818512,,,,,,131.8000030518,-5.0270104408,-4.0156211853,,,
155.2400054932,3.9434349537,-8.204076767,,,,,,132.0,-4.8421912193,-4.3612589836,,,
155.4400024414,4.0046482086,-8.4660415649,,,,,,132.1999969482,-5.1435055733,-4.2573051453,,,
155.6399993896,3.6284987926,-8.0124349594,,,,,,132.3999938965,-5.1075425148,-3.9021635056,,,
155.8399963379,3.6503355503,-9.0490922928,,,,,,132.6000061035,-5.3681712151,-4.0950322151,,,
156.0399932861,3.5902416706,-8.6061325073,,,,,,132.8000030518,-5.3020620346,-4.2335596085,,,
156.2400054932,3.3229637146,-9.3817977905,,,,,,133.0,-5.3241744041,-4.4414243698,,,
156.4400024414,3.2918243408,-9.5418987274,,,,,,133.1999969482,-4.5899534225,-4.935646534,,,
156.6399993896,3.2334685326,-8.70840168,,,,,,133.3999938965,-5.2774224281,-4.0784740448,,,
156.8399963379,3.1937670708,-7.9879984856,,,,,,133.6000061035,-5.3864889145,-4.3337564468,,,
157.0399932861,3.5358221531,-8.3977499008,,,,,,133.8000030518,-5.0521426201,-4.378323555,,,
157.2400054932,3.476269722,-8.4713525772,,,,,,134.0,-5.1813025475,-4.0004758835,,,
157.4400024414,3.9531211853,-7.9816646576,,,,,,134.1999969482,-5.2467021942,-4.2733798027,,,
157.6399993896,3.1317853928,-8.4887390137,,,,,,134.3999938965,-4.7879662514,-3.8028450012,,,
157.8399963379,3.4625799656,-7.7030825615,,,,,,134.6000061035,-5.251704216,-3.5864617825,,,
158.0399932861,4.1299481392,-8.187836647,,,,,,134.8000030518,-5.4731855392,-3.3417184353,,,
158.2400054932,4.2173466682,-7.3845558167,,,,,,135.0,-5.0965418816,-4.0891947746,,,
158.4400024414,3.7967870235,-7.5279192924,,,,,,135.1999969482,-5.1656785011,-3.3554546833,,,
158.6399993896,3.7078404427,-7.8947587013,,,,,,135.3999938965,-4.8499603271,-4.0438952446,,,
158.8399963379,4.6570568085,-8.4017982483,,,,,,135.6000061035,-5.4418754578,-3.7899756432,,,
159.0399932861,4.6757931709,-7.2812132835,,,,,,135.8000030518,-4.9413743019,-4.2779479027,,,
159.2400054932,4.8084516525,-7.4067230225,,,,,,136.0,-4.4632644653,-4.0068445206,,,
159.4400024414,4.2062458992,-7.913482666,,,,,,136.1999969482,-4.6418304443,-3.9169917107,,,
159.6399993896,4.068801403,-6.8246955872,,,,,,136.3999938965,-4.610314846,-4.0831613541,,,
159.8399963379,4.4095101357,-7.4921426773,,,,,,136.6000061035,-5.2116212845,-4.0573921204,,,
160.0399932861,3.8885514736,-7.9196615219,,,,,,136.8000030518,-5.2659125328,-3.8888087273,,,
160.2400054932,4.8719034195,-7.7957692146,,,,,,137.0,-4.6445198059,-3.7039344311,,,
160.4400024414,4.0085000992,-7.3658871651,,,,,,137.1999969482,-4.6338376999,-4.1784768105,,,
160.6399993896,5.054608345,-7.6010813713,,,,,,137.3999938965,-4.1266913414,-5.1531991959,,,
160.8399963379,3.6268758774,-7.1310296059,,,,,,137.6000061035,-4.6880435944,-4.6078467369,,,
161.0399932861,4.04002285,-7.8590884209,,,,,,137.8000030518,-5.0747919083,-4.3444347382,,,
161.2400054932,4.453098774,-8.3663797379,,,,,,138.0,-4.6573433876,-4.332924366,,,
161.4400024414,4.053747654,-7.9254479408,,,,,,138.1999969482,-4.9818191528,-3.5396509171,,,
161.6399993896,3.8224139214,-8.0296201706,,,,,,138.3999938965,-5.7255387306,-3.902518034,,,
161.8399963379,4.3656053543,-8.2975177765,,,,,,138.6000061035,-5.0920090675,-3.8827834129,,,
162.0399932861,4.291852951,-7.604224205,,,,,,138.8000030518,-5.4680285454,-4.096200943,,,
162.2400054932,3.8755450249,-7.2497577667,,,,,,139.0,-5.3592648506,-4.1266479492,,,
162.4400024414,4.3295855522,-8.214840889,,,,,,139.1999969482,-5.1580767632,-3.4784064293,,,
162.6399993896,4.1443748474,-7.8222465515,,,,,,139.3999938965,-5.0241684914,-4.2406477928,,,
162.8399963379,4.6289486885,-8.3627929688,,,,,,139.6000061035,-5.4352240562,-4.105494976,,,
163.0399932861,4.8356351852,-8.7001085281,,,,,,139.8000030518,-4.6189923286,-4.2968382835,,,
163.2400054932,4.4239401817,-8.7352495193,,,,,,140.0,-4.371670723,-4.5220270157,,,
163.4400024414,5.0926046371,-7.7713451385,,,,,,140.1999969482,-5.5586881638,-3.9382567406,,,
163.6399993896,4.0941581726,-9.1219844818,,,,,,140.3999938965,-5.3264951706,-3.4146637917,,,
163.8399963379,4.2164030075,-7.7256302834,,,,,,140.6000061035,-4.7220478058,-3.8429260254,,,
164.0399932861,4.3055028915,-8.1641616821,,,,,,140.8000030518,-5.0797128677,-3.9872813225,,,
164.2400054932,4.6191425323,-8.9511365891,,,,,,141.0,-5.5292139053,-3.6903719902,,,
164.4400024414,4.9490275383,-9.1085042953,,,,,,141.1999969482,-5.4081368446,-3.471871376,,,
164.6399993896,4.4809699059,-8.0725564957,,,,,,141.3999938965,-5.4009866714,-4.4243283272,,,
164.8399963379,4.5270237923,-8.4643001556,,,,,,141.6000061035,-5.5000824928,-3.8729805946,,,
165.0399932861,4.2291717529,-8.4317111969,,,,,,141.8000030518,-5.3812479973,-4.1129627228,,,
165.2400054932,3.9294016361,-8.2852611542,,,,,,142.0,-5.7180576324,-3.7468204498,,,
165.4400024414,5.2251868248,-8.3488779068,,,,,,142.1999969482,-5.010884285,-3.6146206856,,,
165.6399993896,4.5269613266,-8.7433862686,,,,,,142.3999938965,-5.4352807999,-4.0347423553,,,
165.8399963379,3.991932869,-9.1199445724,,,,,,142.6000061035,-5.7935442924,-3.1937999725,,,
166.0399932861,3.8656816483,-8.1243438721,,,,,,142.8000030518,-5.7115011215,-3.2250709534,,,
166.2400054932,4.0456581116,-8.7691745758,,,,,,143.0,-5.6162724495,-3.8135643005,,,
166.4400024414,4.074757576,-8.8075084686,,,,,,143.1999969482,-5.1832933426,-3.5883512497,,,
166.6399993896,4.2356181145,-7.8359851837,,,,,,143.3999938965,-5.1418766975,-3.7031803131,,,
166.8399963379,4.7105264664,-8.8010091782,,,,,,143.6000061035,-4.9540247917,-4.1128211021,,,
167.0399932861,4.5263476372,-8.2112455368,,,,,,143.8000030518,-4.8052511215,-3.8167331219,,,
167.2400054932,4.8564224243,-7.929336071,,,,,,144.0,-5.3236069679,-3.2751808167,,,
167.4400024414,5.0612382889,-8.0286865234,,,,,,144.1999969482,-5.1102700233,-3.5598750114,,,
167.6399993896,4.5501785278,-8.1644363403,,,,,,144.3999938965,-5.3071360588,-4.2484641075,,,
167.8399963379,5.3423457146,-8.9115018845,,,,,,144.6000061035,-4.8770308495,-3.9608991146,,,
168.0399932861,5.2400121689,-8.5128746033,,,,,,144.8000030518,-5.8767156601,-3.2762112617,,,
168.2400054932,4.7850956917,-8.4451532364,,,,,,145.0,-6.5200543404,-3.4755468369,,,
168.4400024414,5.153151989,-8.3834199905,,,,,,145.1999969482,-4.951479435,-3.6733658314,,,
168.6399993896,5.0104427338,-7.3462882042,,,,,,145.3999938965,-5.3359413147,-3.3821203709,,,
168.8399963379,5.2236566544,-8.1746349335,,,,,,145.6000061035,-5.2975158691,-3.7723469734,,,
169.0399932861,4.9222841263,-7.1248822212,,,,,,145.8000030518,-4.9097499847,-3.4244322777,,,
169.2400054932,4.7215647697,-7.4998965263,,,,,,146.0,-5.9136943817,-3.2946398258,,,
169.4400024414,3.7264466286,-7.1608271599,,,,,,146.1999969482,-5.7973046303,-3.8153040409,,,
169.6399993896,4.3055524826,-7.9437975883,,,,,,146.3999938965,-5.4563364983,-3.5803918839,,,
169.8399963379,4.4549331665,-7.8035674095,,,,,,146.6000061035,-5.1385393143,-4.0588345528,,,
170.0399932861,4.6741776466,-8.0611972809,,,,,,146.8000030518,-6.0406718254,-3.5186233521,,,
170.2400054932,5.0418419838,-7.798391819,,,,,,147.0,-4.7901849747,-4.3292427063,,,
170.4400024414,4.128162384,-7.6447148323,,,,,,147.1999969482,-5.0841364861,-4.166352272,,,
170.6399993896,4.8801026344,-6.9657535553,,,,,,147.3999938965,-5.1850404739,-3.951644659,,,
170.8399963379,4.7275257111,-6.9775767326,,,,,,147.6000061035,-5.324461937,-3.1281671524,,,
171.0399932861,4.721827507,-6.3733525276,,,,,,147.8000030518,-5.3446674347,-4.1773834229,,,
171.2400054932,4.2270040512,-7.0922942162,,,,,,148.0,-5.2886962891,-4.4200305939,,,
171.4400024414,4.3598356247,-7.8567128181,,,,,,148.1999969482,-5.1612672806,-4.1844792366,,,
171.6399993896,3.9360575676,-8.446475029,,,,,,148.3999938965,-5.4763221741,-3.9153006077,,,
171.8399963379,4.2244553566,-8.2616786957,,,,,,148.6000061035,-4.8339004517,-4.0855531693,,,
172.0399932861,4.4796452522,-7.5407176018,,,,,,148.8000030518,-5.5394864082,-4.0766954422,,,
172.2400054932,4.5036220551,-7.1409673691,,,,,,149.0,-5.8527545929,-3.1485834122,,,
172.4400024414,5.0402021408,-6.9575462341,,,,,,149.1999969482,-5.4007720947,-3.8402037621,,,
172.6399993896,4.7790632248,-6.8730182648,,,,,,149.3999938965,-5.4381642342,-3.7814450264,,,
172.8399963379,4.7774033546,-6.8456287384,,,,,,149.6000061035,-4.740170002,-4.6580376625,,,
173.0399932861,5.5493803024,-7.0549230576,,,,,,149.8000030518,-5.6604390144,-4.0958356857,,,
173.2400054932,4.6571588516,-7.1676220894,,,,,,150.0,-5.6003012657,-3.2642083168,,,
173.4400024414,4.4842247963,-6.460755825,,,,,,150.1999969482,-5.12560606,-4.1465978622,,,
173.6399993896,4.3879694939,-7.0275034904,,,,,,150.3999938965,-5.7926292419,-3.9111466408,,,
173.8399963379,5.4000973701,-5.9989886284,,,,,,150.6000061035,-5.5571436882,-3.7719671726,,,
174.0399932861,4.9671525955,-6.6075286865,,,,,,150.8000030518,-5.84983778,-4.1176576614,,,
174.2400054932,4.3237390518,-6.2498664856,,,,,,151.0,-5.1668586731,-3.3373601437,,,
174.4400024414,4.8331794739,-6.1905817986,,,,,,151.1999969482,-4.9650297165,-2.7495112419,,,
174.6399993896,4.174352169,-6.3578081131,,,,,,151.3999938965,-5.0444278717,-3.0274941921,,,
174.8399963379,4.350189209,-6.3275938034,,,,,,151.6000061035,-5.0546717644,-2.7793691158,,,
175.0399932861,4.3603992462,-6.5032849312,,,,,,151.8000030518,-5.2545752525,-3.1120929718,,,
175.2400054932,4.2882385254,-6.6925878525,,,,,,152.0,-5.2324614525,-3.0589332581,,,
175.4400024414,4.2204537392,-6.3831205368,,,,,,152.1999969482,-4.8634104729,-3.5493364334,,,
175.6399993896,4.9610342979,-6.6947245598,,,,,,152.3999938965,-4.83192873,-3.562502861,,,
175.8399963379,4.3218345642,-6.7666659355,,,,,,152.6000061035,-4.9356117249,-3.0263507366,,,
176.0399932861,4.7557024956,-6.8667874336,,,,,,152.8000030518,-4.9813532829,-3.6374163628,,,
176.2400054932,4.601808548,-6.2383713722,,,,,,153.0,-5.1464738846,-3.7483921051,,,
176.4400024414,4.4385409355,-6.7853217125,,,,,,153.1999969482,-4.7226896286,-4.3677315712,,,
176.6399993896,4.9485406876,-7.0503373146,,,,,,153.3999938965,-4.6986250877,-3.7590930462,,,
176.8399963379,4.8394522667,-6.8860645294,,,,,,153.6000061035,-4.7200579643,-3.3747541904,,,
177.0399932861,5.34395504,-6.513109684,,,,,,153.8000030518,-4.9739685059,-3.8156704903,,,
177.2400054932,4.9350132942,-6.5877022743,,,,,,154.0,-4.7923355103,-3.1648664474,,,
177.4400024414,4.5117239952,-7.9692268372,,,,,,154.1999969482,-4.8236408234,-4.1567811966,,,
177.6399993896,4.5826206207,-7.152408123,,,,,,154.3999938965,-4.8811058998,-4.0356092453,,,
177.8399963379,4.5829954147,-7.2665777206,,,,,,154.6000061035,-5.2261977196,-4.0569882393,,,
178.0399932861,4.9092812538,-6.3473567963,,,,,,154.8000030518,-4.7635860443,-4.6661977768,,,
178.2400054932,4.9833388329,-6.9100375175,,,,,,155.0,-4.9495959282,-4.0201001167,,,
178.4400024414,4.6951684952,-6.8753032684,,,,,,155.1999969482,-4.0834693909,-3.845746994,,,
178.6399993896,5.1385278702,-6.9846978188,,,,,,155.3999938965,-4.6933727264,-3.7223315239,,,
178.8399963379,5.0192670822,-7.0084533691,,,,,,155.6000061035,-4.0289125443,-3.2724795341,,,
179.0399932861,4.4774150848,-8.217710495,,,,,,155.8000030518,-3.6917891502,-3.6616997719,,,
179.2400054932,4.8012003899,-6.3727879524,,,,,,156.0,-4.8875131607,-3.6093006134,,,
179.4400024414,5.6342153549,-6.3529777527,,,,,,156.1999969482,-4.571562767,-3.4737534523,,,
179.6399993896,5.0857000351,-7.6814846992,,,,,,156.3999938965,-4.1829071045,-2.9738938808,,,
179.8399963379,5.1435799599,-6.4592623711,,,,,,156.6000061035,-4.5516552925,-3.281563282,,,
180.0399932861,5.0053935051,-6.4531302452,,,,,,156.8000030518,-4.5849628448,-3.5059313774,,,
180.2400054932,4.565123558,-7.8877139091,,,,,,157.0,-4.0105395317,-3.927520752,,,
180.4400024414,4.7619204521,-6.1549167633,,,,,,157.1999969482,-5.086892128,-4.6058535576,,,
180.6399993896,5.1551766396,-6.2447686195,,,,,,157.3999938965,-4.0172076225,-4.442876339,,,
180.8399963379,5.1652026176,-7.0163154602,,,,,,157.6000061035,-4.6861271858,-3.7920012474,,,
181.0399932861,5.3110227585,-7.3181977272,,,,,,157.8000030518,-4.2060828209,-4.397778511,,,
181.2400054932,5.7046484947,-6.3431482315,,,,,,158.0,-4.9930076599,-3.7860536575,,,
181.4400024414,4.7767820358,-7.0419492722,,,,,,158.1999969482,-5.314198494,-3.980027914,,,
181.6399993896,4.9886684418,-6.5253448486,,,,,,158.3999938965,-4.7241396904,-3.485435009,,,
181.8399963379,4.59278965,-7.0159463882,,,,,,158.6000061035,-3.6942529678,-4.3309583664,,,
182.0399932861,4.4545907974,-7.2889037132,,,,,,158.8000030518,-4.4562897682,-3.6421537399,,,
182.2400054932,4.7003736496,-7.8629407883,,,,,,159.0,-4.186841011,-3.0067672729,,,
182.4400024414,4.8226079941,-8.2848873138,,,,,,159.1999969482,-4.705104351,-4.5390515327,,,
182.6399993896,4.2235746384,-8.1558914185,,,,,,159.3999938965,-3.4661483765,-3.7773377895,,,
182.8399963379,5.1151843071,-7.4963588715,,,,,,159.6000061035,-4.5698218346,-4.2280688286,,,
183.0399932861,4.8992562294,-7.466963768,,,,,,159.8000030518,-4.458594799,-3.6798713207,,,
183.2400054932,5.1253943443,-7.4695067406,,,,,,160.0,-4.6423826218,-3.684494257,,,
183.4400024414,4.9656076431,-8.2283039093,,,,,,160.1999969482,-4.3303632736,-3.6208827496,,,
183.6399993896,5.2983326912,-7.5131521225,,,,,,160.3999938965,-3.599755764,-3.1335971355,,,
183.8399963379,4.9307098389,-7.3303356171,,,,,,160.6000061035,-4.4957909584,-3.1416065693,,,
184.0399932861,5.2764687538,-6.8585557938,,,,,,160.8000030518,-4.6334881783,-3.0994129181,,,
184.2400054932,4.4997925758,-7.58502388,,,,,,161.0,-4.7238082886,-3.8730759621,,,
184.4400024414,3.6419634819,-6.7773256302,,,,,,161.1999969482,-4.6452097893,-3.5489897728,,,
184.6399993896,3.5567946434,-6.8366656303,,,,,,161.3999938965,-5.434469223,-3.1317462921,,,
184.8399963379,4.6053395271,-7.1926569939,,,,,,161.6000061035,-5.3233008385,-3.3445122242,,,
185.0399932861,4.8268194199,-7.8109054565,,,,,,161.8000030518,-4.7328615189,-4.1859269142,,,
185.2400054932,4.6832494736,-7.4782319069,,,,,,162.0,-4.8336639404,-3.2845001221,,,
185.4400024414,4.6181926727,-6.1747817993,,,,,,162.1999969482,-4.4199051857,-4.3785953522,,,
185.6399993896,5.143116951,-6.7197861671,,,,,,162.3999938965,-5.4730110168,-4.1815209389,,,
185.8399963379,4.4249830246,-6.8951325417,,,,,,162.6000061035,-4.7331295013,-3.4332857132,,,
186.0399932861,3.5359675884,-7.2269425392,,,,,,162.8000030518,-5.3137254715,-3.9493021965,,,
186.2400054932,4.5177059174,-7.0605854988,,,,,,163.0,-5.0045375824,-3.3155329227,,,
186.4400024414,3.9874610901,-6.7742757797,,,,,,163.1999969482,-4.7539191246,-3.7597169876,,,
186.6399993896,3.9841227531,-7.5228857994,,,,,,163.3999938965,-5.3648734093,-3.6755595207,,,
186.8399963379,4.6019310951,-6.3375782967,,,,,,163.6000061035,-4.0404801369,-4.2207984924,,,
187.0399932861,4.2547869682,-7.1246333122,,,,,,163.8000030518,-4.1745004654,-3.4106297493,,,
187.2400054932,4.9609599113,-7.6513147354,,,,,,164.0,-4.6017379761,-3.7304563522,,,
187.4400024414,4.29575634,-7.4627799988,,,,,,164.1999969482,-4.0488605499,-3.2760875225,,,
187.6399993896,4.673456192,-7.9901051521,,,,,,164.3999938965,-3.8105595112,-3.8764438629,,,
187.8399963379,5.2765412331,-7.5558485985,,,,,,164.6000061035,-4.6097927094,-4.2614445686,,,
188.0399932861,4.5143609047,-7.1948657036,,,,,,164.8000030518,-4.9029126167,-3.7872781754,,,
188.2400054932,4.2260131836,-7.6661772728,,,,,,165.0,-4.0380644798,-3.2772271633,,,
