"Temperatur, x; Luftfeuchte, x","Temperatur, y","Luftfeuchte, y"
2018-01-12 19:25:07,20.3,37.6
2018-01-12 19:30:08,20.3,37.8
2018-01-12 19:35:07,20.3,37.7
2018-01-12 19:40:07,20.3,37.7
2018-01-12 19:45:07,20.3,37.8
2018-01-12 19:50:08,20.3,37.6
2018-01-12 19:55:08,20.3,37.6
2018-01-12 20:00:07,20.3,37.0
2018-01-12 20:05:09,20.3,37.6
2018-01-12 20:10:07,20.3,37.5
2018-01-12 20:15:07,20.4,37.5
2018-01-12 20:20:12,20.3,37.8
2018-01-12 20:25:07,20.3,37.8
2018-01-12 20:30:08,20.3,38.0
2018-01-12 20:35:09,20.3,38.2
2018-01-12 20:40:08,20.3,38.1
2018-01-12 20:45:07,20.3,38.1
2018-01-12 20:50:11,20.2,38.5
2018-01-12 20:55:09,20.1,36.0
2018-01-12 21:00:07,20.1,36.0
2018-01-12 21:05:08,19.6,32.6
2018-01-12 21:10:07,19.6,32.5
2018-01-12 21:15:07,19.2,32.4
2018-01-12 21:20:07,18.8,32.3
2018-01-12 21:25:07,18.6,33.1
2018-01-12 21:30:07,18.5,33.9
