"Hoelbaekken Flow (m3/s), x","Hoelbaekken Flow (m3/s), y","Hoelbakken vandstand /10 (m), x","Hoelbakken vandstand /10 (m), y"
2017-12-28 16:16:35,0.0434612724,2017-12-14 08:16:35,0.02431231
2017-12-28 16:26:35,0.0434508334,2017-12-14 08:26:35,0.02436444
2017-12-28 16:36:35,0.043440443,2017-12-14 08:36:35,0.02433721
2017-12-28 16:46:35,0.0434280994,2017-12-14 08:46:35,0.02445031
2017-12-28 16:56:35,0.0434196261,2017-12-14 08:56:35,0.0245177
2017-12-28 17:06:35,0.0434042814,2017-12-14 09:06:35,0.02456117
2017-12-28 17:16:35,0.0433918954,2017-12-14 09:16:35,0.02459064
2017-12-28 17:26:35,0.0433798834,2017-12-14 09:26:35,0.02460289
2017-12-28 17:36:35,0.0433673443,2017-12-14 09:36:35,0.02457984
2017-12-28 17:46:35,0.0433582344,2017-12-14 09:46:35,0.02453676
2017-12-28 17:56:35,0.0433445997,2017-12-14 09:56:35,0.02452081
2017-12-28 18:06:35,0.0433338068,2017-12-14 10:06:35,0.02447608
2017-12-28 18:16:35,0.0433250117,2017-12-14 10:16:35,0.02448308
2017-12-28 18:26:35,0.0433139438,2017-12-14 10:26:35,0.02449154
2017-12-28 18:36:35,0.0433090646,2017-12-14 10:36:35,0.02455932
2017-12-28 18:46:35,0.0432913664,2017-12-14 10:46:35,0.02455572
2017-12-28 18:56:35,0.0432705335,2017-12-14 10:56:35,0.02454853
2017-12-28 19:06:35,0.0432623079,2017-12-14 11:06:35,0.02454269
2017-12-28 19:16:35,0.0432533746,2017-12-14 11:16:35,0.02454366
2017-12-28 19:26:35,0.0432445055,2017-12-14 11:26:35,0.02453763
2017-12-28 19:36:35,0.0432323455,2017-12-14 11:36:35,0.0245211
2017-12-28 19:46:35,0.0432318647,2017-12-14 11:46:35,0.02454221
2017-12-28 19:56:35,0.0432356726,2017-12-14 11:56:35,0.0245461
2017-12-28 20:06:35,0.0432333212,2017-12-14 12:06:35,0.02461193
2017-12-28 20:16:35,0.0432302486,2017-12-14 12:16:35,0.02463333
2017-12-28 20:26:35,0.0432296834,2017-12-14 12:26:35,0.02459171
2017-12-28 20:36:35,0.0432262751,2017-12-14 12:36:35,0.02459968
2017-12-28 20:46:35,0.0432215089,2017-12-14 12:46:35,0.02462496
2017-12-28 20:56:35,0.0432212883,2017-12-14 12:56:35,0.02464286
2017-12-28 21:06:35,0.0432200601,2017-12-14 13:06:35,0.02473952
2017-12-28 21:16:35,0.0432210652,2017-12-14 13:16:35,0.02479427
2017-12-28 21:26:35,0.0432234639,2017-12-14 13:26:35,0.02469518
2017-12-28 21:36:35,0.043226602,2017-12-14 13:36:35,0.02476072
2017-12-28 21:46:35,0.0432312157,2017-12-14 13:46:35,0.02472036
2017-12-28 21:56:35,0.0432369297,2017-12-14 13:56:35,0.02469508
2017-12-28 22:06:35,0.0432395701,2017-12-14 14:06:35,0.024765
2017-12-28 22:16:35,0.0432443634,2017-12-14 14:16:35,0.02488851
2017-12-28 22:26:35,0.0432450577,2017-12-14 14:26:35,0.02480799
2017-12-28 22:36:35,0.0432525539,2017-12-14 14:36:35,0.02479194
2017-12-28 22:46:35,0.0432578808,2017-12-14 14:46:35,0.02481703
2017-12-28 22:56:35,0.0432625232,2017-12-14 14:56:35,0.02488063
2017-12-28 23:06:35,0.0432699441,2017-12-14 15:06:35,0.02510099
2017-12-28 23:16:35,0.0432794425,2017-12-14 15:16:35,0.02494228
2017-12-28 23:26:35,0.0432891845,2017-12-14 15:26:35,0.02484017
2017-12-28 23:36:35,0.0432872459,2017-12-14 15:36:35,0.02476257
2017-12-28 23:46:35,0.0432889747,2017-12-14 15:46:35,0.02470548
2017-12-28 23:56:35,0.0432933638,2017-12-14 15:56:35,0.02476111
2017-12-29 00:06:35,0.0433027061,2017-12-14 16:06:35,0.0248038
2017-12-29 00:16:35,0.0433097811,2017-12-14 16:16:35,0.02484037
2017-12-29 00:26:35,0.0433155727,2017-12-14 16:26:35,0.02478221
2017-12-29 00:36:35,0.0433269457,2017-12-14 16:36:35,0.02482753
2017-12-29 00:46:35,0.0433302477,2017-12-14 16:46:35,0.02481508
2017-12-29 00:56:35,0.0433394413,2017-12-14 16:56:35,0.02470354
2017-12-29 01:06:35,0.0433520288,2017-12-14 17:06:35,0.02473145
2017-12-29 01:16:35,0.0433574508,2017-12-14 17:16:35,0.02473203
2017-12-29 01:26:35,0.0433664051,2017-12-14 17:26:35,0.02472435
2017-12-29 01:36:35,0.0433681271,2017-12-14 17:36:35,0.02472046
2017-12-29 01:46:35,0.0433724991,2017-12-14 17:46:35,0.02471385
2017-12-29 01:56:35,0.0433777558,2017-12-14 17:56:35,0.02488569
2017-12-29 02:06:35,0.0433811302,2017-12-14 18:06:35,0.02461543
2017-12-29 02:16:35,0.0433912626,2017-12-14 18:16:35,0.02465754
2017-12-29 02:26:35,0.0433927457,2017-12-14 18:26:35,0.02467116
2017-12-29 02:36:35,0.0433901671,2017-12-14 18:36:35,0.02481197
2017-12-29 02:46:35,0.0433911055,2017-12-14 18:46:35,0.02452976
2017-12-29 02:56:35,0.0433848575,2017-12-14 18:56:35,0.02459268
2017-12-29 03:06:35,0.0433967195,2017-12-14 19:06:35,0.02452353
2017-12-29 03:16:35,0.0433959128,2017-12-14 19:16:35,0.02451663
2017-12-29 03:26:35,0.0434001102,2017-12-14 19:26:35,0.02459628
2017-12-29 03:36:35,0.043398063,2017-12-14 19:36:35,0.02450506
2017-12-29 03:46:35,0.043395871,2017-12-14 19:46:35,0.02442415
2017-12-29 03:56:35,0.0433972381,2017-12-14 19:56:35,0.02452772
2017-12-29 04:06:35,0.0433992649,2017-12-14 20:06:35,0.02463537
2017-12-29 04:16:35,0.04339659,2017-12-14 20:16:35,0.02458441
2017-12-29 04:26:35,0.0433980377,2017-12-14 20:26:35,0.02450467
2017-12-29 04:36:35,0.0433921572,2017-12-14 20:36:35,0.02449543
2017-12-29 04:46:35,0.0434034443,2017-12-14 20:46:35,0.02451702
2017-12-29 04:56:35,0.0434026659,2017-12-14 20:56:35,0.02450428
2017-12-29 05:06:35,0.0434070788,2017-12-14 21:06:35,0.02455417
2017-12-29 05:16:35,0.0434084451,2017-12-14 21:16:35,0.02460367
2017-12-29 05:26:35,0.0434112491,2017-12-14 21:26:35,0.02463858
2017-12-29 05:36:35,0.0434188933,2017-12-14 21:36:35,0.02471997
2017-12-29 05:46:35,0.0434307865,2017-12-14 21:46:35,0.02478358
2017-12-29 05:56:35,0.0434390715,2017-12-14 21:56:35,0.02485447
2017-12-29 06:06:35,0.0434490278,2017-12-14 22:06:35,0.02491778
2017-12-29 06:16:35,0.0434520031,2017-12-14 22:16:35,0.02499091
2017-12-29 06:26:35,0.0434520643,2017-12-14 22:26:35,0.02509457
2017-12-29 06:36:35,0.0434573192,2017-12-14 22:36:35,0.02515069
2017-12-29 06:46:35,0.0434702292,2017-12-14 22:46:35,0.02522168
2017-12-29 06:56:35,0.043473703,2017-12-14 22:56:35,0.02532243
2017-12-29 07:06:35,0.0434749986,2017-12-14 23:06:35,0.02534266
2017-12-29 07:16:35,0.0434701716,2017-12-14 23:16:35,0.0253517
2017-12-29 07:26:35,0.0434763775,2017-12-14 23:26:35,0.02536988
2017-12-29 07:36:35,0.0434784202,2017-12-14 23:36:35,0.02539857
2017-12-29 07:46:35,0.0434881427,2017-12-14 23:46:35,0.02545099
2017-12-29 07:56:35,0.0434975184,2017-12-14 23:56:35,0.02551897
2017-12-29 08:06:35,0.0435035332,2017-12-15 00:06:35,0.02552879
2017-12-29 08:16:35,0.0435044509,2017-12-15 00:16:35,0.02550496
2017-12-29 08:26:35,0.0435159225,2017-12-15 00:26:35,0.02550136
2017-12-29 08:36:35,0.0435254803,2017-12-15 00:36:35,0.02555067
2017-12-29 08:46:35,0.0435360253,2017-12-15 00:46:35,0.02558111
2017-12-29 08:56:35,0.0435417434,2017-12-15 00:56:35,0.0256239
2017-12-29 09:06:35,0.0435410906,2017-12-15 01:06:35,0.02563469
2017-12-29 09:16:35,0.0435548959,2017-12-15 01:16:35,0.02565084
2017-12-29 09:26:35,0.0435557388,2017-12-15 01:26:35,0.02562633
2017-12-29 09:36:35,0.0435569397,2017-12-15 01:36:35,0.02561223
2017-12-29 09:46:35,0.0435642757,2017-12-15 01:46:35,0.02560299
2017-12-29 09:56:35,0.0435768077,2017-12-15 01:56:35,0.0255462
2017-12-29 10:06:35,0.0435798433,2017-12-15 02:06:35,0.02549699
2017-12-29 10:16:35,0.0435848068,2017-12-15 02:16:35,0.02550856
2017-12-29 10:26:35,0.0435670984,2017-12-15 02:26:35,0.02551731
2017-12-29 10:36:35,0.0435868286,2017-12-15 02:36:35,0.02550895
2017-12-29 10:46:35,0.0435926835,2017-12-15 02:46:35,0.02544827
2017-12-29 10:56:35,0.0435941377,2017-12-15 02:56:35,0.02534859
2017-12-29 11:06:35,0.0435972019,2017-12-15 03:06:35,0.02533108
2017-12-29 11:16:35,0.0436025257,2017-12-15 03:16:35,0.02536113
2017-12-29 11:26:35,0.0436021789,2017-12-15 03:26:35,0.02539789
2017-12-29 11:36:35,0.0436078952,2017-12-15 03:36:35,0.025373
2017-12-29 11:46:35,0.0435870016,2017-12-15 03:46:35,0.02538846
2017-12-29 11:56:35,0.0435691251,2017-12-15 03:56:35,0.02539108
2017-12-29 12:06:35,0.0435801738,2017-12-15 04:06:35,0.02534888
2017-12-29 12:16:35,0.0435881447,2017-12-15 04:16:35,0.02541257
2017-12-29 12:26:35,0.0435995486,2017-12-15 04:26:35,0.02536181
2017-12-29 12:36:35,0.0435826159,2017-12-15 04:36:35,0.02530949
2017-12-29 12:46:35,0.0435760703,2017-12-15 04:46:35,0.02525406
2017-12-29 12:56:35,0.0435454624,2017-12-15 04:56:35,0.02513338
2017-12-29 13:06:35,0.0435393776,2017-12-15 05:06:35,0.02508679
2017-12-29 13:16:35,0.0436032269,2017-12-15 05:16:35,0.02503953
2017-12-29 13:26:35,0.0436234249,2017-12-15 05:26:35,0.02504546
2017-12-29 13:36:35,0.0436241085,2017-12-15 05:36:35,0.02507386
2017-12-29 13:46:35,0.0436419057,2017-12-15 05:46:35,0.02510158
2017-12-29 13:56:35,0.0436498688,2017-12-15 05:56:35,0.02510644
2017-12-29 14:06:35,0.0436577416,2017-12-15 06:06:35,0.02506161
2017-12-29 14:16:35,0.0436685776,2017-12-15 06:16:35,0.02508359
2017-12-29 14:26:35,0.0436690234,2017-12-15 06:26:35,0.02509895
2017-12-29 14:36:35,0.0436758034,2017-12-15 06:36:35,0.02508874
2017-12-29 14:46:35,0.0436955184,2017-12-15 06:46:35,0.02505859
2017-12-29 14:56:35,0.0437063215,2017-12-15 06:56:35,0.02505402
2017-12-29 15:06:35,0.0437145515,2017-12-15 07:06:35,0.02500423
2017-12-29 15:16:35,0.0436968928,2017-12-15 07:16:35,0.0250053
2017-12-29 15:26:35,0.0437060691,2017-12-15 07:26:35,0.02499791
2017-12-29 15:36:35,0.0437143983,2017-12-15 07:36:35,0.02502047
2017-12-29 15:46:35,0.04372174,2017-12-15 07:46:35,0.02500754
2017-12-29 15:56:35,0.0437333289,2017-12-15 07:56:35,0.02498498
2017-12-29 16:06:35,0.0437390388,2017-12-15 08:06:35,0.02501201
2017-12-29 16:16:35,0.0437443091,2017-12-15 08:16:35,0.02505412
2017-12-29 16:26:35,0.0437271462,2017-12-15 08:26:35,0.02502524
2017-12-29 16:36:35,0.0437330501,2017-12-15 08:36:35,0.02504002
2017-12-29 16:46:35,0.0437459103,2017-12-15 08:46:35,0.02502874
2017-12-29 16:56:35,0.0437485304,2017-12-15 08:56:35,0.0249772
2017-12-29 17:06:35,0.0437547107,2017-12-15 09:06:35,0.02494734
2017-12-29 17:16:35,0.0437579167,2017-12-15 09:16:35,0.02495143
2017-12-29 17:26:35,0.0437597421,2017-12-15 09:26:35,0.02492653
2017-12-29 17:36:35,0.0437668923,2017-12-15 09:36:35,0.02491058
2017-12-29 17:46:35,0.0437502546,2017-12-15 09:46:35,0.02489288
2017-12-29 17:56:35,0.0437433092,2017-12-15 09:56:35,0.02482393
2017-12-29 18:06:35,0.0437132463,2017-12-15 10:06:35,0.02483035
2017-12-29 18:16:35,0.0437213004,2017-12-15 10:16:35,0.02477025
2017-12-29 18:26:35,0.0437229823,2017-12-15 10:26:35,0.02470831
2017-12-29 18:36:35,0.0437285728,2017-12-15 10:36:35,0.02470801
2017-12-29 18:46:35,0.0437339442,2017-12-15 10:46:35,0.024698
2017-12-29 18:56:35,0.0437431312,2017-12-15 10:56:35,0.02480837
2017-12-29 19:06:35,0.0437505373,2017-12-15 11:06:35,0.02467262
2017-12-29 19:16:35,0.043752051,2017-12-15 11:16:35,0.02456992
2017-12-29 19:26:35,0.0437512786,2017-12-15 11:26:35,0.02456214
2017-12-29 19:36:35,0.0437551235,2017-12-15 11:36:35,0.02456837
2017-12-29 19:46:35,0.0437539418,2017-12-15 11:46:35,0.02462263
2017-12-29 19:56:35,0.0437520748,2017-12-15 11:56:35,0.02459871
2017-12-29 20:06:35,0.0437521979,2017-12-15 12:06:35,0.0244965
2017-12-29 20:16:35,0.0437596315,2017-12-15 12:16:35,0.024493
2017-12-29 20:26:35,0.0437743118,2017-12-15 12:26:35,0.02452528
2017-12-29 20:36:35,0.0437778174,2017-12-15 12:36:35,0.02455747
2017-12-29 20:46:35,0.0437821236,2017-12-15 12:46:35,0.02454493
2017-12-29 20:56:35,0.0437729097,2017-12-15 12:56:35,0.02465122
2017-12-29 21:06:35,0.0437714938,2017-12-15 13:06:35,0.02463517
2017-12-29 21:16:35,0.0437724082,2017-12-15 13:16:35,0.02445332
2017-12-29 21:26:35,0.0437599425,2017-12-15 13:26:35,0.02441228
2017-12-29 21:36:35,0.0437544542,2017-12-15 13:36:35,0.0245317
2017-12-29 21:46:35,0.0437509394,2017-12-15 13:46:35,0.02448639
2017-12-29 21:56:35,0.0437357683,2017-12-15 13:56:35,0.02455582
2017-12-29 22:06:35,0.0437354587,2017-12-15 14:06:35,0.02456817
2017-12-29 22:16:35,0.0437383315,2017-12-15 14:16:35,0.02460911
2017-12-29 22:26:35,0.0437423387,2017-12-15 14:26:35,0.02462642
2017-12-29 22:36:35,0.0437333701,2017-12-15 14:36:35,0.02458898
2017-12-29 22:46:35,0.0437374045,2017-12-15 14:46:35,0.02464908
2017-12-29 22:56:35,0.0437466849,2017-12-15 14:56:35,0.02460795
2017-12-29 23:06:35,0.0437452743,2017-12-15 15:06:35,0.02459394
2017-12-29 23:16:35,0.0437440765,2017-12-15 15:16:35,0.02450408
2017-12-29 23:26:35,0.0437401242,2017-12-15 15:26:35,0.02449387
2017-12-29 23:36:35,0.0437538493,2017-12-15 15:36:35,0.02448989
2017-12-29 23:46:35,0.0437765949,2017-12-15 15:46:35,0.0244364
2017-12-29 23:56:35,0.0437718465,2017-12-15 15:56:35,0.02444904
2017-12-30 00:06:35,0.0437729117,2017-12-15 16:06:35,0.0243904
2017-12-30 00:16:35,0.0437837863,2017-12-15 16:16:35,0.02437552
2017-12-30 00:26:35,0.0437889627,2017-12-15 16:26:35,0.02435218
2017-12-30 00:36:35,0.0438031372,2017-12-15 16:36:35,0.02431076
2017-12-30 00:46:35,0.0437946729,2017-12-15 16:46:35,0.02425105
2017-12-30 00:56:35,0.0437861614,2017-12-15 16:56:35,0.02424385
2017-12-30 01:06:35,0.0437815,2017-12-15 17:06:35,0.02433332
2017-12-30 01:16:35,0.043793849,2017-12-15 17:16:35,0.0243762
2017-12-30 01:26:35,0.043794048,2017-12-15 17:26:35,0.02434761
2017-12-30 01:36:35,0.0437899603,2017-12-15 17:36:35,0.0243091
2017-12-30 01:46:35,0.0437917513,2017-12-15 17:46:35,0.02431202
2017-12-30 01:56:35,0.0437900331,2017-12-15 17:56:35,0.0242739
2017-12-30 02:06:35,0.043781817,2017-12-15 18:06:35,0.0242634
2017-12-30 02:16:35,0.0437866224,2017-12-15 18:16:35,0.02430618
2017-12-30 02:26:35,0.0437772239,2017-12-15 18:26:35,0.02432116
2017-12-30 02:36:35,0.0437718096,2017-12-15 18:36:35,0.0243021
2017-12-30 02:46:35,0.0437667869,2017-12-15 18:46:35,0.02434022
2017-12-30 02:56:35,0.0437633741,2017-12-15 18:56:35,0.02435588
2017-12-30 03:06:35,0.0437605374,2017-12-15 19:06:35,0.02432806
2017-12-30 03:16:35,0.0437586202,2017-12-15 19:16:35,0.02434178
2017-12-30 03:26:35,0.0437550281,2017-12-15 19:26:35,0.02435267
2017-12-30 03:36:35,0.0437486368,2017-12-15 19:36:35,0.02435617
2017-12-30 03:46:35,0.0437521249,2017-12-15 19:46:35,0.02439264
2017-12-30 03:56:35,0.0437447454,2017-12-15 19:56:35,0.02436745
2017-12-30 04:06:35,0.0437596685,2017-12-15 20:06:35,0.02429383
2017-12-30 04:16:35,0.0437534372,2017-12-15 20:16:35,0.02429121
2017-12-30 04:26:35,0.0437458615,2017-12-15 20:26:35,0.02436745
2017-12-30 04:36:35,0.0437374146,2017-12-15 20:36:35,0.02429821
2017-12-30 04:46:35,0.0437056064,2017-12-15 20:46:35,0.02431708
2017-12-30 04:56:35,0.0436950161,2017-12-15 20:56:35,0.02437912
2017-12-30 05:06:35,0.0436925177,2017-12-15 21:06:35,0.02436414
2017-12-30 05:16:35,0.0436844631,2017-12-15 21:16:35,0.02435296
2017-12-30 05:26:35,0.0436835241,2017-12-15 21:26:35,0.02439575
2017-12-30 05:36:35,0.0436626207,2017-12-15 21:36:35,0.02447861
2017-12-30 05:46:35,0.0436579005,2017-12-15 21:46:35,0.02457965
2017-12-30 05:56:35,0.0436537218,2017-12-15 21:56:35,0.0246202
2017-12-30 06:06:35,0.0436466764,2017-12-15 22:06:35,0.02458033
2017-12-30 06:16:35,0.0436395864,2017-12-15 22:16:35,0.02467563
2017-12-30 06:26:35,0.0436102798,2017-12-15 22:26:35,0.02469343
2017-12-30 06:36:35,0.0436188746,2017-12-15 22:36:35,0.02464976
2017-12-30 06:46:35,0.043610834,2017-12-15 22:46:35,0.02470451
2017-12-30 06:56:35,0.043589475,2017-12-15 22:56:35,0.02468545
2017-12-30 07:06:35,0.0435918608,2017-12-15 23:06:35,0.02460386
2017-12-30 07:16:35,0.0435871821,2017-12-15 23:16:35,0.02463362
2017-12-30 07:26:35,0.0436061497,2017-12-15 23:26:35,0.02456321
2017-12-30 07:36:35,0.0435891892,2017-12-15 23:36:35,0.02454172
2017-12-30 07:46:35,0.0435760707,2017-12-15 23:46:35,0.02452917
2017-12-30 07:56:35,0.0435723546,2017-12-15 23:56:35,0.02446236
2017-12-30 08:06:35,0.0435694049,2017-12-16 00:06:35,0.02439925
2017-12-30 08:16:35,0.0435651789,2017-12-16 00:16:35,0.02442279
2017-12-30 08:26:35,0.0435571877,2017-12-16 00:26:35,0.02447792
2017-12-30 08:36:35,0.0435358124,2017-12-16 00:36:35,0.024454
2017-12-30 08:46:35,0.043528267,2017-12-16 00:46:35,0.02441977
2017-12-30 08:56:35,0.0435190201,2017-12-16 00:56:35,0.02456603
2017-12-30 09:06:35,0.0435019862,2017-12-16 01:06:35,0.02457274
2017-12-30 09:16:35,0.0434983442,2017-12-16 01:16:35,0.02451332
2017-12-30 09:26:35,0.0434933067,2017-12-16 01:26:35,0.02448425
2017-12-30 09:36:35,0.0434916825,2017-12-16 01:36:35,0.02443902
2017-12-30 09:46:35,0.0434833103,2017-12-16 01:46:35,0.02444214
2017-12-30 09:56:35,0.0434550595,2017-12-16 01:56:35,0.02446149
2017-12-30 10:06:35,0.0434564418,2017-12-16 02:06:35,0.02444233
2017-12-30 10:16:35,0.0434539387,2017-12-16 02:16:35,0.02448998
2017-12-30 10:26:35,0.0434436304,2017-12-16 02:26:35,0.02448454
2017-12-30 10:36:35,0.0434552312,2017-12-16 02:36:35,0.02451906
2017-12-30 10:46:35,0.0434581804,2017-12-16 02:46:35,0.02457371
2017-12-30 10:56:35,0.043455069,2017-12-16 02:56:35,0.02453404
2017-12-30 11:06:35,0.0434636862,2017-12-16 03:06:35,0.02448006
2017-12-30 11:16:35,0.043456788,2017-12-16 03:16:35,0.02445449
2017-12-30 11:26:35,0.0434436311,2017-12-16 03:26:35,0.02444214
2017-12-30 11:36:35,0.0434338543,2017-12-16 03:36:35,0.02438641
2017-12-30 11:46:35,0.0434237062,2017-12-16 03:46:35,0.02434917
2017-12-30 11:56:35,0.0434133874,2017-12-16 03:56:35,0.02440509
2017-12-30 12:06:35,0.0434031837,2017-12-16 04:06:35,0.02437805
2017-12-30 12:16:35,0.0433918094,2017-12-16 04:16:35,0.02440343
2017-12-30 12:26:35,0.0433775715,2017-12-16 04:26:35,0.02443611
2017-12-30 12:36:35,0.0433618966,2017-12-16 04:36:35,0.02449417
2017-12-30 12:46:35,0.0433457887,2017-12-16 04:46:35,0.02443543
2017-12-30 12:56:35,0.0433262953,2017-12-16 04:56:35,0.0243586
2017-12-30 13:06:35,0.0433093052,2017-12-16 05:06:35,0.02432408
2017-12-30 13:16:35,0.0432934961,2017-12-16 05:16:35,0.0242878
2017-12-30 13:26:35,0.0432814719,2017-12-16 05:26:35,0.0243022
2017-12-30 13:36:35,0.0432613609,2017-12-16 05:36:35,0.0243056
2017-12-30 13:46:35,0.0431954319,2017-12-16 05:46:35,0.02429792
2017-12-30 13:56:35,0.0431760259,2017-12-16 05:56:35,0.02427613
2017-12-30 14:06:35,0.0431560109,2017-12-16 06:06:35,0.02428333
2017-12-30 14:16:35,0.0431351465,2017-12-16 06:16:35,0.02432816
2017-12-30 14:26:35,0.0431118741,2017-12-16 06:26:35,0.02436006
2017-12-30 14:36:35,0.0430875697,2017-12-16 06:36:35,0.0243976
2017-12-30 14:46:35,0.0430661075,2017-12-16 06:46:35,0.02447238
2017-12-30 14:56:35,0.0430462349,2017-12-16 06:56:35,0.02445517
2017-12-30 15:06:35,0.0430300151,2017-12-16 07:06:35,0.02434926
2017-12-30 15:16:35,0.0430167889,2017-12-16 07:16:35,0.02428246
2017-12-30 15:26:35,0.0430023244,2017-12-16 07:26:35,0.02437533
2017-12-30 15:36:35,0.0429901752,2017-12-16 07:36:35,0.02438885
2017-12-30 15:46:35,0.0429775823,2017-12-16 07:46:35,0.02440411
2017-12-30 15:56:35,0.0429623478,2017-12-16 07:56:35,0.02442279
2017-12-30 16:06:35,0.0429474033,2017-12-16 08:06:35,0.02438651
2017-12-30 16:16:35,0.0429409988,2017-12-16 08:16:35,0.02438447
2017-12-30 16:26:35,0.0429312994,2017-12-16 08:26:35,0.02436755
2017-12-30 16:36:35,0.0429208409,2017-12-16 08:36:35,0.0243765
2017-12-30 16:46:35,0.0429154792,2017-12-16 08:46:35,0.02435773
2017-12-30 16:56:35,0.0429114263,2017-12-16 08:56:35,0.0243553
2017-12-30 17:06:35,0.0429105848,2017-12-16 09:06:35,0.02435987
2017-12-30 17:16:35,0.0429144745,2017-12-16 09:16:35,0.024433
2017-12-30 17:26:35,0.0429075453,2017-12-16 09:26:35,0.02436356
2017-12-30 17:36:35,0.0429090597,2017-12-16 09:36:35,0.02432573
2017-12-30 17:46:35,0.042902902,2017-12-16 09:46:35,0.02431182
2017-12-30 17:56:35,0.0428962963,2017-12-16 09:56:35,0.02433283
2017-12-30 18:06:35,0.0428988299,2017-12-16 10:06:35,0.02432836
2017-12-30 18:16:35,0.0429015405,2017-12-16 10:16:35,0.02420933
2017-12-30 18:26:35,0.042905412,2017-12-16 10:26:35,0.02412939
2017-12-30 18:36:35,0.0429025748,2017-12-16 10:36:35,0.02406112
2017-12-30 18:46:35,0.0429030572,2017-12-16 10:46:35,0.02403097
2017-12-30 18:56:35,0.0429073596,2017-12-16 10:56:35,0.02405577
2017-12-30 19:06:35,0.0429029401,2017-12-16 11:06:35,0.02406686
2017-12-30 19:16:35,0.0429196395,2017-12-16 11:16:35,0.02411431
2017-12-30 19:26:35,0.0429212786,2017-12-16 11:26:35,0.02411363
2017-12-30 19:36:35,0.0429231953,2017-12-16 11:36:35,0.02412102
2017-12-30 19:46:35,0.0429268699,2017-12-16 11:46:35,0.02413318
2017-12-30 19:56:35,0.0429257285,2017-12-16 11:56:35,0.02418871
2017-12-30 20:06:35,0.042931731,2017-12-16 12:06:35,0.02420514
2017-12-30 20:16:35,0.0429323963,2017-12-16 12:16:35,0.02426835
2017-12-30 20:26:35,0.0429337764,2017-12-16 12:26:35,0.0242631
2017-12-30 20:36:35,0.0429379009,2017-12-16 12:36:35,0.02423043
2017-12-30 20:46:35,0.0429375972,2017-12-16 12:46:35,0.02420582
2017-12-30 20:56:35,0.0429444113,2017-12-16 12:56:35,0.02417325
2017-12-30 21:06:35,0.0429587043,2017-12-16 13:06:35,0.02420864
2017-12-30 21:16:35,0.0429786237,2017-12-16 13:16:35,0.02421322
2017-12-30 21:26:35,0.0429816424,2017-12-16 13:26:35,0.0242067
2017-12-30 21:36:35,0.0429886228,2017-12-16 13:36:35,0.02425455
2017-12-30 21:46:35,0.0429988596,2017-12-16 13:46:35,0.02430667
2017-12-30 21:56:35,0.0430082063,2017-12-16 13:56:35,0.0243127
2017-12-30 22:06:35,0.0430155651,2017-12-16 14:06:35,0.02436142
2017-12-30 22:16:35,0.0430227802,2017-12-16 14:16:35,0.02436541
2017-12-30 22:26:35,0.0430275194,2017-12-16 14:26:35,0.02440421
2017-12-30 22:36:35,0.0430367915,2017-12-16 14:36:35,0.0243586
2017-12-30 22:46:35,0.0430464434,2017-12-16 14:46:35,0.02436531
2017-12-30 22:56:35,0.043062843,2017-12-16 14:56:35,0.02432632
2017-12-30 23:06:35,0.043074249,2017-12-16 15:06:35,0.02431727
2017-12-30 23:16:35,0.0430827778,2017-12-16 15:16:35,0.02429092
2017-12-30 23:26:35,0.0430931929,2017-12-16 15:26:35,0.02432184
2017-12-30 23:36:35,0.0431022191,2017-12-16 15:36:35,0.02436648
2017-12-30 23:46:35,0.0431099077,2017-12-16 15:46:35,0.02441539
2017-12-30 23:56:35,0.0431018584,2017-12-16 15:56:35,0.02439915
2017-12-31 00:06:35,0.0431062424,2017-12-16 16:06:35,0.02445186
2017-12-31 00:16:35,0.0431175649,2017-12-16 16:16:35,0.02440304
2017-12-31 00:26:35,0.0431259422,2017-12-16 16:26:35,0.02441851
2017-12-31 00:36:35,0.0431394728,2017-12-16 16:36:35,0.02438593
2017-12-31 00:46:35,0.0431477483,2017-12-16 16:46:35,0.02443776
2017-12-31 00:56:35,0.0431619517,2017-12-16 16:56:35,0.02442804
2017-12-31 01:06:35,0.0431722324,2017-12-16 17:06:35,0.02442172
2017-12-31 01:16:35,0.0431806226,2017-12-16 17:16:35,0.02433779
2017-12-31 01:26:35,0.0431934441,2017-12-16 17:26:35,0.02425202
2017-12-31 01:36:35,0.043196791,2017-12-16 17:36:35,0.02429695
2017-12-31 01:46:35,0.0432156724,2017-12-16 17:46:35,0.02442094
2017-12-31 01:56:35,0.0432350317,2017-12-16 17:56:35,0.02440265
2017-12-31 02:06:35,0.0432506928,2017-12-16 18:06:35,0.02438466
2017-12-31 02:16:35,0.0432602156,2017-12-16 18:16:35,0.0243869
2017-12-31 02:26:35,0.043272048,2017-12-16 18:26:35,0.0244363
2017-12-31 02:36:35,0.0432806411,2017-12-16 18:36:35,0.02446042
2017-12-31 02:46:35,0.0432862116,2017-12-16 18:46:35,0.02448434
2017-12-31 02:56:35,0.0432946331,2017-12-16 18:56:35,0.02446946
2017-12-31 03:06:35,0.04329836,2017-12-16 19:06:35,0.02453977
2017-12-31 03:16:35,0.043305873,2017-12-16 19:16:35,0.02452101
2017-12-31 03:26:35,0.0433121531,2017-12-16 19:26:35,0.02447209
2017-12-31 03:36:35,0.0433141479,2017-12-16 19:36:35,0.02445731
