"Trace 0; Trace 3, x; Trace 6, x","Trace 1, x; Trace 4; Trace 7, x","Trace 1, y; Trace 2, y","Trace 1, color; Trace 2, color; Trace 3, color; Trace 5, color; Trace 6, color; Trace 7, color","Trace 2, x; Trace 5, x; Trace 8","Trace 3, y; Trace 5, y","Trace 6, y; Trace 7, y"
8.8643324341,25.0966921358,8.8643324341,902.0,7.2808479426,25.0966921358,7.2808479426
5.9516301893,34.1283045058,5.9516301893,903.0,12.5147489579,34.1283045058,12.5147489579
2.0617811258,41.0269866665,2.0617811258,904.0,2.018410258,41.0269866665,2.018410258
8.2812291342,29.5035627622,8.2812291342,905.0,14.0021661942,29.5035627622,14.0021661942
15.1521266814,75.8785780337,15.1521266814,906.0,-7.9248103576,75.8785780337,-7.9248103576
0.901703748,61.9632558679,0.901703748,907.0,-2.0332153719,61.9632558679,-2.0332153719
14.5909365092,76.9736868359,14.5909365092,908.0,5.0816813205,76.9736868359,5.0816813205
1.5408310415,38.6667659767,1.5408310415,909.0,1.0889281597,38.6667659767,1.0889281597
2.96940355,39.6320489606,2.96940355,910.0,8.3282763374,39.6320489606,8.3282763374
0.2309080429,36.2300654843,0.2309080429,911.0,6.7006012791,36.2300654843,6.7006012791
18.9175430223,15.8265942148,18.9175430223,912.0,5.5253788521,15.8265942148,5.5253788521
9.646651403,17.0833177496,9.646651403,913.0,6.0455908952,17.0833177496,6.0455908952
6.9700530282,32.2921926165,6.9700530282,914.0,12.8467450565,32.2921926165,12.8467450565
11.0981109069,22.3484210322,11.0981109069,915.0,9.3219301016,22.3484210322,9.3219301016
18.9059340745,11.0439406417,18.9059340745,916.0,6.3423447442,11.0439406417,6.3423447442
14.5624485796,84.1900309317,14.5624485796,917.0,-7.8498561078,84.1900309317,-7.8498561078
2.6930891727,39.9033179583,2.6930891727,918.0,4.4650372558,39.9033179583,4.4650372558
1.3616656387,52.4310576087,1.3616656387,919.0,0.0311600422,52.4310576087,0.0311600422
9.3016171284,26.5153737688,9.3016171284,920.0,8.5807130737,26.5153737688,8.5807130737
17.6626217066,11.8587994662,17.6626217066,921.0,5.1728563349,11.8587994662,5.1728563349
3.8577143134,49.4852577019,3.8577143134,922.0,1.4654247941,49.4852577019,1.4654247941
14.9232908484,64.5721565306,14.9232908484,923.0,-8.505361125,64.5721565306,-8.505361125
9.3114947755,19.1733072767,9.3114947755,924.0,13.8553799563,19.1733072767,13.8553799563
2.4310956168,62.8490998991,2.4310956168,925.0,-2.3909951092,62.8490998991,-2.3909951092
15.8828145624,68.1275977049,15.8828145624,926.0,3.5611075175,68.1275977049,3.5611075175
21.5232314227,-6.9671866309,21.5232314227,927.0,2.2659690994,-6.9671866309,2.2659690994
21.2397583509,2.409761664,21.2397583509,928.0,8.9510120663,2.409761664,8.9510120663
17.9491633506,19.5013645519,17.9491633506,929.0,6.6140136187,19.5013645519,6.6140136187
16.2995129432,69.1250499816,16.2995129432,930.0,-1.9652774194,69.1250499816,-1.9652774194
1.1322476455,41.3084783611,1.1322476455,931.0,1.4816494572,41.3084783611,1.4816494572
15.4226344858,66.582924646,15.4226344858,932.0,-0.5129935417,66.582924646,-0.5129935417
15.3155667437,70.4014658668,15.3155667437,933.0,9.9098663281,70.4014658668,9.9098663281
-0.5274669089,51.2664970618,-0.5274669089,934.0,1.6426007695,51.2664970618,1.6426007695
4.1751703423,19.0688580976,4.1751703423,935.0,9.6571763698,19.0688580976,9.6571763698
21.961406065,3.482795244,21.961406065,936.0,7.3055050327,3.482795244,7.3055050327
8.4704493394,31.2162432943,8.4704493394,937.0,11.0011492056,31.2162432943,11.0011492056
2.431076323,48.6062003007,2.431076323,938.0,4.2951185066,48.6062003007,4.2951185066
3.7438891478,40.6887445335,3.7438891478,939.0,0.7592868684,40.6887445335,0.7592868684
9.2970969727,26.5256055363,9.2970969727,940.0,14.0765561255,26.5256055363,14.0765561255
9.0514754774,26.7633409397,9.0514754774,941.0,3.1319445789,26.7633409397,3.1319445789
14.9041630614,78.1101309674,14.9041630614,942.0,-1.4215050017,78.1101309674,-1.4215050017
2.3049112634,56.1567197097,2.3049112634,943.0,9.4081471343,56.1567197097,9.4081471343
8.1255854973,25.0987573753,8.1255854973,944.0,3.735379304,25.0987573753,3.735379304
1.7759929647,52.3919022822,1.7759929647,945.0,4.1534204105,52.3919022822,4.1534204105
2.7269218993,64.1197433288,2.7269218993,946.0,-1.288228575,64.1197433288,-1.288228575
8.4862411107,18.0039956905,8.4862411107,947.0,5.5695330534,18.0039956905,5.5695330534
8.3774658177,33.0662065887,8.3774658177,948.0,9.1076183652,33.0662065887,9.1076183652
15.5810447472,67.2504238375,15.5810447472,949.0,-8.6321552696,67.2504238375,-8.6321552696
14.9974340326,76.61318607,14.9974340326,950.0,-2.2902759849,76.61318607,-2.2902759849
15.7667333101,79.4364159705,15.7667333101,951.0,6.1525692249,79.4364159705,6.1525692249
6.9318847056,31.4744246661,6.9318847056,952.0,10.9807568149,31.4744246661,10.9807568149
9.0754697965,22.4598720339,9.0754697965,953.0,3.6338389681,22.4598720339,3.6338389681
9.4935158508,19.2070909796,9.4935158508,954.0,4.0319670252,19.2070909796,4.0319670252
2.2433521579,52.4948330893,2.2433521579,955.0,7.1329315231,52.4948330893,7.1329315231
4.2761155605,26.6464810813,4.2761155605,956.0,3.8814041542,26.6464810813,3.8814041542
18.6386729944,12.8447286748,18.6386729944,957.0,4.7281555898,12.8447286748,4.7281555898
8.3760552353,15.6259998116,8.3760552353,958.0,11.1278869894,15.6259998116,11.1278869894
14.608719909,75.1338074173,14.608719909,959.0,0.6377782442,75.1338074173,0.6377782442
1.1379224743,41.1379402225,1.1379224743,960.0,1.9421303585,41.1379402225,1.9421303585
2.735143744,41.2205861409,2.735143744,961.0,-0.4339260966,41.2205861409,-0.4339260966
7.9589240794,34.0877422066,7.9589240794,962.0,9.9258305016,34.0877422066,9.9258305016
18.1202533762,6.9679970255,18.1202533762,963.0,6.9456010055,6.9679970255,6.9456010055
5.1094645062,30.8847480837,5.1094645062,964.0,-1.5944840585,30.8847480837,-1.5944840585
21.4289762931,4.0207786839,21.4289762931,965.0,8.931734527,4.0207786839,8.931734527
20.1212015635,15.0209265847,20.1212015635,966.0,2.6406354583,15.0209265847,2.6406354583
3.6210406929,58.0933719584,3.6210406929,967.0,4.7580976405,58.0933719584,4.7580976405
0.6766780554,63.4431039759,0.6766780554,968.0,6.009760496,63.4431039759,6.009760496
4.1090546905,31.1083637863,4.1090546905,969.0,-1.3765633948,31.1083637863,-1.3765633948
8.718536113,28.5934451004,8.718536113,970.0,18.1930485354,28.5934451004,18.1930485354
20.0843745164,13.6735709548,20.0843745164,971.0,6.3427899005,13.6735709548,6.3427899005
9.9335262447,26.5017366626,9.9335262447,972.0,9.2924204075,26.5017366626,9.2924204075
4.2012113733,35.3769452417,4.2012113733,973.0,5.7809574534,35.3769452417,5.7809574534
8.4285140618,35.014579565,8.4285140618,974.0,11.6492261795,35.014579565,11.6492261795
15.3484116369,67.6956806253,15.3484116369,975.0,-0.1516814218,67.6956806253,-0.1516814218
1.0634723513,70.9583407646,1.0634723513,976.0,6.6460487921,70.9583407646,6.6460487921
3.0063925661,54.5650185411,3.0063925661,977.0,-2.6547678589,54.5650185411,-2.6547678589
8.8772695816,19.1423626588,8.8772695816,978.0,10.1692271706,19.1423626588,10.1692271706
8.7724481911,38.7131338236,8.7724481911,979.0,5.0525215711,38.7131338236,5.0525215711
21.2980592548,6.3749741186,21.2980592548,980.0,9.6253939367,6.3749741186,9.6253939367
3.5756389544,40.0751878145,3.5756389544,981.0,-4.8496878624,40.0751878145,-4.8496878624
14.3910012109,80.724215052,14.3910012109,982.0,-3.0816437292,80.724215052,-3.0816437292
20.0036012095,3.8777468631,20.0036012095,983.0,0.9053103731,3.8777468631,0.9053103731
1.7613682691,57.3178313731,1.7613682691,984.0,-7.1355476189,57.3178313731,-7.1355476189
15.7105619488,70.8137679927,15.7105619488,985.0,-5.7297499889,70.8137679927,-5.7297499889
20.7645140965,5.7872083364,20.7645140965,986.0,6.533507471,5.7872083364,6.533507471
19.2760987823,17.0952591714,19.2760987823,987.0,7.6918834418,17.0952591714,7.6918834418
10.2083794295,22.1211355802,10.2083794295,988.0,9.1861483442,22.1211355802,9.1861483442
19.0177255336,1.1786710097,19.0177255336,989.0,8.2530725393,1.1786710097,8.2530725393
14.1714135035,82.9701771758,14.1714135035,990.0,-3.6089407035,82.9701771758,-3.6089407035
1.3025564059,52.7529582769,1.3025564059,991.0,-7.4571759806,52.7529582769,-7.4571759806
3.487302154,41.980173684,3.487302154,992.0,4.6448410281,41.980173684,4.6448410281
10.2952925362,17.9536611755,10.2952925362,993.0,11.4866182639,17.9536611755,11.4866182639
2.1639891544,36.9270183124,2.1639891544,994.0,-3.5708629241,36.9270183124,-3.5708629241
0.771477413,61.0125491777,0.771477413,995.0,-2.0200100077,61.0125491777,-2.0200100077
2.634867943,52.4302234752,2.634867943,996.0,4.5510180033,52.4302234752,4.5510180033
14.849389994,70.1727337682,14.849389994,997.0,0.2869510851,70.1727337682,0.2869510851
1.3956352313,39.3999319607,1.3956352313,998.0,6.8008007853,39.3999319607,6.8008007853
9.0178544863,31.9011855475,9.0178544863,999.0,5.8768429049,31.9011855475,5.8768429049
1.6588800775,45.8746805232,1.6588800775,1000.0,2.9498385643,45.8746805232,2.9498385643
7.9748123849,31.3591313575,7.9748123849,1001.0,9.6800640511,31.3591313575,9.6800640511
7.8367156102,24.5995743357,7.8367156102,1002.0,4.8269983428,24.5995743357,4.8269983428
3.3820246996,55.2190667263,3.3820246996,1003.0,9.100768373,55.2190667263,9.100768373
7.7253693413,27.3598236263,7.7253693413,1004.0,4.7217604755,27.3598236263,4.7217604755
9.9847553855,13.8842243273,9.9847553855,1005.0,5.9777563002,13.8842243273,5.9777563002
9.2899132586,21.1621704858,9.2899132586,1006.0,10.0398969301,21.1621704858,10.0398969301
15.1696113108,71.1090645911,15.1696113108,1007.0,0.6772970092,71.1090645911,0.6772970092
8.2060217211,24.8946449873,8.2060217211,1008.0,15.4870429513,24.8946449873,15.4870429513
2.1380433477,58.2318840749,2.1380433477,1009.0,2.5750823332,58.2318840749,2.5750823332
-0.9797797756,30.5854569512,-0.9797797756,1010.0,-0.5483916599,30.5854569512,-0.5483916599
19.8007462816,-0.4070653626,19.8007462816,1011.0,7.8172101121,-0.4070653626,7.8172101121
8.4515873552,26.2870177949,8.4515873552,1012.0,7.3119757038,26.2870177949,7.3119757038
20.3977616005,11.3887355957,20.3977616005,1013.0,11.0741271391,11.3887355957,11.0741271391
15.3643516368,74.5286166982,15.3643516368,1014.0,5.7851896214,74.5286166982,5.7851896214
1.7937429593,53.8683030379,1.7937429593,1015.0,3.3733355555,53.8683030379,3.3733355555
7.7192823829,27.9903200672,7.7192823829,1016.0,14.1778711489,27.9903200672,14.1778711489
10.7826040904,21.7390658593,10.7826040904,1017.0,11.9909640109,21.7390658593,11.9909640109
2.5262179255,53.5019282226,2.5262179255,1018.0,1.3021331351,53.5019282226,1.3021331351
9.8776215768,17.1151707416,9.8776215768,1019.0,4.8470811299,17.1151707416,4.8470811299
15.7405761302,71.3190009333,15.7405761302,1020.0,1.0442990362,71.3190009333,1.0442990362
1.5070618178,58.3190033073,1.5070618178,1021.0,5.0492276773,58.3190033073,5.0492276773
21.4870576193,10.0569163978,21.4870576193,1022.0,3.8140008696,10.0569163978,3.8140008696
9.5768027526,22.6201123134,9.5768027526,1023.0,13.3385898528,22.6201123134,13.3385898528
20.4986813356,0.1438176357,20.4986813356,1024.0,5.095637406,0.1438176357,5.095637406
8.8954723797,28.2866031906,8.8954723797,1025.0,9.4725624711,28.2866031906,9.4725624711
8.3241213655,32.3113085441,8.3241213655,1026.0,6.0012333992,32.3113085441,6.0012333992
18.2616004715,8.016485622,18.2616004715,1027.0,2.3529301307,8.016485622,2.3529301307
8.0399434326,26.8418204348,8.0399434326,1028.0,13.4233714421,26.8418204348,13.4233714421
20.7414512372,0.8439602048,20.7414512372,1029.0,4.5594935128,0.8439602048,4.5594935128
19.7157751425,10.927874378,19.7157751425,1030.0,5.8651765815,10.927874378,5.8651765815
7.8280068133,21.5958138775,7.8280068133,1031.0,12.3599896063,21.5958138775,12.3599896063
8.9436035628,25.6395486971,8.9436035628,1032.0,12.6203117199,25.6395486971,12.6203117199
9.6168481969,17.5909527736,9.6168481969,1033.0,10.057319445,17.5909527736,10.057319445
0.9914137984,49.382481588,0.9914137984,1034.0,2.0698375201,49.382481588,2.0698375201
8.4559839193,22.9314901413,8.4559839193,1035.0,8.0774595889,22.9314901413,8.0774595889
8.3361978323,31.3208954553,8.3361978323,1036.0,9.507799152,31.3208954553,9.507799152
16.3799883329,63.5875182268,16.3799883329,1037.0,0.4114298097,63.5875182268,0.4114298097
16.2260768059,67.9469589693,16.2260768059,1038.0,-1.361688428,67.9469589693,-1.361688428
15.3410973852,87.6322628237,15.3410973852,1039.0,1.8718919008,87.6322628237,1.8718919008
21.5595270705,14.4348502389,21.5595270705,1040.0,1.8251322667,14.4348502389,1.8251322667
20.5548515721,-3.6288672833,20.5548515721,1041.0,-2.5052941306,-3.6288672833,-2.5052941306
8.0315043252,26.9003546181,8.0315043252,1042.0,13.7402951035,26.9003546181,13.7402951035
8.4791363973,33.5196873265,8.4791363973,1043.0,7.9120873839,33.5196873265,7.9120873839
1.5562375164,57.8910430452,1.5562375164,1044.0,5.9062768708,57.8910430452,5.9062768708
0.1921309628,59.0390155177,0.1921309628,1045.0,9.1214245228,59.0390155177,9.1214245228
19.6522613453,-3.1280531336,19.6522613453,1046.0,5.2846556945,-3.1280531336,5.2846556945
0.6971516692,43.0216179169,0.6971516692,1047.0,2.5886400719,43.0216179169,2.5886400719
8.5263212061,20.8379668478,8.5263212061,1048.0,4.3344335487,20.8379668478,4.3344335487
2.2773315599,52.4232539521,2.2773315599,1049.0,5.538258363,52.4232539521,5.538258363
9.4236703772,18.7586817172,9.4236703772,1050.0,2.3937868137,18.7586817172,2.3937868137
19.0138910574,23.884552682,19.0138910574,1051.0,1.953258414,23.884552682,1.953258414
-1.2599959928,69.0483433952,-1.2599959928,1052.0,6.4957711313,69.0483433952,6.4957711313
9.733509258,15.7085850098,9.733509258,1053.0,13.0706778836,15.7085850098,13.0706778836
1.840474837,52.599982846,1.840474837,1054.0,1.3794340617,52.599982846,1.3794340617
9.8362651712,12.7019079409,9.8362651712,1055.0,5.0882830454,12.7019079409,5.0882830454
1.185463813,39.3589529508,1.185463813,1056.0,1.8117897339,39.3589529508,1.8117897339
8.2973511911,39.5005938,8.2973511911,1057.0,10.1401338789,39.5005938,10.1401338789
1.8065899281,46.4169066989,1.8065899281,1058.0,-1.2389313329,46.4169066989,-1.2389313329
7.7034894924,31.1646863118,7.7034894924,1059.0,12.4732895167,31.1646863118,12.4732895167
5.7560096274,32.9194807256,5.7560096274,1060.0,10.5291103616,32.9194807256,10.5291103616
1.6034113943,51.8052013814,1.6034113943,1061.0,2.1997618082,51.8052013814,2.1997618082
13.8057461333,79.5190636033,13.8057461333,1062.0,2.650649821,79.5190636033,2.650649821
9.1470770861,29.8743764442,9.1470770861,1063.0,7.0564328239,29.8743764442,7.0564328239
19.1757864032,5.7790549375,19.1757864032,1064.0,5.2342002859,5.7790549375,5.2342002859
7.9974802944,29.6689079204,7.9974802944,1065.0,15.6079886182,29.6689079204,15.6079886182
7.6769062075,25.8969199595,7.6769062075,1066.0,13.5810438848,25.8969199595,13.5810438848
19.6147520016,9.9590628914,19.6147520016,1067.0,5.1363527986,9.9590628914,5.1363527986
7.816831173,30.2091251593,7.816831173,1068.0,9.3706982367,30.2091251593,9.3706982367
7.3909641018,25.0305482642,7.3909641018,1069.0,9.9398303762,25.0305482642,9.9398303762
15.4171772786,70.551080381,15.4171772786,1070.0,-5.1087021933,70.551080381,-5.1087021933
7.9989812226,38.7553683473,7.9989812226,1071.0,14.9965080837,38.7553683473,14.9965080837
12.5867366857,76.3909801642,12.5867366857,1072.0,1.0833270353,76.3909801642,1.0833270353
19.6215232136,0.6153403253,19.6215232136,1073.0,4.8847132647,0.6153403253,4.8847132647
8.8770273135,27.1584102493,8.8770273135,1074.0,6.2019058874,27.1584102493,6.2019058874
7.9067246305,26.4917421456,7.9067246305,1075.0,6.3722330318,26.4917421456,6.3722330318
1.701692367,62.1462752064,1.701692367,1076.0,4.2610661585,62.1462752064,4.2610661585
6.7191134417,27.872569675,6.7191134417,1077.0,13.7605347364,27.872569675,13.7605347364
9.114425655,13.9531594333,9.114425655,1078.0,8.8391915468,13.9531594333,8.8391915468
7.6831326876,26.7540548624,7.6831326876,1079.0,8.7485828769,26.7540548624,8.7485828769
8.0244592003,23.5905892358,8.0244592003,1080.0,12.7460154417,23.5905892358,12.7460154417
9.2843515039,19.9659254121,9.2843515039,1081.0,11.2187677842,19.9659254121,11.2187677842
4.1279384494,38.130411239,4.1279384494,1082.0,1.9137265422,38.130411239,1.9137265422
10.0150365858,13.841840296,10.0150365858,1083.0,11.5757425627,13.841840296,11.5757425627
21.8245790556,-2.9750024019,21.8245790556,1084.0,6.5273722379,-2.9750024019,6.5273722379
3.4087609721,45.5230073303,3.4087609721,1085.0,2.4921910524,45.5230073303,2.4921910524
13.4791368069,77.1698720799,13.4791368069,1086.0,0.274591345,77.1698720799,0.274591345
20.2366144417,-10.3712400174,20.2366144417,1087.0,9.3437842311,-10.3712400174,9.3437842311
14.1026028923,79.8995721,14.1026028923,1088.0,2.046131145,79.8995721,2.046131145
13.7651454866,82.5935249842,13.7651454866,1089.0,-4.8681153899,82.5935249842,-4.8681153899
17.1954714237,62.3700133961,17.1954714237,1090.0,1.7954933425,62.3700133961,1.7954933425
9.5980358691,26.7736202045,9.5980358691,1091.0,4.5582039384,26.7736202045,4.5582039384
8.2618315053,17.3272644594,8.2618315053,1092.0,9.5407486018,17.3272644594,9.5407486018
7.2027300579,27.7928434153,7.2027300579,1093.0,14.4251312472,27.7928434153,14.4251312472
8.8064709237,20.204737023,8.8064709237,1094.0,7.7974583201,20.204737023,7.7974583201
2.0203870546,60.1302889728,2.0203870546,1095.0,5.0544671154,60.1302889728,5.0544671154
15.364916889,72.7032090428,15.364916889,1096.0,3.7953553958,72.7032090428,3.7953553958
2.4055530241,63.200093935,2.4055530241,1097.0,5.9142683662,63.200093935,5.9142683662
14.6000163922,81.4095187797,14.6000163922,1098.0,-4.0968486372,81.4095187797,-4.0968486372
3.779596168,49.8051473802,3.779596168,1099.0,9.5206771478,49.8051473802,9.5206771478
10.4455404197,24.5181834227,10.4455404197,1100.0,10.1710947057,24.5181834227,10.1710947057
9.5115272147,17.8463482856,9.5115272147,1101.0,8.8460369711,17.8463482856,8.8460369711
10.1623961618,22.0496344386,10.1623961618,1102.0,2.6487319093,22.0496344386,2.6487319093
15.5909892671,69.638191099,15.5909892671,1103.0,-4.802320215,69.638191099,-4.802320215
8.1925046036,36.4614239203,8.1925046036,1104.0,13.1800054997,36.4614239203,13.1800054997
