"up, x; down, x; ping, x","up, y","down, y","ping, y"
2017-09-12 19:31:09,9.31,54.23,10.87
2017-09-12 20:11:11,9.34,53.45,10.065
2017-09-12 20:51:14,9.25,53.46,14.215
2017-09-12 21:31:18,9.32,51.92,14.094
2017-09-12 22:11:17,9.29,56.82,14.563
2017-09-12 22:51:23,9.3,54.24,14.834
2017-09-12 23:31:26,9.16,53.49,13.71
2017-09-13 00:11:27,9.37,56.2,13.364
2017-09-13 00:51:30,9.42,56.82,14.386
2017-09-13 01:31:34,9.18,56.09,16.433
2017-09-13 02:11:37,9.36,56.79,14.784
2017-09-13 02:51:38,9.42,56.87,11.21
2017-09-13 03:31:41,9.39,56.89,13.499
2017-09-13 04:11:46,9.43,56.94,18.336
2017-09-13 04:51:46,9.42,56.58,12.665
2017-09-13 05:31:50,9.29,56.06,16.676
2017-09-13 06:11:52,9.44,56.7,12.618
2017-09-13 06:51:55,9.38,56.82,14.532
2017-09-13 07:31:57,9.42,56.82,10.247
2017-09-13 08:12:01,9.36,56.92,15.301
2017-09-13 08:52:03,9.43,56.93,15.149
2017-09-13 09:32:06,9.44,56.92,11.867
2017-09-13 10:12:08,9.42,56.94,15.708
2017-09-13 10:52:11,9.37,56.8,10.446
2017-09-13 11:32:14,9.33,56.78,15.523
2017-09-13 12:12:17,9.42,56.91,11.625
2017-09-13 12:52:19,9.39,56.81,11.598
2017-09-13 13:32:21,9.39,56.93,11.699
2017-09-13 14:12:25,9.4,56.93,11.401
2017-09-13 14:52:28,9.42,56.75,14.258
2017-09-13 15:32:31,9.42,56.99,12.034
2017-09-13 16:12:34,9.41,56.8,14.273
2017-09-13 16:52:36,9.38,56.94,12.922
2017-09-13 17:32:39,9.43,56.8,14.642
2017-09-13 18:12:41,9.44,56.92,11.839
2017-09-13 18:52:45,9.42,56.78,13.806
2017-09-13 19:32:49,9.43,56.68,12.842
2017-09-13 20:12:51,9.35,56.07,14.664
2017-09-13 20:52:53,9.42,56.94,11.531
2017-09-13 21:32:55,8.98,56.8,11.741
2017-09-13 22:12:58,8.75,56.93,12.302
2017-09-13 22:53:01,9.41,56.81,15.889
2017-09-13 23:33:04,9.38,56.8,14.744
2017-09-14 00:13:07,9.35,56.81,14.415
2017-09-14 00:53:10,9.23,55.78,12.698
2017-09-14 01:33:13,9.34,54.77,11.724
2017-09-14 02:13:17,9.42,56.94,11.739
2017-09-14 02:53:18,9.36,56.93,10.195
2017-09-14 03:33:20,9.37,56.95,12.13
2017-09-14 04:13:22,9.38,56.93,10.639
2017-09-14 04:53:26,9.37,56.56,13.616
2017-09-14 05:33:33,9.4,56.8,12.569
2017-09-14 06:13:31,8.56,56.81,11.566
2017-09-14 06:53:34,9.41,56.81,11.342
2017-09-14 07:33:38,8.6,56.95,12.041
2017-09-14 08:13:40,9.41,56.94,15.066
2017-09-14 08:53:44,9.25,54.7,14.42
2017-09-14 09:33:46,9.4,55.42,13.414
2017-09-14 10:13:48,9.4,56.83,14.402
2017-09-14 10:53:51,9.37,56.93,11.69
2017-09-14 11:33:53,9.42,56.8,11.463
2017-09-14 12:13:56,9.43,56.8,14.456
2017-09-14 12:53:59,9.42,56.92,11.724
2017-09-14 13:34:01,9.42,56.78,11.616
2017-09-14 14:14:04,9.42,56.94,11.36
2017-09-14 14:54:07,9.35,56.45,14.483
2017-09-14 15:34:09,9.4,56.68,11.512
2017-09-14 16:14:13,9.36,56.92,11.833
2017-09-14 16:54:15,9.41,56.94,11.188
2017-09-14 17:34:22,8.72,56.93,15.089
2017-09-14 18:14:21,9.34,56.94,12.094
2017-09-14 18:54:24,9.26,56.93,14.816
2017-09-14 19:34:27,9.33,55.05,14.776
2017-09-14 20:14:31,9.11,55.78,16.204
2017-09-14 20:54:32,9.34,56.97,14.441
2017-09-14 21:34:35,9.39,55.42,12.156
2017-09-14 22:14:38,9.28,55.42,15.683
2017-09-14 22:54:42,8.22,50.49,12.346
2017-09-14 23:34:45,9.31,50.36,14.596
2017-09-15 00:14:46,9.42,56.81,15.118
2017-09-15 00:54:48,9.39,56.89,11.88
2017-09-15 01:34:51,9.41,56.94,14.48
2017-09-15 02:14:55,9.14,56.78,11.82
2017-09-15 02:54:57,9.4,56.93,15.698
2017-09-15 03:35:00,9.43,56.94,11.721
2017-09-15 04:15:03,9.39,56.78,12.713
2017-09-15 04:55:05,9.37,56.45,11.588
2017-09-15 05:35:09,9.43,56.82,15.546
2017-09-15 06:15:11,9.41,56.94,11.358
2017-09-15 06:55:14,8.91,56.81,13.536
2017-09-15 07:35:17,9.29,56.66,15.371
2017-09-15 08:15:19,9.41,56.11,15.036
2017-09-15 08:55:22,9.36,56.59,11.281
2017-09-15 09:35:28,9.36,55.33,12.694
2017-09-15 10:15:27,9.39,56.94,11.801
2017-09-15 10:55:29,9.25,56.92,12.236
2017-09-15 11:35:33,9.4,56.81,14.175
2017-09-15 12:15:35,9.44,56.93,11.787
2017-09-15 12:55:39,9.43,56.8,13.959
2017-09-15 13:35:41,9.42,56.92,11.724
2017-09-15 14:15:44,9.41,56.9,10.411
2017-09-15 14:55:47,9.37,56.81,13.804
2017-09-15 15:35:50,9.39,56.12,14.884
2017-09-15 16:15:53,9.44,54.67,10.066
2017-09-15 16:55:55,9.35,56.43,11.572
2017-09-15 17:35:58,9.43,56.58,13.616
2017-09-15 18:16:00,9.4,56.93,10.03
2017-09-15 18:56:03,9.21,56.16,14.777
2017-09-15 19:36:11,8.71,46.25,12.472
2017-09-15 20:16:11,9.06,52.51,14.329
2017-09-15 20:56:13,9.16,54.74,11.366
2017-09-15 21:36:16,9.21,52.37,14.28
2017-09-15 22:16:17,9.33,54.76,14.766
2017-09-15 22:56:20,9.43,56.35,11.427
2017-09-15 23:36:23,9.43,56.81,10.065
2017-09-16 00:16:25,9.44,56.91,10.201
2017-09-16 00:56:29,9.37,55.89,10.601
2017-09-16 01:36:31,9.38,56.69,11.932
2017-09-16 02:16:34,9.36,55.76,13.385
2017-09-16 02:56:37,9.36,56.9,14.277
2017-09-16 03:36:40,8.84,56.94,11.76
2017-09-16 04:16:42,9.39,56.94,13.036
2017-09-16 04:56:45,9.39,56.79,9.996
2017-09-16 05:36:48,9.38,56.82,12.128
2017-09-16 06:16:50,9.36,56.81,10.181
2017-09-16 06:56:54,9.06,56.95,10.094
2017-09-16 07:36:56,9.4,56.07,12.736
2017-09-16 08:16:59,9.38,54.54,11.544
2017-09-16 08:57:02,9.35,56.44,12.226
2017-09-16 09:37:04,9.35,56.77,13.146
2017-09-16 10:17:07,9.37,56.84,11.741
2017-09-16 10:57:11,9.41,56.8,11.43
2017-09-16 11:37:13,9.4,56.93,10.291
2017-09-16 12:17:18,9.32,48.89,10.276
2017-09-16 12:57:20,9.3,49.45,11.853
2017-09-16 13:37:27,9.3,51.88,10.395
2017-09-16 14:17:24,9.43,56.8,10.231
2017-09-16 14:57:27,9.37,56.89,12.533
2017-09-16 15:37:29,9.43,56.91,11.976
2017-09-16 16:17:32,9.4,56.79,11.953
2017-09-16 16:57:35,9.37,55.72,12.36
2017-09-16 17:37:38,9.4,56.79,12.145
2017-09-16 18:17:40,9.39,56.8,12.221
2017-09-16 18:57:43,9.27,56.36,12.006
2017-09-16 19:37:45,9.36,56.74,12.835
2017-09-16 20:17:49,9.4,56.75,12.045
2017-09-16 20:57:51,9.39,56.81,14.356
2017-09-16 21:37:53,7.9,56.81,14.961
2017-09-16 22:17:57,9.33,56.81,11.951
2017-09-16 22:58:00,9.39,56.8,12.261
2017-09-16 23:38:02,9.42,56.81,12.853
2017-09-17 00:18:06,9.34,56.0,14.039
2017-09-17 00:58:08,9.35,56.35,11.599
2017-09-17 01:38:18,8.6,39.63,13.746
2017-09-17 02:18:14,9.3,56.95,15.322
2017-09-17 02:58:16,9.35,56.78,15.125
2017-09-17 03:38:18,8.37,56.69,17.049
2017-09-17 04:18:24,9.21,55.89,16.587
2017-09-17 04:58:25,9.25,56.12,16.379
2017-09-17 05:38:27,9.43,56.94,12.224
2017-09-17 06:18:30,9.45,56.93,11.572
2017-09-17 06:58:33,9.38,56.8,12.469
2017-09-17 07:38:36,9.34,56.8,15.479
2017-09-17 08:18:36,8.76,56.93,12.194
2017-09-17 08:58:43,8.53,56.06,16.372
2017-09-17 09:38:44,9.36,56.94,11.499
2017-09-17 10:18:45,9.29,56.92,12.189
2017-09-17 10:58:49,9.38,56.21,14.303
2017-09-17 11:38:53,8.5,54.43,15.03
2017-09-17 12:18:55,9.2,56.77,14.793
2017-09-17 12:58:58,9.35,56.95,14.876
2017-09-17 13:39:00,9.42,56.59,14.642
2017-09-17 14:19:03,9.38,56.8,11.969
2017-09-17 14:59:06,9.39,56.93,15.062
2017-09-17 15:39:08,9.29,56.9,13.186
2017-09-17 16:19:13,9.43,51.92,15.913
2017-09-17 16:59:17,9.42,49.28,11.485
2017-09-17 17:39:18,9.3,54.83,12.488
2017-09-17 18:19:23,9.43,56.07,12.889
2017-09-17 18:59:23,9.36,56.01,12.015
2017-09-17 19:39:25,9.36,56.94,12.105
2017-09-17 20:19:28,9.3,56.66,14.658
2017-09-17 20:59:32,9.27,53.26,16.78
2017-09-17 21:39:33,9.44,56.45,12.089
2017-09-17 22:19:37,9.37,56.91,14.682
2017-09-17 22:59:39,9.38,56.92,11.755
2017-09-17 23:39:42,9.42,56.94,14.647
2017-09-18 00:19:45,9.43,56.77,15.549
2017-09-18 00:59:47,9.38,56.94,14.909
2017-09-18 01:39:50,9.42,57.02,14.899
2017-09-18 02:19:53,9.38,56.9,11.62
2017-09-18 02:59:56,9.42,56.94,11.847
2017-09-18 03:39:59,9.4,55.44,14.628
2017-09-18 04:20:02,9.27,55.53,15.762
2017-09-18 05:00:04,9.45,56.81,14.547
2017-09-18 05:40:06,8.69,56.94,11.92
2017-09-18 06:20:09,9.43,56.9,12.152
2017-09-18 07:00:13,9.38,55.77,11.812
2017-09-18 07:40:15,9.33,56.81,11.585
2017-09-18 08:20:17,8.9,56.75,12.611
2017-09-18 09:00:21,7.35,56.81,11.296
2017-09-18 09:40:23,9.4,56.92,13.485
2017-09-18 10:20:26,9.38,56.94,12.294
2017-09-18 11:00:30,9.37,54.65,12.242
2017-09-18 11:40:32,9.36,56.94,11.626
2017-09-18 12:20:35,9.42,56.94,11.601
2017-09-18 13:00:39,9.43,51.88,11.704
2017-09-18 13:40:40,9.4,56.8,11.892
2017-09-18 14:20:43,9.44,56.9,10.517
2017-09-18 15:00:46,9.34,56.92,12.442
2017-09-18 15:40:48,9.41,56.81,11.439
2017-09-18 16:20:51,9.44,56.94,14.931
2017-09-18 17:00:54,9.43,56.9,9.792
2017-09-18 17:40:57,9.35,56.93,11.602
2017-09-18 18:21:00,9.39,56.79,14.055
2017-09-18 19:01:05,9.39,56.92,11.473
2017-09-18 19:41:12,8.71,56.9,11.982
2017-09-18 20:21:11,9.39,56.92,11.108
2017-09-18 21:01:11,9.37,56.93,12.408
2017-09-18 21:41:14,9.44,56.93,12.411
2017-09-18 22:21:16,9.43,56.92,9.518
2017-09-18 23:01:19,9.36,56.94,11.934
2017-09-18 23:41:22,8.71,56.82,12.004
2017-09-19 00:21:24,9.37,56.74,14.241
2017-09-19 01:01:27,9.38,56.9,14.506
2017-09-19 01:41:30,9.39,56.92,14.238
2017-09-19 02:21:33,9.37,56.93,11.675
2017-09-19 03:01:35,9.42,56.94,14.556
2017-09-19 03:41:39,9.34,56.94,14.699
2017-09-19 04:21:41,9.45,56.93,12.152
2017-09-19 05:01:44,9.38,56.92,14.598
2017-09-19 05:41:47,9.23,56.79,14.748
2017-09-19 06:21:49,9.43,56.81,11.448
2017-09-19 07:01:51,9.43,56.81,11.629
2017-09-19 07:41:54,9.42,56.92,12.25
2017-09-19 08:21:56,9.33,56.89,11.639
2017-09-19 09:02:00,9.42,56.8,13.93
2017-09-19 09:42:03,9.38,56.88,14.295
2017-09-19 10:22:05,9.43,56.91,12.031
2017-09-19 11:02:11,9.4,56.92,13.69
2017-09-19 11:42:12,7.69,56.69,14.573
2017-09-19 12:22:14,9.43,56.8,9.691
2017-09-19 13:02:17,9.41,56.93,12.112
2017-09-19 13:42:20,9.39,56.34,14.119
2017-09-19 14:22:22,9.41,56.95,11.121
2017-09-19 15:02:25,9.27,55.56,16.937
2017-09-19 15:42:27,9.34,56.94,14.922
2017-09-19 16:22:30,9.4,56.82,12.148
2017-09-19 17:02:32,9.41,56.81,11.44
2017-09-19 17:42:36,9.31,56.94,14.581
2017-09-19 18:22:39,9.43,56.82,11.734
2017-09-19 19:02:44,9.42,56.94,15.002
2017-09-19 19:42:44,9.37,56.67,14.165
2017-09-19 20:22:48,9.39,56.93,14.53
2017-09-19 21:02:50,9.39,56.91,11.945
2017-09-19 21:42:55,9.4,56.93,14.699
2017-09-19 22:22:53,9.07,56.8,11.381
2017-09-19 23:02:58,9.42,56.8,9.667
2017-09-19 23:43:00,9.33,56.93,11.173
2017-09-20 00:23:04,9.4,56.93,10.101
2017-09-20 01:03:07,9.41,56.58,13.311
2017-09-20 01:43:14,9.42,56.91,11.314
2017-09-20 02:23:12,9.21,56.81,14.839
2017-09-20 03:03:15,9.38,56.92,11.655
2017-09-20 03:43:18,9.33,56.93,14.32
2017-09-20 04:23:20,9.38,56.82,12.265
2017-09-20 05:03:22,9.37,56.8,15.932
2017-09-20 05:43:26,9.41,56.82,14.702
2017-09-20 06:23:29,9.43,56.22,13.243
2017-09-20 07:03:31,9.4,56.92,14.462
2017-09-20 07:43:34,9.42,56.94,14.143
2017-09-20 08:23:38,9.42,56.82,14.597
2017-09-20 09:03:42,9.42,56.91,11.652
2017-09-20 09:43:42,9.37,56.78,12.32
2017-09-20 10:23:46,9.38,56.81,13.125
2017-09-20 11:03:48,9.28,56.8,12.752
2017-09-20 11:43:52,9.37,56.9,15.133
2017-09-20 12:23:53,9.42,56.58,13.566
2017-09-20 13:03:56,9.44,56.81,15.054
2017-09-20 13:43:59,9.45,56.99,14.271
2017-09-20 14:24:01,9.31,56.93,14.356
2017-09-20 15:04:05,9.24,56.05,13.721
2017-09-20 15:44:07,9.35,56.92,11.443
2017-09-20 16:24:11,9.43,56.94,11.901
2017-09-20 17:04:13,9.39,56.81,11.019
2017-09-20 17:44:16,9.39,56.93,15.476
2017-09-20 18:24:18,9.43,56.67,12.68
2017-09-20 19:04:21,9.38,57.02,15.689
2017-09-20 19:44:24,9.34,56.24,11.747
2017-09-20 20:24:27,9.43,56.7,11.703
2017-09-20 21:04:29,8.52,56.81,11.767
2017-09-20 21:44:32,9.42,57.0,15.09
2017-09-20 22:24:38,9.39,56.62,14.663
2017-09-20 23:04:37,9.4,56.8,14.369
2017-09-20 23:44:40,9.42,56.92,14.856
2017-09-21 00:24:43,9.4,56.77,14.506
2017-09-21 01:04:46,9.05,56.94,15.203
2017-09-21 01:44:50,9.41,56.77,14.388
2017-09-21 02:24:52,9.24,56.88,12.765
2017-09-21 03:04:53,9.36,56.82,15.298
2017-09-21 03:44:57,9.42,56.79,13.861
2017-09-21 04:25:00,9.42,56.94,14.564
2017-09-21 05:05:02,9.42,56.82,11.959
2017-09-21 05:45:05,9.36,56.93,12.033
2017-09-21 06:25:08,9.42,56.93,15.585
2017-09-21 07:05:11,9.22,55.1,11.96
2017-09-21 07:45:14,9.41,56.91,17.629
2017-09-21 08:25:16,9.41,56.91,11.505
2017-09-21 09:05:19,9.42,56.89,11.792
2017-09-21 09:45:21,8.77,56.91,12.264
2017-09-21 10:25:24,9.41,56.91,11.453
2017-09-21 11:05:28,9.42,55.42,14.716
2017-09-21 11:45:30,9.33,56.94,12.233
2017-09-21 12:25:33,9.42,56.94,14.928
2017-09-21 13:05:37,9.19,56.09,16.48
2017-09-21 13:45:38,8.59,56.06,14.063
2017-09-21 14:25:41,9.42,56.81,11.582
2017-09-21 15:05:45,9.37,56.91,14.517
2017-09-21 15:45:47,9.37,56.92,14.947
2017-09-21 16:25:49,9.4,56.81,11.983
2017-09-21 17:05:53,9.42,56.59,12.131
2017-09-21 17:45:55,9.43,56.94,9.526
2017-09-21 18:25:57,9.4,56.94,12.06
2017-09-21 19:05:59,9.16,56.89,12.569
2017-09-21 19:46:04,9.39,56.2,14.403
2017-09-21 20:26:06,9.38,56.8,11.743
2017-09-21 21:06:08,9.43,56.86,12.42
2017-09-21 21:46:11,9.41,56.91,12.646
2017-09-21 22:26:14,9.38,56.92,16.179
2017-09-21 23:06:17,9.26,55.44,13.228
2017-09-21 23:46:20,9.4,56.76,11.511
2017-09-22 00:26:23,9.42,56.9,10.517
2017-09-22 01:06:27,9.41,56.88,12.247
2017-09-22 01:46:26,8.35,56.92,11.824
2017-09-22 02:26:30,9.39,56.82,11.456
2017-09-22 03:06:32,9.29,56.94,11.511
2017-09-22 03:46:35,9.34,56.81,10.409
2017-09-22 04:26:39,9.45,56.81,10.284
2017-09-22 05:06:41,9.44,56.93,12.17
2017-09-22 05:46:44,9.44,56.92,12.112
2017-09-22 06:26:47,9.37,56.94,12.226
2017-09-22 07:06:50,8.83,56.93,11.922
2017-09-22 07:46:52,9.43,56.91,11.848
2017-09-22 08:26:55,9.39,56.93,11.295
2017-09-22 09:06:58,9.39,56.8,14.445
2017-09-22 09:47:00,9.42,56.94,14.127
2017-09-22 10:27:04,9.45,56.94,11.942
2017-09-22 11:07:06,9.36,56.93,14.364
2017-09-22 11:47:10,9.44,56.82,14.735
2017-09-22 12:27:12,9.42,56.89,14.638
2017-09-22 13:07:15,9.42,56.94,14.655
2017-09-22 13:47:19,9.42,57.0,14.661
2017-09-22 14:27:20,9.39,56.81,14.618
2017-09-22 15:07:23,9.31,56.9,12.175
2017-09-22 15:47:26,9.44,56.78,14.532
2017-09-22 16:27:28,9.41,56.79,12.57
2017-09-22 17:07:31,9.42,56.3,13.638
2017-09-22 17:47:34,9.4,56.81,12.654
2017-09-22 18:27:37,9.41,56.23,13.513
2017-09-22 19:07:39,9.43,56.57,11.956
2017-09-22 19:47:42,9.37,56.92,14.454
2017-09-22 20:27:45,9.4,56.95,15.008
2017-09-22 21:07:48,9.23,56.11,13.877
2017-09-22 21:47:50,9.34,56.92,13.334
2017-09-22 22:27:53,9.43,56.94,11.574
2017-09-22 23:07:55,9.4,56.9,12.492
2017-09-22 23:47:59,9.36,56.81,12.149
2017-09-23 00:28:01,9.44,56.7,13.522
2017-09-23 01:08:04,9.39,56.73,12.096
2017-09-23 01:48:09,8.86,56.93,11.17
2017-09-23 02:28:10,9.41,56.94,11.42
2017-09-23 03:08:13,9.39,56.89,15.018
2017-09-23 03:48:17,9.24,56.92,11.261
2017-09-23 04:28:19,9.41,56.93,11.554
2017-09-23 05:08:21,9.39,56.81,14.794
2017-09-23 05:48:23,8.77,56.42,15.848
2017-09-23 06:28:29,9.41,56.99,11.392
2017-09-23 07:08:29,9.43,56.8,13.284
2017-09-23 07:48:32,9.37,56.94,11.29
2017-09-23 08:28:35,9.24,56.15,16.306
2017-09-23 09:08:38,9.36,56.47,13.477
2017-09-23 09:48:41,9.25,55.75,13.261
2017-09-23 10:28:44,7.9,56.79,11.572
2017-09-23 11:08:45,9.36,56.92,14.655
2017-09-23 11:48:49,9.41,56.93,12.098
2017-09-23 12:28:51,9.32,56.78,13.793
2017-09-23 13:08:54,9.41,56.93,13.448
2017-09-23 13:48:58,8.67,56.78,11.9
2017-09-23 14:28:59,9.42,56.93,11.352
2017-09-23 15:09:02,9.36,56.81,11.886
2017-09-23 15:49:09,9.46,56.79,11.602
2017-09-23 16:29:08,9.41,56.93,11.895
2017-09-23 17:09:12,7.61,56.91,12.031
2017-09-23 17:49:14,9.41,56.8,13.4
2017-09-23 18:29:16,9.42,56.58,11.533
2017-09-23 19:09:19,9.44,56.91,11.643
2017-09-23 19:49:22,9.42,56.8,14.442
2017-09-23 20:29:26,9.3,53.8,11.774
2017-09-23 21:09:27,9.4,56.94,15.666
2017-09-23 21:49:30,9.4,56.35,14.152
2017-09-23 22:29:34,9.44,56.86,13.817
2017-09-23 23:09:37,9.41,56.8,12.088
2017-09-23 23:49:38,9.4,56.81,13.241
2017-09-24 00:29:41,9.37,56.82,13.533
2017-09-24 01:09:44,9.43,56.94,15.851
2017-09-24 01:49:47,9.41,56.94,11.128
2017-09-24 02:29:50,9.34,56.78,18.15
2017-09-24 03:09:51,9.34,57.01,18.163
2017-09-24 03:49:55,9.41,57.02,12.358
2017-09-24 04:29:58,9.34,56.46,14.851
2017-09-24 05:10:01,9.4,56.75,15.889
2017-09-24 05:50:04,9.41,56.8,13.857
2017-09-24 06:30:06,9.39,56.81,11.195
2017-09-24 07:10:12,9.43,56.82,11.459
2017-09-24 07:50:11,9.41,56.94,12.289
2017-09-24 08:30:14,9.39,56.79,12.979
2017-09-24 09:10:17,8.58,56.9,9.81
2017-09-24 09:50:23,9.4,56.92,10.655
2017-09-24 10:30:22,9.43,56.8,12.216
2017-09-24 11:10:25,9.36,57.02,11.696
2017-09-24 11:50:28,9.43,56.81,15.558
2017-09-24 12:30:32,8.86,56.08,14.215
2017-09-24 13:10:34,9.37,56.79,16.324
2017-09-24 13:50:36,9.38,56.18,12.479
2017-09-24 14:30:39,9.34,55.99,12.267
2017-09-24 15:10:41,9.34,55.74,13.896
2017-09-24 15:50:47,9.42,56.23,12.554
2017-09-24 16:30:48,9.41,55.76,14.031
2017-09-24 17:10:50,9.44,56.81,11.085
2017-09-24 17:50:53,9.41,56.8,9.85
2017-09-24 18:30:55,9.42,56.93,13.669
2017-09-24 19:10:59,8.9,56.8,14.484
2017-09-24 19:51:01,9.42,56.93,15.076
2017-09-24 20:31:02,9.37,56.8,17.159
2017-09-24 21:11:06,9.42,56.81,14.683
2017-09-24 21:51:09,9.28,56.88,11.095
2017-09-24 22:31:12,9.36,56.82,12.026
2017-09-24 23:11:15,9.39,56.93,11.818
2017-09-24 23:51:18,9.35,56.94,15.458
2017-09-25 00:31:21,9.36,56.9,12.406
2017-09-25 01:11:23,9.42,56.94,11.779
2017-09-25 01:51:26,9.45,56.11,15.256
2017-09-25 02:31:28,9.39,56.94,14.718
2017-09-25 03:11:31,9.43,56.91,14.805
2017-09-25 03:51:34,9.42,56.81,12.333
2017-09-25 04:31:37,9.41,56.94,11.261
2017-09-25 05:11:40,9.44,56.92,11.598
2017-09-25 05:51:43,9.38,56.79,13.004
2017-09-25 06:31:44,9.39,56.93,14.06
2017-09-25 07:11:48,9.4,56.91,14.156
2017-09-25 07:51:50,9.36,56.8,12.055
2017-09-25 08:31:54,9.41,56.79,16.359
2017-09-25 09:11:56,9.42,56.78,14.48
2017-09-25 09:51:59,9.38,56.82,12.701
2017-09-25 10:32:02,9.37,56.71,14.882
2017-09-25 11:12:05,9.42,56.78,11.591
2017-09-25 11:52:08,9.31,55.72,14.501
2017-09-25 12:32:10,9.37,56.82,14.583
2017-09-25 13:12:12,9.38,56.93,11.741
2017-09-25 13:52:16,9.38,56.65,13.372
2017-09-25 14:32:18,9.42,56.94,11.586
2017-09-25 15:12:22,8.65,57.01,14.321
2017-09-25 15:52:24,9.4,56.94,14.607
2017-09-25 16:32:27,9.42,56.89,14.757
2017-09-25 17:12:29,9.34,56.81,12.115
2017-09-25 17:52:33,9.13,56.12,16.955
2017-09-25 18:32:36,9.43,56.81,11.564
2017-09-25 19:12:38,9.33,56.1,11.712
2017-09-25 19:52:41,9.38,56.81,11.7
2017-09-25 20:32:43,9.43,56.9,15.419
2017-09-25 21:12:46,9.42,56.93,11.376
2017-09-25 21:52:48,9.32,56.12,11.797
2017-09-25 22:32:54,9.38,56.97,11.876
2017-09-25 23:12:55,9.41,56.81,9.801
2017-09-25 23:52:58,9.15,56.92,16.511
2017-09-26 00:33:00,9.43,56.92,11.238
2017-09-26 01:13:03,9.42,56.81,10.162
2017-09-26 01:53:04,9.15,56.12,16.294
2017-09-26 02:33:08,9.39,56.92,13.158
2017-09-26 03:13:11,9.29,56.23,14.177
2017-09-26 03:53:14,9.41,56.95,11.627
2017-09-26 04:33:17,9.4,56.77,11.696
2017-09-26 05:13:18,9.32,56.87,14.425
2017-09-26 05:53:22,9.42,56.54,12.355
2017-09-26 06:33:28,7.28,56.93,12.073
2017-09-26 07:13:28,9.37,56.87,11.762
2017-09-26 07:53:30,9.4,56.93,11.74
2017-09-26 08:33:36,9.4,56.92,9.888
2017-09-26 09:13:36,9.44,56.93,11.629
2017-09-26 09:53:39,9.42,56.94,13.453
2017-09-26 10:33:42,9.34,56.92,14.532
2017-09-26 11:13:44,9.34,56.77,11.374
2017-09-26 11:53:48,9.27,56.81,10.032
2017-09-26 12:33:50,9.36,56.93,11.43
2017-09-26 13:13:54,9.43,56.79,11.968
2017-09-26 13:53:55,9.37,56.93,13.371
2017-09-26 14:33:58,9.4,56.57,13.524
2017-09-26 15:14:01,9.33,55.34,12.028
2017-09-26 15:54:05,9.33,55.98,14.82
2017-09-26 16:34:06,9.35,56.82,11.833
2017-09-26 17:14:08,8.48,55.66,11.598
2017-09-26 17:54:15,9.27,54.84,15.306
2017-09-26 18:34:16,9.34,55.89,12.468
2017-09-26 19:14:17,9.42,56.94,12.687
2017-09-26 19:54:22,9.35,56.07,14.716
2017-09-26 20:34:22,9.37,56.81,12.59
2017-09-26 21:14:27,9.36,54.23,14.515
2017-09-26 21:54:32,9.25,45.5,13.915
2017-09-26 22:34:33,9.33,52.87,11.944
2017-09-26 23:14:35,8.77,54.54,14.12
2017-09-26 23:54:39,9.34,50.08,14.807
2017-09-27 00:34:41,9.29,53.6,11.865
2017-09-27 01:14:44,9.19,51.46,11.959
2017-09-27 01:54:48,8.86,51.0,15.068
2017-09-27 02:34:49,8.57,51.78,18.962
2017-09-27 03:14:51,9.38,56.8,9.795
2017-09-27 03:54:53,9.28,56.23,14.258
2017-09-27 04:34:57,9.05,56.81,15.3
2017-09-27 05:14:59,9.44,56.95,14.589
2017-09-27 05:55:02,9.39,56.88,14.417
2017-09-27 06:35:04,9.41,56.81,11.991
2017-09-27 07:15:07,9.35,56.2,11.645
2017-09-27 07:55:10,9.43,56.81,11.563
2017-09-27 08:35:15,9.42,56.93,14.817
2017-09-27 09:15:16,9.4,56.81,14.439
2017-09-27 09:55:18,9.39,56.06,13.046
2017-09-27 10:35:21,9.42,56.7,12.158
2017-09-27 11:15:24,9.35,56.92,12.57
2017-09-27 11:55:27,9.42,56.94,11.852
2017-09-27 12:35:32,9.43,56.81,11.777
2017-09-27 13:15:32,9.4,56.91,11.696
2017-09-27 13:55:35,8.91,56.93,14.7
2017-09-27 14:35:37,9.31,54.22,11.273
2017-09-27 15:15:40,9.28,56.72,11.825
2017-09-27 15:55:44,9.38,55.44,13.993
2017-09-27 16:35:46,9.31,56.79,12.106
2017-09-27 17:15:49,9.42,56.71,12.326
2017-09-27 17:55:52,9.2,56.11,14.025
2017-09-27 18:35:55,9.41,56.79,11.493
2017-09-27 19:15:58,9.45,56.81,11.665
2017-09-27 19:56:01,9.36,54.19,11.708
2017-09-27 20:36:03,9.16,56.0,17.355
2017-09-27 21:16:05,9.42,56.94,15.075
2017-09-27 21:56:10,9.29,51.96,11.378
2017-09-27 22:36:15,6.84,56.41,14.014
2017-09-27 23:16:14,9.42,56.8,15.236
2017-09-27 23:56:19,9.34,56.93,11.315
2017-09-28 00:36:23,9.13,46.26,14.315
2017-09-28 01:16:22,8.45,52.82,14.99
2017-09-28 01:56:26,9.42,51.91,15.75
2017-09-28 02:36:29,9.39,51.67,11.716
2017-09-28 03:16:32,9.34,52.2,14.266
2017-09-28 03:56:37,9.2,46.88,12.491
2017-09-28 04:36:39,9.23,49.24,12.235
2017-09-28 05:16:39,9.38,56.95,14.857
2017-09-28 05:56:43,9.26,56.11,16.071
2017-09-28 06:36:44,6.78,56.95,11.005
2017-09-28 07:16:47,9.39,56.79,14.808
