"Br1301, x","Br1301, y","Br1601 10min medel, x","Br1601 10min medel, y","Br1602, x","Br1602, y","Br1301 (1), x","Br1301 (1), y","Br1601, x","Br1601, y","Br1602 (1), x","Br1602 (1), y"
2018-01-05 03:30:10,0.0105737135,2017-12-20 14:30:00,0.0475524037,2017-12-13 14:54:05,-0.3472699634,2017-12-16 17:25:05,67.667,2017-12-16 17:35:05,97.5,2017-12-16 17:25:10,72.241
2018-01-05 04:00:10,0.0175737135,2017-12-20 14:40:00,0.0429524037,2017-12-13 14:55:10,-0.3282699634,2017-12-16 17:30:21,68.0,2017-12-16 17:40:10,97.659,2017-12-16 17:30:10,69.435
2018-01-05 04:30:10,0.0175737135,2017-12-20 14:50:00,0.0535524037,2017-12-13 14:56:05,-0.3442699634,2017-12-16 17:35:05,68.0,2017-12-16 17:45:05,97.01,2017-12-16 17:35:10,71.906
2018-01-05 05:00:10,0.0205737135,2017-12-20 15:00:00,0.0423524037,2017-12-13 14:57:05,-0.3472699634,2017-12-16 17:40:05,68.333,2017-12-16 17:50:10,97.5,2017-12-16 17:40:10,70.1
2018-01-05 05:30:10,0.0135737135,2017-12-20 15:10:00,0.0397524037,2017-12-13 14:58:05,-0.3382699634,2017-12-16 17:45:05,67.0,2017-12-16 17:55:05,97.659,2017-12-16 17:45:10,69.231
2018-01-05 06:00:10,0.0385737135,2017-12-20 15:20:00,0.0417524037,2017-12-13 14:59:05,-0.3442699634,2017-12-16 17:50:05,68.0,2017-12-16 18:00:10,97.176,2017-12-16 17:50:10,74.086
2018-01-05 06:30:10,0.0265737135,2017-12-20 15:30:00,0.0409524037,2017-12-13 15:00:10,-0.3532699634,2017-12-16 17:55:05,67.667,2017-12-16 18:05:05,97.334,2017-12-16 17:55:10,72.241
2018-01-05 07:00:10,-0.0104262865,2017-12-20 15:40:00,0.0405524037,2017-12-13 15:01:05,-0.3412699634,2017-12-16 18:00:21,67.333,2017-12-16 18:10:10,97.659,2017-12-16 18:00:10,71.096
2018-01-05 07:30:10,0.0385737135,2017-12-20 15:50:00,0.0433524037,2017-12-13 15:02:05,-0.3352699634,2017-12-16 18:05:05,67.667,2017-12-16 18:15:05,97.334,2017-12-16 18:05:10,72.575
2018-01-05 08:00:10,0.0045737135,2017-12-20 16:00:00,0.0449524037,2017-12-13 15:03:05,-0.3532699634,2017-12-16 18:10:05,67.333,2017-12-16 18:20:10,97.176,2017-12-16 18:10:10,72.425
2018-01-05 08:30:10,0.0235737135,2017-12-20 16:10:00,0.0355524037,2017-12-13 15:04:05,-0.3562699634,2017-12-16 18:15:05,68.333,2017-12-16 18:25:05,97.659,2017-12-16 18:15:10,70.234
2018-01-05 09:00:10,0.0135737135,2017-12-20 16:20:00,0.0497524037,2017-12-13 15:05:10,-0.3562699634,2017-12-16 18:20:05,67.667,2017-12-16 18:30:10,97.01,2017-12-16 18:20:10,72.425
2018-01-05 09:30:10,0.0415737135,2017-12-20 16:30:00,0.0431524037,2017-12-13 15:06:05,-0.3562699634,2017-12-16 18:25:05,67.333,2017-12-16 18:35:05,97.5,2017-12-16 18:25:10,71.572
2018-01-05 10:00:10,0.0105737135,2017-12-20 16:40:00,0.0367524037,2017-12-13 15:07:05,-0.3312699634,2017-12-16 18:30:21,68.333,2017-12-16 18:40:10,97.659,2017-12-16 18:30:10,73.667
2018-01-05 10:30:10,0.0235737135,2017-12-20 16:50:00,0.0359524037,2017-12-13 15:08:05,-0.3252699634,2017-12-16 18:35:05,68.333,2017-12-16 18:45:05,97.176,2017-12-16 18:35:10,70.432
2018-01-05 11:00:10,0.0075737135,2017-12-20 17:00:00,0.0405524037,2017-12-13 15:09:05,-0.3222699634,2017-12-16 18:40:05,68.333,2017-12-16 18:50:10,97.659,2017-12-16 18:40:10,71.237
2018-01-05 11:30:10,0.0265737135,2017-12-20 17:10:00,0.0485524037,2017-12-13 15:10:10,-0.3412699634,2017-12-16 18:45:05,67.667,2017-12-16 18:55:05,97.176,2017-12-16 18:45:10,69.435
2018-01-05 12:00:10,0.0175737135,2017-12-20 17:20:00,0.0397524037,2017-12-13 15:11:05,-0.3412699634,2017-12-16 18:50:05,67.333,2017-12-16 19:00:10,97.334,2017-12-16 18:50:10,68.896
2018-01-05 12:30:10,0.0325737135,2017-12-20 17:30:00,0.0405524037,2017-12-13 15:12:05,-0.3382699634,2017-12-16 18:55:05,68.333,2017-12-16 19:05:05,97.5,2017-12-16 18:55:10,69.767
2018-01-05 13:00:10,0.0015737135,2017-12-20 17:40:00,0.0491524037,2017-12-13 15:13:05,-0.3192699634,2017-12-16 19:00:21,68.333,2017-12-16 19:10:10,97.334,2017-12-16 19:00:10,73.579
2018-01-05 13:30:10,0.0325737135,2017-12-20 17:50:00,0.0425524037,2017-12-13 15:14:05,-0.3192699634,2017-12-16 19:05:05,67.667,2017-12-16 19:15:05,97.5,2017-12-16 19:05:10,70.432
2018-01-05 14:00:10,0.0045737135,2017-12-20 18:00:00,0.0461524037,2017-12-13 15:15:10,-0.3622699634,2017-12-16 19:10:05,67.667,2017-12-16 19:20:10,97.334,2017-12-16 19:10:10,69.231
2018-01-05 14:30:10,0.0355737135,2017-12-20 18:10:00,0.0475524037,2017-12-13 15:16:05,-0.3282699634,2017-12-16 19:15:05,67.667,2017-12-16 19:25:05,97.5,2017-12-16 19:15:10,70.0
2018-01-05 15:00:10,0.0175737135,2017-12-20 18:20:00,0.0441524037,2017-12-13 15:17:05,-0.3532699634,2017-12-16 19:20:05,68.667,2017-12-16 19:30:10,97.5,2017-12-16 19:20:10,70.1
2018-01-05 15:30:10,0.0205737135,2017-12-20 18:30:00,0.0473524037,2017-12-13 15:18:05,-0.3382699634,2017-12-16 19:25:05,67.333,2017-12-16 19:35:05,97.659,2017-12-16 19:25:10,71.906
2018-01-05 16:00:10,-0.0014262865,2017-12-20 18:40:00,0.0453524037,2017-12-13 15:19:05,-0.3072699634,2017-12-16 19:30:21,68.333,2017-12-16 19:40:10,97.176,2017-12-16 19:30:10,70.432
2018-01-05 16:30:10,0.0045737135,2017-12-20 18:50:00,0.0443524037,2017-12-13 15:20:10,-0.3282699634,2017-12-16 19:35:05,68.667,2017-12-16 19:45:05,97.659,2017-12-16 19:35:10,70.903
2018-01-05 17:00:10,0.0265737135,2017-12-20 19:00:00,0.0411524037,2017-12-13 15:21:05,-0.3412699634,2017-12-16 19:40:05,68.0,2017-12-16 19:50:10,97.176,2017-12-16 19:40:10,71.333
2018-01-05 17:30:10,0.0135737135,2017-12-20 19:10:00,0.0403524037,2017-12-13 15:22:05,-0.3252699634,2017-12-16 19:45:05,68.333,2017-12-16 19:55:05,97.334,2017-12-16 19:45:10,70.1
2018-01-05 18:00:10,0.0295737135,2017-12-20 19:20:00,0.0423524037,2017-12-13 15:23:05,-0.3502699634,2017-12-16 19:50:05,68.0,2017-12-16 20:00:10,97.826,2017-12-16 19:50:10,74.582
2018-01-05 18:30:10,0.0205737135,2017-12-20 19:30:00,0.0361524037,2017-12-13 15:24:05,-0.3382699634,2017-12-16 19:55:05,69.333,2017-12-16 20:05:05,97.176,2017-12-16 19:55:10,71.096
2018-01-05 19:00:10,0.0175737135,2017-12-20 19:40:00,0.0417524037,2017-12-13 15:25:10,-0.3312699634,2017-12-16 20:00:21,68.0,2017-12-16 20:10:10,97.659,2017-12-16 20:00:10,69.333
2018-01-05 19:30:10,0.0325737135,2017-12-20 19:50:00,0.0379524037,2017-12-13 15:26:05,-0.3312699634,2017-12-16 20:05:05,68.0,2017-12-16 20:15:05,97.176,2017-12-16 20:05:10,72.575
2018-01-05 20:00:10,0.0235737135,2017-12-20 20:00:00,0.0405524037,2017-12-13 15:27:05,-0.3192699634,2017-12-16 20:10:05,67.667,2017-12-16 20:20:10,97.659,2017-12-16 20:10:10,73.09
2018-01-05 20:30:10,0.0075737135,2017-12-20 20:10:00,0.0409524037,2017-12-13 15:28:05,-0.3502699634,2017-12-16 20:15:05,68.0,2017-12-16 20:25:05,97.176,2017-12-16 20:15:10,71.572
2018-01-05 21:00:10,0.0135737135,2017-12-20 20:20:00,0.0485524037,2017-12-13 15:29:05,-0.3282699634,2017-12-16 20:20:05,68.0,2017-12-16 20:30:10,97.5,2017-12-16 20:20:10,69.435
2018-01-05 21:30:10,0.0265737135,2017-12-20 20:30:00,0.0385524037,2017-12-13 15:30:10,-0.3352699634,2017-12-16 20:25:05,67.333,2017-12-16 20:35:05,97.659,2017-12-16 20:25:10,71.0
2018-01-05 22:00:10,0.0235737135,2017-12-20 20:40:00,0.0485524037,2017-12-13 15:31:05,-0.3382699634,2017-12-16 20:30:21,68.667,2017-12-16 20:40:10,97.5,2017-12-16 20:30:10,70.234
2018-01-05 22:30:10,0.0295737135,2017-12-20 20:50:00,0.0429524037,2017-12-13 15:32:05,-0.3532699634,2017-12-16 20:35:05,68.667,2017-12-16 20:45:05,97.176,2017-12-16 20:35:10,71.096
2018-01-05 23:00:10,0.0105737135,2017-12-20 21:00:00,0.0453524037,2017-12-13 15:33:05,-0.3562699634,2017-12-16 20:40:05,68.333,2017-12-16 20:50:10,97.5,2017-12-16 20:40:10,71.237
2018-01-05 23:30:10,0.0265737135,2017-12-20 21:10:00,0.0499524037,2017-12-13 15:34:05,-0.3282699634,2017-12-16 20:45:05,67.667,2017-12-16 20:55:05,97.334,2017-12-16 20:45:10,71.0
2018-01-06 00:00:10,0.0045737135,2017-12-20 21:20:00,0.0423524037,2017-12-13 15:35:10,-0.3282699634,2017-12-16 20:50:05,68.0,2017-12-16 21:00:10,97.826,2017-12-16 20:50:10,72.425
2018-01-06 00:30:10,-0.0164262865,2017-12-20 21:30:00,0.0389524037,2017-12-13 15:36:05,-0.3412699634,2017-12-16 20:55:05,68.667,2017-12-16 21:05:05,97.5,2017-12-16 20:55:10,71.333
2018-01-06 01:00:10,-0.0014262865,2017-12-20 21:40:00,0.0491524037,2017-12-13 15:37:05,-0.3312699634,2017-12-16 21:00:21,68.0,2017-12-16 21:10:10,97.176,2017-12-16 21:00:10,72.241
2018-01-06 01:30:10,0.0175737135,2017-12-20 21:50:00,0.0479524037,2017-12-13 15:38:05,-0.3352699634,2017-12-16 21:05:05,69.0,2017-12-16 21:15:05,97.5,2017-12-16 21:05:10,71.333
2018-01-06 02:00:10,0.0235737135,2017-12-20 22:00:00,0.0425524037,2017-12-13 15:39:05,-0.3162699634,2017-12-16 21:10:05,68.0,2017-12-16 21:20:10,97.5,2017-12-16 21:10:10,71.761
2018-01-06 02:30:10,0.0075737135,2017-12-20 22:10:00,0.0409524037,2017-12-13 15:40:10,-0.3472699634,2017-12-16 21:15:05,68.333,2017-12-16 21:25:05,97.334,2017-12-16 21:15:10,69.9
2018-01-06 03:00:10,0.0045737135,2017-12-20 22:20:00,0.0409524037,2017-12-13 15:41:05,-0.3442699634,2017-12-16 21:20:05,68.667,2017-12-16 21:30:10,97.826,2017-12-16 21:20:10,71.0
2018-01-06 03:30:10,0.0325737135,2017-12-20 22:30:00,0.0449524037,2017-12-13 15:42:05,-0.3282699634,2017-12-16 21:25:05,68.0,2017-12-16 21:35:05,97.176,2017-12-16 21:25:10,69.435
2018-01-06 04:00:10,0.0105737135,2017-12-20 22:40:00,0.0461524037,2017-12-13 15:43:05,-0.3382699634,2017-12-16 21:30:21,67.667,2017-12-16 21:40:10,97.334,2017-12-16 21:30:10,69.9
2018-01-06 04:30:10,0.0105737135,2017-12-20 22:50:00,0.0369524037,2017-12-13 15:44:05,-0.3102699634,2017-12-16 21:35:05,68.333,2017-12-16 21:45:05,97.826,2017-12-16 21:35:10,69.333
2018-01-06 05:00:10,0.0045737135,2017-12-20 23:00:00,0.0393524037,2017-12-13 15:45:10,-0.3252699634,2017-12-16 21:40:05,68.667,2017-12-16 21:50:10,97.176,2017-12-16 21:40:10,68.771
2018-01-06 05:30:10,-0.0074262865,2017-12-20 23:10:00,0.0431524037,2017-12-13 15:46:05,-0.3532699634,2017-12-16 21:45:05,68.667,2017-12-16 21:55:05,97.5,2017-12-16 21:45:10,73.244
2018-01-06 06:00:10,0.0135737135,2017-12-20 23:20:00,0.0437524037,2017-12-13 15:47:05,-0.3412699634,2017-12-16 21:50:05,69.0,2017-12-16 22:00:10,97.659,2017-12-16 21:50:10,72.0
2018-01-06 06:30:10,-0.0164262865,2017-12-20 23:30:00,0.0361524037,2017-12-13 15:48:05,-0.3502699634,2017-12-16 21:55:05,68.333,2017-12-16 22:05:05,97.176,2017-12-16 21:55:10,72.093
2018-01-06 07:00:10,-0.0194262865,2017-12-20 23:40:00,0.0477524037,2017-12-13 15:49:05,-0.3382699634,2017-12-16 22:00:21,69.0,2017-12-16 22:10:10,97.5,2017-12-16 22:00:10,69.565
2018-01-06 07:30:10,0.0045737135,2017-12-20 23:50:00,0.0423524037,2017-12-13 15:50:10,-0.3282699634,2017-12-16 22:05:05,68.667,2017-12-16 22:15:05,97.659,2017-12-16 22:05:10,69.667
2018-01-06 08:00:10,-0.0134262865,2017-12-21 00:00:00,0.0385524037,2017-12-13 15:51:05,-0.3312699634,2017-12-16 22:10:05,69.333,2017-12-16 22:20:10,97.176,2017-12-16 22:10:10,75.083
2018-01-06 08:30:10,-0.0044262865,2017-12-21 00:10:00,0.0449524037,2017-12-13 15:52:05,-0.3352699634,2017-12-16 22:15:05,68.333,2017-12-16 22:25:05,97.5,2017-12-16 22:15:10,69.565
2018-01-06 09:00:10,-0.0354262865,2017-12-21 00:20:00,0.0395524037,2017-12-13 15:53:05,-0.3352699634,2017-12-16 22:20:05,67.667,2017-12-16 22:30:10,97.659,2017-12-16 22:20:10,68.771
2018-01-06 09:30:10,0.0075737135,2017-12-21 00:30:00,0.0479524037,2017-12-13 15:54:05,-0.3502699634,2017-12-16 22:25:05,68.333,2017-12-16 22:35:05,97.176,2017-12-16 22:25:10,71.333
2018-01-06 10:00:10,-0.0074262865,2017-12-21 00:40:00,0.0467524037,2017-12-13 15:55:10,-0.3562699634,2017-12-16 22:30:21,67.667,2017-12-16 22:40:10,97.5,2017-12-16 22:30:10,71.237
2018-01-06 10:30:10,-0.0164262865,2017-12-21 00:50:00,0.0409524037,2017-12-13 15:56:05,-0.3562699634,2017-12-16 22:35:05,68.333,2017-12-16 22:45:05,97.659,2017-12-16 22:35:10,70.1
2018-01-06 11:00:10,-0.0224262865,2017-12-21 01:00:00,0.0449524037,2017-12-13 15:57:05,-0.3282699634,2017-12-16 22:40:05,69.333,2017-12-16 22:50:10,97.176,2017-12-16 22:40:10,70.0
2018-01-06 11:30:10,-0.0224262865,2017-12-21 01:10:00,0.0399524037,2017-12-13 15:58:05,-0.3532699634,2017-12-16 22:45:05,68.333,2017-12-16 22:55:05,97.659,2017-12-16 22:45:10,73.244
2018-01-06 12:00:10,-0.0254262865,2017-12-21 01:20:00,0.0479524037,2017-12-13 15:59:05,-0.3282699634,2017-12-16 22:50:05,69.0,2017-12-16 23:00:10,97.176,2017-12-16 22:50:10,71.096
2018-01-06 12:30:10,-0.0104262865,2017-12-21 01:30:00,0.0373524037,2017-12-13 16:00:10,-0.3442699634,2017-12-16 22:55:05,68.0,2017-12-16 23:05:05,97.5,2017-12-16 22:55:10,70.0
2018-01-06 13:00:10,-0.0164262865,2017-12-21 01:40:00,0.0441524037,2017-12-13 16:01:05,-0.3162699634,2017-12-16 23:00:21,69.333,2017-12-16 23:10:10,97.659,2017-12-16 23:00:10,71.237
2018-01-06 13:30:10,-0.0104262865,2017-12-21 01:50:00,0.0427524037,2017-12-13 16:02:05,-0.3252699634,2017-12-16 23:05:05,68.667,2017-12-16 23:15:05,97.5,2017-12-16 23:05:10,72.0
2018-01-06 14:00:10,-0.0354262865,2017-12-21 02:00:00,0.0469524037,2017-12-13 16:03:05,-0.3312699634,2017-12-16 23:10:05,68.667,2017-12-16 23:20:10,97.5,2017-12-16 23:10:10,68.106
2018-01-06 14:30:10,-0.0294262865,2017-12-21 02:10:00,0.0429524037,2017-12-13 16:04:05,-0.3442699634,2017-12-16 23:15:05,68.333,2017-12-16 23:25:05,97.176,2017-12-16 23:15:10,71.906
2018-01-06 15:00:10,-0.0354262865,2017-12-21 02:20:00,0.0423524037,2017-12-13 16:05:10,-0.3252699634,2017-12-16 23:20:05,68.0,2017-12-16 23:30:10,97.5,2017-12-16 23:20:10,71.0
2018-01-06 15:30:10,-0.0254262865,2017-12-21 02:30:00,0.0453524037,2017-12-13 16:06:05,-0.3442699634,2017-12-16 23:25:05,68.333,2017-12-16 23:35:05,97.659,2017-12-16 23:25:10,71.096
2018-01-06 16:00:10,-0.0414262865,2017-12-21 02:40:00,0.0523524037,2017-12-13 16:07:05,-0.3282699634,2017-12-16 23:30:21,68.0,2017-12-16 23:40:10,97.176,2017-12-16 23:30:10,73.0
2018-01-06 16:30:10,-0.0504262865,2017-12-21 02:50:00,0.0403524037,2017-12-13 16:08:05,-0.3442699634,2017-12-16 23:35:05,68.0,2017-12-16 23:45:05,97.5,2017-12-16 23:35:10,72.575
2018-01-06 17:00:10,-0.0324262865,2017-12-21 03:00:00,0.0409524037,2017-12-13 16:09:05,-0.3382699634,2017-12-16 23:40:05,68.667,2017-12-16 23:50:10,97.334,2017-12-16 23:40:10,69.435
2018-01-06 17:30:10,-0.0164262865,2017-12-21 03:10:00,0.0353524037,2017-12-13 16:10:10,-0.3192699634,2017-12-16 23:45:05,67.667,2017-12-16 23:55:05,97.826,2017-12-16 23:45:10,70.0
2018-01-06 18:00:10,-0.0254262865,2017-12-21 03:20:00,0.0403524037,2017-12-13 16:11:05,-0.3502699634,2017-12-16 23:50:05,67.667,2017-12-17 00:00:10,97.176,2017-12-16 23:50:10,73.913
2018-01-06 18:30:10,-0.0194262865,2017-12-21 03:30:00,0.0379524037,2017-12-13 16:12:05,-0.3352699634,2017-12-16 23:55:05,67.667,2017-12-17 00:05:05,97.5,2017-12-16 23:55:10,73.0
2018-01-06 19:00:10,-0.0254262865,2017-12-21 03:40:00,0.0465524037,2017-12-13 16:13:05,-0.3252699634,2017-12-17 00:00:21,68.0,2017-12-17 00:10:10,97.334,2017-12-17 00:00:10,70.432
2018-01-06 19:30:10,-0.0294262865,2017-12-21 03:50:00,0.0429524037,2017-12-13 16:14:05,-0.3382699634,2017-12-17 00:05:05,69.667,2017-12-17 00:15:05,97.826,2017-12-17 00:05:10,71.906
2018-01-06 20:00:10,-0.0384262865,2017-12-21 04:00:00,0.0435524037,2017-12-13 16:15:10,-0.3442699634,2017-12-17 00:10:05,68.0,2017-12-17 00:20:10,97.176,2017-12-17 00:10:10,69.0
2018-01-06 20:30:10,-0.0294262865,2017-12-21 04:10:00,0.0437524037,2017-12-13 16:16:05,-0.3162699634,2017-12-17 00:15:05,68.667,2017-12-17 00:25:05,97.5,2017-12-17 00:15:10,71.428
2018-01-06 21:00:10,-0.0414262865,2017-12-21 04:20:00,0.0409524037,2017-12-13 16:17:05,-0.3252699634,2017-12-17 00:20:05,68.333,2017-12-17 00:30:10,97.659,2017-12-17 00:20:10,69.565
2018-01-06 21:30:10,-0.0324262865,2017-12-21 04:30:00,0.0385524037,2017-12-13 16:18:05,-0.3102699634,2017-12-17 00:25:05,68.0,2017-12-17 00:35:05,97.5,2017-12-17 00:25:10,69.333
2018-01-06 22:00:10,-0.0594262865,2017-12-21 04:40:00,0.0393524037,2017-12-13 16:19:05,-0.3412699634,2017-12-17 00:30:21,69.0,2017-12-17 00:40:10,97.176,2017-12-17 00:30:10,72.093
2018-01-06 22:30:10,-0.0414262865,2017-12-21 04:50:00,0.0387524037,2017-12-13 16:20:10,-0.3412699634,2017-12-17 00:35:05,67.667,2017-12-17 00:45:05,97.659,2017-12-17 00:35:10,70.903
2018-01-06 23:00:10,-0.0694262865,2017-12-21 05:00:00,0.0371524037,2017-12-13 16:21:05,-0.3472699634,2017-12-17 00:40:05,68.667,2017-12-17 00:50:10,97.176,2017-12-17 00:40:10,72.0
2018-01-06 23:30:10,-0.0534262865,2017-12-21 05:10:00,0.0341524037,2017-12-13 16:22:05,-0.3442699634,2017-12-17 00:45:05,70.0,2017-12-17 00:55:05,97.5,2017-12-17 00:45:10,73.09
2018-01-07 00:00:10,-0.0754262865,2017-12-21 05:20:00,0.0415524037,2017-12-13 16:23:05,-0.3442699634,2017-12-17 00:50:05,68.667,2017-12-17 01:00:10,97.659,2017-12-17 00:50:10,70.568
2018-01-07 00:30:10,-0.0724262865,2017-12-21 05:30:00,0.0365524037,2017-12-13 16:24:05,-0.3592699634,2017-12-17 00:55:05,68.667,2017-12-17 01:05:05,97.176,2017-12-17 00:55:10,69.667
2018-01-07 01:00:10,-0.0784262865,2017-12-21 05:40:00,0.0417524037,2017-12-13 16:25:10,-0.3282699634,2017-12-17 01:00:21,68.667,2017-12-17 01:10:10,97.659,2017-12-17 01:00:10,71.428
2018-01-07 01:30:10,-0.0694262865,2017-12-21 05:50:00,0.0371524037,2017-12-13 16:26:05,-0.3352699634,2017-12-17 01:05:05,68.0,2017-12-17 01:15:05,97.176,2017-12-17 01:05:10,73.579
2018-01-07 02:00:10,-0.0934262865,2017-12-21 06:00:00,0.0359524037,2017-12-13 16:27:05,-0.3442699634,2017-12-17 01:10:05,68.0,2017-12-17 01:20:10,97.5,2017-12-17 01:10:10,68.438
2018-01-07 02:30:10,-0.1214262865,2017-12-21 06:10:00,0.0405524037,2017-12-13 16:28:05,-0.3652699634,2017-12-17 01:15:05,68.333,2017-12-17 01:25:05,97.659,2017-12-17 01:15:10,70.234
2018-01-07 03:00:10,-0.1124262865,2017-12-21 06:20:00,0.0467524037,2017-12-13 16:29:05,-0.3412699634,2017-12-17 01:20:05,68.333,2017-12-17 01:30:10,97.176,2017-12-17 01:20:10,69.667
2018-01-07 03:30:10,-0.1334262865,2017-12-21 06:30:00,0.0411524037,2017-12-13 16:30:10,-0.3222699634,2017-12-17 01:25:05,69.0,2017-12-17 01:35:05,97.334,2017-12-17 01:25:10,71.096
2018-01-07 04:00:10,-0.1184262865,2017-12-21 06:40:00,0.0417524037,2017-12-13 16:31:05,-0.3252699634,2017-12-17 01:30:21,68.0,2017-12-17 01:40:10,97.826,2017-12-17 01:30:10,69.9
2018-01-07 04:30:10,-0.1364262865,2017-12-21 06:50:00,0.0377524037,2017-12-13 16:32:05,-0.3532699634,2017-12-17 01:35:05,68.667,2017-12-17 01:45:05,97.176,2017-12-17 01:35:10,73.09
2018-01-07 05:00:10,-0.1214262865,2017-12-21 07:00:00,0.0453524037,2017-12-13 16:33:05,-0.3502699634,2017-12-17 01:40:05,68.0,2017-12-17 01:50:10,97.5,2017-12-17 01:40:10,72.0
2018-01-07 05:30:10,-0.1364262865,2017-12-21 07:10:00,0.0451524037,2017-12-13 16:34:05,-0.3412699634,2017-12-17 01:45:05,67.667,2017-12-17 01:55:05,97.659,2017-12-17 01:45:10,69.667
2018-01-07 06:00:10,-0.1524262865,2017-12-21 07:20:00,0.0471524037,2017-12-13 16:35:10,-0.3412699634,2017-12-17 01:50:05,67.0,2017-12-17 02:00:10,97.176,2017-12-17 01:50:10,71.572
2018-01-07 06:30:10,-0.1454262865,2017-12-21 07:30:00,0.0349524037,2017-12-13 16:36:05,-0.3282699634,2017-12-17 01:55:05,68.0,2017-12-17 02:05:05,97.659,2017-12-17 01:55:10,70.1
2018-01-07 07:00:10,-0.1524262865,2017-12-21 07:40:00,0.0367524037,2017-12-13 16:37:05,-0.3532699634,2017-12-17 02:00:21,67.667,2017-12-17 02:10:10,97.176,2017-12-17 02:00:10,71.667
2018-01-07 07:30:10,-0.1334262865,2017-12-21 07:50:00,0.0423524037,2017-12-13 16:38:05,-0.3472699634,2017-12-17 02:05:05,68.0,2017-12-17 02:15:05,97.659,2017-12-17 02:05:10,69.9
2018-01-07 08:00:10,-0.1154262865,2017-12-21 08:00:00,0.0455524037,2017-12-13 16:39:05,-0.3472699634,2017-12-17 02:10:05,67.667,2017-12-17 02:20:10,97.176,2017-12-17 02:10:10,72.093
2018-01-07 08:30:10,-0.1184262865,2017-12-21 08:10:00,0.0487524037,2017-12-13 16:40:10,-0.3652699634,2017-12-17 02:15:05,67.667,2017-12-17 02:25:05,97.659,2017-12-17 02:15:10,72.575
2018-01-07 09:00:10,-0.1334262865,2017-12-21 08:20:00,0.0407524037,2017-12-13 16:41:05,-0.3412699634,2017-12-17 02:20:05,67.667,2017-12-17 02:30:10,97.176,2017-12-17 02:20:10,69.333
2018-01-07 09:30:10,-0.1154262865,2017-12-21 08:30:00,0.0347524037,2017-12-13 16:42:05,-0.3132699634,2017-12-17 02:25:05,68.333,2017-12-17 02:35:05,97.334,2017-12-17 02:25:10,70.764
2018-01-07 10:00:10,-0.1054262865,2017-12-21 08:40:00,0.0379524037,2017-12-13 16:43:05,-0.3352699634,2017-12-17 02:30:21,68.667,2017-12-17 02:40:10,97.826,2017-12-17 02:30:10,70.234
2018-01-07 10:30:10,-0.1214262865,2017-12-21 08:50:00,0.0453524037,2017-12-13 16:44:05,-0.3252699634,2017-12-17 02:35:05,67.667,2017-12-17 02:45:05,97.176,2017-12-17 02:35:10,69.435
2018-01-07 11:00:10,-0.0724262865,2017-12-21 09:00:00,0.0449524037,2017-12-13 16:45:10,-0.3282699634,2017-12-17 02:40:05,68.333,2017-12-17 02:50:10,97.334,2017-12-17 02:40:10,70.0
2018-01-07 11:30:10,-0.1054262865,2017-12-21 09:10:00,0.0421524037,2017-12-13 16:46:05,-0.3162699634,2017-12-17 02:45:05,69.0,2017-12-17 02:55:05,97.5,2017-12-17 02:45:10,74.916
2018-01-07 12:00:10,-0.1024262865,2017-12-21 09:20:00,0.0369524037,2017-12-13 16:47:05,-0.3412699634,2017-12-17 02:50:05,68.333,2017-12-17 03:00:10,97.5,2017-12-17 02:50:10,72.093
2018-01-07 12:30:10,-0.0904262865,2017-12-21 09:30:00,0.0399524037,2017-12-13 16:48:05,-0.3442699634,2017-12-17 02:55:05,67.667,2017-12-17 03:05:05,97.659,2017-12-17 02:55:10,69.0
2018-01-07 13:00:10,-0.0724262865,2017-12-21 09:40:00,0.0477524037,2017-12-13 16:49:05,-0.3562699634,2017-12-17 03:00:21,68.0,2017-12-17 03:10:10,97.176,2017-12-17 03:00:10,70.568
2018-01-07 13:30:10,-0.0904262865,2017-12-21 09:50:00,0.0455524037,2017-12-13 16:50:10,-0.3012699634,2017-12-17 03:05:05,69.0,2017-12-17 03:15:05,97.659,2017-12-17 03:05:10,70.764
2018-01-07 14:00:10,-0.0904262865,2017-12-21 10:00:00,0.0311524037,2017-12-13 16:51:05,-0.3472699634,2017-12-17 03:10:05,67.333,2017-12-17 03:20:10,97.176,2017-12-17 03:10:10,73.579
2018-01-07 14:30:10,-0.0934262865,2017-12-21 10:10:00,0.0461524037,2017-12-13 16:52:05,-0.3472699634,2017-12-17 03:15:05,68.0,2017-12-17 03:25:05,97.334,2017-12-17 03:15:10,72.667
2018-01-07 15:00:10,-0.1054262865,2017-12-21 10:20:00,0.0509524037,2017-12-13 16:53:05,-0.3472699634,2017-12-17 03:20:05,68.333,2017-12-17 03:30:10,97.5,2017-12-17 03:20:10,70.432
2018-01-07 15:30:10,-0.1184262865,2017-12-21 10:30:00,0.0391524037,2017-12-13 16:54:05,-0.3382699634,2017-12-17 03:25:05,68.0,2017-12-17 03:35:05,97.334,2017-12-17 03:25:10,71.572
2018-01-07 16:00:10,-0.1054262865,2017-12-21 10:40:00,0.0341524037,2017-12-13 16:55:10,-0.3472699634,2017-12-17 03:30:21,69.0,2017-12-17 03:40:10,97.826,2017-12-17 03:30:10,72.0
2018-01-07 16:30:10,-0.1054262865,2017-12-21 10:50:00,0.0379524037,2017-12-13 16:56:05,-0.3562699634,2017-12-17 03:35:05,68.333,2017-12-17 03:45:05,97.176,2017-12-17 03:35:10,70.764
