"countB, x","countB, y","mS/m ADC8, x","mS/m ADC8, y"
2017-12-24 09:37:45,1.1877076538,2017-12-24 09:37:45,24.6439978027
2017-12-24 09:47:47,1.1880398598,2017-12-24 09:47:47,23.9250992839
2017-12-24 09:57:49,1.1862126173,2017-12-24 09:57:49,24.1462988281
2017-12-24 10:07:51,1.186877089,2017-12-24 10:07:51,22.8653523763
2017-12-24 10:17:52,1.1885191367,2017-12-24 10:17:52,23.7119433594
2017-12-24 10:27:54,1.1862126173,2017-12-24 10:27:54,24.6641068522
2017-12-24 10:37:55,1.1895174728,2017-12-24 10:37:56,22.0821048991
2017-12-24 10:47:57,1.1855481655,2017-12-24 10:47:57,23.5852563477
2017-12-24 10:57:58,1.188186358,2017-12-24 10:57:58,22.3736861165
2017-12-24 11:08:00,1.1867109562,2017-12-24 11:08:00,24.7827502441
2017-12-24 11:18:02,1.1870432019,2017-12-24 11:18:02,24.1241788737
2017-12-24 11:28:04,1.1878737469,2017-12-24 11:28:04,22.489313151
2017-12-24 11:38:06,1.1858804112,2017-12-24 11:38:06,24.3926346842
2017-12-24 11:48:07,1.1898502316,2017-12-24 11:48:08,22.6773327637
2017-12-24 11:58:09,1.186710976,2017-12-24 11:58:09,25.1256095378
2017-12-24 12:08:11,1.187375408,2017-12-24 12:08:11,23.320822347
2017-12-24 12:18:13,1.1862126372,2017-12-24 12:18:13,22.4933349609
2017-12-24 12:28:15,1.1887043117,2017-12-24 12:28:15,22.9266849772
2017-12-24 12:38:17,1.1853820526,2017-12-24 12:38:17,24.6982922363
2017-12-24 12:48:18,1.1888519154,2017-12-24 12:48:18,25.1768876139
2017-12-24 12:58:20,1.1882059927,2017-12-24 12:58:20,23.2393806966
2017-12-24 13:08:22,1.1872092951,2017-12-24 13:08:22,24.9848461914
2017-12-24 13:18:24,1.187375408,2017-12-24 13:18:24,21.5793786621
2017-12-24 13:28:26,1.1877076538,2017-12-24 13:28:26,23.842652181
2017-12-24 13:38:27,1.1890183047,2017-12-24 13:38:28,23.2685388184
2017-12-24 13:48:30,1.1857379604,2017-12-24 13:48:30,24.7807393392
2017-12-24 13:58:31,1.1870216325,2017-12-24 13:58:31,25.2945255534
2017-12-24 14:08:32,1.1880199686,2017-12-24 14:08:32,22.0237886556
2017-12-24 14:18:34,1.1865448631,2017-12-24 14:18:34,23.8889029948
2017-12-24 14:28:36,1.1858803914,2017-12-24 14:28:36,23.8506958008
2017-12-24 14:38:37,1.1885191367,2017-12-24 14:38:37,22.2439827474
2017-12-24 14:48:39,1.1858803914,2017-12-24 14:48:39,23.1750317383
2017-12-24 14:58:41,1.1887043315,2017-12-24 14:58:41,24.6671232096
2017-12-24 15:08:42,1.1883527473,2017-12-24 15:08:42,23.8919193522
2017-12-24 15:18:44,1.1877076339,2017-12-24 15:18:44,23.3690840658
2017-12-24 15:28:46,1.1880398598,2017-12-24 15:28:46,23.2263098145
2017-12-24 15:38:47,1.1893510834,2017-12-24 15:38:47,22.7487198893
2017-12-24 15:48:50,1.18772803,2017-12-24 15:48:50,23.7843359375
2017-12-24 15:58:51,1.1908485876,2017-12-24 15:58:52,22.9759521484
2017-12-24 16:08:53,1.1885381987,2017-12-24 16:08:53,23.2182661947
2017-12-24 16:18:55,1.1875415408,2017-12-24 16:18:55,23.8728157552
2017-12-24 16:28:57,1.1888704246,2017-12-24 16:28:57,23.6677034505
2017-12-24 16:39:00,1.1887230548,2017-12-24 16:39:00,22.5979020182
2017-12-24 16:49:01,1.1885191367,2017-12-24 16:49:01,23.1358190918
2017-12-24 16:59:03,1.1880398598,2017-12-24 16:59:03,24.5213326009
2017-12-24 17:09:05,1.1880398598,2017-12-24 17:09:05,23.5028092448
2017-12-24 17:19:07,1.1877076538,2017-12-24 17:19:07,24.0608353678
2017-12-24 17:29:09,1.187375408,2017-12-24 17:29:09,22.4480895996
2017-12-24 17:39:10,1.1906821982,2017-12-24 17:39:10,23.5460437012
2017-12-24 17:49:12,1.1878737469,2017-12-24 17:49:12,23.2896533203
2017-12-24 17:59:14,1.1882059927,2017-12-24 17:59:14,23.4022639974
2017-12-24 18:09:15,1.1885191367,2017-12-24 18:09:15,22.1937101237
2017-12-24 18:19:16,1.1900166408,2017-12-24 18:19:16,22.7577689616
2017-12-24 18:29:18,1.1865448432,2017-12-24 18:29:18,23.8687939453
2017-12-24 18:39:20,1.1892026505,2017-12-24 18:39:20,23.4274003092
2017-12-24 18:49:22,1.1883721056,2017-12-24 18:49:22,25.0662878418
2017-12-24 18:59:23,1.1876871899,2017-12-24 18:59:23,23.3721004232
2017-12-24 19:09:24,1.188186358,2017-12-24 19:09:25,25.1879475911
2017-12-24 19:19:26,1.187541521,2017-12-24 19:19:26,23.4042749023
2017-12-24 19:29:28,1.1885381987,2017-12-24 19:29:28,22.0881376139
2017-12-24 19:39:29,1.1890183047,2017-12-24 19:39:29,23.6908288574
2017-12-24 19:49:31,1.1858804112,2017-12-24 19:49:31,25.0723205566
2017-12-24 19:59:33,1.1885381987,2017-12-24 19:59:33,22.6793436686
2017-12-24 20:09:34,1.188685526,2017-12-24 20:09:34,22.7135290527
2017-12-24 20:19:38,1.1854304579,2017-12-24 20:19:38,23.2906587728
2017-12-24 20:29:39,1.1865224644,2017-12-24 20:29:39,21.4989424642
2017-12-24 20:39:41,1.1862126173,2017-12-24 20:39:41,23.5470491536
2017-12-24 20:49:42,1.1880199686,2017-12-24 20:49:42,23.3721004232
2017-12-24 20:59:44,1.1862126372,2017-12-24 20:59:44,24.8832954915
2017-12-24 21:09:45,1.1876871899,2017-12-24 21:09:45,22.837199707
2017-12-24 21:19:47,1.1857142785,2017-12-24 21:19:47,23.2775878906
2017-12-24 21:29:48,1.1875208006,2017-12-24 21:29:48,24.2498604329
2017-12-24 21:39:50,1.187375408,2017-12-24 21:39:50,23.840641276
2017-12-24 21:49:51,1.1885191367,2017-12-24 21:49:51,21.3380700684
2017-12-24 21:59:54,1.1862354927,2017-12-24 21:59:54,23.5631363932
2017-12-24 22:09:55,1.188685526,2017-12-24 22:09:55,24.6228833008
2017-12-24 22:19:57,1.1877076339,2017-12-24 22:19:58,24.5253544108
2017-12-24 22:29:59,1.1857142983,2017-12-24 22:29:59,23.4263948568
2017-12-24 22:40:01,1.1858803914,2017-12-24 22:40:01,24.2257295736
2017-12-24 22:50:03,1.1867109562,2017-12-24 22:50:03,21.5502205404
2017-12-24 23:00:05,1.186877089,2017-12-24 23:00:05,23.6918343099
2017-12-24 23:10:07,1.1860465044,2017-12-24 23:10:07,23.2001680501
2017-12-24 23:20:09,1.1862126173,2017-12-24 23:20:09,22.6984472656
2017-12-24 23:30:11,1.1860465242,2017-12-24 23:30:11,25.2090620931
2017-12-24 23:40:12,1.1868552431,2017-12-24 23:40:12,26.0023640951
2017-12-24 23:50:14,1.1863787303,2017-12-24 23:50:14,23.0342683919
2017-12-25 00:00:16,1.1840531489,2017-12-25 00:00:16,24.1060807292
2017-12-25 00:10:18,1.1863787501,2017-12-25 00:10:18,24.519321696
2017-12-25 00:20:20,1.1863787303,2017-12-25 00:20:20,22.5496402995
2017-12-25 00:30:22,1.1852159396,2017-12-25 00:30:22,25.2522965495
2017-12-25 00:40:24,1.1857142983,2017-12-25 00:40:24,24.5122835286
2017-12-25 00:50:26,1.1865448432,2017-12-25 00:50:26,23.2655224609
2017-12-25 01:00:27,1.1866888538,2017-12-25 01:00:28,26.0385603841
2017-12-25 01:10:29,1.1853820526,2017-12-25 01:10:29,21.9202270508
2017-12-25 01:20:30,1.1890183047,2017-12-25 01:20:30,25.8796988932
2017-12-25 01:30:32,1.1873754279,2017-12-25 01:30:33,23.5882727051
2017-12-25 01:40:34,1.1865448432,2017-12-25 01:40:34,24.2689640299
2017-12-25 01:50:35,1.1876871899,2017-12-25 01:50:35,23.3731058757
2017-12-25 02:00:37,1.1858803914,2017-12-25 02:00:37,23.1559281413
2017-12-25 02:10:39,1.1858804112,2017-12-25 02:10:39,22.2761572266
2017-12-25 02:21:22,1.1063763564,2017-12-25 02:21:22,23.7783032227
2017-12-25 02:31:23,1.1875208006,2017-12-25 02:31:23,23.9683337402
2017-12-25 02:41:25,1.1868770692,2017-12-25 02:41:25,23.6174308268
2017-12-25 02:51:26,1.1871880219,2017-12-25 02:51:26,25.6866520182
2017-12-25 03:01:28,1.186710976,2017-12-25 03:01:28,23.2212825521
2017-12-25 03:11:29,1.1880199487,2017-12-25 03:11:30,23.9582792155
2017-12-25 03:21:32,1.1855721427,2017-12-25 03:21:32,23.3540022786
2017-12-25 03:31:34,1.1865448631,2017-12-25 03:31:34,22.6934200033
2017-12-25 03:41:35,1.188685526,2017-12-25 03:41:36,22.3646370443
2017-12-25 03:51:37,1.1843853748,2017-12-25 03:51:37,24.4710599772
2017-12-25 04:01:39,1.1853820526,2017-12-25 04:01:39,24.0216227214
2017-12-25 04:11:41,1.1883721056,2017-12-25 04:11:41,22.4199369303
2017-12-25 04:21:43,1.1858803914,2017-12-25 04:21:43,24.364482015
2017-12-25 04:31:44,1.1876871899,2017-12-25 04:31:45,23.9482246908
2017-12-25 04:41:46,1.1868770692,2017-12-25 04:41:46,23.9070011393
2017-12-25 04:51:48,1.1885382186,2017-12-25 04:51:48,23.8436576335
2017-12-25 05:01:50,1.1872092951,2017-12-25 05:01:50,22.2530318197
2017-12-25 05:11:51,1.1876871899,2017-12-25 05:11:51,24.7807393392
2017-12-25 05:21:53,1.1872092951,2017-12-25 05:21:54,23.8104777018
2017-12-25 05:31:56,1.1854063053,2017-12-25 05:31:56,24.3091821289
2017-12-25 05:41:57,1.1896838621,2017-12-25 05:41:57,24.0286608887
2017-12-25 05:51:59,1.1870431821,2017-12-25 05:51:59,23.7431123861
2017-12-25 06:02:01,1.1858804112,2017-12-25 06:02:01,24.1010534668
2017-12-25 06:12:03,1.1872092951,2017-12-25 06:12:03,24.4509509277
2017-12-25 06:22:05,1.1878737469,2017-12-25 06:22:05,21.604514974
2017-12-25 06:32:07,1.1863787501,2017-12-25 06:32:07,24.6761722819
2017-12-25 06:42:09,1.1867109562,2017-12-25 06:42:09,22.934728597
2017-12-25 06:52:10,1.1876871899,2017-12-25 06:52:10,22.6743164063
2017-12-25 07:02:11,1.1876871899,2017-12-25 07:02:12,23.8899084473
2017-12-25 07:12:13,1.1862126173,2017-12-25 07:12:13,23.7813195801
2017-12-25 07:22:14,1.1871880219,2017-12-25 07:22:15,23.9140393066
2017-12-25 07:32:16,1.186710976,2017-12-25 07:32:16,23.0604101563
2017-12-25 07:42:17,1.1880199686,2017-12-25 07:42:17,23.78534139
2017-12-25 07:52:19,1.1860465044,2017-12-25 07:52:19,23.1026391602
2017-12-25 08:02:20,1.1876871899,2017-12-25 08:02:20,22.1112630208
2017-12-25 08:12:22,1.1858803914,2017-12-25 08:12:22,24.2398059082
2017-12-25 08:22:24,1.1863787501,2017-12-25 08:22:24,22.1615356445
2017-12-25 08:32:26,1.1880398598,2017-12-25 08:32:26,23.7491451009
2017-12-25 08:42:28,1.1857142785,2017-12-25 08:42:28,23.6073763021
2017-12-25 08:52:29,1.1888519154,2017-12-25 08:52:29,23.0232084147
2017-12-25 09:02:31,1.1857142983,2017-12-25 09:02:31,23.8788484701
2017-12-25 09:12:33,1.1865448432,2017-12-25 09:12:33,23.8064558919
2017-12-25 09:22:34,1.1875208006,2017-12-25 09:22:34,22.3183862305
2017-12-25 09:32:36,1.1865448432,2017-12-25 09:32:36,26.0888330078
2017-12-25 09:42:37,1.1875208006,2017-12-25 09:42:37,25.4372998047
2017-12-25 09:52:40,1.1859038177,2017-12-25 09:52:40,24.3705147298
2017-12-25 10:02:41,1.1880199686,2017-12-25 10:02:42,24.4891581217
2017-12-25 10:12:43,1.1860465044,2017-12-25 10:12:43,23.3831604004
2017-12-25 10:22:45,1.1855481853,2017-12-25 10:22:45,24.9184863281
2017-12-25 10:32:47,1.1872092951,2017-12-25 10:32:47,22.8170906576
2017-12-25 10:42:48,1.1876871899,2017-12-25 10:42:48,21.6376949056
2017-12-25 10:52:50,1.1868770692,2017-12-25 10:52:50,22.9739412435
2017-12-25 11:02:52,1.1873754279,2017-12-25 11:02:52,24.3081766764
2017-12-25 11:12:54,1.1872092951,2017-12-25 11:12:54,24.9215026855
2017-12-25 11:22:55,1.1868552431,2017-12-25 11:22:55,24.0316772461
2017-12-25 11:32:57,1.1855481655,2017-12-25 11:32:57,23.4454984538
2017-12-25 11:42:58,1.1875208006,2017-12-25 11:42:58,23.6043599447
2017-12-25 11:53:01,1.1872305175,2017-12-25 11:53:01,23.7501505534
2017-12-25 12:03:03,1.187375408,2017-12-25 12:03:03,23.5400109863
2017-12-25 12:13:05,1.1858804112,2017-12-25 12:13:05,24.3011385091
2017-12-25 12:23:06,1.1890183047,2017-12-25 12:23:06,24.0266499837
2017-12-25 12:33:08,1.1870431821,2017-12-25 12:33:08,24.1583642578
2017-12-25 12:43:09,1.1893510834,2017-12-25 12:43:09,25.3759672038
2017-12-25 12:53:11,1.187541521,2017-12-25 12:53:11,22.4601550293
2017-12-25 13:03:13,1.1853820724,2017-12-25 13:03:13,24.1865169271
2017-12-25 13:13:15,1.1860465044,2017-12-25 13:13:15,22.4993676758
2017-12-25 13:23:17,1.1853820526,2017-12-25 13:23:17,23.7049051921
2017-12-25 13:33:18,1.1885191367,2017-12-25 13:33:18,23.3831604004
2017-12-25 13:43:21,1.1880597049,2017-12-25 13:43:21,26.7665079753
2017-12-25 13:53:23,1.187541521,2017-12-25 13:53:23,22.7929597982
2017-12-25 14:03:25,1.1857142983,2017-12-25 14:03:25,22.491324056
2017-12-25 14:13:27,1.1877076339,2017-12-25 14:13:27,21.7663928223
2017-12-25 14:23:28,1.188186358,2017-12-25 14:23:28,22.9638867188
2017-12-25 14:33:30,1.1870431821,2017-12-25 14:33:30,23.7139542643
2017-12-25 14:43:32,1.1862126372,2017-12-25 14:43:32,21.4134790039
2017-12-25 14:53:33,1.1880199686,2017-12-25 14:53:33,22.124333903
2017-12-25 15:03:35,1.1865448432,2017-12-25 15:03:35,24.5333980306
2017-12-25 15:13:36,1.1876871899,2017-12-25 15:13:37,24.9707698568
2017-12-25 15:23:38,1.1850498266,2017-12-25 15:23:38,22.955843099
2017-12-25 15:33:40,1.186877089,2017-12-25 15:33:40,25.5277905273
2017-12-25 15:43:41,1.188685526,2017-12-25 15:43:41,22.3606152344
2017-12-25 15:53:43,1.187375408,2017-12-25 15:53:43,22.9860066732
2017-12-25 16:03:45,1.1880398598,2017-12-25 16:03:45,23.8275703939
2017-12-25 16:13:47,1.1880398797,2017-12-25 16:13:47,24.0075463867
2017-12-25 16:23:48,1.1891846941,2017-12-25 16:23:49,26.4236486816
2017-12-25 16:33:50,1.1860465044,2017-12-25 16:33:50,24.7596248372
2017-12-25 16:43:51,1.188685526,2017-12-25 16:43:51,24.8400610352
2017-12-25 16:53:53,1.1870431821,2017-12-25 16:53:53,25.9631514486
2017-12-25 17:03:55,1.186877089,2017-12-25 17:03:55,22.9136140951
2017-12-25 17:13:57,1.1878737469,2017-12-25 17:13:57,23.919066569
2017-12-25 17:23:59,1.1868770692,2017-12-25 17:23:59,22.5838256836
2017-12-25 17:34:01,1.1880398797,2017-12-25 17:34:01,24.924519043
2017-12-25 17:44:03,1.1877076339,2017-12-25 17:44:03,22.7396708171
2017-12-25 17:54:05,1.1877076339,2017-12-25 17:54:05,24.8370446777
2017-12-25 18:04:07,1.186877089,2017-12-25 18:04:07,23.3570186361
2017-12-25 18:14:09,1.1870431821,2017-12-25 18:14:09,24.0276554362
2017-12-25 18:24:11,1.1870432019,2017-12-25 18:24:11,22.9075813802
2017-12-25 18:34:12,1.1875207807,2017-12-25 18:34:12,25.8756770833
2017-12-25 18:44:14,1.1882059927,2017-12-25 18:44:14,23.4766674805
2017-12-25 18:54:15,1.188186358,2017-12-25 18:54:15,23.8758321126
2017-12-25 19:04:17,1.1883720858,2017-12-25 19:04:18,25.790213623
2017-12-25 19:14:19,1.1858803914,2017-12-25 19:14:19,24.4931799316
2017-12-25 19:24:21,1.1853820724,2017-12-25 19:24:21,22.5989074707
2017-12-25 19:34:22,1.1876871899,2017-12-25 19:34:22,23.1750317383
2017-12-25 19:44:24,1.1865448432,2017-12-25 19:44:24,22.3022989909
2017-12-25 19:54:26,1.1878737469,2017-12-25 19:54:26,24.2488549805
2017-12-25 20:04:27,1.1895174728,2017-12-25 20:04:28,24.2538822428
2017-12-25 20:14:29,1.186710976,2017-12-25 20:14:29,23.2816097005
2017-12-25 20:24:31,1.187375408,2017-12-25 20:24:31,22.8834505208
2017-12-25 20:34:33,1.1877076339,2017-12-25 20:34:33,22.1927046712
2017-12-25 20:44:35,1.1873754279,2017-12-25 20:44:35,24.07390625
2017-12-25 20:54:37,1.1867109562,2017-12-25 20:54:37,23.7903686523
2017-12-25 21:04:39,1.1873754279,2017-12-25 21:04:39,23.649605306
2017-12-25 21:14:41,1.1852159396,2017-12-25 21:14:41,24.1593697103
2017-12-25 21:24:43,1.1860465044,2017-12-25 21:24:43,22.4661877441
2017-12-25 21:34:44,1.1865224644,2017-12-25 21:34:45,22.5637166341
2017-12-25 21:44:46,1.1857142983,2017-12-25 21:44:46,23.7923795573
2017-12-25 21:54:48,1.1852159396,2017-12-25 21:54:48,21.8749816895
2017-12-25 22:04:49,1.1863560751,2017-12-25 22:04:49,23.2936751302
2017-12-25 22:14:50,1.1866888538,2017-12-25 22:14:50,23.7250142415
2017-12-25 22:24:52,1.1850498266,2017-12-25 22:24:52,23.7400960286
2017-12-25 22:34:53,1.1876871899,2017-12-25 22:34:53,23.0392956543
2017-12-25 22:44:55,1.187375408,2017-12-25 22:44:55,23.3861767578
2017-12-25 22:54:56,1.1868552431,2017-12-25 22:54:56,24.4318473307
2017-12-25 23:04:59,1.1878938674,2017-12-25 23:04:59,24.5525016276
2017-12-25 23:15:01,1.1862126173,2017-12-25 23:15:01,23.8557230632
2017-12-25 23:25:03,1.1848837335,2017-12-25 23:25:03,23.9150447591
2017-12-25 23:35:04,1.1871880219,2017-12-25 23:35:04,22.663256429
2017-12-25 23:45:05,1.1863560751,2017-12-25 23:45:06,23.4555529785
2017-12-25 23:55:07,1.1860465044,2017-12-25 23:55:07,22.9256795247
2017-12-26 00:05:10,1.1854063053,2017-12-26 00:05:10,23.5752018229
2017-12-26 00:15:11,1.1868552431,2017-12-26 00:15:11,24.4368745931
2017-12-26 00:25:13,1.1865448432,2017-12-26 00:25:13,24.014584554
2017-12-26 00:35:15,1.1862126173,2017-12-26 00:35:15,23.6878125
2017-12-26 00:45:17,1.1857142983,2017-12-26 00:45:17,23.4173457845
2017-12-26 00:55:19,1.1852159396,2017-12-26 00:55:19,23.7330578613
2017-12-26 01:05:20,1.1863560751,2017-12-26 01:05:20,25.3769726563
2017-12-26 01:15:21,1.1866888538,2017-12-26 01:15:21,26.7634916178
2017-12-26 01:25:22,1.1871880219,2017-12-26 01:25:22,23.1609554036
2017-12-26 01:35:24,1.1852159396,2017-12-26 01:35:24,25.9299715169
2017-12-26 01:45:25,1.1866888538,2017-12-26 01:45:25,23.9261047363
2017-12-26 01:55:27,1.186710976,2017-12-26 01:55:28,24.3473893229
2017-12-26 02:05:29,1.1870431821,2017-12-26 02:05:30,23.5309619141
2017-12-26 02:15:31,1.1843853748,2017-12-26 02:15:31,22.9226631673
2017-12-26 02:25:33,1.1855481853,2017-12-26 02:25:33,23.6003381348
2017-12-26 02:35:34,1.1871880219,2017-12-26 02:35:34,24.1975769043
2017-12-26 02:45:35,1.1860232765,2017-12-26 02:45:36,23.068453776
2017-12-26 02:55:37,1.1845515076,2017-12-26 02:55:37,23.4917492676
2017-12-26 03:05:39,1.1858803914,2017-12-26 03:05:40,22.9206522624
2017-12-26 03:15:41,1.1842192816,2017-12-26 03:15:41,25.5318123372
2017-12-26 03:25:43,1.1862126173,2017-12-26 03:25:43,24.0598299154
2017-12-26 03:35:45,1.1857142785,2017-12-26 03:35:45,24.2136641439
2017-12-26 03:45:47,1.186877089,2017-12-26 03:45:47,24.5444580078
2017-12-26 03:55:49,1.1860465044,2017-12-26 03:55:49,23.5701745605
2017-12-26 04:05:51,1.1863787303,2017-12-26 04:05:51,24.0920043945
2017-12-26 04:15:52,1.1868552431,2017-12-26 04:15:52,22.7386653646
2017-12-26 04:25:55,1.1844112804,2017-12-26 04:25:55,23.8084667969
2017-12-26 04:35:56,1.1861896857,2017-12-26 04:35:56,23.8084667969
2017-12-26 04:45:58,1.1850498266,2017-12-26 04:45:58,23.783330485
2017-12-26 04:55:59,1.1878535793,2017-12-26 04:55:59,22.9357340495
2017-12-26 05:06:01,1.1840531687,2017-12-26 05:06:01,25.0874023438
2017-12-26 05:16:03,1.1868770692,2017-12-26 05:16:03,24.7163903809
2017-12-26 05:26:05,1.1860465044,2017-12-26 05:26:05,24.479103597
2017-12-26 05:36:07,1.1853820724,2017-12-26 05:36:07,23.4434875488
2017-12-26 05:46:08,1.1865224644,2017-12-26 05:46:09,23.2182661947
2017-12-26 05:56:10,1.1843853748,2017-12-26 05:56:10,23.0664428711
2017-12-26 06:06:12,1.1863787303,2017-12-26 06:06:12,23.6073763021
2017-12-26 06:16:13,1.1863560751,2017-12-26 06:16:13,24.3514111328
2017-12-26 06:26:16,1.1857379802,2017-12-26 06:26:17,23.9964864095
2017-12-26 06:36:18,1.1843853748,2017-12-26 06:36:18,24.4479345703
2017-12-26 06:46:20,1.1863787501,2017-12-26 06:46:20,26.2456835938
2017-12-26 06:56:22,1.1848837137,2017-12-26 06:56:22,23.6948506673
2017-12-26 07:06:24,1.1858804112,2017-12-26 07:06:24,25.385016276
2017-12-26 07:16:25,1.1865224446,2017-12-26 07:16:25,21.4627461751
2017-12-26 07:26:27,1.1853820724,2017-12-26 07:26:27,24.2981221517
2017-12-26 07:36:29,1.1848837137,2017-12-26 07:36:29,23.8034395345
2017-12-26 07:46:30,1.1875208006,2017-12-26 07:46:31,25.1839257813
2017-12-26 07:56:32,1.1850498266,2017-12-26 07:56:32,26.0496203613
2017-12-26 08:06:34,1.1863787501,2017-12-26 08:06:34,25.4946105957
2017-12-26 08:16:35,1.1861896857,2017-12-26 08:16:35,23.9602901204
2017-12-26 08:26:38,1.183582093,2017-12-26 08:26:38,24.9918843587
2017-12-26 08:36:39,1.1865224644,2017-12-26 08:36:39,23.2514461263
2017-12-26 08:46:41,1.1860465044,2017-12-26 08:46:41,22.9839957682
2017-12-26 08:56:42,1.1876871899,2017-12-26 08:56:42,23.185086263
2017-12-26 09:06:44,1.1845514878,2017-12-26 09:06:44,22.4490950521
2017-12-26 09:16:46,1.1852159594,2017-12-26 09:16:46,26.6317773438
2017-12-26 09:26:47,1.1860232765,2017-12-26 09:26:47,22.6240437826
2017-12-26 09:36:49,1.1852159594,2017-12-26 09:36:49,22.7829052734
2017-12-26 09:46:51,1.1855481655,2017-12-26 09:46:51,22.4390405273
2017-12-26 09:56:52,1.185856907,2017-12-26 09:56:52,25.4915942383
2017-12-26 10:06:54,1.1855481655,2017-12-26 10:06:54,26.2145145671
2017-12-26 10:16:56,1.1855481853,2017-12-26 10:16:56,25.539855957
2017-12-26 10:26:58,1.1833886971,2017-12-26 10:26:58,21.8206872559
2017-12-26 10:37:00,1.1862126372,2017-12-26 10:37:00,24.4670381673
2017-12-26 10:47:02,1.1855481655,2017-12-26 10:47:02,22.0418868001
2017-12-26 10:57:04,1.1852159396,2017-12-26 10:57:04,24.0346936035
2017-12-26 11:07:05,1.185357739,2017-12-26 11:07:05,23.6717252604
2017-12-26 11:17:06,1.1846921816,2017-12-26 11:17:06,23.9140393066
2017-12-26 11:27:08,1.183720923,2017-12-26 11:27:08,24.8018538411
2017-12-26 11:37:09,1.1855241283,2017-12-26 11:37:09,22.5908638509
2017-12-26 11:47:11,1.1838870557,2017-12-26 11:47:11,24.6258996582
2017-12-26 11:57:13,1.1847176007,2017-12-26 11:57:13,24.8340283203
2017-12-26 12:07:14,1.1860232964,2017-12-26 12:07:14,23.261500651
2017-12-26 12:17:16,1.1853820526,2017-12-26 12:17:16,23.9874373372
2017-12-26 12:27:18,1.1855481853,2017-12-26 12:27:18,24.0075463867
2017-12-26 12:37:19,1.1870216325,2017-12-26 12:37:19,25.0662878418
2017-12-26 12:47:21,1.1860465044,2017-12-26 12:47:21,22.067023112
2017-12-26 12:57:23,1.1863787303,2017-12-26 12:57:23,24.2106477865
2017-12-26 13:07:25,1.1862126372,2017-12-26 13:07:25,23.7923795573
2017-12-26 13:17:26,1.1865224644,2017-12-26 13:17:26,23.5912890625
2017-12-26 13:27:28,1.1858803914,2017-12-26 13:27:28,24.4610054525
2017-12-26 13:37:31,1.1859038177,2017-12-26 13:37:31,23.6606652832
2017-12-26 13:47:33,1.1857142785,2017-12-26 13:47:33,24.0497753906
2017-12-26 13:57:35,1.1865448631,2017-12-26 13:57:35,23.187097168
2017-12-26 14:07:37,1.1863787303,2017-12-26 14:07:37,24.247849528
2017-12-26 14:17:38,1.1876871899,2017-12-26 14:17:38,23.4746565755
2017-12-26 14:27:40,1.1867109562,2017-12-26 14:27:40,24.3142093913
2017-12-26 14:37:42,1.1857142983,2017-12-26 14:37:42,23.9341483561
2017-12-26 14:47:44,1.1872092951,2017-12-26 14:47:44,23.0945955404
2017-12-26 14:57:45,1.1876871899,2017-12-26 14:57:45,23.6777579753
2017-12-26 15:07:47,1.1868770692,2017-12-26 15:07:47,24.6138342285
2017-12-26 15:17:48,1.1880199686,2017-12-26 15:17:48,23.9964864095
2017-12-26 15:27:50,1.1857142785,2017-12-26 15:27:50,25.5076814779
2017-12-26 15:37:53,1.1890547298,2017-12-26 15:37:53,24.0035245768
2017-12-26 15:47:55,1.1862126372,2017-12-26 15:47:55,23.9120284017
2017-12-26 15:57:56,1.188186358,2017-12-26 15:57:57,23.1317972819
2017-12-26 16:07:58,1.1868770692,2017-12-26 16:07:58,23.6677034505
2017-12-26 16:18:00,1.1872092951,2017-12-26 16:18:00,21.7503055827
2017-12-26 16:28:02,1.1858804112,2017-12-26 16:28:02,24.1674133301
2017-12-26 16:38:04,1.1872092951,2017-12-26 16:38:04,24.9898734538
2017-12-26 16:48:06,1.1883720858,2017-12-26 16:48:06,23.0352738444
2017-12-26 16:58:07,1.1876871899,2017-12-26 16:58:08,24.998922526
2017-12-26 17:08:09,1.1862126372,2017-12-26 17:08:09,23.8054504395
2017-12-26 17:18:10,1.188685526,2017-12-26 17:18:11,24.4308418783
2017-12-26 17:28:12,1.1855481655,2017-12-26 17:28:12,23.7169706217
2017-12-26 17:38:15,1.1847429553,2017-12-26 17:38:15,23.573190918
2017-12-26 17:48:16,1.1865224644,2017-12-26 17:48:16,25.3236836751
2017-12-26 17:58:18,1.1848837137,2017-12-26 17:58:18,23.3178059896
2017-12-26 18:08:19,1.1860232964,2017-12-26 18:08:19,25.2412365723
2017-12-26 18:18:21,1.1845514878,2017-12-26 18:18:21,24.3111930339
2017-12-26 18:28:23,1.1850498464,2017-12-26 18:28:23,23.8004231771
2017-12-26 18:38:24,1.1860232964,2017-12-26 18:38:24,24.9999279785
2017-12-26 18:48:25,1.187188002,2017-12-26 18:48:25,22.9116031901
2017-12-26 18:58:27,1.186877089,2017-12-26 18:58:28,23.3741113281
2017-12-26 19:08:29,1.1870431821,2017-12-26 19:08:29,24.807886556
2017-12-26 19:18:31,1.1855481853,2017-12-26 19:18:31,23.5701745605
2017-12-26 19:28:33,1.1857142785,2017-12-26 19:28:33,23.1750317383
2017-12-26 19:38:35,1.1863787303,2017-12-26 19:38:35,26.7474043783
2017-12-26 19:48:36,1.1868552431,2017-12-26 19:48:36,22.9246740723
2017-12-26 19:58:38,1.186877089,2017-12-26 19:58:38,25.117565918
2017-12-26 20:08:40,1.1857142785,2017-12-26 20:08:40,23.5721854655
