"bitcoin, x; Moving Average 8, x; Moving Average 40, x; Volume, x; Bollinger Bands, x; Trace 5, x",close,high,low,open,"Moving Average 8, y","Moving Average 40, y","Volume, y",color,"Bollinger Bands, y","Trace 5, y"
2016-12-15,778.09,781.43,777.8,780.07,776.025,745.08675,104.8466115745,#7F7F7F,785.8527559072,762.2572440928
2016-12-16,784.91,785.03,778.96,778.96,777.7875,746.9215,106.5194735702,#17BECF,787.5056038706,764.7423961294
2016-12-17,790.83,792.51,784.86,785.17,780.0425,749.114,99.8821491345,#17BECF,791.5983837839,765.1896162161
2016-12-18,790.53,794.74,788.03,791.01,782.0275,751.131,76.5618003112,#7F7F7F,794.4005294819,766.3314705181
2016-12-19,792.71,793.61,790.32,790.69,784.9,752.867,94.4688473717,#17BECF,797.2423834643,767.4736165357
2016-12-20,800.88,801.34,791.5,792.25,787.49875,755.00075,124.3997852362,#17BECF,802.7864409912,767.1755590088
2016-12-21,834.28,834.28,799.4,800.64,794.21375,757.9475,186.4793594477,#17BECF,824.7323397388,758.1396602612
2016-12-22,864.54,875.78,834.15,834.18,804.59625,761.93475,231.3681264025,#17BECF,855.6453330454,744.1166669546
2016-12-23,921.98,925.12,864.68,864.89,822.5825,767.4335,298.8828391071,#17BECF,907.193429286,720.852570714
2016-12-24,898.82,923.48,886.34,922.18,836.82125,772.2785,153.2309027391,#7F7F7F,929.6506567628,721.8633432372
2016-12-25,896.18,899.65,862.42,899.65,849.99,776.8925,160.308197014,#7F7F7F,944.1888827639,730.9431172361
2016-12-26,907.61,913.18,896.9,896.9,864.625,780.97775,136.3702471326,#17BECF,957.7597727699,741.9122272301
2016-12-27,933.2,940.05,904.25,908.35,882.18625,785.78325,179.2841834548,#17BECF,974.9240380045,753.2219619955
2016-12-28,975.92,975.92,934.83,934.83,904.06625,791.3915,242.4686449709,#17BECF,1000.5802193738,764.6437806262
2016-12-29,973.5,979.4,954.5,975.13,921.46875,796.9385,204.7457627119,#7F7F7F,1012.6868000998,788.6951999002
2016-12-30,961.24,972.53,934.83,972.53,933.55625,802.69375,195.0334983979,#7F7F7F,1009.473478843,823.980521157
2016-12-31,963.74,963.74,947.24,960.63,938.77625,808.306,102.8649843319,#17BECF,1005.950333782,853.395666218
2017-01-01,998.33,1003.08,958.7,963.66,951.215,814.4805,148.0221970691,#17BECF,1015.3861651565,870.7178348435
2017-01-02,1021.75,1031.39,996.7,998.62,966.91125,821.4095,217.4553462197,#17BECF,1038.7325238223,867.3254761777
2017-01-03,1043.84,1044.08,1021.6,1021.6,983.94,828.99825,177.3911710607,#17BECF,1061.1766761534,873.8853238466
2017-01-04,1154.73,1159.42,1044.4,1044.4,1011.63125,839.32525,298.7243771271,#17BECF,1131.6274853958,855.1445146042
2017-01-05,1013.38,1191.1,910.42,1156.73,1016.31375,846.27525,503.4626694823,#7F7F7F,1128.5469337065,879.3790662935
2017-01-06,902.2,1046.81,883.94,1014.24,1007.40125,850.5295,390.0199512303,#7F7F7F,1134.4873627321,867.2386372679
2017-01-07,908.59,908.59,823.56,903.49,1000.82,854.849,307.6745286653,#17BECF,1139.6003155668,848.6596844332
2017-01-08,911.2,942.72,887.25,908.17,994.2525,859.239,174.1823968393,#17BECF,1142.3557291481,833.4442708519
2017-01-09,902.83,913.69,879.81,913.24,982.315,863.1675,157.1469711906,#7F7F7F,1145.1707736605,818.9472263395
2017-01-10,907.68,914.87,901.06,902.44,968.05625,866.94025,127.5868147365,#17BECF,1146.0861225649,806.8198774351
2017-01-11,777.76,919.45,762.76,908.12,934.79625,866.93575,399.774994857,#7F7F7F,1164.0304270285,744.7615729715
2017-01-12,804.83,826.25,755.76,775.18,891.05875,867.77775,276.2397027944,#17BECF,1155.8211417689,709.5868582311
2017-01-13,823.98,829.0,780.0,803.74,867.38375,869.0305,205.06322969,#17BECF,1128.4269681815,693.0090318185
2017-01-14,818.41,835.09,812.46,825.14,856.91,870.52325,113.7123202307,#7F7F7F,1017.4212887275,736.7507112725
2017-01-15,821.8,823.31,812.87,818.14,846.06125,871.96275,86.4122657581,#17BECF,963.5934733056,752.2625266944
2017-01-16,831.53,834.53,820.27,821.78,836.1025,873.54775,99.5216047527,#17BECF,952.7522319639,748.9697680361
2017-01-17,907.94,910.56,830.8,830.95,836.74125,876.976,170.820759081,#17BECF,952.5242537832,749.0677462168
2017-01-18,886.62,917.5,858.3,909.37,834.10875,879.82175,254.5363289797,#7F7F7F,944.6216844607,752.0543155393
2017-01-19,899.07,904.61,884.34,888.34,849.2725,882.93225,117.4825097045,#17BECF,943.3248783123,752.5991216877
2017-01-20,895.03,899.4,887.01,898.17,860.5475,886.06475,96.899992179,#7F7F7F,938.8196998447,754.5743001554
2017-01-21,921.79,927.37,895.53,895.55,872.77375,889.60725,120.5892882327,#17BECF,950.3113998695,771.8886001305
2017-01-22,924.67,937.52,897.56,922.21,886.05625,893.21,126.0698411325,#17BECF,960.8860137456,785.2819862544
2017-01-23,921.01,928.27,916.74,925.5,898.4575,896.69825,79.8998925093,#7F7F7F,967.8749341492,797.6990658508
2017-01-24,892.69,924.14,892.29,910.68,906.1025,899.56325,124.7342302479,#7F7F7F,962.300818146,818.129181854
2017-01-25,901.54,903.25,891.69,891.92,905.3025,902.479,134.0273310114,#17BECF,951.9523426954,844.4256573046
2017-01-26,917.59,919.33,902.22,902.39,909.17375,905.648,143.8093266056,#17BECF,934.2497097761,879.3402902239
2017-01-27,919.75,923.22,915.85,918.36,911.75875,908.8785,136.5523240011,#17BECF,936.6390683013,879.3129316987
2017-01-28,921.59,923.91,919.81,919.81,915.07875,912.1005,74.8484684079,#17BECF,936.9070804609,886.0389195391
2017-01-29,919.5,923.42,919.15,922.07,914.7925,915.066,66.1791190865,#7F7F7F,937.77724335,889.25475665
2017-01-30,920.38,923.05,919.47,920.15,914.25625,917.2185,84.9945674613,#17BECF,936.7658673394,895.3361326606
2017-01-31,970.4,972.02,920.96,920.96,920.43,919.865,169.6022258862,#17BECF,961.1892191471,880.6347808529
2017-02-01,989.02,989.11,970.74,970.94,932.47125,921.541,151.7765060363,#17BECF,986.4535223323,868.2404776677
2017-02-02,1011.8,1013.52,983.22,990.0,946.25375,924.3655,144.1203795216,#17BECF,1015.6680383383,857.1839616618
2017-02-03,1029.91,1033.87,1008.79,1011.46,960.29375,927.70875,195.4326106165,#17BECF,1042.2154008177,858.0805991823
2017-02-04,1042.9,1045.9,1015.16,1031.33,975.6875,931.091,148.6853964906,#17BECF,1066.0764796174,862.4915203826
2017-02-05,1027.34,1043.63,1022.37,1043.52,988.90625,933.4445,111.1686491327,#7F7F7F,1078.3340929932,872.1839070068
2017-02-06,1038.15,1044.64,1028.16,1028.4,1003.7375,935.00025,107.6549631556,#17BECF,1089.029784991,885.168215009
2017-02-07,1061.35,1061.93,1040.14,1040.14,1021.35875,937.1965,137.567249258,#17BECF,1101.3983378188,900.7516621812
2017-02-08,1063.07,1078.97,1037.49,1062.32,1032.9425,939.74225,189.8793118045,#17BECF,1104.3099491713,926.5540508287
2017-02-09,994.38,1088.99,953.34,1064.7,1033.6125,940.50825,409.5215108912,#7F7F7F,1084.7785940594,960.8854059406
2017-02-10,988.67,998.9,946.69,995.63,1030.72125,940.26675,192.6345494452,#7F7F7F,1080.5106069201,968.8073930799
2017-02-11,1004.45,1009.29,982.83,988.9,1027.53875,939.83425,101.807954602,#17BECF,1078.4114557634,973.9925442366
2017-02-12,999.18,1004.76,996.92,1003.52,1022.07375,938.71775,67.5854200444,#7F7F7F,1079.2639492919,970.6160507081
2017-02-13,990.64,1002.1,976.0,998.88,1017.48625,934.6155,101.5575789389,#7F7F7F,1079.2749815431,962.7510184569
2017-02-14,1004.55,1011.51,986.47,991.74,1013.28625,934.39475,137.3211885919,#17BECF,1074.069510634,960.286489366
2017-02-15,1007.48,1008.84,1001.58,1006.21,1006.5525,937.02675,89.0929844761,#17BECF,1071.8931344586,958.4908655414
2017-02-16,1027.44,1033.37,1007.65,1007.65,1002.09875,939.998,119.0113291287,#17BECF,1069.2784122751,958.9635877249
2017-02-17,1046.21,1053.17,1025.64,1026.12,1008.5775,943.37325,130.4460863498,#17BECF,1062.5913033584,962.6226966416
2017-02-18,1054.42,1061.1,1046.96,1049.21,1016.79625,947.163,93.9601866429,#17BECF,1058.0059728322,965.4780271678
2017-02-19,1047.87,1056.81,1043.46,1054.76,1022.22375,950.66775,73.8863599492,#7F7F7F,1066.6825516551,967.4994483449
2017-02-20,1079.98,1080.49,1041.69,1048.69,1032.32375,958.22325,101.3703957481,#17BECF,1085.2775142218,967.1664857782
2017-02-21,1115.3,1117.25,1076.93,1079.28,1047.90625,965.985,167.5504348606,#17BECF,1116.4105715165,958.2034284835
2017-02-22,1117.44,1125.39,1100.55,1114.8,1062.0175,973.3215,121.7962485682,#17BECF,1137.6973033432,960.5686966568
2017-02-23,1166.72,1176.62,1116.96,1117.27,1081.9225,982.02925,162.3817196928,#17BECF,1172.0511989152,961.4308010848
2017-02-24,1173.68,1200.39,1131.96,1172.71,1100.2025,990.82625,281.8136118874,#17BECF,1198.4693474836,968.8386525164
2017-02-25,1143.84,1174.85,1124.59,1170.41,1112.40625,998.634,122.3606448454,#7F7F7F,1204.000908325,990.579091675
2017-02-26,1165.2,1167.47,1130.2,1144.27,1126.25375,1005.0655,99.97082046,#17BECF,1213.1687896887,1008.9632103113
2017-02-27,1179.97,1181.98,1163.38,1163.78,1142.76625,1012.39925,111.5028348178,#17BECF,1223.7920902197,1025.0919097803
2017-02-28,1179.97,1193.25,1171.82,1180.72,1155.265,1019.42175,156.7463579583,#7F7F7F,1228.4360847869,1045.5579152131
2017-03-01,1222.5,1222.5,1179.69,1180.04,1168.665,1027.6085,187.3676891616,#17BECF,1236.46288938,1072.45711062
2017-03-02,1251.01,1262.13,1215.62,1224.68,1185.36125,1035.839,294.3821392315,#17BECF,1255.8365551246,1087.2894448754
2017-03-03,1274.99,1280.31,1250.71,1250.71,1198.895,1044.597,247.64037365,#17BECF,1284.0516623837,1091.0123376163
2017-03-04,1255.15,1279.4,1230.51,1277.43,1209.07875,1052.9505,146.0144205872,#7F7F7F,1292.5267854217,1110.0792145783
2017-03-05,1267.12,1267.29,1238.06,1254.29,1224.48875,1062.31125,105.851853021,#17BECF,1307.610867975,1115.075132025
2017-03-06,1272.83,1276.0,1264.6,1267.47,1237.9425,1071.5935,120.7207561104,#17BECF,1320.658330337,1121.857669663
2017-03-07,1223.54,1275.55,1204.8,1273.21,1243.38875,1079.24225,238.0437092371,#7F7F7F,1312.5144122838,1145.9415877162
2017-03-08,1150.0,1232.16,1148.08,1223.23,1239.6425,1084.9985,289.22,#7F7F7F,1316.5569273618,1138.8590726382
2017-03-09,1188.49,1197.46,1141.23,1150.35,1235.39125,1091.671,178.6157224714,#17BECF,1315.5176463956,1141.6023536044
2017-03-10,1116.72,1270.47,1077.25,1189.36,1218.605,1096.6015,504.8678272083,#7F7F7F,1331.2932186011,1113.1767813989
2017-03-11,1175.83,1193.83,1116.32,1116.32,1206.21,1102.98775,240.9531990169,#17BECF,1330.5013308934,1104.6346691066
2017-03-12,1221.38,1226.98,1175.36,1176.62,1201.98875,1109.26225,185.9994432527,#17BECF,1325.1686650181,1104.041334982
2017-03-13,1231.92,1237.37,1217.03,1221.78,1197.58875,1115.33475,308.686440678,#17BECF,1313.5187721558,1107.0772278442
2017-03-14,1240.0,1244.81,1220.72,1232.16,1193.485,1121.03975,197.8274193548,#17BECF,1309.4921349934,1108.0738650066
2017-03-15,1249.61,1251.61,1239.75,1240.16,1196.74375,1126.53225,238.3183553269,#17BECF,1303.7635197625,1110.3004802375
2017-03-16,1187.81,1257.98,1152.44,1251.33,1201.47,1130.155,537.6011314941,#7F7F7F,1283.8281411807,1113.2318588193
2017-03-17,1100.23,1180.16,1099.57,1180.16,1190.4375,1131.97725,642.2284431437,#7F7F7F,1289.2358721273,1083.1621278727
2017-03-18,973.82,1114.07,957.65,1099.69,1172.575,1130.369,638.0049701177,#7F7F7F,1337.9955160906,999.1664839094
2017-03-19,1036.74,1069.91,976.73,976.73,1155.18875,1129.75375,392.2372050852,#17BECF,1341.0945728363,965.7174271637
2017-03-20,1054.23,1063.03,1036.68,1037.24,1134.295,1129.53275,271.7907856919,#17BECF,1344.2021355062,950.1118644938
2017-03-21,1120.54,1122.43,1055.36,1055.36,1120.3725,1132.68675,301.0967926178,#17BECF,1338.1996070376,945.0563929624
2017-03-22,1049.14,1120.65,1014.21,1120.65,1096.515,1134.1985,363.003031054,#7F7F7F,1320.099772327,928.708227673
2017-03-23,1038.59,1058.01,1028.93,1050.05,1070.1375,1135.052,239.3052118738,#7F7F7F,1291.5406375523,918.6013624477
2017-03-24,937.52,1040.47,934.36,1038.45,1038.85125,1133.5105,523.7626930625,#7F7F7F,1262.1464521831,887.4995478169
2017-03-25,972.78,975.76,903.71,936.54,1022.92,1133.064,447.9974917247,#17BECF,1197.9179294194,896.3620705806
2017-03-26,966.73,1007.96,954.19,974.01,1022.03375,1132.1185,314.1187301522,#7F7F7F,1146.0307080923,904.0332919077
2017-03-27,1045.77,1046.4,971.98,972.05,1023.1625,1133.07575,356.2303374547,#17BECF,1129.9798058649,909.1921941351
2017-03-28,1047.15,1064.65,1027.73,1044.58,1022.2775,1133.5685,311.6382562193,#17BECF,1133.4768638633,920.3611361367
2017-03-29,1039.97,1055.13,1015.88,1046.08,1012.20625,1133.4125,286.9871246286,#7F7F7F,1133.9516466742,920.5323533258
2017-03-30,1026.43,1049.29,1020.04,1042.21,1009.3675,1132.71275,343.8802451214,#7F7F7F,1129.4819087158,919.4420912842
2017-03-31,1071.79,1074.92,1026.64,1026.64,1013.5175,1133.31075,417.3270883289,#17BECF,1107.9975549506,931.1764450494
2017-04-01,1080.5,1091.72,1061.09,1071.71,1031.39,1133.32375,268.0555298473,#17BECF,1117.7683174018,927.6776825982
2017-04-02,1102.17,1107.59,1075.45,1080.61,1047.56375,1132.9955,466.5224057995,#17BECF,1136.5394163293,921.6225836707
2017-04-03,1143.81,1151.74,1102.95,1102.95,1069.69875,1133.65475,507.4654007221,#17BECF,1158.2461600779,941.1738399221
2017-04-04,1133.25,1156.44,1120.52,1145.52,1080.63375,1132.818,385.007721156,#7F7F7F,1171.1469957512,960.3670042488
2017-04-05,1124.78,1135.09,1113.63,1134.14,1090.3375,1131.5955,368.7690037163,#7F7F7F,1166.3368724826,996.7871275174
2017-04-06,1182.68,1188.37,1125.81,1125.81,1108.17625,1132.5665,432.2572462543,#17BECF,1196.8832680417,993.6227319583
2017-04-07,1176.9,1186.58,1163.39,1178.94,1126.985,1132.859,269.3703798114,#7F7F7F,1215.5353019365,1000.9206980635
2017-04-08,1175.95,1184.98,1162.58,1172.65,1140.005,1132.7585,177.9939623283,#17BECF,1225.0764765445,1018.5755234555
2017-04-09,1187.87,1197.21,1171.86,1176.57,1153.42625,1132.956,204.0147490887,#17BECF,1223.971583448,1051.968416552
2017-04-10,1187.13,1190.34,1179.04,1187.3,1164.04625,1132.07175,181.8528720528,#7F7F7F,1226.5269242643,1072.4810757357
2017-04-11,1205.01,1208.07,1187.46,1187.46,1171.69625,1130.92175,179.4026605588,#17BECF,1229.0114752031,1094.8985247969
2017-04-12,1200.37,1207.14,1196.76,1204.81,1180.08625,1129.05625,240.5108424902,#7F7F7F,1227.7687554058,1115.7812445942
2017-04-13,1169.28,1205.89,1156.44,1201.02,1185.64875,1126.9095,301.0134441708,#7F7F7F,1226.873511914,1121.770488086
2017-04-14,1167.54,1190.8,1159.79,1170.33,1183.75625,1124.42,218.2597598369,#7F7F7F,1222.2494099092,1133.2525900908
2017-04-15,1172.52,1188.0,1164.96,1167.3,1183.20875,1121.91225,173.6081260874,#17BECF,1207.9001396274,1157.1498603726
2017-04-16,1182.94,1187.22,1172.61,1172.61,1184.0825,1120.89725,154.8945846789,#17BECF,1207.9273782549,1157.1746217451
2017-04-17,1193.91,1194.9,1172.65,1183.25,1184.8375,1121.995,212.0813126618,#17BECF,1210.2183916117,1158.2856083883
2017-04-18,1211.67,1217.57,1193.77,1193.77,1187.905,1122.5745,223.2654105491,#17BECF,1218.17236287,1157.47563713
2017-04-19,1210.29,1215.51,1205.08,1212.13,1188.565,1124.91375,238.0098984541,#7F7F7F,1223.5772282344,1156.5547717656
2017-04-20,1229.08,1240.79,1208.41,1211.08,1192.15375,1126.245,256.3771276076,#17BECF,1235.7030467641,1152.8189532359
2017-04-21,1222.05,1235.94,1215.56,1229.42,1198.75,1126.26175,222.7134732621,#7F7F7F,1240.6460854837,1151.2839145163
2017-04-22,1231.71,1235.56,1208.47,1222.71,1206.77125,1126.2565,202.4177769118,#17BECF,1249.2187680672,1148.9792319328
2017-04-23,1207.21,1232.2,1203.94,1231.92,1211.1075,1125.43675,214.5036903273,#7F7F7F,1248.5220444883,1157.2619555117
2017-04-24,1250.15,1250.94,1209.63,1209.63,1219.50875,1125.45025,188.6221653402,#17BECF,1258.226656752,1164.079343248
2017-04-25,1265.49,1267.58,1249.97,1250.45,1228.45625,1127.39225,191.6696299457,#17BECF,1270.2562887596,1170.6437112404
2017-04-26,1281.08,1294.83,1265.93,1265.99,1237.1325,1131.9135,257.307115871,#17BECF,1285.5907073945,1174.9372926055
2017-04-27,1317.73,1319.7,1281.3,1281.88,1250.5625,1140.51125,340.8869798821,#17BECF,1314.7043061447,1170.5876938553
2017-04-28,1316.48,1331.28,1292.37,1317.74,1261.4875,1147.50475,400.681362421,#7F7F7F,1334.9841444245,1171.2698555755
2017-04-29,1321.79,1327.2,1315.21,1317.84,1273.955,1154.19375,319.7981525053,#17BECF,1350.462088192,1178.091911808
2017-04-30,1347.89,1347.91,1314.92,1321.87,1288.4775,1159.8775,306.4901438545,#17BECF,1372.8899998989,1179.4260001011
2017-05-01,1421.6,1434.32,1348.3,1348.3,1315.27625,1169.189,501.9864940912,#17BECF,1421.3631656863,1170.8628343137
2017-05-02,1452.82,1473.9,1415.69,1421.03,1340.61,1179.54475,328.5596288597,#17BECF,1468.5088898149,1167.9391101851
2017-05-03,1490.09,1492.77,1447.49,1453.78,1368.685,1193.359,391.7857310632,#17BECF,1509.8510305945,1183.1729694055
2017-05-04,1537.67,1608.91,1490.72,1490.72,1400.75875,1207.48125,607.119212835,#17BECF,1562.6651246735,1187.8628753265
2017-05-05,1555.45,1618.03,1530.31,1540.87,1430.47375,1222.19925,608.2072712077,#17BECF,1605.398030881,1203.121969119
2017-05-06,1578.8,1578.8,1542.5,1556.81,1463.26375,1235.525,368.9701038764,#17BECF,1642.1498311118,1225.9141688882
2017-05-07,1596.71,1596.72,1559.76,1579.47,1497.62875,1249.264,676.4096172755,#17BECF,1675.4812570269,1248.3787429731
2017-05-08,1723.35,1723.35,1596.92,1596.92,1544.56125,1266.3485,777.7410276496,#17BECF,1745.9637647526,1259.2702352474
2017-05-09,1755.36,1833.49,1716.3,1723.89,1586.28125,1284.57175,665.3450004557,#17BECF,1800.3770340839,1291.5709659161
2017-05-10,1787.13,1788.44,1719.1,1756.52,1628.07,1302.45525,512.39865035,#17BECF,1843.9739299982,1335.8220700018
2017-05-11,1848.57,1873.93,1755.35,1780.37,1672.88,1321.657,432.4910606577,#17BECF,1903.8918441066,1361.2981558934
2017-05-12,1724.24,1856.15,1694.01,1845.76,1696.20125,1337.20875,429.7452790795,#7F7F7F,1904.0658525374,1415.4081474626
2017-05-13,1804.91,1812.99,1651.08,1723.12,1727.38375,1353.73625,321.1434365148,#17BECF,1918.962769755,1463.475230245
2017-05-14,1808.91,1831.42,1776.62,1800.86,1756.1475,1370.62775,241.6902996832,#17BECF,1928.7584808521,1507.9275191479
2017-05-15,1738.43,1812.8,1708.54,1808.44,1773.8625,1385.969,420.798651657,#7F7F7F,1913.1997190836,1560.0822809164
2017-05-16,1734.45,1785.94,1686.54,1741.7,1775.25,1399.76325,552.9389720084,#7F7F7F,1890.1392122442,1614.2727877558
2017-05-17,1839.09,1864.05,1661.91,1726.73,1785.71625,1416.318,578.9439342283,#17BECF,1871.4353489394,1681.4526510606
2017-05-18,1888.65,1904.48,1807.12,1818.7,1798.40625,1434.1355,473.5239456755,#17BECF,1903.208812892,1682.739187108
2017-05-19,1987.71,2004.52,1890.25,1897.37,1815.79875,1454.1315,582.2227588532,#17BECF,1977.3852332769,1655.0327667231
2017-05-20,2084.73,2084.73,1974.92,1984.24,1860.86,1476.5715,461.1321370153,#17BECF,2077.7268852452,1614.2111147548
2017-05-21,2041.2,2119.08,2037.5,2067.03,1890.39625,1497.47625,562.3456790123,#7F7F7F,2127.9097582768,1602.5542417232
2017-05-22,2173.4,2303.9,2017.87,2043.19,1935.9575,1521.802,893.6320971749,#17BECF,2215.7718880716,1604.5241119284
2017-05-23,2320.42,2320.82,2178.5,2191.56,2008.70625,1550.5805,594.1812258126,#17BECF,2350.9069898061,1572.4910101939
2017-05-24,2443.64,2523.72,2321.37,2321.37,2097.355,1582.483,706.0696338249,#17BECF,2501.0201854822,1549.3238145178
2017-05-25,2304.98,2763.71,2285.3,2446.24,2155.59125,1610.7945,1044.1305347552,#7F7F7F,2540.5423642801,1623.1116357199
2017-05-26,2202.42,2573.79,2071.99,2320.89,2194.8125,1636.2815,800.7010470301,#7F7F7F,2520.4384780037,1736.8095219963
2017-05-27,2038.87,2260.2,1855.83,2196.27,2201.2075,1657.4055,834.0306149975,#7F7F7F,2492.2112452255,1804.9927547745
2017-05-28,2155.8,2267.34,2054.08,2054.08,2210.09125,1681.00875,532.1180072363,#17BECF,2466.6673517608,1883.9666482393
2017-05-29,2255.61,2307.05,2107.17,2159.43,2236.8925,1707.14175,440.9561050004,#17BECF,2464.6288299579,1939.5851700421
2017-05-30,2175.47,2301.96,2124.57,2255.36,2237.15125,1730.8015,663.7508216615,#7F7F7F,2461.6682097777,1960.6937902223
2017-05-31,2286.41,2311.08,2145.57,2187.19,2232.9,1757.4105,675.657471757,#17BECF,2458.7383326257,2012.6656673743
2017-06-01,2407.88,2448.39,2288.33,2288.33,2228.43,1786.81475,686.5707593402,#17BECF,2501.538439585,2016.761560415
2017-06-02,2488.55,2488.55,2373.32,2404.03,2251.37625,1818.84825,529.2359004239,#17BECF,2557.4163137603,1994.5096862397
2017-06-03,2515.35,2581.91,2423.57,2493.72,2290.4925,1850.47825,602.2819885901,#17BECF,2586.3847247514,1979.8832752486
2017-06-04,2511.81,2585.89,2452.54,2547.79,2349.61,1881.63625,539.4994048117,#7F7F7F,2640.1038187261,1967.5301812739
2017-06-05,2686.81,2686.81,2510.22,2512.4,2415.98625,1916.7795,509.6415451781,#17BECF,2756.3400254975,1948.1719745026
2017-06-06,2863.2,2999.91,2690.84,2690.84,2491.935,1955.41625,729.8162894663,#17BECF,2887.9682935879,1981.4097064121
2017-06-07,2732.16,2869.38,2700.56,2869.38,2561.52125,1990.80825,555.4982138674,#7F7F7F,2934.4313733487,2050.2186266513
2017-06-08,2805.62,2815.3,2670.95,2720.49,2626.4225,2027.904,456.6441642133,#17BECF,2995.3583737509,2099.2936262491
2017-06-09,2823.81,2901.71,2795.62,2807.44,2678.41375,2064.802,477.7056530007,#17BECF,3005.3132411442,2219.0067588558
2017-06-10,2947.71,2950.99,2746.55,2828.14,2735.80875,2102.95475,684.9011605619,#17BECF,3049.7916260171,2306.7883739829
2017-06-11,2958.11,2996.6,2840.53,2942.41,2791.15375,2140.587,592.4052858075,#17BECF,3089.4856421648,2377.1403578352
2017-06-12,2659.63,2997.26,2518.56,2953.22,2809.63125,2169.8255,966.1231073495,#7F7F7F,3068.7681630434,2432.0738369566
2017-06-13,2717.02,2789.04,2650.38,2680.91,2813.4075,2199.30925,655.5711772457,#17BECF,3045.3131024893,2495.8628975107
2017-06-14,2506.37,2786.83,2412.94,2716.88,2768.80375,2223.08225,676.8992606838,#7F7F7F,3047.0585389205,2493.0294610795
2017-06-15,2464.58,2534.71,2212.96,2499.58,2735.35625,2245.22675,822.1522531222,#7F7F7F,3083.8766253493,2411.7653746507
2017-06-16,2518.56,2539.92,2385.15,2469.57,2699.47375,2268.273,474.5529191284,#17BECF,3067.0491021391,2359.6648978609
2017-06-17,2655.88,2685.19,2484.96,2514.01,2678.4825,2291.58625,577.7783634803,#17BECF,3060.9059017077,2350.5520982923
2017-06-18,2548.29,2662.1,2516.33,2655.35,2628.555,2311.4095,462.5297748686,#7F7F7F,3040.2587897892,2319.7332102108
2017-06-19,2589.6,2662.85,2549.03,2549.03,2582.49125,2331.47125,558.7117701576,#17BECF,3005.5604582453,2307.5895417547
2017-06-20,2721.79,2763.45,2589.82,2591.26,2590.26125,2353.30175,681.2391845073,#17BECF,2923.3645904534,2344.6014095466
2017-06-21,2689.1,2772.01,2660.4,2709.43,2586.77125,2377.42325,604.8789557845,#7F7F7F,2794.6533429427,2419.5106570573
2017-06-22,2705.41,2723.74,2642.36,2691.03,2611.65125,2399.93575,405.831278808,#17BECF,2807.0050417424,2416.3149582576
2017-06-23,2744.91,2765.17,2706.37,2707.34,2646.6925,2423.33575,350.2187685571,#17BECF,2817.1379677314,2411.7600322686
2017-06-24,2608.72,2757.94,2583.19,2738.52,2657.9625,2445.093,376.717317305,#7F7F7F,2812.9397818383,2436.4282181617
2017-06-25,2589.41,2682.26,2552.12,2607.25,2649.65375,2466.467,448.4033042276,#7F7F7F,2791.7894793345,2482.5445206655
2017-06-26,2478.45,2615.25,2376.29,2590.57,2640.92375,2482.451,671.0968548891,#7F7F7F,2802.8037847254,2463.5082152746
2017-06-27,2552.45,2552.45,2332.99,2478.45,2636.28,2499.046,583.6705910008,#17BECF,2798.7967570914,2446.8292429086
2017-06-28,2574.79,2603.98,2484.42,2553.03,2617.905,2513.723,459.7928374741,#17BECF,2797.2062737936,2453.7197262064
2017-06-29,2539.32,2588.83,2510.48,2567.56,2599.1825,2525.08775,374.1076351149,#7F7F7F,2799.6271328258,2441.2428671742
2017-06-30,2480.84,2559.25,2478.43,2539.24,2571.11125,2536.07875,346.7668209155,#7F7F7F,2779.7100978895,2412.9699021105
2017-07-01,2434.55,2515.27,2419.23,2492.6,2532.31625,2542.6075,320.3524265265,#7F7F7F,2767.2376872747,2374.5323127253
2017-07-02,2506.47,2514.28,2394.84,2436.4,2519.535,2547.25875,320.6689088639,#17BECF,2725.9093355995,2376.0726644005
2017-07-03,2564.06,2595.0,2480.47,2498.56,2516.36625,2550.26925,376.0099217647,#17BECF,2644.7342457661,2421.0777542339
2017-07-04,2601.64,2631.59,2559.35,2561.0,2531.765,2557.68575,378.8056764195,#17BECF,2641.9635881312,2422.4324118688
2017-07-05,2601.99,2622.65,2538.55,2602.87,2537.9575,2567.675,361.8638042421,#7F7F7F,2646.3787355122,2420.5332644878
2017-07-06,2608.56,2616.72,2581.69,2608.1,2542.17875,2581.91725,292.0987057994,#17BECF,2661.1899784404,2431.7440215596
2017-07-07,2518.66,2916.14,2498.87,2608.59,2539.59625,2590.98875,364.2460673533,#7F7F7F,2659.0119608249,2427.1640391751
2017-07-08,2571.34,2571.34,2492.31,2520.27,2550.90875,2598.882,285.1937122279,#17BECF,2658.2674832348,2427.2185167652
2017-07-09,2518.44,2635.49,2517.59,2572.61,2561.395,2607.45625,209.5964168295,#7F7F7F,2657.2046755322,2424.1053244678
2017-07-10,2372.56,2537.16,2321.13,2525.25,2544.65625,2609.61,468.3548572007,#7F7F7F,2684.8456360266,2374.8083639734
2017-07-11,2337.79,2413.47,2296.81,2385.89,2516.3725,2607.85775,568.8107143927,#7F7F7F,2709.8097605734,2330.4922394266
2017-07-12,2398.84,2423.71,2275.14,2332.77,2491.0225,2605.615,465.8126427773,#17BECF,2714.1146682514,2304.6613317486
2017-07-13,2357.9,2425.22,2340.83,2402.7,2460.51125,2601.67875,354.455235591,#7F7F7F,2709.8940493152,2267.6499506848
