"quadx_usd, x; gemini, x; cexio, x","quadx_usd, y","gemini, y","cexio, y","quadx_fx, x; gemini_quadx, x; gemini_cexio, x; quadx_fx_reverse, x; bitfinex_cexio, x; bitfinex_quadx, x; quadx_cexio, x; quadx_bitfinex, x; exmo_quadx, x; exmo_cexio, x; quadx_cad_bitfinex, x; quadx_cad_gemini, x; cexio_bitfinex, x; cexio_exmo, x; cexio_gemini, x","quadx_fx, y","gemini_quadx, y","gemini_cexio, y","quadx_fx_reverse, y","bitfinex_cexio, y","bitfinex_quadx, y","quadx_cexio, y","quadx_bitfinex, y","exmo_quadx, y","exmo_cexio, y","quadx_cad_bitfinex, y","quadx_cad_gemini, y","cexio_bitfinex, y","cexio_exmo, y","cexio_gemini, y"
2017-12-24 01:50:02,14300.0,14537.9,16365.66,2017-11-27 00:45:24.993418,-326.16,-334.81,-208.89,-189.77,-162.33,-292.11,-169.18,-66.87,-89.1,43.5,50.04,50.04,-49.76,-422.18,-64.31
2017-12-24 02:00:02,14300.0,14500.01,16400.0,2017-11-27 00:50:36.607917,-555.69,-218.88,-234.07,-63.33,-201.64,-183.95,-329.42,-195.8,50.58,37.46,42.98,42.98,-27.41,-410.38,-46.94
2017-12-24 02:10:01,14199.99,14320.0,16100.0,2017-11-27 00:55:05.550027,-425.41,-189.57,-229.79,-93.02,-205.75,-165.53,-312.73,-172.57,62.04,21.93,-6.64,-6.64,-5.83,-379.65,-31.44
2017-12-24 02:20:02,14815.15,14299.34,16287.27,2017-11-27 00:55:30.842724,-425.03,-189.59,-229.54,-116.59,-207.35,-167.44,-312.39,-167.46,62.08,22.31,-1.46,-1.46,2.17,-395.94,-30.65
2017-12-24 02:30:03,14199.99,14218.46,16283.02,2017-11-27 01:00:38.790115,-306.19,-193.9,-242.16,-135.11,-196.72,-148.46,-330.03,-199.84,46.72,-1.3,-35.45,-35.45,-25.99,-378.84,-35.95
2017-12-24 02:40:01,14249.99,14154.94,16249.85,2017-11-27 01:00:41.439033,-306.19,-193.9,-242.16,-135.11,-196.72,-148.46,-330.03,-198.42,46.72,-1.27,-36.34,-36.34,-25.99,-385.13,-25.21
2017-12-24 02:50:01,14000.0,13871.71,15909.67,2017-11-27 01:05:33.415469,-322.14,-221.67,-260.27,-134.51,-258.33,-217.09,-331.24,-149.65,33.29,-7.71,15.76,15.76,24.35,-398.0,-18.03
2017-12-24 03:00:02,13888.0,13845.17,15773.43,2017-11-27 01:10:44.729540,-320.59,-227.92,-255.72,-147.62,-234.4,-206.36,-320.37,-151.56,39.45,10.96,-1.93,-1.93,-3.94,-376.42,-19.17
2017-12-24 03:10:01,14000.0,14353.33,16301.24,2017-11-27 01:15:30.865174,-320.58,-154.85,-250.93,-112.75,-221.54,-125.49,-316.63,-158.08,86.34,-10.62,-40.19,-40.19,9.54,-334.85,-31.19
2017-12-24 03:20:01,14000.0,13957.72,16188.45,2017-11-27 01:20:40.896528,-320.3,-197.78,-252.37,-98.84,-259.75,-205.16,-268.25,-81.72,92.9,33.32,42.62,42.62,41.63,-343.06,-4.13
2017-12-24 03:30:01,14000.0,14150.01,16299.01,2017-11-27 01:25:30.754150,-320.09,-213.09,-287.17,-130.24,-251.45,-177.39,-294.98,-106.44,86.74,11.71,-6.45,-6.45,31.4,-337.23,-7.28
2017-12-24 03:40:01,14000.0,14375.0,16332.86,2017-11-27 01:30:35.128395,-325.38,-168.98,-258.46,-109.86,-230.89,-145.76,-309.75,-142.07,86.62,4.82,-16.71,-16.71,18.71,-313.8,-9.29
2017-12-24 03:50:02,14000.0,14400.0,16455.23,2017-11-27 01:35:32.932778,-271.4,-278.17,-277.05,-181.51,-229.23,-231.21,-275.53,-107.54,10.5,32.78,-3.4,-3.4,19.52,-339.64,4.66
2017-12-24 04:00:02,14900.0,14306.01,16506.48,2017-11-27 01:40:43.404048,-268.63,-222.91,-269.32,-127.42,-223.41,-177.0,-268.12,-110.91,85.96,39.49,-7.71,-7.71,14.41,-341.31,2.77
2017-12-24 04:10:01,14999.99,14349.69,16468.35,2017-11-27 01:45:29.967269,-357.84,-204.5,-272.5,-108.15,-226.36,-158.36,-334.32,-171.13,49.23,46.32,-0.75,-0.75,22.15,-347.12,11.82
2017-12-24 04:20:01,14999.99,14248.99,16202.58,2017-11-27 01:50:38.671386,-496.86,-207.98,-288.1,-55.77,-236.29,-157.92,-390.13,-215.23,174.72,97.35,47.57,47.57,20.56,-405.03,-4.9
2017-12-24 04:30:02,13870.96,14200.3,16213.17,2017-11-27 01:55:26.930814,-409.51,-169.34,-283.99,-69.24,-227.11,-112.49,-343.18,-196.08,199.56,78.78,-26.82,-26.82,-14.26,-441.99,-24.67
2017-12-24 04:40:01,14699.05,14069.33,16034.23,2017-11-27 02:00:40.178408,-609.07,-191.19,-274.51,-90.87,-210.36,-127.04,-515.61,-289.64,156.62,72.13,-36.51,-36.51,-11.06,-419.41,-25.15
2017-12-24 04:50:01,14899.97,14199.89,16116.95,2017-11-27 02:00:44.350561,-609.07,-191.19,-274.51,-90.66,-209.62,-127.04,-510.56,-289.64,156.62,71.16,-34.75,-34.75,-10.76,-417.61,-25.46
2017-12-24 05:00:02,14899.97,14199.9,16154.65,2017-11-27 02:05:35.735707,-673.44,-182.77,-276.38,-111.81,-215.95,-122.41,-572.03,-419.45,150.53,57.29,-42.66,-42.66,-6.65,-401.0,-20.24
2017-12-24 05:10:01,14899.97,14250.0,16240.31,2017-11-27 02:10:42.634866,-660.66,-168.87,-273.26,-93.44,-218.1,-113.78,-559.42,-409.17,141.61,5.82,-31.51,-31.51,5.62,-368.96,-14.16
2017-12-24 05:20:01,14899.97,14299.81,16200.0,2017-11-27 02:15:29.742061,-661.88,-309.1,-272.42,-241.6,-218.93,-249.99,-545.99,-392.64,-36.4,-14.89,-46.93,-46.93,2.94,-414.46,-12.42
2017-12-24 05:30:02,14100.01,14287.78,16120.0,2017-11-27 02:20:39.791476,-645.3,-304.27,-273.74,-213.24,-225.87,-256.39,-533.05,-370.65,-44.37,-13.95,-10.2,-10.2,17.39,-334.49,-11.42
2017-12-24 05:40:01,14100.0,14350.0,16226.18,2017-11-27 02:25:30.817622,-649.07,-177.6,-263.25,-92.04,-210.98,-125.58,-524.34,-376.92,79.67,-5.5,-19.91,-19.91,-4.86,-323.74,-13.83
2017-12-24 05:50:02,14100.0,14349.99,16120.0,2017-11-27 02:30:45.399694,-647.84,-297.89,-272.86,-218.39,-222.9,-248.0,-521.61,-363.56,-38.41,-12.97,-22.66,-22.66,4.46,-306.94,-6.85
2017-12-24 06:00:02,14349.99,14486.37,16182.55,2017-11-27 02:35:28.439383,-645.92,-320.02,-275.35,-217.17,-216.88,-261.57,-502.01,-349.35,-79.38,-26.19,-10.54,-10.54,-0.33,-308.4,-4.9
2017-12-24 06:10:06,14349.99,14515.68,16179.78,2017-11-27 02:40:42.502585,-655.01,-189.09,-217.62,-165.47,-143.04,-110.75,-587.43,-506.88,-33.63,-77.8,-114.78,-114.78,-93.43,-350.21,-109.98
2017-12-24 06:20:01,14299.99,14469.78,16055.07,2017-11-27 02:45:28.419165,-764.39,-112.53,-233.24,-105.68,-171.34,-70.45,-599.14,-506.83,-24.72,-121.35,-82.87,-82.87,-91.48,-358.17,-98.99
2017-12-24 06:30:02,14300.0,14499.97,16124.61,2017-11-27 02:50:38.963188,-903.57,-181.74,-271.43,-94.29,-217.63,-131.95,-584.72,-430.64,4.14,-90.79,-14.11,-14.11,-22.62,-355.54,-42.94
2017-12-24 06:40:01,14449.99,14490.0,16151.0,2017-11-27 02:55:41.981526,-783.05,-193.27,-245.65,-98.73,-177.17,-124.79,-528.4,-413.97,1.87,-54.15,-26.46,-26.46,-62.86,-381.39,-69.11
2017-12-24 06:50:01,14449.98,14582.98,16289.95,2017-11-27 03:00:42.646235,-581.23,-197.85,-198.41,-91.39,-118.64,-117.88,-371.46,-297.66,-9.59,-22.67,-32.97,-32.97,-90.77,-428.57,-89.91
2017-12-24 07:00:02,14449.98,14599.97,16289.98,2017-11-27 03:00:44.536984,-581.23,-198.01,-198.59,-91.39,-118.84,-119.59,-346.2,-297.66,-9.6,-22.67,-32.97,-32.97,-90.73,-431.26,-92.87
2017-12-24 07:10:01,14449.98,14649.21,16290.0,2017-11-27 03:05:30.640223,-501.52,-231.08,-226.37,-83.64,-157.22,-160.42,-275.93,-177.44,-8.38,-4.55,23.86,23.86,-66.62,-411.61,-85.5
2017-12-24 07:20:02,14449.98,14699.0,16261.19,2017-11-27 03:10:40.149084,-430.95,-224.66,-200.19,-83.82,-131.86,-156.27,-250.88,-195.97,3.83,28.44,5.05,5.05,-107.79,-428.91,-108.06
2017-12-24 07:30:02,15289.83,14670.0,16199.36,2017-11-27 03:15:31.685448,-496.05,-233.31,-182.2,-83.82,-122.36,-173.47,-223.98,-168.17,-3.6,47.51,32.36,32.36,-88.58,-420.34,-91.72
2017-12-24 07:40:01,15289.83,14472.7,16049.03,2017-11-27 03:20:41.610415,-491.77,-197.17,-155.03,-83.82,-98.16,-140.25,-232.94,-197.39,-17.72,24.45,-14.2,-14.2,-122.13,-428.72,-132.17
2017-12-24 07:50:01,14156.34,14242.62,16000.01,2017-11-27 03:25:36.447696,-490.79,-208.1,-142.17,-94.83,-73.92,-139.85,-204.21,-197.79,8.67,79.84,-7.98,-7.98,-146.66,-465.32,-135.21
2017-12-24 08:00:02,14156.43,14269.6,16005.23,2017-11-27 03:30:43.656523,-479.54,-245.24,-139.79,-91.62,-98.3,-208.39,-164.71,-133.7,-18.69,91.7,67.97,67.97,-138.97,-529.11,-162.55
2017-12-24 08:10:01,14399.97,14383.07,16080.28,2017-11-27 03:35:32.740779,-481.82,-258.23,-145.34,-94.23,-87.34,-200.36,-192.0,-168.1,-21.18,93.99,52.73,52.73,-185.94,-543.09,-181.14
2017-12-24 08:20:01,14399.91,14323.73,16021.64,2017-11-27 03:40:42.001668,-419.04,-261.82,-138.29,-95.35,-75.99,-199.46,-181.7,-171.99,-23.32,100.19,47.09,47.09,-137.74,-507.94,-159.67
2017-12-24 08:30:01,14000.26,14461.06,16171.39,2017-11-27 03:45:30.500392,-498.15,-206.5,-137.52,-60.53,-77.66,-146.46,-202.34,-198.67,-10.85,55.29,18.79,18.79,-157.41,-506.16,-163.61
2017-12-24 08:40:01,14000.26,14487.21,16161.37,2017-11-27 03:50:42.980867,-504.28,-178.12,-120.04,-61.08,-62.58,-120.36,-213.55,-222.29,21.94,80.65,-2.11,-2.11,-164.67,-508.23,-155.06
2017-12-24 08:50:02,14300.0,14502.91,16149.99,2017-11-27 03:55:35.485178,-507.77,-200.07,-125.87,-87.93,-57.34,-133.6,-224.9,-234.67,-16.3,56.08,-22.0,-22.0,-175.46,-497.58,-182.71
2017-12-24 09:00:03,14300.0,14479.14,16142.76,2017-11-27 04:00:40.509142,-560.13,-179.24,-119.1,-52.32,-64.81,-126.42,-211.88,-194.97,1.04,60.43,33.77,33.77,-142.15,-509.84,-154.46
2017-12-24 09:10:02,14399.95,14332.9,15977.81,2017-11-27 04:00:42.159062,-560.13,-178.36,-119.1,-52.32,-67.11,-127.96,-211.83,-204.55,1.14,60.43,33.77,33.77,-143.28,-515.98,-154.44
2017-12-24 09:20:02,14399.95,14347.81,15887.06,2017-11-27 04:05:32.459025,-511.64,-202.21,-115.43,-59.43,-60.45,-147.23,-184.86,-192.25,26.28,111.56,33.15,33.15,-158.95,-526.26,-162.83
2017-12-24 09:30:03,14299.98,14380.96,15908.15,2017-11-27 04:10:37.925870,-484.27,-203.95,-170.53,-20.8,-107.9,-141.33,-193.06,-148.57,51.39,84.68,68.17,68.17,-119.88,-487.57,-118.83
2017-12-24 09:40:01,14299.98,14379.52,15846.47,2017-11-27 04:15:40.106542,-476.05,-203.54,-163.94,-20.13,-89.57,-134.19,-181.93,-157.34,29.71,75.18,58.36,58.36,-126.82,-473.78,-140.49
2017-12-24 09:50:02,14000.01,14239.56,15553.88,2017-11-27 04:20:40.827842,-484.89,-223.4,-143.5,-44.3,-79.1,-158.98,-177.98,-161.84,-4.58,76.46,79.57,79.57,-127.67,-478.37,-126.11
2017-12-24 10:00:02,14000.0,14086.3,15368.94,2017-11-27 04:25:32.605329,-483.67,-224.73,-164.4,18.32,-124.84,-181.92,-170.08,-109.05,33.77,90.26,147.08,147.08,-100.0,-506.13,-106.38
2017-12-24 10:10:02,13800.0,13950.01,14978.37,2017-11-27 04:30:42.631767,-466.79,-296.62,-158.16,-65.69,-111.05,-251.83,-130.54,-88.6,-23.16,111.22,124.82,124.82,-105.62,-485.86,-126.14
2017-12-24 10:20:04,13800.0,13500.0,14900.33,2017-11-27 04:35:34.499263,-466.33,-264.48,-135.79,-65.69,-101.0,-229.72,-140.42,-117.72,-26.55,112.31,107.78,107.78,-119.25,-504.84,-136.67
2017-12-24 10:30:03,13800.0,13477.02,15029.92,2017-11-27 04:40:37.363707,-475.38,-264.49,-163.11,-49.99,-121.02,-216.18,-162.32,-120.21,-22.53,96.14,123.11,123.11,-102.31,-523.84,-119.08
2017-12-24 10:40:01,13800.0,13666.39,15357.59,2017-11-27 04:45:28.913284,-602.32,-264.49,-137.06,-64.55,-91.33,-218.76,-297.74,-272.47,-38.85,102.69,96.41,96.41,-111.19,-511.24,-128.14
2017-12-24 10:50:01,13800.0,13822.22,15400.0,2017-11-27 04:50:39.393830,-926.99,-271.83,-137.4,-65.69,-98.88,-231.86,-409.72,-375.1,-15.0,125.78,107.68,107.68,-113.76,-518.51,-135.61
2017-12-24 11:00:02,13800.0,13600.0,15249.69,2017-11-27 04:55:33.621752,-831.95,-263.42,-121.66,-65.69,-92.01,-235.44,-401.07,-372.3,-21.69,120.05,114.96,114.96,-118.92,-526.34,-152.43
2017-12-24 11:10:01,13800.0,13500.0,15021.59,2017-11-27 05:00:40.215386,-919.9,-262.8,-121.94,-65.61,-60.68,-190.58,-407.71,-426.89,2.44,106.73,58.87,58.87,-152.64,-528.45,-180.52
2017-12-24 11:20:02,13061.41,13154.0,14783.11,2017-11-27 05:00:42.775302,-919.9,-262.79,-121.95,-65.61,-60.68,-190.58,-407.61,-426.89,1.02,106.85,58.87,58.87,-152.64,-527.43,-180.49
2017-12-24 11:40:01,14399.89,13037.7,14593.87,2017-11-27 05:05:39.165864,-915.35,-234.11,-129.58,-65.31,-86.35,-188.91,-439.11,-423.03,-13.16,85.95,67.45,67.45,-132.12,-459.39,-164.11
2017-12-24 11:50:02,13000.0,13075.39,14626.61,2017-11-27 05:10:42.206378,-910.21,-229.69,-125.31,-61.46,-86.43,-193.43,-434.02,-409.3,2.09,112.05,81.6,81.6,-128.04,-466.18,-152.55
2017-12-24 12:00:02,13000.0,13171.62,14934.34,2017-11-27 05:15:31.372949,-891.42,-240.48,-118.81,-61.7,-77.08,-198.74,-419.89,-407.18,-3.4,116.01,83.72,83.72,-131.62,-466.87,-160.63
2017-12-24 12:10:02,13000.0,13000.0,14555.76,2017-11-27 05:20:44.849174,-886.99,-223.42,-112.41,-42.14,-73.81,-185.6,-432.99,-420.26,-10.29,102.82,97.69,97.69,-148.45,-467.39,-163.98
2017-12-24 12:20:01,13000.0,13046.0,14684.02,2017-11-27 05:25:31.797726,-896.76,-173.96,-99.42,-12.62,-55.41,-126.84,-466.98,-475.15,-8.98,59.67,66.88,66.88,-143.35,-447.61,-159.62
2017-12-24 12:30:01,12875.0,12788.55,14418.14,2017-11-27 05:30:51.647451,-912.22,-188.26,-95.87,11.97,-38.54,-130.71,-441.22,-465.77,-2.13,90.73,94.72,94.72,-173.68,-474.01,-183.67
2017-12-24 12:40:01,12999.93,12646.33,14138.3,2017-11-27 05:35:36.293135,-924.77,-95.95,-70.33,93.35,-23.87,-55.5,-437.93,-475.94,-49.08,109.08,85.82,85.82,-190.52,-468.21,-213.17
2017-12-24 12:50:02,12999.93,12902.2,14460.3,2017-11-27 05:40:46.056493,-667.06,-179.19,-64.96,-9.66,-16.26,-130.49,-258.42,-308.75,-31.25,75.56,59.3,59.3,-193.73,-462.67,-198.3
2017-12-24 13:00:02,12999.93,13000.0,14600.0,2017-11-27 05:45:34.386276,-723.98,-196.47,-84.26,39.52,-39.55,-151.46,-248.45,-268.43,-6.08,107.17,138.0,138.0,-170.16,-469.65,-179.71
2017-12-24 13:10:01,12999.93,13312.0,15067.41,2017-11-27 05:50:48.071738,-699.44,-208.84,-78.31,7.66,-59.22,-183.9,-235.05,-239.22,-22.25,94.68,134.72,134.72,-149.46,-456.57,-178.25
2017-12-24 14:20:02,13789.34,13458.55,15148.7,2017-11-27 05:55:39.741690,-674.39,-236.59,-110.6,7.66,-64.12,-192.4,-227.95,-228.74,-37.63,98.53,145.66,145.66,-154.18,-455.39,-189.33
2017-12-24 14:30:02,13789.34,13492.12,15283.38,2017-11-27 06:00:46.405442,-571.25,-304.33,-99.1,-42.7,-60.17,-265.66,-147.99,-154.15,-110.49,94.7,164.63,164.63,-151.89,-467.6,-178.01
2017-12-24 14:40:01,13789.34,13611.03,15499.99,2017-11-27 06:00:47.722332,-573.19,-304.3,-99.11,-42.7,-60.17,-265.66,-147.99,-154.5,-110.49,94.7,163.81,163.81,-152.93,-469.43,-178.07
2017-12-24 14:50:02,13749.99,13622.43,15291.31,2017-11-27 06:05:53.401815,-601.33,-309.67,-115.53,-44.41,-59.13,-254.39,-191.13,-198.98,-110.58,96.33,149.91,149.91,-159.85,-443.0,-167.37
2017-12-24 15:00:02,13492.0,13734.01,15626.1,2017-11-27 06:10:38.833241,-552.92,-299.5,-114.15,-13.32,-65.44,-243.35,-152.74,-157.75,-89.6,95.58,141.29,141.29,-154.19,-439.04,-170.34
2017-12-24 15:10:01,13492.0,13554.81,15491.78,2017-11-27 06:15:38.572216,-552.49,-318.6,-114.04,-110.92,-74.42,-278.98,-139.46,-128.25,-85.08,116.98,107.54,107.54,-152.42,-477.16,-159.73
2017-12-24 15:20:01,13492.0,13569.87,15394.98,2017-11-27 06:20:45.711651,-580.94,-168.93,-118.48,29.95,-77.36,-127.82,-166.99,-158.17,72.71,126.11,128.75,128.75,-117.34,-470.17,-159.73
2017-12-24 15:30:02,13492.0,13536.98,15222.14,2017-11-27 06:25:39.435173,-535.12,-196.9,-136.95,31.68,-104.99,-164.93,-157.26,-122.68,67.06,126.39,128.36,128.36,-121.76,-471.42,-150.85
2017-12-24 15:40:01,13492.0,13285.88,14869.7,2017-11-27 06:30:41.317193,-534.01,-209.08,-145.46,24.04,-101.14,-170.94,-147.32,-112.08,30.38,99.86,141.5,141.5,-109.98,-452.69,-133.24
2017-12-24 15:50:02,13102.5,13596.0,15009.01,2017-11-27 06:35:29.635349,-533.93,-354.8,-138.07,-114.29,-99.45,-316.19,-151.03,-114.36,-117.05,96.85,147.65,147.65,-113.07,-455.89,-144.93
2017-12-24 16:00:02,13115.83,13567.77,15080.07,2017-11-27 06:40:40.143140,-554.48,-318.21,-105.86,-149.54,-83.28,-295.64,-154.16,-138.03,-118.85,93.04,90.53,90.53,-137.68,-450.12,-164.21
2017-12-24 16:10:01,13749.99,13750.05,15255.69,2017-11-27 06:45:28.102967,-585.31,-293.47,-83.98,-25.22,-66.09,-278.16,-134.16,-131.38,-118.94,96.38,206.89,206.89,-235.13,-523.66,-264.07
2017-12-24 16:20:01,13749.99,13669.33,15297.02,2017-11-27 06:50:38.630481,-584.32,-308.03,-39.58,-18.41,-23.54,-291.91,-77.6,-117.66,-117.0,151.73,219.0,219.0,-200.88,-504.59,-244.07
2017-12-24 16:30:02,13749.99,13771.94,15348.46,2017-11-27 06:55:46.207250,-562.21,-299.85,-55.92,-18.92,-26.66,-270.42,-101.96,-141.84,-103.49,140.77,196.95,196.95,-196.51,-487.1,-240.99
2017-12-24 16:40:02,13511.16,13882.33,15450.0,2017-11-27 07:00:36.537856,-575.61,-287.18,-34.59,-67.71,-10.24,-262.84,-90.89,-152.69,-118.96,140.77,135.99,135.99,-236.8,-513.83,-267.32
2017-12-24 16:50:02,13511.17,13739.46,15293.14,2017-11-27 07:00:40.123488,-575.65,-287.18,-34.59,-67.71,-10.24,-262.84,-93.64,-152.69,-118.96,140.76,141.82,141.82,-231.17,-508.13,-267.32
2017-12-24 17:00:02,13511.17,13734.06,15263.24,2017-11-27 07:05:40.526360,-575.39,-283.13,-8.99,-49.56,-13.53,-287.66,-72.12,-127.04,-120.14,154.28,178.15,178.15,-214.05,-494.05,-266.46
2017-12-24 17:10:01,13999.9,13795.39,15303.72,2017-11-27 07:10:38.196328,-574.4,-282.85,-35.65,-70.29,-14.3,-261.5,-99.56,-147.9,-121.77,125.54,137.84,137.84,-202.86,-477.8,-237.37
2017-12-24 17:20:01,13999.9,13838.65,15250.0,2017-11-27 07:15:32.640613,-566.25,-281.01,-27.4,-108.6,-11.69,-265.35,-87.52,-141.72,-122.85,131.46,99.94,99.94,-205.71,-478.06,-247.25
2017-12-24 17:30:02,13999.9,13733.09,15191.46,2017-11-27 07:20:36.844271,-553.05,-278.34,-25.75,-107.85,-2.22,-256.88,-84.45,-147.47,-122.99,133.77,95.69,95.69,-208.48,-437.53,-253.22
2017-12-24 17:40:01,13222.14,13464.57,15072.49,2017-11-27 07:25:33.619801,-529.24,-266.45,-3.61,-104.71,31.55,-231.29,-78.38,-170.77,-118.12,144.66,78.5,78.5,-238.22,-472.76,-260.83
2017-12-24 17:50:01,13222.14,13450.0,15074.02,2017-11-27 07:30:38.043275,-564.83,-283.12,-3.42,-99.98,14.7,-270.34,-61.5,-134.2,-120.87,158.14,116.93,116.93,-228.6,-487.58,-273.35
2017-12-24 18:00:02,13222.14,13297.29,14952.3,2017-11-27 07:35:24.971281,-575.32,-283.12,6.25,-100.79,14.95,-274.43,-51.82,-130.1,-133.35,155.56,120.12,120.12,-235.4,-506.32,-280.19
2017-12-24 18:10:01,13748.85,13054.72,14735.0,2017-11-27 07:40:42.257105,-571.68,-307.11,-6.96,-99.57,-3.05,-304.55,-39.56,-100.14,-143.18,159.8,150.16,150.16,-214.42,-523.53,-264.15
2017-12-24 18:20:02,13748.84,13054.1,14694.14,2017-11-27 07:45:27.858349,-532.53,-312.2,9.1,-121.78,-0.36,-321.71,-19.87,-83.01,-154.36,166.81,146.23,146.23,-209.15,-531.3,-270.92
2017-12-24 18:30:02,13744.94,13340.2,15023.72,2017-11-27 07:50:44.651402,-529.73,-299.42,3.67,-123.08,26.17,-276.65,-37.86,-128.29,-158.99,145.74,100.23,100.23,-241.74,-518.16,-279.06
2017-12-24 18:40:02,13744.94,13190.04,14921.23,2017-11-27 07:55:30.481495,-524.53,-299.16,12.14,-122.42,30.84,-280.47,-30.49,-124.03,-165.97,152.61,104.57,104.57,-259.77,-514.01,-299.84
2017-12-24 18:50:01,13739.98,13302.98,14986.01,2017-11-27 08:00:41.044642,-503.25,-303.68,38.88,-127.62,62.29,-280.26,1.8,-124.55,-168.86,170.43,98.47,98.47,-284.61,-533.42,-312.91
2017-12-24 19:00:02,13739.84,13088.68,14776.92,2017-11-27 08:00:42.699235,-503.25,-303.68,38.88,-127.62,62.29,-280.26,1.8,-124.45,-168.86,170.6,98.47,98.47,-284.61,-530.08,-312.91
2017-12-24 19:10:01,13739.8,12936.75,14697.08,2017-11-27 08:05:33.607723,-493.56,-303.59,23.21,-135.88,62.78,-264.02,-14.42,-145.42,-170.12,158.08,67.54,67.54,-273.0,-485.95,-285.65
2017-12-24 19:20:02,12945.0,12699.8,14511.15,2017-11-27 08:10:40.104759,-483.36,-299.21,24.69,-138.56,72.55,-251.35,-17.31,-152.97,-172.27,151.39,59.48,59.48,-278.22,-491.15,-285.6
2017-12-24 19:30:02,13739.98,12987.41,14735.52,2017-11-27 08:15:27.216478,-479.43,-269.55,29.78,-117.28,77.57,-221.76,-12.29,-152.97,-145.62,153.72,51.17,51.17,-285.6,-452.82,-290.74
2017-12-24 19:40:02,13699.98,13048.61,14820.32,2017-11-27 08:20:37.619071,-494.2,-246.68,31.15,-78.32,64.4,-212.77,-26.09,-154.11,-127.39,142.45,81.08,81.08,-267.36,-439.32,-289.1
2017-12-24 19:50:02,13699.98,13083.19,14782.39,2017-11-27 08:25:31.148410,-494.2,-304.96,26.63,-145.49,65.8,-264.16,-35.14,-163.99,-213.43,118.06,63.68,63.68,-279.0,-457.3,-285.54
2017-12-24 20:00:02,13699.98,13012.79,14761.24,2017-11-27 08:30:40.516877,-493.28,-304.96,27.65,-150.27,63.78,-268.89,-29.75,-160.9,-209.76,125.48,70.85,70.85,-267.2,-429.84,-289.94
2017-12-24 20:10:01,13699.98,13333.34,15179.75,2017-11-27 08:35:26.792124,-459.37,-331.99,3.44,-151.18,51.3,-284.23,-28.3,-144.03,-248.06,87.29,79.51,79.51,-258.49,-428.73,-280.51
2017-12-24 20:20:02,13699.98,13288.78,14986.08,2017-11-27 08:40:40.058791,-489.52,-329.82,5.84,-150.99,51.51,-284.15,-53.43,-168.67,-264.43,71.22,79.05,79.05,-258.77,-414.39,-271.97
2017-12-24 20:30:02,13699.98,13500.0,15234.2,2017-11-27 08:45:26.111012,-475.59,-330.86,5.63,-151.53,52.27,-284.23,-53.71,-168.45,-265.0,70.5,79.0,79.0,-255.37,-390.93,-262.54
2017-12-24 20:40:01,13699.98,13343.65,15101.73,2017-11-27 08:50:34.037200,-531.12,-335.24,5.07,-159.64,43.8,-296.51,-55.99,-163.38,-271.27,69.22,83.31,83.31,-251.07,-419.05,-277.41
2017-12-24 20:50:02,13699.98,13601.31,15401.5,2017-11-27 08:55:26.943753,-488.03,-351.63,-10.81,-159.64,32.86,-307.95,-55.63,-152.0,-270.24,69.94,94.69,94.69,-243.55,-422.67,-252.52
2017-12-24 21:00:01,13699.98,13598.61,15344.69,2017-11-27 09:00:33.099498,-475.56,-349.87,-9.13,-159.64,31.38,-309.36,-55.75,-150.6,-264.18,76.56,87.74,87.74,-244.64,-401.65,-257.55
2017-12-24 21:10:01,13360.16,13421.13,15264.79,2017-11-27 09:00:37.435586,-475.56,-349.87,-9.13,-159.64,31.38,-309.36,-55.75,-150.6,-264.18,76.56,89.23,89.23,-242.05,-396.65,-257.55
2017-12-24 21:20:01,13360.16,13359.6,15136.19,2017-11-27 09:05:27.657047,-519.46,-304.18,-24.7,-140.25,28.02,-251.46,-117.0,-208.19,-261.93,17.4,55.36,55.36,-258.6,-373.37,-259.68
2017-12-24 21:30:02,13699.81,13408.07,15159.85,2017-11-27 09:10:37.227154,-607.41,-211.99,20.09,-77.63,66.76,-144.08,-185.51,-329.97,-194.79,16.05,-28.68,-28.68,-285.04,-398.56,-283.82
2017-12-24 21:40:01,13699.81,13445.0,15289.02,2017-11-27 09:15:25.824172,-670.11,-231.46,-15.91,-94.4,31.3,-190.75,-170.89,-270.85,-252.44,-26.82,38.46,38.46,-263.06,-421.26,-276.55
2017-12-24 21:50:01,13699.81,13320.56,15111.82,2017-11-27 09:20:32.960211,-681.89,-233.8,-9.54,-103.13,29.72,-194.55,-168.57,-265.53,-197.41,34.07,34.12,34.12,-250.65,-414.3,-274.22
2017-12-24 22:00:01,13699.81,13299.12,15070.24,2017-11-27 09:25:23.408422,-754.52,-128.73,2.74,-132.13,72.08,-59.39,-261.47,-405.75,-114.98,11.64,-135.1,-135.1,-313.51,-415.03,-282.77
2017-12-24 22:10:01,13360.02,13314.13,15045.0,2017-11-27 09:30:37.396523,-516.49,-59.78,4.31,-20.36,62.3,-3.58,-163.11,-288.72,-67.6,-33.51,-65.95,-65.95,-257.57,-456.58,-255.03
2017-12-24 22:20:02,13360.02,13417.59,15108.19,2017-11-27 09:35:33.375240,-578.86,-79.44,-5.05,-71.11,48.2,-26.68,-160.81,-270.71,-80.09,-1.11,-95.59,-95.59,-290.87,-401.49,-292.18
