"Br9901, x","Br9901, y","Br9102, x","Br9102, y","Br9901 manuellt, x","Br9901 manuellt, y","Br9102 manuellt, x","Br9102 manuellt, y","ök. brunnsfilter Br9901, x; ök. brunnsfilter Br9102, x","ök. brunnsfilter Br9901, y","ök. brunnsfilter Br9102, y"
2017-12-29 11:55:38,17.9472295312,2017-12-29 11:55:38,18.4465537093,,,,,,,
2017-12-29 12:05:39,17.9324493799,2017-12-29 12:05:39,18.4386106348,,,,,,,
2017-12-29 12:15:40,17.9285281152,2017-12-29 12:15:40,18.4321757389,,,,,,,
2017-12-29 12:25:42,17.9213894027,2017-12-29 12:25:42,18.4292599268,,,,,,,
2017-12-29 12:35:44,17.8934378239,2017-12-29 12:35:44,18.4239310286,,,,,,,
2017-12-29 12:45:45,17.8887121973,2017-12-29 12:45:45,18.4203113997,,,,,,,
2017-12-29 12:55:46,17.8873045638,2017-12-29 12:55:46,18.4167923161,,,,,,,
2017-12-29 13:05:48,17.8840871159,2017-12-29 13:05:48,18.4142786849,,,,,,,
2017-12-29 13:15:49,17.8835843897,2017-12-29 13:15:49,18.4131726872,,,,,,,
2017-12-29 13:25:50,17.8827800277,2017-12-29 13:25:50,18.4107596012,,,,,,,
2017-12-29 13:35:52,17.8823778467,2017-12-29 13:35:52,18.4108601465,,,,,,,
2017-12-29 13:45:54,17.8816740299,2017-12-29 13:45:54,18.4080448796,,,,,,,
2017-12-29 13:55:55,17.8817745752,2017-12-29 13:55:55,18.4080448796,,,,,,,
2017-12-29 14:05:57,17.8824783919,2017-12-29 14:05:57,18.4070394271,,,,,,,
2017-12-29 14:15:58,17.880065306,2017-12-29 14:15:58,18.4062350651,,,,,,,
2017-12-29 14:25:59,17.8797636702,2017-12-29 14:25:59,18.4039225244,,,,,,,
2017-12-29 14:36:01,17.9036934391,2017-12-29 14:36:01,18.4055312484,,,,,,,
2017-12-29 14:46:03,17.9035928939,2017-12-29 14:46:03,18.4056317936,,,,,,,
2017-12-29 14:56:04,17.9030901676,2017-12-29 14:56:04,18.4057323389,,,,,,,
2017-12-29 15:06:05,17.9042967106,2017-12-29 15:06:05,18.4067377913,,,,,,,
2017-12-29 15:16:07,17.9047994368,2017-12-29 15:16:07,18.4059334294,,,,,,,
2017-12-29 15:26:08,17.889013833,2017-12-29 15:26:08,18.4063356103,,,,,,,
2017-12-29 15:36:10,17.8708151432,2017-12-29 15:36:10,18.4053301579,,,,,,,
2017-12-29 15:46:12,17.849197915,2017-12-29 15:46:12,18.4038219792,,,,,,,
2017-12-29 15:56:13,17.8563366276,2017-12-29 15:56:13,18.4034197982,,,,,,,
2017-12-29 16:06:14,17.8583475325,2017-12-29 16:06:14,18.4020121647,,,,,,,
2017-12-29 16:16:16,17.861766071,2017-12-29 16:16:16,18.4016099837,,,,,,,
2017-12-29 16:26:17,17.8633747949,2017-12-29 16:26:17,18.3999007145,,,,,,,
2017-12-29 16:36:18,17.890622557,2017-12-29 16:36:18,18.40211271,,,,,,,
2017-12-29 16:46:20,17.8949460026,2017-12-29 16:46:20,18.4027159815,,,,,,,
2017-12-29 16:56:21,17.8970574528,2017-12-29 16:56:21,18.4029170719,,,,,,,
2017-12-29 17:06:22,17.8986661768,2017-12-29 17:06:22,18.4030176172,,,,,,,
2017-12-29 17:16:24,17.8986661768,2017-12-29 17:16:24,18.4031181624,,,,,,,
2017-12-29 17:26:25,17.8989678125,2017-12-29 17:26:25,18.4029170719,,,,,,,
2017-12-29 17:36:27,17.8960520003,2017-12-29 17:36:27,18.4026154362,,,,,,,
2017-12-29 17:46:29,17.8693069645,2017-12-29 17:46:29,18.3991968978,,,,,,,
2017-12-29 17:56:30,17.8714184147,2017-12-29 17:56:30,18.3990963525,,,,,,,
2017-12-29 18:06:31,17.869910236,2017-12-29 18:06:31,18.3982919906,,,,,,,
2017-12-29 18:16:33,17.8704129622,2017-12-29 18:16:33,18.3985936263,,,,,,,
2017-12-29 18:26:34,17.868703693,2017-12-29 18:26:34,18.399297443,,,,,,,
2017-12-29 18:36:35,17.8690053288,2017-12-29 18:36:35,18.3979903548,,,,,,,
2017-12-29 18:46:36,17.8688042383,2017-12-29 18:46:36,18.3973870833,,,,,,,
2017-12-29 18:56:37,17.8681004216,2017-12-29 18:56:37,18.3965827214,,,,,,,
2017-12-29 19:06:39,17.8672960596,2017-12-29 19:06:39,18.3970854476,,,,,,,
2017-12-29 19:16:40,17.8674971501,2017-12-29 19:16:40,18.3958789046,,,,,,,
2017-12-29 19:26:41,17.868301512,2017-12-29 19:26:41,18.3945718164,,,,,,,
2017-12-29 19:36:43,17.8656873356,2017-12-29 19:36:43,18.3948734522,,,,,,,
2017-12-29 19:46:44,17.8648829736,2017-12-29 19:46:44,18.3955772689,,,,,,,
2017-12-29 19:56:45,17.8657878809,2017-12-29 19:56:45,18.3955772689,,,,,,,
2017-12-29 20:06:47,17.8644807926,2017-12-29 20:06:47,18.3950745426,,,,,,,
2017-12-29 20:16:48,17.8650840641,2017-12-29 20:16:48,18.3951750879,,,,,,,
2017-12-29 20:26:49,17.8650840641,2017-12-29 20:26:49,18.3952756331,,,,,,,
2017-12-29 20:36:50,17.8639780664,2017-12-29 20:36:50,18.3957783594,,,,,,,
2017-12-29 20:46:52,17.8636764307,2017-12-29 20:46:52,18.3943707259,,,,,,,
2017-12-29 20:56:53,17.8650840641,2017-12-29 20:56:53,18.3944712712,,,,,,,
2017-12-29 21:06:54,17.8632742497,2017-12-29 21:06:54,18.3935663639,,,,,,,
2017-12-29 21:16:56,17.8632742497,2017-12-29 21:16:56,18.3941696354,,,,,,,
2017-12-29 21:26:57,17.8633747949,2017-12-29 21:26:57,18.3933652734,,,,,,,
2017-12-29 21:36:58,17.8645813379,2017-12-29 21:36:58,18.3946723616,,,,,,,
2017-12-29 21:46:59,17.8624698877,2017-12-29 21:46:59,18.3949739974,,,,,,,
2017-12-29 21:57:01,17.8624698877,2017-12-29 21:57:01,18.3928625472,,,,,,,
2017-12-29 22:07:02,17.8623693425,2017-12-29 22:07:02,18.3924603662,,,,,,,
2017-12-29 22:17:04,17.8615649805,2017-12-29 22:17:04,18.3922592757,,,,,,,
2017-12-29 22:27:05,17.8611627995,2017-12-29 22:27:05,18.3904494613,,,,,,,
2017-12-29 22:37:06,17.8607606185,2017-12-29 22:37:06,18.3909521875,,,,,,,
2017-12-29 22:47:08,17.8575431706,2017-12-29 22:47:08,18.39195764,,,,,,,
2017-12-29 22:57:10,17.860961709,2017-12-29 22:57:10,18.3916560042,,,,,,,
2017-12-29 23:07:11,17.8575431706,2017-12-29 23:07:11,18.3904494613,,,,,,,
2017-12-29 23:17:12,17.8837854801,2017-12-29 23:17:12,18.391555459,,,,,,,
2017-12-29 23:27:14,17.8849920231,2017-12-29 23:27:14,18.3924603662,,,,,,,
2017-12-29 23:37:16,17.8837854801,2017-12-29 23:37:16,18.3931641829,,,,,,,
2017-12-29 23:47:17,17.8839865706,2017-12-29 23:47:17,18.3931641829,,,,,,,
2017-12-29 23:57:18,17.8852936588,2017-12-29 23:57:18,18.3938679997,,,,,,,
2017-12-30 00:07:20,17.8851931136,2017-12-30 00:07:20,18.3933652734,,,,,,,
2017-12-30 00:17:21,17.8571409896,2017-12-30 00:17:21,18.390751097,,,,,,,
2017-12-30 00:27:22,17.8577442611,2017-12-30 00:27:22,18.3885391016,,,,,,,
2017-12-30 00:37:25,17.8568393538,2017-12-30 00:37:25,18.3882374658,,,,,,,
2017-12-30 00:47:26,17.8561355371,2017-12-30 00:47:26,18.3883380111,,,,,,,
2017-12-30 00:57:27,17.8569398991,2017-12-30 00:57:27,18.3883380111,,,,,,,
2017-12-30 01:07:29,17.8582469873,2017-12-30 01:07:29,18.3890418278,,,,,,,
2017-12-30 01:17:30,17.8568393538,2017-12-30 01:17:30,18.3889412826,,,,,,,
2017-12-30 01:27:32,17.8550295394,2017-12-30 01:27:32,18.3881369206,,,,,,,
2017-12-30 01:37:33,17.8566382633,2017-12-30 01:37:33,18.3879358301,,,,,,,
2017-12-30 01:47:34,18.7662711165,2017-12-30 01:47:34,18.4661600326,,,,,,,
2017-12-30 01:57:35,18.8223753646,2017-12-30 01:57:35,18.5189462874,,,,,,,
2017-12-30 02:07:37,18.8493214909,2017-12-30 02:07:37,18.5437809635,,,,,,,
2017-12-30 02:17:38,18.8692294499,2017-12-30 02:17:38,18.5618791081,,,,,,,
2017-12-30 02:27:39,18.883909056,2017-12-30 02:27:39,18.5754527165,,,,,,,
2017-12-30 02:37:41,18.8949690332,2017-12-30 02:37:41,18.5856077865,,,,,,,
2017-12-30 02:47:42,18.9049230127,2017-12-30 02:47:42,18.594355223,,,,,,,
2017-12-30 02:57:43,18.9133688135,2017-12-30 02:57:43,18.6018961165,,,,,,,
2017-12-30 03:07:45,18.9193009831,2017-12-30 03:07:45,18.6075266504,,,,,,,
2017-12-30 03:17:46,18.9261380599,2017-12-30 03:17:46,18.6131571842,,,,,,,
2017-12-30 03:27:47,18.9320702295,2017-12-30 03:27:47,18.6186871728,,,,,,,
2017-12-30 03:37:49,18.9376002181,2017-12-30 03:37:49,18.623211709,,,,,,,
2017-12-30 03:47:50,18.9423258447,2017-12-30 03:47:50,18.6278367904,,,,,,,
2017-12-30 03:57:51,18.9465487451,2017-12-30 03:57:51,18.6316575098,,,,,,,
2017-12-30 04:07:53,18.9503694645,2017-12-30 04:07:53,18.6352771387,,,,,,,
2017-12-30 04:17:54,18.9539890934,2017-12-30 04:17:54,18.6386956771,,,,,,,
2017-12-30 04:27:55,18.9569049056,2017-12-30 04:27:55,18.6416114893,,,,,,,
2017-12-30 04:37:56,18.9608261703,2017-12-30 04:37:56,18.6445273014,,,,,,,
2017-12-30 04:47:58,18.9631387109,2017-12-30 04:47:58,18.6467392969,,,,,,,
2017-12-30 04:58:00,18.9651496159,2017-12-30 04:58:00,18.6487502018,,,,,,,
2017-12-30 05:08:01,18.9687692448,2017-12-30 05:08:01,18.652068195,,,,,,,
2017-12-30 05:18:02,18.9706796045,2017-12-30 05:18:02,18.6539785547,,,,,,,
2017-12-30 05:28:04,18.9729921452,2017-12-30 05:28:04,18.6557883691,,,,,,,
2017-12-30 05:38:05,18.9751035954,2017-12-30 05:38:05,18.6583020003,,,,,,,
2017-12-30 05:48:07,18.9771145003,2017-12-30 05:48:07,18.6595085433,,,,,,,
2017-12-30 05:58:08,18.9783210433,2017-12-30 05:58:08,18.6612178125,,,,,,,
2017-12-30 06:08:10,18.9808346745,2017-12-30 06:08:10,18.6631281722,,,,,,,
2017-12-30 06:18:11,18.9826444889,2017-12-30 06:18:11,18.6650385319,,,,,,,
2017-12-30 06:28:12,18.9829461247,2017-12-30 06:28:12,18.6655412581,,,,,,,
2017-12-30 06:38:14,18.9858619369,2017-12-30 06:38:14,18.6680548893,,,,,,,
2017-12-30 06:48:16,18.9877722965,2017-12-30 06:48:16,18.6694625228,,,,,,,
2017-12-30 06:58:17,18.9889788395,2017-12-30 06:58:17,18.6712723372,,,,,,,
2017-12-30 07:08:18,18.9902859277,2017-12-30 07:08:18,18.671976154,,,,,,,
2017-12-30 07:18:20,18.9915930159,2017-12-30 07:18:20,18.6730821517,,,,,,,
2017-12-30 07:28:21,18.9937044661,2017-12-30 07:28:21,18.6758974186,,,,,,,
2017-12-30 07:38:23,18.9945088281,2017-12-30 07:38:23,18.6766012353,,,,,,,
2017-12-30 07:48:24,18.9956148258,2017-12-30 07:48:24,18.6774055973,,,,,,,
2017-12-30 07:58:25,18.9959164616,2017-12-30 07:58:25,18.6774055973,,,,,,,
2017-12-30 08:08:27,18.9958159163,2017-12-30 08:08:27,18.6780088688,,,,,,,
2017-12-30 08:18:28,18.9964191878,2017-12-30 08:18:28,18.6783105046,,,,,,,
2017-12-30 08:28:30,18.9984300928,2017-12-30 08:28:30,18.680120319,,,,,,,
2017-12-30 08:38:32,18.9992344547,2017-12-30 08:38:32,18.6807235905,,,,,,,
2017-12-30 08:48:33,19.0007426335,2017-12-30 08:48:33,18.6822317692,,,,,,,
2017-12-30 08:58:34,19.0014464502,2017-12-30 08:58:34,18.6829355859,,,,,,,
2017-12-30 09:08:36,19.0028540837,2017-12-30 09:08:36,18.6843432194,,,,,,,
2017-12-30 09:18:37,19.0029546289,2017-12-30 09:18:37,18.6843432194,,,,,,,
2017-12-30 09:28:38,18.1225804427,2017-12-30 09:28:38,18.6328640527,,,,,,,
2017-12-30 09:38:40,18.0535058578,2017-12-30 09:38:40,18.5684145491,,,,,,,
2017-12-30 09:48:42,18.0237444645,2017-12-30 09:48:42,18.5422727848,,,,,,,
2017-12-30 09:58:43,18.0079588607,2017-12-30 09:58:43,18.5261855453,,,,,,,
2017-12-30 10:08:45,17.9911678044,2017-12-30 10:08:45,18.5144217513,,,,,,,
2017-12-30 10:18:46,17.9804094629,2017-12-30 10:18:46,18.5041661361,,,,,,,
2017-12-30 10:28:47,18.8344407943,2017-12-30 10:28:47,18.5338269841,,,,,,,
2017-12-30 10:38:49,18.9182955306,2017-12-30 10:38:49,18.6074261051,,,,,,,
2017-12-30 10:48:50,18.9440351139,2017-12-30 10:48:50,18.6319591455,,,,,,,
2017-12-30 10:58:52,18.0584325749,2017-12-30 10:58:52,18.5734418115,,,,,,,
2017-12-30 11:08:53,18.0084615869,2017-12-30 11:08:53,18.5284980859,,,,,,,
2017-12-30 11:18:54,17.9878498112,2017-12-30 11:18:54,18.5090928532,,,,,,,
2017-12-30 11:28:56,17.9733712956,2017-12-30 11:28:56,18.4974296045,,,,,,,
2017-12-30 11:38:58,17.9640205876,2017-12-30 11:38:58,18.488682168,,,,,,,
2017-12-30 11:49:00,17.955273151,2017-12-30 11:49:00,18.4816440007,,,,,,,
2017-12-30 11:59:01,17.9503464339,2017-12-30 11:59:01,18.4756112858,,,,,,,
2017-12-30 12:09:03,17.9460229883,2017-12-30 12:09:03,18.4701818424,,,,,,,
2017-12-30 12:19:04,17.9407946354,2017-12-30 12:19:04,18.466361123,,,,,,,
2017-12-30 12:29:05,17.9358679183,2017-12-30 12:29:05,18.4622387679,,,,,,,
2017-12-30 12:39:07,17.9332537419,2017-12-30 12:39:07,18.4609316797,,,,,,,
2017-12-30 12:49:09,17.9313433822,2017-12-30 12:49:09,18.4577142318,,,,,,,
2017-12-30 12:59:10,17.9271204818,2017-12-30 12:59:10,18.4541951481,,,,,,,
2017-12-30 13:09:11,17.9249084863,2017-12-30 13:09:11,18.4529886051,,,,,,,
2017-12-30 13:19:13,17.9217915837,2017-12-30 13:19:13,18.4501733382,,,,,,,
2017-12-30 13:29:14,17.9204844954,2017-12-30 13:29:14,18.447659707,,,,,,,
2017-12-30 13:39:16,17.917468138,2017-12-30 13:39:16,18.4452466211,,,,,,,
2017-12-30 13:49:18,17.9123403304,2017-12-30 13:49:18,18.4426324447,,,,,,,
2017-12-30 13:59:19,17.9114354232,2017-12-30 13:59:19,18.4406215397,,,,,,,
2017-12-30 14:09:21,17.9106310612,2017-12-30 14:09:21,18.440319904,,,,,,,
2017-12-30 14:19:22,17.9088212467,2017-12-30 14:19:22,18.43871118,,,,,,,
2017-12-30 14:29:23,17.9059054346,2017-12-30 14:29:23,18.4349910059,,,,,,,
2017-12-30 14:39:24,17.9016825342,2017-12-30 14:39:24,18.4340860986,,,,,,,
2017-12-30 14:49:26,17.9036934391,2017-12-30 14:49:26,18.4326784652,,,,,,,
2017-12-30 14:59:27,17.9007776269,2017-12-30 14:59:27,18.4323768294,,,,,,,
2017-12-30 15:09:29,17.899571084,2017-12-30 15:09:29,18.4303659245,,,,,,,
2017-12-30 15:19:30,17.9006770817,2017-12-30 15:19:30,18.4294610172,,,,,,,
2017-12-30 15:29:31,17.9002749007,2017-12-30 15:29:31,18.4286566553,,,,,,,
2017-12-30 15:39:33,17.8992694482,2017-12-30 15:39:33,18.4288577458,,,,,,,
2017-12-30 15:49:35,17.8973590885,2017-12-30 15:49:35,18.427751748,,,,,,,
2017-12-30 15:59:36,17.919881224,2017-12-30 15:59:36,18.4274501123,,,,,,,
2017-12-30 16:09:38,17.9184735905,2017-12-30 16:09:38,18.4290588363,,,,,,,
2017-12-30 16:19:39,17.9208866764,2017-12-30 16:19:39,18.4288577458,,,,,,,
2017-12-30 16:29:40,17.9197806787,2017-12-30 16:29:40,18.4290588363,,,,,,,
2017-12-30 16:39:41,17.9192779525,2017-12-30 16:39:41,18.428153929,,,,,,,
2017-12-30 16:49:43,17.9213894027,2017-12-30 16:49:43,18.4282544743,,,,,,,
2017-12-30 16:59:44,17.8982639958,2017-12-30 16:59:44,18.4271484766,,,,,,,
2017-12-30 17:09:45,17.8949460026,2017-12-30 17:09:45,18.4255397526,,,,,,,
2017-12-30 17:19:47,17.8927340072,2017-12-30 17:19:47,18.4237299382,,,,,,,
2017-12-30 17:29:48,17.891024738,2017-12-30 17:29:48,18.4227244857,,,,,,,
2017-12-30 17:39:50,17.8900192855,2017-12-30 17:39:50,18.4214173975,,,,,,,
2017-12-30 17:49:51,17.8887121973,2017-12-30 17:49:51,18.420814126,,,,,,,
2017-12-30 17:59:52,17.8874051091,2017-12-30 17:59:52,18.419607583,,,,,,,
2017-12-30 18:09:54,17.8874051091,2017-12-30 18:09:54,18.4187026758,,,,,,,
2017-12-30 18:19:56,17.8861985661,2017-12-30 18:19:56,18.4186021305,,,,,,,
2017-12-30 18:29:57,17.8843887516,2017-12-30 18:29:57,18.4167923161,,,,,,,
2017-12-30 18:39:59,17.8850925684,2017-12-30 18:39:59,18.4164906803,,,,,,,
2017-12-30 18:50:01,17.8854947494,2017-12-30 18:50:01,18.4155857731,,,,,,,
2017-12-30 19:00:02,17.8838860254,2017-12-30 19:00:02,18.4154852279,,,,,,,
2017-12-30 19:10:04,17.8811713037,2017-12-30 19:10:04,18.4149825016,,,,,,,
2017-12-30 19:20:05,17.8806685775,2017-12-30 19:20:05,18.4137759587,,,,,,,
2017-12-30 19:30:06,17.8806685775,2017-12-30 19:30:06,18.4137759587,,,,,,,
2017-12-30 19:40:07,17.8826794824,2017-12-30 19:40:07,18.4144797754,,,,,,,
2017-12-30 19:50:09,17.8842882064,2017-12-30 19:50:09,18.4143792301,,,,,,,
2017-12-30 20:00:10,17.8815734847,2017-12-30 20:00:10,18.4143792301,,,,,,,
2017-12-30 20:10:11,17.9087207015,2017-12-30 20:10:11,18.4163901351,,,,,,,
2017-12-30 20:20:13,17.908519611,2017-12-30 20:20:13,18.4178983138,,,,,,,
2017-12-30 20:30:14,17.9098266992,2017-12-30 20:30:14,18.41840104,,,,,,,
2017-12-30 20:40:16,17.9114354232,2017-12-30 20:40:16,18.4179988591,,,,,,,
2017-12-30 20:50:17,17.9082179753,2017-12-30 20:50:17,18.4167923161,,,,,,,
2017-12-30 21:00:18,17.9100277897,2017-12-30 21:00:18,18.4161890446,,,,,,,
2017-12-30 21:10:19,17.9065087061,2017-12-30 21:10:19,18.4156863184,,,,,,,
2017-12-30 21:20:21,17.879663125,2017-12-30 21:20:21,18.4129715967,,,,,,,
2017-12-30 21:30:22,17.8779538558,2017-12-30 21:30:22,18.4111617822,,,,,,,
2017-12-30 21:40:23,17.8775516748,2017-12-30 21:40:23,18.4108601465,,,,,,,
2017-12-30 21:50:25,17.8764456771,2017-12-30 21:50:25,18.409854694,,,,,,,
2017-12-30 22:00:26,17.8777527653,2017-12-30 22:00:26,18.409854694,,,,,,,
2017-12-30 22:10:27,17.9017830794,2017-12-30 22:10:27,18.4109606917,,,,,,,
2017-12-30 22:20:29,17.9033918034,2017-12-30 22:20:29,18.411865599,,,,,,,
2017-12-30 22:30:30,17.9030901676,2017-12-30 22:30:30,18.4117650537,,,,,,,
2017-12-30 22:40:31,17.9010792627,2017-12-30 22:40:31,18.4116645085,,,,,,,
2017-12-30 22:50:32,17.9036934391,2017-12-30 22:50:32,18.4122677799,,,,,,,
2017-12-30 23:00:34,17.9024868962,2017-12-30 23:00:34,18.4111617822,,,,,,,
2017-12-30 23:10:35,17.9017830794,2017-12-30 23:10:35,18.4111617822,,,,,,,
2017-12-30 23:20:37,17.8760434961,2017-12-30 23:20:37,18.409050332,,,,,,,
2017-12-30 23:30:38,17.8749374984,2017-12-30 23:30:38,18.4068383366,,,,,,,
2017-12-30 23:40:39,17.8744347721,2017-12-30 23:40:39,18.4067377913,,,,,,,
2017-12-30 23:50:40,17.871116779,2017-12-30 23:50:40,18.4043247054,,,,,,,
2017-12-31 00:00:42,17.8704129622,2017-12-31 00:00:42,18.4043247054,,,,,,,
2017-12-31 00:10:43,17.8974596338,2017-12-31 00:10:43,18.4051290674,,,,,,,
2017-12-31 00:20:44,17.8973590885,2017-12-31 00:20:44,18.4059334294,,,,,,,
2017-12-31 00:30:46,17.8944432764,2017-12-31 00:30:46,18.4058328841,,,,,,,
2017-12-31 00:40:47,17.898766722,2017-12-31 00:40:47,18.4062350651,,,,,,,
2017-12-31 00:50:49,17.8968563623,2017-12-31 00:50:49,18.4053301579,,,,,,,
2017-12-31 01:00:50,17.897560179,2017-12-31 01:00:50,18.4050285221,,,,,,,
2017-12-31 01:10:52,17.8968563623,2017-12-31 01:10:52,18.4057323389,,,,,,,
2017-12-31 01:20:54,17.8964541813,2017-12-31 01:20:54,18.4060339746,,,,,,,
2017-12-31 01:30:55,17.8721222314,2017-12-31 01:30:55,18.4029170719,,,,,,,
2017-12-31 01:40:57,17.8697091455,2017-12-31 01:40:57,18.4019116195,,,,,,,
2017-12-31 01:50:58,17.8685026025,2017-12-31 01:50:58,18.400906167,,,,,,,
2017-12-31 02:01:00,17.8656873356,2017-12-31 02:01:00,18.400101805,,,,,,,
2017-12-31 02:11:01,17.8666927881,2017-12-31 02:11:01,18.3999007145,,,,,,,
2017-12-31 02:21:03,17.8656873356,2017-12-31 02:21:03,18.3971859928,,,,,,,
2017-12-31 02:31:04,17.8655867904,2017-12-31 02:31:04,18.3969849023,,,,,,,
2017-12-31 02:41:05,17.8637769759,2017-12-31 02:41:05,18.3953761784,,,,,,,
2017-12-31 02:51:06,17.8604589828,2017-12-31 02:51:06,18.3948734522,,,,,,,
2017-12-31 03:01:08,17.8612633447,2017-12-31 03:01:08,18.3933652734,,,,,,,
2017-12-31 03:11:09,17.8612633447,2017-12-31 03:11:09,18.3946723616,,,,,,,
2017-12-31 03:21:10,17.8610622542,2017-12-31 03:21:10,18.3942701807,,,,,,,
2017-12-31 03:31:12,18.8060870345,2017-12-31 03:31:12,18.5048699528,,,,,,,
2017-12-31 03:41:13,18.8427860498,2017-12-31 03:41:13,18.5385526107,,,,,,,
2017-12-31 03:51:14,18.8650065495,2017-12-31 03:51:14,18.5592649316,,,,,,,
2017-12-31 04:01:16,18.8807921533,2017-12-31 04:01:16,18.5746483545,,,,,,,
2017-12-31 04:11:17,18.8943657617,2017-12-31 04:11:17,18.5861105127,,,,,,,
2017-12-31 04:21:18,18.9045208317,2017-12-31 04:21:18,18.5961650374,,,,,,,
2017-12-31 04:31:19,18.9129666325,2017-12-31 04:31:19,18.6036053857,,,,,,,
2017-12-31 04:41:22,18.9206080713,2017-12-31 04:41:22,18.6098391911,,,,,,,
2017-12-31 04:51:23,18.9266407861,2017-12-31 04:51:23,18.6153691797,,,,,,,
2017-12-31 05:01:24,18.931064777,2017-12-31 05:01:24,18.6191898991,,,,,,,
2017-12-31 05:11:25,18.9358909489,2017-12-31 05:11:25,18.6239155257,,,,,,,
2017-12-31 05:21:27,18.9407171208,2017-12-31 05:21:27,18.6272335189,,,,,,,
2017-12-31 05:31:28,18.9454427474,2017-12-31 05:31:28,18.6322607813,,,,,,,
2017-12-31 05:41:30,18.9498667383,2017-12-31 05:41:30,18.6361820459,,,,,,,
2017-12-31 05:51:31,18.9527825505,2017-12-31 05:51:31,18.6386956771,,,,,,,
2017-12-31 06:01:32,18.9563016341,2017-12-31 06:01:32,18.6417120345,,,,,,,
2017-12-31 06:11:34,18.9589158105,2017-12-31 06:11:34,18.6445273014,,,,,,,
2017-12-31 06:21:35,18.9622338037,2017-12-31 06:21:35,18.6468398421,,,,,,,
2017-12-31 06:31:36,18.9658534326,2017-12-31 06:31:36,18.6507611068,,,,,,,
2017-12-31 06:41:37,18.969271971,2017-12-31 06:41:37,18.6536769189,,,,,,,
2017-12-31 06:51:39,18.9718861475,2017-12-31 06:51:39,18.6562910954,,,,,,,
2017-12-31 07:01:40,18.9741986882,2017-12-31 07:01:40,18.6584025456,,,,,,,
2017-12-31 07:11:41,18.9774161361,2017-12-31 07:11:41,18.6608156315,,,,,,,
2017-12-31 07:21:43,18.9796281315,2017-12-31 07:21:43,18.6634298079,,,,,,,
2017-12-31 07:31:45,18.9805330387,2017-12-31 07:31:45,18.6647368962,,,,,,,
2017-12-31 07:41:46,18.9823428532,2017-12-31 07:41:46,18.6657423486,,,,,,,
2017-12-31 07:51:48,18.9836499414,2017-12-31 07:51:48,18.6670494369,,,,,,,
2017-12-31 08:01:49,18.9857613916,2017-12-31 08:01:49,18.6685576156,,,,,,,
2017-12-31 08:11:50,18.9862641178,2017-12-31 08:11:50,18.6694625228,,,,,,,
2017-12-31 08:21:52,18.9876717513,2017-12-31 08:21:52,18.6709707015,,,,,,,
2017-12-31 08:31:53,18.98917993,2017-12-31 08:31:53,18.6718756087,,,,,,,
2017-12-31 08:41:55,18.989582111,2017-12-31 08:41:55,18.6717750635,,,,,,,
2017-12-31 08:51:56,18.9916935612,2017-12-31 08:51:56,18.6741881494,,,,,,,
2017-12-31 09:01:57,18.9933022852,2017-12-31 09:01:57,18.6760985091,,,,,,,
2017-12-31 09:11:58,18.9945088281,2017-12-31 09:11:58,18.6772045068,,,,,,,
2017-12-31 09:22:00,18.997726276,2017-12-31 09:22:00,18.680120319,,,,,,,
2017-12-31 09:32:01,18.9983295475,2017-12-31 09:32:01,18.6808241357,,,,,,,
2017-12-31 09:42:03,18.9994355453,2017-12-31 09:42:03,18.6815279525,,,,,,,
2017-12-31 09:52:05,19.0007426335,2017-12-31 09:52:05,18.6827344954,,,,,,,
2017-12-31 10:02:06,18.1794890527,2017-12-31 10:02:06,18.6665467106,,,,,,,
2017-12-31 10:12:07,18.0561200342,2017-12-31 10:12:07,18.5726374495,,,,,,,
2017-12-31 10:22:09,18.024347736,2017-12-31 10:22:09,18.5422727848,,,,,,,
2017-12-31 10:32:10,18.0072550439,2017-12-31 10:32:10,18.5239735498,,,,,,,
2017-12-31 10:42:12,17.9894585352,2017-12-31 10:42:12,18.5120086654,,,,,,,
2017-12-31 10:52:14,17.9768903792,2017-12-31 10:52:14,18.5015519596,,,,,,,
2017-12-31 11:02:15,17.9684445785,2017-12-31 11:02:15,18.4926034326,,,,,,,
2017-12-31 11:12:16,17.9617080469,2017-12-31 11:12:16,18.4864701725,,,,,,,
2017-12-31 11:22:18,17.9543682438,2017-12-31 11:22:18,18.4786276432,,,,,,,
2017-12-31 11:32:19,17.9497431624,2017-12-31 11:32:19,18.4732987451,,,,,,,
2017-12-31 11:42:21,17.9432077213,2017-12-31 11:42:21,18.468774209,,,,,,,
2017-12-31 11:52:22,17.9391859115,2017-12-31 11:52:22,18.4649534896,,,,,,,
2017-12-31 12:02:23,17.9346613753,2017-12-31 12:02:23,18.4601273177,,,,,,,
2017-12-31 12:12:25,17.9321477441,2017-12-31 12:12:25,18.4580158675,,,,,,,
2017-12-31 12:22:26,17.9242046696,2017-12-31 12:22:26,18.4527875146,,,,,,,
2017-12-31 12:32:28,17.9209872217,2017-12-31 12:32:28,18.450072793,,,,,,,
2017-12-31 12:42:30,17.9212888574,2017-12-31 12:42:30,18.4470564355,,,,,,,
2017-12-31 12:52:31,17.9160605046,2017-12-31 12:52:31,18.4450455306,,,,,,,
2017-12-31 13:02:32,17.9147534163,2017-12-31 13:02:32,18.4422302637,,,,,,,
