"close, x; MA7, x","close, y","MA7, y","close (1), x; MA7 (1), x; ratio, x","close (1), y","MA7 (1), y","ratio, y"
2017-12-04 00:00:00,9519.2666666667,8878.5032738095,2017-12-02 00:00:00,10780528.49,11124893.19571428,0.0007541291
2017-12-05 00:00:00,9831.9270833333,9104.8380952381,2017-12-03 00:00:00,11784925.55,11344903.981428565,0.0007630822
2017-12-06 00:00:00,10776.9833333333,9398.5375,2017-12-04 00:00:00,12119724.57,11450126.529999996,0.0007754066
2017-12-07 00:00:00,12617.0791666667,9993.694047619,2017-12-05 00:00:00,11918845.16,11660571.628571423,0.0007808226
2017-12-08 00:00:00,13070.5104166667,10623.3654761905,2017-12-06 00:00:00,14867776.05,12129675.901428565,0.0007748383
2017-12-09 00:00:00,12462.8989583333,11090.3852678571,2017-12-07 00:00:00,11941671.19,12238159.312857136,0.0008166011
2017-12-10 00:00:00,11906.96875,11455.090625,2017-12-08 00:00:00,12337090.77,12250080.254285706,0.0008672078
2017-12-11 00:00:00,13593.15625,12037.0748511905,2017-12-09 00:00:00,13760601.24,12675804.932857135,0.0008749255
2017-12-12 00:00:00,13738.771875,12595.1955357143,2017-12-10 00:00:00,12969762.09,12845067.295714278,0.0008917891
2017-12-13 00:00:00,13627.1430555556,13002.3612103175,2017-12-11 00:00:00,13523349.5,13045585.142857134,0.0009226934
2017-12-14 00:00:00,13424.4194444444,13117.6955357143,2017-12-12 00:00:00,12337090.77,13105334.515714277,0.0009610739
2017-12-15 00:00:00,14461.7076388889,13316.4379960317,2017-12-13 00:00:00,14709608.22,13082739.111428563,0.0009938562
2017-12-16 00:00:00,15260.540625,13716.1010912698,2017-12-14 00:00:00,14630524.31,13466860.985714277,0.0009740722
2017-12-17 00:00:00,15927.6649305555,14290.4862599206,2017-12-15 00:00:00,13365181.66,13613731.112857135,0.0009781623
2017-12-18 00:00:00,15591.4520833333,14575.957093254,2017-12-16 00:00:00,13523349.5,13579838.007142851,0.0010100342
2017-12-19 00:00:00,15381.2701388889,14810.599702381,2017-12-17 00:00:00,14630524.31,13817089.752857136,0.0010342617
2017-12-20 00:00:00,14299.4684027778,14906.6461805556,2017-12-18 00:00:00,16946489.23,14306109.714285707,0.0010188624
2017-12-21 00:00:00,13492.5444444444,14916.3783234127,2017-12-19 00:00:00,13035760.95,14405919.739999995,0.0010280912
2017-12-22 00:00:00,11344.1409722222,14471.011656746,2017-12-20 00:00:00,12663310.63,14113591.512857137,0.0010561908
2017-12-23 00:00:00,12499.1802083333,14076.5315972222,2017-12-21 00:00:00,12290860.32,13779353.799999995,0.0010825165
2017-12-24 00:00:00,11553.7881944444,13451.6920634921,2017-12-22 00:00:00,14432449.62,13931820.651428567,0.0010387021
2017-12-25 00:00:00,11737.2076388889,12901.0857142857,2017-12-23 00:00:00,12942648.37,13848863.347142855,0.0010164395
2017-12-26 00:00:00,12741.2315972222,12523.9373511905,2017-12-24 00:00:00,14153111.88,13780661.571428567,0.0009761282
2017-12-27 00:00:00,13061.5131944444,12347.0866071429,2017-12-25 00:00:00,12570198.05,13155477.117142852,0.0009806627
2017-12-28 00:00:00,12225.3288194444,12166.0558035714,2017-12-26 00:00:00,13221986.1,13182080.709999993,0.0009500729
2017-12-29 00:00:00,12358.5038194444,12310.964781746,2017-12-27 00:00:00,14525562.2,13448116.648571422,0.0009181276
2017-12-30 00:00:00,11352.4798611111,12147.1504464286,2017-12-28 00:00:00,13873774.15,13674247.195714282,0.0008897057
2017-12-31 00:00:00,11323.3364583333,12114.2287698413,2017-12-29 00:00:00,15363575.4,13807265.16428571,0.0008916295
2018-01-01 00:00:00,11538.9708333333,12085.9092261905,2017-12-30 00:00:00,13687548.99,13913679.538571423,0.0008730365
2018-01-02 00:00:00,11636.4902777778,11928.0890376984,2017-12-31 00:00:00,15177350.24,14059999.304285709,0.0008616095
2018-01-03 00:00:00,12566.384375,11857.3563492063,2018-01-01 00:00:00,14975580.95,14403625.432857139,0.000839088
2018-01-04 00:00:00,12469.609375,11892.2535714286,2018-01-02 00:00:00,16415540.66,14859847.51285714,0.000802706
2018-01-05 00:00:00,13256.1354166667,12020.486656746,2018-01-03 00:00:00,15071578.27,14937849.808571424,0.0007937793
2018-01-06 00:00:00,13900.2673611111,12384.4562996032,2018-01-04 00:00:00,16127548.72,15259817.604285708,0.0007793182
2018-01-07 00:00:00,13607.2569444444,12710.7306547619,2018-01-05 00:00:00,13727615.87,15026109.099999994,0.0007999733
2018-01-08 00:00:00,12612.0006944444,12864.0206349206,2018-01-06 00:00:00,16127548.72,15374680.489999995,0.0008055098
2018-01-09 00:00:00,12461.8319444444,12981.9265873016,2018-01-07 00:00:00,15551564.84,15428139.718571424,0.0008238667
2018-01-10 00:00:00,11904.1364583333,12887.3197420635,2018-01-08 00:00:00,15935554.09,15565278.738571424,0.0008264562
2018-01-11 00:00:00,12357.2,12871.2612599206,2018-01-09 00:00:00,15743559.47,15469281.425714282,0.0008392068
