"Adults, lat","Adults, lon","Adults, Larvae, lat","Adults, Larvae, lon","Larvae, lat","Larvae, lon","Unknown, lat","Unknown, lon"
15.2919,-14.8714,-4.4152,15.4098,,,,
-0.1151,35.0175,-4.3425,15.3053,,,,
-0.15,34.9833,2.3959,10.3995,,,,
15.2932,-14.8859,-4.4417,15.4172,,,,
-0.4034,34.9596,2.8725,9.9787,,,,
-0.341,34.933,2.7251,10.0686,,,,
15.2361,-14.8245,3.4198,10.1158,,,,
-13.667,33.532,-4.363,15.333,,,,
15.3474,-15.4783,2.3328,9.856,,,,
-13.9474,33.7881,-4.383,15.3148,,,,
-13.2025,33.5106,-4.3318,15.3424,,,,
0.16,34.38,-4.4102,15.4112,,,,
-0.43,34.9116,-4.4088,15.3916,,,,
-0.4667,34.85,4.0213,9.7694,,,,
-0.3621,34.7539,4.684,20.466,,,,
-0.44,34.739,3.9412,16.9721,,,,
15.2708,-14.9013,-11.5884,43.2776,,,,
-0.502,34.722,7.1512,-8.185,,,,
-0.422,34.5717,6.988,-8.161,,,,
13.1333,-13.9833,6.814,-8.308,,,,
-0.577,34.681,-11.6099,43.38,,,,
15.5014,-16.414,-11.7172,43.2473,,,,
15.463,-16.6851,-11.3872,43.2981,,,,
-0.3725,34.6441,-11.889,43.499,,,,
-13.0634,33.4337,-11.664,43.2654,,,,
13.053,-15.701,6.9636,-8.1162,,,,
12.9067,-14.2311,-11.658,43.358,,,,
12.9333,-14.2167,-11.4894,43.387,,,,
-0.5724,34.084,5.082,-6.349,,,,
14.083,-15.3,-11.5659,43.2872,,,,
14.3667,-15.2,-11.7947,43.445,,,,
14.017,-15.2,4.7619,-6.6371,,,,
14.0166,-15.5666,4.9151,-6.1546,,,,
-0.5401,34.2574,4.9426,-6.0918,,,,
14.1,-15.234,4.9408,-6.1104,,,,
13.8333,-14.9333,5.5914,-6.0289,,,,
-0.7215,34.0665,-11.834,43.448,,,,
-0.4769,34.3053,7.097,-8.173,,,,
14.0333,-15.2833,-11.81,43.2697,,,,
-0.7176,34.1256,6.951,-8.195,,,,
-0.5702,34.1031,-4.135,12.347,,,,
-0.4949,34.1703,-3.5,15.7502,,,,
14.0833,-15.45,-4.4,15.116,,,,
-0.4605,34.1934,-4.339,15.166,,,,
-0.55,34.12,-4.17,12.43,,,,
-0.587,34.3638,-4.333,15.133,,,,
9.9309,8.9136,-4.3197,15.1739,,,,
-0.3864,34.1779,-4.384,15.133,,,,
14.233,-15.351,-4.368,15.149,,,,
13.9876,-14.6644,-4.333,15.15,,,,
13.983,-14.668,-4.3602,15.1354,,,,
-0.6329,34.0776,-4.367,15.133,,,,
-0.5848,34.1638,-4.2314,12.4394,,,,
-0.3817,34.2157,6.786,-8.323,,,,
9.9343,8.9201,7.0001,-8.0467,,,,
-0.4716,34.0942,6.904,-8.13,,,,
-0.5686,34.1988,6.926,-8.227,,,,
13.958,-14.8569,7.02,-8.157,,,,
-0.466,34.063,6.993,-8.152,,,,
-0.5838,34.3356,6.975,-8.237,,,,
-0.4777,34.3843,6.886,-8.143,,,,
14.1167,-14.7494,4.942,-6.0962,,,,
13.9833,-14.8,5.2397,-6.0727,,,,
13.9803,-15.2201,-12.3383,43.6688,,,,
-0.4,34.1667,-12.3377,43.7334,,,,
-0.4447,34.2219,5.578,-6.498,,,,
-0.425,34.134,5.816,-6.6,,,,
-0.4974,34.2297,5.5781,-6.5395,,,,
-0.5001,34.2691,5.666,-6.417,,,,
-0.4235,34.1343,5.762,-6.405,,,,
-0.4524,34.2715,5.65,-6.537,,,,
-0.4302,34.1649,7.8423,15.8316,,,,
-0.4085,34.1556,10.65,15.3333,,,,
12.951,-14.151,8.4,16.4,,,,
-0.5667,34.3167,6.3904,-5.0727,,,,
-0.4949,34.171,6.417,-5.084,,,,
-13.434,33.568,6.342,-5.122,,,,
-0.5003,34.2165,6.357,-5.093,,,,
8.033,4.133,6.382,-5.108,,,,
-0.5066,34.3427,6.433,-5.119,,,,
-0.6523,34.2258,10.3305,19.5486,,,,
-0.4494,34.2493,6.7593,-5.2199,,,,
14.2356,-16.2704,12.8362,14.5976,,,,
14.0333,-15.9833,11.7167,15.2333,,,,
13.9865,-16.0603,5.3021,-3.9614,,,,
-0.437,34.2095,9.477,23.278,,,,
-0.431,34.209,5.513,-6.4484,,,,
14.0833,-16.0667,5.305,-4.353,,,,
-0.55,34.2,-12.235,44.513,,,,
-0.6893,34.1518,-12.202,44.506,,,,
13.9192,-15.9259,5.2806,-6.2461,,,,
9.938,8.9105,5.032,-6.1514,,,,
13.817,-16.168,4.908,-6.169,,,,
-0.4833,34.2317,-12.285,43.749,,,,
13.667,-16.084,5.417,-6.377,,,,
-0.6783,34.0898,5.7167,-6.1,,,,
13.749,-15.783,5.1306,-6.2221,,,,
-15.25,48.6667,5.1333,-6.0833,,,,
-0.3464,34.9709,4.893,-6.202,,,,
-13.37,49.98,4.913,-6.152,,,,
14.7639,-17.4346,4.935,-6.117,,,,
-18.933,47.5368,5.05,-6.134,,,,
-18.9598,47.5983,5.049,-6.216,,,,
-1.5031,29.9732,5.351,-6.333,,,,
-19.007,47.4883,5.0,-6.134,,,,
-1.4399,30.1207,-12.3774,44.5107,,,,
-1.733,29.965,5.35,-6.05,,,,
-18.9401,47.5367,4.8933,-6.1855,,,,
-2.61,29.02,-12.3072,44.4395,,,,
-18.9026,47.5463,5.0661,-6.2664,,,,
-18.815,47.566,-12.123,44.4884,,,,
-18.8678,47.6271,5.1567,-6.0855,,,,
-2.7066,29.0277,11.3963,-4.4227,,,,
-2.3215,29.1856,11.017,42.066,,,,
-2.416,28.933,4.0945,9.77,,,,
-2.6926,29.0364,8.4403,39.0385,,,,
-18.9216,47.56,7.9834,38.7167,,,,
-18.933,47.9,8.541,39.0995,,,,
-18.934,47.666,8.9,39.916,,,,
-16.924,49.568,8.9,39.9167,,,,
-16.88,49.52,8.4333,39.3333,,,,
-17.0806,49.5143,7.8618,38.736,,,,
-16.951,49.882,7.8943,38.7241,,,,
-16.999,49.852,7.9686,38.7017,,,,
-16.217,49.683,8.4269,39.151,,,,
-18.701,47.683,14.462,-0.575,,,,
-16.1716,49.7686,14.83,-0.034,,,,
-17.3667,49.4,14.6749,-0.4621,,,,
-17.3155,49.4096,9.6167,37.3833,,,,
-17.3167,49.4,9.0463,36.6414,,,,
-19.167,47.866,8.693,36.2702,,,,
-18.9338,47.9005,14.684,-0.45,,,,
-19.082,47.766,14.6667,-0.3333,,,,
-17.4869,49.4557,14.55,-0.4333,,,,
-1.7999,30.1784,7.75,37.2167,,,,
-18.917,47.533,7.932,38.708,,,,
-18.8974,47.5282,8.45,39.1,,,,
-18.184,47.783,8.7833,39.4667,,,,
-2.5404,28.985,7.9935,38.6542,,,,
-18.318,47.883,11.272,35.277,,,,
-12.7442,49.236,10.5373,35.3276,,,,
-2.3686,29.3817,6.8333,14.692,,,,
-18.418,47.699,-3.2056,29.3194,,,,
-18.116,47.933,-3.2391,29.3139,,,,
-1.776,29.3207,7.1155,40.0,,,,
-19.297,47.829,-3.166,29.306,,,,
-18.75,47.515,10.5833,-3.5667,,,,
-18.6,47.599,9.4904,42.2288,,,,
-18.716,47.465,9.1299,42.2084,,,,
-18.717,47.416,8.7158,41.6802,,,,
-20.5196,47.0583,11.1422,-3.059,,,,
-19.299,47.831,7.8922,38.7246,,,,
-18.9,47.599,8.0051,38.7145,,,,
-18.5667,47.8667,7.8904,38.7421,,,,
-17.9831,47.0572,8.65,38.7833,,,,
-18.8754,47.5582,8.5534,39.0854,,,,
-18.5306,47.0283,14.3077,-0.8868,,,,
-18.5583,47.0303,7.984,38.716,,,,
-18.2,47.1,8.0166,38.6787,,,,
-18.48,47.26,14.2667,-0.95,,,,
-18.4036,47.0508,7.4973,37.0269,,,,
-17.9908,47.0353,14.433,-0.234,,,,
-18.4347,47.0006,14.594,-0.717,,,,
-17.9736,47.0389,8.35,37.0667,,,,
-17.972,47.026,5.9578,37.5638,,,,
-17.9572,47.05,10.974,-4.91,,,,
-18.399,47.166,6.1356,37.6457,,,,
-18.5833,47.15,11.15,-4.1667,,,,
-18.3903,47.0167,-12.8422,45.1853,,,,
-18.715,47.15,11.0167,-4.05,,,,
-20.751,47.049,11.533,-4.401,,,,
13.1227,5.5068,6.1224,37.5564,,,,
-24.77,45.58,8.1006,38.2514,,,,
-15.617,46.382,8.1249,38.3049,,,,
-16.366,47.044,8.1861,38.3545,,,,
-16.7972,47.6528,11.468,-4.467,,,,
-17.482,47.432,8.0487,38.1799,,,,
-17.65,46.97,11.151,-4.234,,,,
-17.73,47.02,11.2134,-4.4381,,,,
-15.562,46.487,11.3003,-3.883,,,,
-17.307,46.951,7.119,36.3488,,,,
-18.9167,48.85,11.1731,-4.2892,,,,
-18.9,48.85,5.3659,37.4552,,,,
-18.9667,48.7667,6.8763,38.3261,,,,
-18.7741,49.0067,11.4063,-4.4136,,,,
8.866,11.449,6.3426,37.7596,,,,
-18.782,49.082,10.5123,36.0623,,,,
-17.43,46.85,12.955,-2.263,,,,
-18.45,49.01,5.65,37.3667,,,,
-16.17,46.67,14.7,-0.4166,,,,
-16.161,45.6875,8.4759,39.0643,,,,
-19.05,46.23,14.5333,-0.3333,,,,
-19.125,46.362,14.6912,-0.4189,,,,
-14.017,48.616,12.586,-1.466,,,,
-18.9667,46.45,7.9149,36.6129,,,,
-19.0,46.4167,8.0934,36.9341,,,,
-19.183,46.3,8.6,36.8833,,,,
-16.1449,45.9199,9.8736,38.6596,,,,
-19.212,46.132,12.65,-1.336,,,,
-18.334,46.516,12.5178,-1.3403,,,,
-18.453,46.564,12.3166,-1.15,,,,
-16.1431,45.927,12.534,-1.366,,,,
-16.0916,45.8609,8.6302,41.1269,,,,
-16.1583,46.0026,9.0535,37.2268,,,,
-16.157,46.0343,12.5262,-1.7726,,,,
-18.629,46.626,13.924,-2.768,,,,
-17.585,48.96,9.8146,35.0925,,,,
13.139,10.049,8.955,34.9112,,,,
-22.822,47.317,13.5692,-2.4171,,,,
-24.782,46.998,13.849,-2.418,,,,
-24.8,46.85,5.688,37.5105,,,,
-24.8833,46.8667,11.0833,42.2833,,,,
-25.02,46.987,9.2034,36.1025,,,,
-23.733,45.766,11.3755,37.1562,,,,
-24.9167,46.4167,4.15,15.05,,,,
-24.851,46.866,11.6001,43.1511,,,,
-25.145,46.38,11.4834,43.1834,,,,
-25.2,45.35,2.0014,15.0365,,,,
-2.712,29.6838,3.4279,11.2868,,,,
-2.653,29.8352,11.614,43.149,,,,
-25.13,45.35,3.3696,12.1546,,,,
-25.03,44.816,3.8165,11.4688,,,,
-2.617,29.899,11.5031,42.8553,,,,
-25.043,46.385,11.517,42.833,,,,
-18.07,49.38,11.6025,43.1581,,,,
-24.339,44.522,11.8572,43.0889,,,,
13.1258,5.4921,11.969,43.291,,,,
-23.424,47.283,3.8669,11.5489,,,,
-23.595,47.022,11.8547,42.3456,,,,
-22.866,47.766,3.8698,11.5386,,,,
-23.033,47.732,11.8228,42.6736,,,,
-23.4142,43.7556,3.883,11.533,,,,
-22.769,43.6168,3.8393,11.5108,,,,
-23.7207,44.3836,12.0386,42.7783,,,,
-23.4241,43.7463,3.751,11.533,,,,
-22.9,44.333,11.5809,43.1377,,,,
-23.05,44.283,11.5883,43.1416,,,,
-21.715,43.75,11.4785,43.2297,,,,
-22.0798,44.1623,11.1661,42.3103,,,,
-21.354,43.511,11.0,42.4,,,,
-23.532,44.323,11.105,42.373,,,,
-22.917,44.529,11.5639,41.9086,,,,
-1.649,29.283,4.718,9.73,,,,
-20.5833,46.1167,10.633,13.9,,,,
-20.617,46.265,10.483,13.6,,,,
-19.145,46.4239,10.5,13.916,,,,
14.6816,-17.4381,10.603,13.568,,,,
6.4169,-10.5686,10.867,13.883,,,,
14.6947,-17.4346,10.366,13.849,,,,
14.7307,-17.4919,10.4784,13.5654,,,,
14.7246,-17.4431,10.502,13.837,,,,
14.6887,-17.4379,10.251,13.516,,,,
14.6746,-17.4387,10.0853,14.5469,,,,
-19.1217,46.4239,10.9412,14.8487,,,,
-19.4,46.46,12.076,15.031,,,,
14.7449,-17.4901,11.5519,43.1483,,,,
-17.749,45.772,11.5531,43.1536,,,,
-19.0354,44.4172,10.783,14.1,,,,
6.195,-10.389,11.5545,43.1397,,,,
14.7495,-17.4386,12.065,42.7906,,,,
6.254,-10.617,3.876,11.5092,,,,
-19.0447,46.6808,3.8408,11.4879,,,,
-19.0413,46.5723,3.717,11.432,,,,
-23.108,46.649,11.7297,41.0848,,,,
-22.18,46.08,11.7395,41.0884,,,,
-19.083,47.367,11.7374,41.0805,,,,
-18.967,47.265,3.7207,11.6415,,,,
-19.0833,47.3333,4.102,11.899,,,,
0.3261,6.738,9.2942,40.0658,,,,
4.8583,6.921,9.551,40.399,,,,
-18.9562,46.5634,5.367,11.233,,,,
-18.883,46.65,9.2305,40.1218,,,,
14.7277,-17.4906,12.4404,39.8959,,,,
-18.8833,46.7,11.2452,36.5762,,,,
-19.083,46.863,4.469,11.487,,,,
14.71,-17.4497,10.3458,37.5423,,,,
14.6992,-17.4498,3.9267,11.5251,,,,
-18.932,46.85,3.9723,11.5156,,,,
-21.5833,47.2167,3.9,11.516,,,,
-19.147,44.792,11.5436,37.1536,,,,
-19.732,44.967,3.9208,11.4477,,,,
-18.64,44.992,11.4484,37.1416,,,,
7.046,-9.2555,7.3169,13.5833,,,,
14.6817,-17.4614,10.9549,37.3995,,,,
14.69,-17.4663,11.7344,41.0827,,,,
-19.51,45.46,10.4689,34.697,,,,
14.7042,-17.4533,4.05,11.601,,,,
14.675,-17.4509,15.1575,37.4339,,,,
-19.58,45.47,3.466,11.201,,,,
-20.4166,44.25,11.7511,42.8144,,,,
-20.238,44.311,11.71,42.75,,,,
14.7195,-17.4338,11.7913,42.8796,,,,
6.418,-10.7904,3.6646,8.6339,,,,
14.7314,-17.4251,3.6096,8.8987,,,,
-14.65,49.65,3.7649,8.724,,,,
14.7457,-17.5152,3.7563,8.7793,,,,
4.8833,6.8667,3.366,11.366,,,,
14.725,-17.4514,3.5283,8.585,,,,
5.985,-10.134,3.4876,8.6868,,,,
-20.35,45.593,3.4845,8.8311,,,,
,,3.3838,8.7615,,,,
7.9597,-9.5408,3.5192,8.5842,,,,
14.7144,-17.4385,3.4296,8.6085,,,,
8.1395,-10.4816,1.748,10.1737,,,,
8.251,-10.167,3.991,11.614,,,,
14.675,-17.4368,3.8975,11.5492,,,,
8.329,-10.1968,15.8297,38.4273,,,,
8.5,-10.083,14.6804,38.6688,,,,
8.284,-10.268,15.5977,37.6897,,,,
8.4347,-10.2835,15.1568,36.5359,,,,
8.45,-10.167,6.5423,2.591,,,,
14.6995,-17.4352,-3.883,14.516,,,,
14.723,-17.468,-0.1161,34.7837,,,,
8.417,-10.233,-25.32,45.5,,,,
-21.71,46.7,-25.37,45.48,,,,
-21.85,46.433,-23.502,44.497,,,,
6.3327,-10.7969,11.47,-8.33,,,,
-18.8491,48.24,-18.266,48.582,,,,
-18.833,48.183,-18.915,46.183,,,,
-19.0,47.966,12.3691,2.8662,,,,
-18.751,48.033,11.6667,-8.1833,,,,
-18.866,48.066,10.167,1.099,,,,
-19.0833,48.1,-17.199,14.684,,,,
-18.684,48.012,11.0817,2.7699,,,,
-2.075,29.758,-21.25,47.45,,,,
-19.417,48.167,-22.017,47.883,,,,
-18.0462,48.569,-14.2803,34.678,,,,
-18.243,48.37,-14.379,34.333,,,,
6.3189,-8.9227,-14.2489,34.6067,,,,
6.25,-8.935,-14.3552,34.3487,,,,
-21.966,46.499,-14.2999,34.7229,,,,
-19.4333,48.2167,-12.561,15.739,,,,
-2.282,30.5614,-13.433,33.567,,,,
-18.8517,48.2331,-17.6737,49.4878,,,,
-18.95,48.4667,-17.6975,49.5002,,,,
-2.266,29.85,-18.3053,48.0058,,,,
-20.6,46.25,10.8305,2.1142,,,,
-20.427,46.844,16.0786,-3.095,,,,
-20.65,46.15,16.0833,-3.2333,,,,
-18.984,48.349,16.3633,-3.4795,,,,
-18.82,48.1,-18.296,48.0036,,,,
-19.0833,47.9833,12.7954,-4.7202,,,,
-18.36,48.06,-18.3178,47.9756,,,,
-18.786,48.241,11.3833,-8.35,,,,
-19.117,48.05,10.1743,1.1021,,,,
-18.916,48.567,-18.9156,47.5309,,,,
-19.169,48.025,-18.9117,47.5159,,,,
-19.0333,48.1167,-18.93,47.5261,,,,
-18.895,47.972,-18.8703,47.4934,,,,
-18.9667,48.35,-18.8671,47.4334,,,,
-2.1334,29.3141,10.251,1.083,,,,
-2.0246,30.0239,-18.9272,47.4991,,,,
-2.1541,30.2253,-18.95,47.56,,,,
-1.333,30.316,-18.871,47.5233,,,,
-1.8422,30.4781,-13.466,33.583,,,,
-21.801,46.899,-13.434,33.565,,,,
1.6608,7.4216,-13.4667,33.5833,,,,
1.6375,7.4242,-7.624,15.057,,,,
6.2431,-10.6886,-15.728,12.866,,,,
6.2794,-10.7531,-16.2123,12.4418,,,,
6.2519,-10.7059,-15.5,13.366,,,,
-21.901,46.749,10.45,-6.9167,,,,
6.2725,-10.7465,-13.5333,34.3666,,,,
0.2779,6.7435,-14.0628,34.5283,,,,
-21.934,46.716,-15.6308,12.7439,,,,
0.3312,6.7317,12.3453,-5.5659,,,,
-21.866,46.45,-15.4584,13.4442,,,,
1.6792,7.4357,-8.42,15.629,,,,
-1.4447,30.2556,-13.769,34.5871,,,,
-1.483,29.599,-13.8106,34.5223,,,,
-1.9351,30.0522,-13.7707,34.6012,,,,
7.5749,-8.5432,-13.8194,34.4551,,,,
-1.8191,30.1445,-14.0683,34.5108,,,,
7.61,-8.622,-13.8075,34.5196,,,,
7.5833,-8.5533,-13.7879,34.4579,,,,
7.6866,-8.5737,-13.9935,34.5105,,,,
7.6533,-8.5597,-12.4093,34.0903,,,,
7.587,-8.515,-12.4746,34.0853,,,,
-2.0086,30.1358,-13.899,13.674,,,,
7.689,-8.669,-12.7368,33.7326,,,,
7.6853,-8.6133,-12.9846,33.3857,,,,
7.662,-8.618,-14.0795,33.7668,,,,
-2.2315,30.1127,11.1248,2.936,,,,
7.3667,-8.6167,-12.8024,15.8889,,,,
-2.0699,30.1365,-14.2724,33.5661,,,,
-1.882,30.048,-14.0194,33.902,,,,
-14.26,50.16,-14.0909,33.8772,,,,
12.084,-15.673,-13.6917,33.0512,,,,
-0.3205,34.9555,-12.4746,34.0853,,,,
-0.1871,34.9483,-12.3116,34.0164,,,,
-4.1553,39.4541,11.4166,-5.751,,,,
-4.3686,39.4891,-15.1667,13.35,,,,
-4.466,39.35,-12.9842,34.3036,,,,
14.45,-16.633,-12.95,34.3001,,,,
-4.601,39.1668,-12.3243,34.0386,,,,
-4.532,39.396,-14.9167,13.4833,,,,
-2.34,40.3264,-0.1172,34.802,,,,
-4.3545,39.4148,-12.931,34.2769,,,,
-4.464,39.465,-19.2275,47.6003,,,,
-4.4842,39.427,-15.804,11.845,,,,
-4.55,39.2167,10.4765,1.0077,,,,
-4.2668,39.5762,10.309,1.7415,,,,
-4.4623,39.378,17.0582,-13.9086,,,,
-4.53,39.28,16.617,-11.405,,,,
-4.3624,39.4155,6.3325,-10.7909,,,,
-4.1424,39.3906,6.304,-10.7989,,,,
6.6398,2.7527,6.3922,-10.7341,,,,
-2.3632,40.325,6.2951,-10.7699,,,,
-3.1793,39.9994,10.584,1.232,,,,
6.911,3.7693,16.4644,-11.7314,,,,
-3.1709,39.862,6.361,-10.7827,,,,
-3.182,39.899,16.5953,-11.358,,,,
-3.2167,40.1167,6.3156,-10.8073,,,,
-3.2054,40.0178,6.3293,-10.7976,,,,
-10.0806,33.9991,10.2249,2.0001,,,,
-3.1277,39.889,6.2899,-10.7432,,,,
-3.3343,39.9477,15.8218,-11.542,,,,
-3.3436,39.9202,15.551,-11.251,,,,
-3.1051,39.6119,16.2103,-11.1349,,,,
-3.1821,39.9367,10.234,1.383,,,,
-2.2933,40.9133,10.2504,1.9914,,,,
-2.289,40.911,6.2967,-10.7855,,,,
-3.3397,40.0007,-8.809,13.2811,,,,
-3.173,40.1191,10.767,1.399,,,,
-4.474,39.4588,6.422,-10.561,,,,
-4.5506,39.0815,6.3797,-10.6163,,,,
-3.532,39.851,6.389,-10.5971,,,,
-3.5333,39.7667,6.4036,-10.6018,,,,
-3.3538,39.7445,6.3932,-10.5831,,,,
14.7047,-17.0482,6.4476,-10.616,,,,
14.902,-16.9217,6.6645,2.1598,,,,
-3.75,39.8167,6.384,2.351,,,,
-3.4695,39.9184,10.5667,1.2667,,,,
-3.7897,39.8211,6.4045,-10.5477,,,,
-3.4669,39.783,6.4087,-10.5614,,,,
-3.7747,39.7762,6.3081,-10.7987,,,,
-3.5308,39.6293,16.338,-13.941,,,,
-3.742,39.7676,10.4931,1.3714,,,,
-3.5076,39.8605,6.3468,-10.7843,,,,
-3.8512,39.7571,10.626,1.2688,,,,
-3.434,39.9,6.3116,-10.7998,,,,
-9.8868,33.9124,16.35,-13.7,,,,
-3.816,39.799,10.4857,1.4176,,,,
14.765,-17.069,-11.2,13.8417,,,,
14.6107,-16.9358,15.833,-11.535,,,,
-4.212,39.5578,16.0727,-11.1805,,,,
14.7128,-17.0844,-17.259,14.56,,,,
14.7771,-17.0882,10.3286,1.7087,,,,
-4.144,39.304,6.417,-10.766,,,,
14.7593,-17.0967,20.516,-13.167,,,,
-3.5309,39.9091,-17.309,13.904,,,,
-4.6,39.2167,20.048,-13.141,,,,
-4.15,39.498,7.5756,-8.5398,,,,
-4.427,39.503,20.254,-13.097,,,,
-4.032,39.466,20.5715,-13.1101,,,,
-4.033,39.5167,-16.6559,13.4237,,,,
-4.1164,39.3695,7.5758,-8.5514,,,,
-4.5431,39.4052,7.5795,-8.5378,,,,
14.7555,-17.0407,16.7167,-2.8333,,,,
-3.5213,39.8784,7.5705,-8.547,,,,
-3.184,39.983,15.8,-1.3333,,,,
-9.934,33.936,7.5444,-8.5587,,,,
13.5768,-13.5699,7.269,-8.782,,,,
13.661,-14.29,7.5794,-8.5378,,,,
13.5316,-13.5226,7.545,-8.5625,,,,
13.5861,-13.7856,6.3487,-10.7436,,,,
13.3551,-13.6686,20.3455,-13.1425,,,,
13.2761,-13.6225,6.4225,-10.7247,,,,
-3.4411,37.7046,6.2794,-10.7448,,,,
13.7,-14.2833,10.6916,1.0671,,,,
13.583,-14.367,15.934,-11.517,,,,
13.4264,-13.6881,6.367,-10.766,,,,
13.7764,-13.6841,15.634,-11.517,,,,
13.4565,-13.6866,15.767,-11.581,,,,
13.6358,-13.6082,10.7279,0.994,,,,
13.3833,-13.3833,6.368,-10.785,,,,
6.87,3.73,10.187,1.602,,,,
13.504,-14.401,15.867,-11.55,,,,
13.8,-13.967,16.8167,-11.8333,,,,
-3.399,38.365,-17.0667,15.7333,,,,
-1.4992,40.019,6.3114,-10.8043,,,,
-1.5116,40.0384,6.3173,-10.8013,,,,
-1.4907,40.0315,6.3249,-10.8031,,,,
-1.5077,40.0243,16.411,-12.3346,,,,
-1.1929,39.8339,20.1888,-13.3983,,,,
-1.5038,40.0252,20.6151,-13.107,,,,
-13.9415,34.5327,6.3526,-10.7852,,,,
-1.25,39.6333,10.3255,1.6875,,,,
-1.3932,39.9984,-9.6987,33.2698,,,,
13.3,-13.35,-15.6587,11.9763,,,,
13.55,-14.4167,-15.7383,11.9384,,,,
-1.4963,40.0312,-8.685,18.3187,,,,
-1.5019,40.0342,14.0234,-11.1732,,,,
-1.1946,39.8416,12.4329,-10.8981,,,,
-1.1009,39.815,12.7,-11.3667,,,,
-3.1043,40.0917,-7.383,20.834,,,,
13.5543,-13.7798,-7.693,21.363,,,,
-4.0372,39.6938,12.9167,-9.5,,,,
-3.1909,40.0007,-9.051,13.1,,,,
-3.1868,40.0309,-8.424,20.738,,,,
-13.7727,34.451,13.039,-9.4868,,,,
-3.294,40.0843,15.0697,-9.9137,,,,
-3.2085,40.0699,15.0667,-9.1333,,,,
-3.1864,39.9523,15.283,-9.634,,,,
-3.1742,39.9562,15.0667,-10.5833,,,,
-3.1697,39.9817,15.22,-10.83,,,,
-3.0894,40.1033,14.8,-10.75,,,,
-3.1681,40.0094,-8.9638,13.0518,,,,
-3.166,39.9154,20.0136,2.2631,,,,
14.483,-16.951,12.3333,-9.8333,,,,
7.42,3.43,18.0667,0.6167,,,,
6.95,3.5,15.3644,-11.752,,,,
-3.1281,40.109,,,,,,
13.5019,-13.6256,12.9167,-10.3667,,,,
-3.2599,40.0122,13.6833,-10.3167,,,,
-3.18,40.0017,13.618,-10.317,,,,
-3.1366,39.8995,-8.7476,16.4459,,,,
-3.1617,39.8997,13.5,-10.75,,,,
-3.171,40.0834,-8.7729,13.348,,,,
-3.1715,40.1205,13.098,-10.322,,,,
-3.1132,39.5513,-9.788,16.429,,,,
-3.1559,40.1014,-9.0798,17.6567,,,,
-3.1702,40.0084,-9.117,15.948,,,,
-3.175,40.1094,-9.661,20.391,,,,
6.968,3.733,14.6179,-10.8326,,,,
-3.153,40.1074,-9.898,19.994,,,,
-3.1046,39.5741,14.0049,-6.5447,,,,
-3.1961,40.0173,14.4667,-10.9167,,,,
-3.1319,39.576,,,,,,
-3.068,40.1405,13.368,-6.151,,,,
-3.1421,40.0828,13.234,-5.919,,,,
-3.3576,39.7468,14.55,-9.75,,,,
-3.5655,39.6962,18.444,1.402,,,,
-3.5184,39.8469,19.3333,-0.8333,,,,
-9.8714,33.9114,19.4649,0.8549,,,,
-0.5667,37.45,-9.3123,13.1602,,,,
-0.6833,37.35,14.3056,-6.0335,,,,
-0.6596,37.2117,14.5833,-7.4167,,,,
-0.6981,37.3446,14.4167,-3.7833,,,,
-0.634,37.366,14.4,-3.5667,,,,
-0.716,37.432,13.433,-3.751,,,,
-0.6026,37.2876,14.158,-6.0316,,,,
-0.7174,37.4653,14.2816,-6.0345,,,,
-0.7403,37.2967,14.3985,-5.9753,,,,
-0.667,37.383,14.3909,-6.0013,,,,
-0.5,37.3333,15.0,-2.9667,,,,
-0.6665,37.2673,14.34,-5.94,,,,
-0.6221,37.3983,14.533,-4.101,,,,
12.5665,-16.1832,14.3645,-6.002,,,,
,,14.118,-5.769,,,,
-0.6667,37.3167,12.8,-5.7833,,,,
-0.7244,37.2611,13.15,-6.417,,,,
-3.7615,39.7897,13.0167,-6.6333,,,,
-3.6302,39.8706,13.9516,-4.2577,,,,
-3.912,39.773,14.3333,-7.75,,,,
-1.1864,36.9414,14.4541,-5.8792,,,,
12.8979,-16.3489,14.3273,-5.9653,,,,
12.6042,-16.382,20.26,0.987,,,,
-0.6651,37.3398,13.8667,-7.3,,,,
12.699,-16.334,14.134,-7.017,,,,
-9.9089,33.9117,-8.8958,13.2618,,,,
-10.3507,34.1044,13.35,-6.384,,,,
12.851,-16.154,12.8,-8.034,,,,
-0.833,36.966,12.8,-8.2667,,,,
-0.683,37.35,12.748,-8.077,,,,
12.8765,-16.2289,12.8406,-8.1126,,,,
12.7158,-16.3391,-9.149,13.416,,,,
-3.7291,39.7012,12.8,-8.05,,,,
-0.7,37.3667,12.4167,-8.2667,,,,
8.5409,-11.2425,11.9865,-7.6977,,,,
12.327,-13.959,13.9167,-8.0833,,,,
12.333,-14.1,13.3212,-8.1652,,,,
12.668,-14.167,-8.8249,13.3132,,,,
12.281,-14.234,12.9167,-7.6333,,,,
12.434,-14.135,13.1,-7.25,,,,
11.8,-13.85,13.288,-7.5694,,,,
12.367,-14.533,13.05,-10.4,,,,
11.7335,-14.2166,13.1667,-10.45,,,,
11.928,-16.203,-8.848,13.562,,,,
12.15,-16.318,13.767,-10.851,,,,
12.269,-16.166,-14.199,12.349,,,,
12.1,-16.318,-15.1,12.133,,,,
12.063,-15.734,-15.4667,12.4333,,,,
12.083,-15.751,-14.9762,35.2257,,,,
