"Daily Avg., x; 7 Day Avg., x; 30 Day Avg., x","Daily Avg., y","Daily Avg., text","7 Day Avg., y","7 Day Avg., text","30 Day Avg., y","30 Day Avg., text"
2017-08-03,1,total number = 0<br>5☆ = 0<br>4☆ = 0<br>3☆ = 0<br>2☆ = 0<br>1☆ = 0,2.33333,total number = 0<br>5☆ = 1<br>4☆ = 0<br>3☆ = 0<br>2☆ = 0<br>1☆ = 2,1.07389,total number = 19408<br>5☆ = 285<br>4☆ = 69<br>3☆ = 22<br>2☆ = 43<br>1☆ = 18989
2017-08-04,1,total number = 0<br>5☆ = 0<br>4☆ = 0<br>3☆ = 0<br>2☆ = 0<br>1☆ = 0,2.33333,total number = 0<br>5☆ = 1<br>4☆ = 0<br>3☆ = 0<br>2☆ = 0<br>1☆ = 2,1.06375,total number = 16502<br>5☆ = 215<br>4☆ = 43<br>3☆ = 14<br>2☆ = 35<br>1☆ = 16195
2017-08-05,1,total number = 0<br>5☆ = 0<br>4☆ = 0<br>3☆ = 0<br>2☆ = 0<br>1☆ = 0,1,total number = 0<br>5☆ = 0<br>4☆ = 0<br>3☆ = 0<br>2☆ = 0<br>1☆ = 2,1.07439,total number = 4759<br>5☆ = 75<br>4☆ = 10<br>3☆ = 3<br>2☆ = 18<br>1☆ = 4653
2017-08-06,1,total number = 0<br>5☆ = 0<br>4☆ = 0<br>3☆ = 0<br>2☆ = 0<br>1☆ = 0,1,total number = 0<br>5☆ = 0<br>4☆ = 0<br>3☆ = 0<br>2☆ = 0<br>1☆ = 2,1.6129,total number = 31<br>5☆ = 4<br>4☆ = 1<br>3☆ = 0<br>2☆ = 0<br>1☆ = 26
2017-08-07,1,total number = 0<br>5☆ = 0<br>4☆ = 0<br>3☆ = 0<br>2☆ = 0<br>1☆ = 0,1,total number = 0<br>5☆ = 0<br>4☆ = 0<br>3☆ = 0<br>2☆ = 0<br>1☆ = 2,1.79167,total number = 24<br>5☆ = 4<br>4☆ = 1<br>3☆ = 0<br>2☆ = 0<br>1☆ = 19
2017-08-08,1,total number = 0<br>5☆ = 0<br>4☆ = 0<br>3☆ = 0<br>2☆ = 0<br>1☆ = 0,0,total number = 0<br>5☆ = 0<br>4☆ = 0<br>3☆ = 0<br>2☆ = 0<br>1☆ = 0,2.11765,total number = 17<br>5☆ = 4<br>4☆ = 1<br>3☆ = 0<br>2☆ = 0<br>1☆ = 12
2017-08-09,1,total number = 0<br>5☆ = 0<br>4☆ = 0<br>3☆ = 0<br>2☆ = 0<br>1☆ = 0,0,total number = 0<br>5☆ = 0<br>4☆ = 0<br>3☆ = 0<br>2☆ = 0<br>1☆ = 0,2.1875,total number = 16<br>5☆ = 4<br>4☆ = 1<br>3☆ = 0<br>2☆ = 0<br>1☆ = 11
2017-08-10,1,total number = 0<br>5☆ = 0<br>4☆ = 0<br>3☆ = 0<br>2☆ = 0<br>1☆ = 0,0,total number = 0<br>5☆ = 0<br>4☆ = 0<br>3☆ = 0<br>2☆ = 0<br>1☆ = 0,2.58333,total number = 12<br>5☆ = 4<br>4☆ = 1<br>3☆ = 0<br>2☆ = 0<br>1☆ = 7
2017-08-11,1,total number = 1<br>5☆ = 0<br>4☆ = 0<br>3☆ = 0<br>2☆ = 0<br>1☆ = 1,1,total number = 1<br>5☆ = 0<br>4☆ = 0<br>3☆ = 0<br>2☆ = 0<br>1☆ = 1,2.58333,total number = 12<br>5☆ = 4<br>4☆ = 1<br>3☆ = 0<br>2☆ = 0<br>1☆ = 7
2017-08-12,1,total number = 1<br>5☆ = 0<br>4☆ = 0<br>3☆ = 0<br>2☆ = 0<br>1☆ = 1,1,total number = 1<br>5☆ = 0<br>4☆ = 0<br>3☆ = 0<br>2☆ = 0<br>1☆ = 2,2.72727,total number = 11<br>5☆ = 4<br>4☆ = 1<br>3☆ = 0<br>2☆ = 0<br>1☆ = 6
2017-08-13,1,total number = 0<br>5☆ = 0<br>4☆ = 0<br>3☆ = 0<br>2☆ = 0<br>1☆ = 0,1,total number = 0<br>5☆ = 0<br>4☆ = 0<br>3☆ = 0<br>2☆ = 0<br>1☆ = 2,2.9,total number = 10<br>5☆ = 4<br>4☆ = 1<br>3☆ = 0<br>2☆ = 0<br>1☆ = 5
2017-08-14,1,total number = 0<br>5☆ = 0<br>4☆ = 0<br>3☆ = 0<br>2☆ = 0<br>1☆ = 0,1,total number = 0<br>5☆ = 0<br>4☆ = 0<br>3☆ = 0<br>2☆ = 0<br>1☆ = 2,2.9,total number = 10<br>5☆ = 4<br>4☆ = 1<br>3☆ = 0<br>2☆ = 0<br>1☆ = 5
2017-08-15,1,total number = 0<br>5☆ = 0<br>4☆ = 0<br>3☆ = 0<br>2☆ = 0<br>1☆ = 0,1,total number = 0<br>5☆ = 0<br>4☆ = 0<br>3☆ = 0<br>2☆ = 0<br>1☆ = 2,2.9,total number = 10<br>5☆ = 4<br>4☆ = 1<br>3☆ = 0<br>2☆ = 0<br>1☆ = 5
2017-08-16,4,total number = 1<br>5☆ = 0<br>4☆ = 1<br>3☆ = 0<br>2☆ = 0<br>1☆ = 0,2,total number = 1<br>5☆ = 0<br>4☆ = 1<br>3☆ = 0<br>2☆ = 0<br>1☆ = 2,3,total number = 11<br>5☆ = 4<br>4☆ = 2<br>3☆ = 0<br>2☆ = 0<br>1☆ = 5
2017-08-17,4,total number = 0<br>5☆ = 0<br>4☆ = 0<br>3☆ = 0<br>2☆ = 0<br>1☆ = 0,2,total number = 0<br>5☆ = 0<br>4☆ = 1<br>3☆ = 0<br>2☆ = 0<br>1☆ = 2,3,total number = 11<br>5☆ = 4<br>4☆ = 2<br>3☆ = 0<br>2☆ = 0<br>1☆ = 5
2017-08-18,4,total number = 0<br>5☆ = 0<br>4☆ = 0<br>3☆ = 0<br>2☆ = 0<br>1☆ = 0,2.5,total number = 0<br>5☆ = 0<br>4☆ = 1<br>3☆ = 0<br>2☆ = 0<br>1☆ = 1,3,total number = 11<br>5☆ = 4<br>4☆ = 2<br>3☆ = 0<br>2☆ = 0<br>1☆ = 5
2017-08-19,4,total number = 0<br>5☆ = 0<br>4☆ = 0<br>3☆ = 0<br>2☆ = 0<br>1☆ = 0,4,total number = 0<br>5☆ = 0<br>4☆ = 1<br>3☆ = 0<br>2☆ = 0<br>1☆ = 0,3,total number = 11<br>5☆ = 4<br>4☆ = 2<br>3☆ = 0<br>2☆ = 0<br>1☆ = 5
2017-08-20,4,total number = 0<br>5☆ = 0<br>4☆ = 0<br>3☆ = 0<br>2☆ = 0<br>1☆ = 0,4,total number = 0<br>5☆ = 0<br>4☆ = 1<br>3☆ = 0<br>2☆ = 0<br>1☆ = 0,3,total number = 11<br>5☆ = 4<br>4☆ = 2<br>3☆ = 0<br>2☆ = 0<br>1☆ = 5
2017-08-21,4,total number = 0<br>5☆ = 0<br>4☆ = 0<br>3☆ = 0<br>2☆ = 0<br>1☆ = 0,4,total number = 0<br>5☆ = 0<br>4☆ = 1<br>3☆ = 0<br>2☆ = 0<br>1☆ = 0,2.8,total number = 10<br>5☆ = 3<br>4☆ = 2<br>3☆ = 0<br>2☆ = 0<br>1☆ = 5
2017-08-22,3.85294,total number = 34<br>5☆ = 22<br>4☆ = 3<br>3☆ = 0<br>2☆ = 0<br>1☆ = 9,3.85714,total number = 34<br>5☆ = 22<br>4☆ = 4<br>3☆ = 0<br>2☆ = 0<br>1☆ = 9,3.5814,total number = 43<br>5☆ = 24<br>4☆ = 5<br>3☆ = 0<br>2☆ = 0<br>1☆ = 14
2017-08-23,4.01105,total number = 181<br>5☆ = 113<br>4☆ = 28<br>3☆ = 3<br>2☆ = 3<br>1☆ = 34,3.98605,total number = 181<br>5☆ = 135<br>4☆ = 31<br>3☆ = 3<br>2☆ = 3<br>1☆ = 43,3.92377,total number = 223<br>5☆ = 136<br>4☆ = 33<br>3☆ = 3<br>2☆ = 3<br>1☆ = 48
2017-08-24,3.89506,total number = 162<br>5☆ = 100<br>4☆ = 20<br>3☆ = 2<br>2☆ = 5<br>1☆ = 35,3.94695,total number = 162<br>5☆ = 235<br>4☆ = 51<br>3☆ = 5<br>2☆ = 8<br>1☆ = 78,3.91927,total number = 384<br>5☆ = 236<br>4☆ = 53<br>3☆ = 5<br>2☆ = 8<br>1☆ = 82
2017-08-25,4.18301,total number = 153<br>5☆ = 103<br>4☆ = 21<br>3☆ = 5<br>2☆ = 2<br>1☆ = 22,4.01509,total number = 153<br>5☆ = 338<br>4☆ = 72<br>3☆ = 10<br>2☆ = 10<br>1☆ = 100,3.99441,total number = 537<br>5☆ = 339<br>4☆ = 74<br>3☆ = 10<br>2☆ = 10<br>1☆ = 104
2017-08-26,4.03488,total number = 172<br>5☆ = 115<br>4☆ = 19<br>3☆ = 2<br>2☆ = 1<br>1☆ = 35,4.01994,total number = 172<br>5☆ = 453<br>4☆ = 91<br>3☆ = 12<br>2☆ = 11<br>1☆ = 135,4.00424,total number = 708<br>5☆ = 454<br>4☆ = 92<br>3☆ = 12<br>2☆ = 11<br>1☆ = 139
2017-08-27,4.15556,total number = 135<br>5☆ = 84<br>4☆ = 28<br>3☆ = 1<br>2☆ = 4<br>1☆ = 18,4.04182,total number = 135<br>5☆ = 537<br>4☆ = 119<br>3☆ = 13<br>2☆ = 15<br>1☆ = 153,4.02847,total number = 843<br>5☆ = 538<br>4☆ = 120<br>3☆ = 13<br>2☆ = 15<br>1☆ = 157
2017-08-28,4.27059,total number = 170<br>5☆ = 107<br>4☆ = 40<br>3☆ = 3<br>2☆ = 2<br>1☆ = 18,4.08044,total number = 170<br>5☆ = 644<br>4☆ = 159<br>3☆ = 16<br>2☆ = 17<br>1☆ = 171,4.06818,total number = 1012<br>5☆ = 644<br>4☆ = 160<br>3☆ = 16<br>2☆ = 17<br>1☆ = 175
2017-08-29,4.35542,total number = 166<br>5☆ = 114<br>4☆ = 31<br>3☆ = 3<br>2☆ = 2<br>1☆ = 16,4.1273,total number = 166<br>5☆ = 736<br>4☆ = 187<br>3☆ = 19<br>2☆ = 19<br>1☆ = 178,4.10866,total number = 1178<br>5☆ = 758<br>4☆ = 191<br>3☆ = 19<br>2☆ = 19<br>1☆ = 191
2017-08-30,4.21324,total number = 136<br>5☆ = 89<br>4☆ = 25<br>3☆ = 3<br>2☆ = 0<br>1☆ = 19,4.15722,total number = 136<br>5☆ = 712<br>4☆ = 184<br>3☆ = 19<br>2☆ = 16<br>1☆ = 163,4.11948,total number = 1314<br>5☆ = 847<br>4☆ = 216<br>3☆ = 22<br>2☆ = 19<br>1☆ = 210
2017-08-31,4.11475,total number = 122<br>5☆ = 72<br>4☆ = 27<br>3☆ = 4<br>2☆ = 3<br>1☆ = 16,4.1926,total number = 122<br>5☆ = 684<br>4☆ = 191<br>3☆ = 21<br>2☆ = 14<br>1☆ = 144,4.12343,total number = 1434<br>5☆ = 919<br>4☆ = 243<br>3☆ = 26<br>2☆ = 22<br>1☆ = 224
2017-09-01,4.39423,total number = 104<br>5☆ = 76<br>4☆ = 13<br>3☆ = 4<br>2☆ = 2<br>1☆ = 9,4.21493,total number = 104<br>5☆ = 657<br>4☆ = 183<br>3☆ = 20<br>2☆ = 14<br>1☆ = 131,4.14174,total number = 1538<br>5☆ = 995<br>4☆ = 256<br>3☆ = 30<br>2☆ = 24<br>1☆ = 233
2017-09-02,4.13514,total number = 111<br>5☆ = 75<br>4☆ = 14<br>3☆ = 3<br>2☆ = 0<br>1☆ = 19,4.23835,total number = 111<br>5☆ = 617<br>4☆ = 178<br>3☆ = 21<br>2☆ = 13<br>1☆ = 115,4.1413,total number = 1649<br>5☆ = 1070<br>4☆ = 270<br>3☆ = 33<br>2☆ = 24<br>1☆ = 252
2017-09-03,4.38788,total number = 165<br>5☆ = 109<br>4☆ = 38<br>3☆ = 3<br>2☆ = 3<br>1☆ = 12,4.27515,total number = 165<br>5☆ = 642<br>4☆ = 188<br>3☆ = 23<br>2☆ = 12<br>1☆ = 109,4.16373,total number = 1814<br>5☆ = 1179<br>4☆ = 308<br>3☆ = 36<br>2☆ = 27<br>1☆ = 264
2017-09-04,4.31081,total number = 148<br>5☆ = 100<br>4☆ = 27<br>3☆ = 3<br>2☆ = 3<br>1☆ = 15,4.28151,total number = 148<br>5☆ = 635<br>4☆ = 175<br>3☆ = 23<br>2☆ = 13<br>1☆ = 106,4.17482,total number = 1962<br>5☆ = 1279<br>4☆ = 335<br>3☆ = 39<br>2☆ = 30<br>1☆ = 279
2017-09-05,4.29814,total number = 161<br>5☆ = 113<br>4☆ = 20<br>3☆ = 8<br>2☆ = 3<br>1☆ = 17,4.27138,total number = 161<br>5☆ = 634<br>4☆ = 164<br>3☆ = 28<br>2☆ = 14<br>1☆ = 107,4.18417,total number = 2123<br>5☆ = 1392<br>4☆ = 355<br>3☆ = 47<br>2☆ = 33<br>1☆ = 296
2017-09-06,4.46746,total number = 169<br>5☆ = 126<br>4☆ = 25<br>3☆ = 3<br>2☆ = 1<br>1☆ = 14,4.31327,total number = 169<br>5☆ = 671<br>4☆ = 164<br>3☆ = 28<br>2☆ = 15<br>1☆ = 102,4.20506,total number = 2292<br>5☆ = 1518<br>4☆ = 380<br>3☆ = 50<br>2☆ = 34<br>1☆ = 310
2017-09-07,4.37778,total number = 180<br>5☆ = 124<br>4☆ = 32<br>3☆ = 6<br>2☆ = 4<br>1☆ = 14,4.34778,total number = 180<br>5☆ = 723<br>4☆ = 169<br>3☆ = 30<br>2☆ = 16<br>1☆ = 100,4.21764,total number = 2472<br>5☆ = 1642<br>4☆ = 412<br>3☆ = 56<br>2☆ = 38<br>1☆ = 324
2017-09-08,4.30137,total number = 146<br>5☆ = 100<br>4☆ = 23<br>3☆ = 6<br>2☆ = 1<br>1☆ = 16,4.33704,total number = 146<br>5☆ = 747<br>4☆ = 179<br>3☆ = 32<br>2☆ = 15<br>1☆ = 107,4.22231,total number = 2618<br>5☆ = 1742<br>4☆ = 435<br>3☆ = 62<br>2☆ = 39<br>1☆ = 340
2017-09-09,4.39175,total number = 194<br>5☆ = 136<br>4☆ = 30<br>3☆ = 9<br>2☆ = 6<br>1☆ = 13,4.36543,total number = 194<br>5☆ = 808<br>4☆ = 195<br>3☆ = 38<br>2☆ = 21<br>1☆ = 101,4.234,total number = 2812<br>5☆ = 1878<br>4☆ = 465<br>3☆ = 71<br>2☆ = 45<br>1☆ = 353
2017-09-10,4.32677,total number = 254<br>5☆ = 174<br>4☆ = 45<br>3☆ = 6<br>2☆ = 2<br>1☆ = 27,4.35463,total number = 254<br>5☆ = 873<br>4☆ = 202<br>3☆ = 41<br>2☆ = 20<br>1☆ = 116,4.24274,total number = 3065<br>5☆ = 2052<br>4☆ = 510<br>3☆ = 77<br>2☆ = 47<br>1☆ = 379
2017-09-11,4.60302,total number = 199<br>5☆ = 149<br>4☆ = 38<br>3☆ = 3<br>2☆ = 1<br>1☆ = 8,4.39754,total number = 199<br>5☆ = 922<br>4☆ = 213<br>3☆ = 41<br>2☆ = 18<br>1☆ = 109,4.26571,total number = 3263<br>5☆ = 2201<br>4☆ = 548<br>3☆ = 80<br>2☆ = 48<br>1☆ = 386
2017-09-12,4.34677,total number = 124<br>5☆ = 85<br>4☆ = 23<br>3☆ = 2<br>2☆ = 2<br>1☆ = 12,4.40521,total number = 124<br>5☆ = 894<br>4☆ = 216<br>3☆ = 35<br>2☆ = 17<br>1☆ = 104,4.26867,total number = 3387<br>5☆ = 2286<br>4☆ = 571<br>3☆ = 82<br>2☆ = 50<br>1☆ = 398
2017-09-13,4.31818,total number = 132<br>5☆ = 88<br>4☆ = 26<br>3☆ = 3<br>2☆ = 2<br>1☆ = 13,4.38731,total number = 132<br>5☆ = 856<br>4☆ = 217<br>3☆ = 35<br>2☆ = 18<br>1☆ = 103,4.27053,total number = 3519<br>5☆ = 2374<br>4☆ = 597<br>3☆ = 85<br>2☆ = 52<br>1☆ = 411
2017-09-14,4.01835,total number = 109<br>5☆ = 64<br>4☆ = 21<br>3☆ = 4<br>2☆ = 2<br>1☆ = 18,4.35406,total number = 109<br>5☆ = 796<br>4☆ = 206<br>3☆ = 33<br>2☆ = 16<br>1☆ = 107,4.26295,total number = 3628<br>5☆ = 2438<br>4☆ = 618<br>3☆ = 89<br>2☆ = 54<br>1☆ = 429
2017-09-15,4.25455,total number = 110<br>5☆ = 74<br>4☆ = 17<br>3☆ = 4<br>2☆ = 3<br>1☆ = 12,4.35116,total number = 110<br>5☆ = 770<br>4☆ = 200<br>3☆ = 31<br>2☆ = 18<br>1☆ = 103,4.26278,total number = 3737<br>5☆ = 2512<br>4☆ = 634<br>3☆ = 93<br>2☆ = 57<br>1☆ = 441
2017-09-16,4.06195,total number = 113<br>5☆ = 72<br>4☆ = 17<br>3☆ = 3<br>2☆ = 1<br>1☆ = 20,4.3122,total number = 113<br>5☆ = 706<br>4☆ = 187<br>3☆ = 25<br>2☆ = 13<br>1☆ = 110,4.25688,total number = 3850<br>5☆ = 2584<br>4☆ = 651<br>3☆ = 96<br>2☆ = 58<br>1☆ = 461
2017-09-17,4.29808,total number = 104<br>5☆ = 74<br>4☆ = 14<br>3☆ = 2<br>2☆ = 1<br>1☆ = 13,4.3064,total number = 104<br>5☆ = 606<br>4☆ = 156<br>3☆ = 21<br>2☆ = 12<br>1☆ = 96,4.25797,total number = 3954<br>5☆ = 2658<br>4☆ = 665<br>3☆ = 98<br>2☆ = 59<br>1☆ = 474
2017-09-18,4.20472,total number = 127<br>5☆ = 80<br>4☆ = 26<br>3☆ = 3<br>2☆ = 3<br>1☆ = 15,4.21856,total number = 127<br>5☆ = 537<br>4☆ = 144<br>3☆ = 21<br>2☆ = 14<br>1☆ = 103,4.25631,total number = 4081<br>5☆ = 2738<br>4☆ = 691<br>3☆ = 101<br>2☆ = 62<br>1☆ = 489
2017-09-19,4.20548,total number = 146<br>5☆ = 93<br>4☆ = 29<br>3☆ = 4<br>2☆ = 1<br>1☆ = 19,4.19738,total number = 146<br>5☆ = 545<br>4☆ = 150<br>3☆ = 23<br>2☆ = 13<br>1☆ = 110,4.25455,total number = 4227<br>5☆ = 2831<br>4☆ = 720<br>3☆ = 105<br>2☆ = 63<br>1☆ = 508
2017-09-20,4.40132,total number = 152<br>5☆ = 101<br>4☆ = 35<br>3☆ = 3<br>2☆ = 2<br>1☆ = 11,4.21487,total number = 152<br>5☆ = 558<br>4☆ = 159<br>3☆ = 23<br>2☆ = 13<br>1☆ = 108,4.25965,total number = 4379<br>5☆ = 2932<br>4☆ = 755<br>3☆ = 108<br>2☆ = 65<br>1☆ = 519
2017-09-21,4.47581,total number = 124<br>5☆ = 89<br>4☆ = 23<br>3☆ = 3<br>2☆ = 0<br>1☆ = 9,4.27626,total number = 124<br>5☆ = 583<br>4☆ = 161<br>3☆ = 22<br>2☆ = 11<br>1☆ = 99,4.26874,total number = 4469<br>5☆ = 2999<br>4☆ = 775<br>3☆ = 111<br>2☆ = 65<br>1☆ = 519
2017-09-22,4.45806,total number = 155<br>5☆ = 108<br>4☆ = 29<br>3☆ = 8<br>2☆ = 1<br>1☆ = 9,4.30945,total number = 155<br>5☆ = 617<br>4☆ = 173<br>3☆ = 26<br>2☆ = 9<br>1☆ = 96,4.28584,total number = 4443<br>5☆ = 2994<br>4☆ = 776<br>3☆ = 116<br>2☆ = 63<br>1☆ = 494
2017-09-23,4.48696,total number = 115<br>5☆ = 86<br>4☆ = 16<br>3☆ = 4<br>2☆ = 1<br>1☆ = 8,4.36186,total number = 115<br>5☆ = 631<br>4☆ = 172<br>3☆ = 27<br>2☆ = 9<br>1☆ = 84,4.30551,total number = 4396<br>5☆ = 2980<br>4☆ = 772<br>3☆ = 118<br>2☆ = 59<br>1☆ = 467
2017-09-24,4.30612,total number = 147<br>5☆ = 99<br>4☆ = 27<br>3☆ = 4<br>2☆ = 1<br>1☆ = 16,4.36025,total number = 147<br>5☆ = 656<br>4☆ = 185<br>3☆ = 29<br>2☆ = 9<br>1☆ = 87,4.30979,total number = 4390<br>5☆ = 2976<br>4☆ = 778<br>3☆ = 117<br>2☆ = 58<br>1☆ = 461
2017-09-25,4.48344,total number = 151<br>5☆ = 113<br>4☆ = 23<br>3☆ = 1<br>2☆ = 3<br>1☆ = 11,4.39899,total number = 151<br>5☆ = 689<br>4☆ = 182<br>3☆ = 27<br>2☆ = 9<br>1☆ = 83,4.32662,total number = 4369<br>5☆ = 2974<br>4☆ = 782<br>3☆ = 116<br>2☆ = 60<br>1☆ = 437
2017-09-26,4.19286,total number = 140<br>5☆ = 86<br>4☆ = 28<br>3☆ = 8<br>2☆ = 3<br>1☆ = 15,4.39837,total number = 140<br>5☆ = 682<br>4☆ = 181<br>3☆ = 31<br>2☆ = 11<br>1☆ = 79,4.32762,total number = 4374<br>5☆ = 2976<br>4☆ = 782<br>3☆ = 123<br>2☆ = 59<br>1☆ = 434
2017-09-27,3.9596,total number = 99<br>5☆ = 56<br>4☆ = 18<br>3☆ = 6<br>2☆ = 3<br>1☆ = 16,4.35124,total number = 99<br>5☆ = 637<br>4☆ = 164<br>3☆ = 34<br>2☆ = 12<br>1☆ = 84,4.3214,total number = 4303<br>5☆ = 2925<br>4☆ = 760<br>3☆ = 126<br>2☆ = 60<br>1☆ = 432
2017-09-28,4.24638,total number = 69<br>5☆ = 47<br>4☆ = 11<br>3☆ = 1<br>2☆ = 1<br>1☆ = 9,4.32534,total number = 69<br>5☆ = 595<br>4☆ = 152<br>3☆ = 32<br>2☆ = 13<br>1☆ = 84,4.31883,total number = 4206<br>5☆ = 2858<br>4☆ = 740<br>3☆ = 124<br>2☆ = 59<br>1☆ = 425
2017-09-29,4.2069,total number = 87<br>5☆ = 56<br>4☆ = 16<br>3☆ = 2<br>2☆ = 3<br>1☆ = 10,4.28713,total number = 87<br>5☆ = 543<br>4☆ = 139<br>3☆ = 26<br>2☆ = 15<br>1☆ = 85,4.31994,total number = 4157<br>5☆ = 2825<br>4☆ = 731<br>3☆ = 123<br>2☆ = 62<br>1☆ = 416
2017-09-30,4.34667,total number = 75<br>5☆ = 55<br>4☆ = 9<br>3☆ = 2<br>2☆ = 0<br>1☆ = 9,4.26302,total number = 75<br>5☆ = 512<br>4☆ = 132<br>3☆ = 24<br>2☆ = 14<br>1☆ = 86,4.32652,total number = 4110<br>5☆ = 2808<br>4☆ = 713<br>3☆ = 121<br>2☆ = 59<br>1☆ = 409
2017-10-01,4.3956,total number = 91<br>5☆ = 65<br>4☆ = 15<br>3☆ = 2<br>2☆ = 0<br>1☆ = 9,4.27107,total number = 91<br>5☆ = 478<br>4☆ = 120<br>3☆ = 22<br>2☆ = 13<br>1☆ = 79,4.32634,total number = 4097<br>5☆ = 2797<br>4☆ = 715<br>3☆ = 119<br>2☆ = 57<br>1☆ = 409
2017-10-02,4.18713,total number = 171<br>5☆ = 115<br>4☆ = 22<br>3☆ = 8<br>2☆ = 3<br>1☆ = 23,4.20765,total number = 171<br>5☆ = 480<br>4☆ = 119<br>3☆ = 29<br>2☆ = 13<br>1☆ = 91,4.32572,total number = 4157<br>5☆ = 2837<br>4☆ = 723<br>3☆ = 124<br>2☆ = 60<br>1☆ = 413
2017-10-03,4.52941,total number = 153<br>5☆ = 117<br>4☆ = 23<br>3☆ = 1<br>2☆ = 1<br>1☆ = 11,4.27651,total number = 153<br>5☆ = 511<br>4☆ = 114<br>3☆ = 22<br>2☆ = 11<br>1☆ = 87,4.33076,total number = 4145<br>5☆ = 2845<br>4☆ = 708<br>3☆ = 122<br>2☆ = 58<br>1☆ = 412
2017-10-04,4.30075,total number = 133<br>5☆ = 90<br>4☆ = 24<br>3☆ = 3<br>2☆ = 1<br>1☆ = 15,4.32092,total number = 133<br>5☆ = 545<br>4☆ = 120<br>3☆ = 19<br>2☆ = 9<br>1☆ = 86,4.33051,total number = 4130<br>5☆ = 2835<br>4☆ = 705<br>3☆ = 122<br>2☆ = 56<br>1☆ = 412
2017-10-05,4.22523,total number = 111<br>5☆ = 74<br>4☆ = 17<br>3☆ = 4<br>2☆ = 3<br>1☆ = 13,4.31425,total number = 111<br>5☆ = 572<br>4☆ = 126<br>3☆ = 22<br>2☆ = 11<br>1☆ = 90,4.32892,total number = 4080<br>5☆ = 2796<br>4☆ = 702<br>3☆ = 118<br>2☆ = 56<br>1☆ = 408
2017-10-06,4.24762,total number = 105<br>5☆ = 67<br>4☆ = 22<br>3☆ = 2<br>2☆ = 3<br>1☆ = 11,4.31704,total number = 105<br>5☆ = 583<br>4☆ = 132<br>3☆ = 22<br>2☆ = 11<br>1☆ = 91,4.32097,total number = 4016<br>5☆ = 2737<br>4☆ = 699<br>3☆ = 117<br>2☆ = 58<br>1☆ = 405
2017-10-07,4.4876,total number = 121<br>5☆ = 86<br>4☆ = 25<br>3☆ = 1<br>2☆ = 1<br>1☆ = 8,4.33785,total number = 121<br>5☆ = 614<br>4☆ = 148<br>3☆ = 21<br>2☆ = 12<br>1☆ = 90,4.32348,total number = 3957<br>5☆ = 2699<br>4☆ = 692<br>3☆ = 112<br>2☆ = 55<br>1☆ = 399
2017-10-08,4.14729,total number = 129<br>5☆ = 74<br>4☆ = 32<br>3☆ = 6<br>2☆ = 2<br>1☆ = 15,4.30553,total number = 129<br>5☆ = 623<br>4☆ = 165<br>3☆ = 25<br>2☆ = 14<br>1☆ = 96,4.31853,total number = 3940<br>5☆ = 2673<br>4☆ = 701<br>3☆ = 112<br>2☆ = 56<br>1☆ = 398
2017-10-09,4.24576,total number = 118<br>5☆ = 80<br>4☆ = 18<br>3☆ = 4<br>2☆ = 1<br>1☆ = 15,4.32069,total number = 118<br>5☆ = 588<br>4☆ = 161<br>3☆ = 21<br>2☆ = 12<br>1☆ = 88,4.31263,total number = 3864<br>5☆ = 2617<br>4☆ = 689<br>3☆ = 107<br>2☆ = 51<br>1☆ = 400
2017-10-10,4.32222,total number = 90<br>5☆ = 63<br>4☆ = 14<br>3☆ = 2<br>2☆ = 1<br>1☆ = 10,4.28129,total number = 90<br>5☆ = 534<br>4☆ = 152<br>3☆ = 22<br>2☆ = 12<br>1☆ = 87,4.31189,total number = 3700<br>5☆ = 2506<br>4☆ = 658<br>3☆ = 103<br>2☆ = 50<br>1☆ = 383
2017-10-11,4.34746,total number = 118<br>5☆ = 81<br>4☆ = 20<br>3☆ = 4<br>2☆ = 3<br>1☆ = 10,4.28788,total number = 118<br>5☆ = 525<br>4☆ = 148<br>3☆ = 23<br>2☆ = 14<br>1☆ = 82,4.29704,total number = 3619<br>5☆ = 2438<br>4☆ = 640<br>3☆ = 104<br>2☆ = 52<br>1☆ = 385
2017-10-12,4.45536,total number = 112<br>5☆ = 79<br>4☆ = 22<br>3☆ = 2<br>2☆ = 1<br>1☆ = 8,4.3203,total number = 112<br>5☆ = 530<br>4☆ = 153<br>3☆ = 21<br>2☆ = 12<br>1☆ = 77,4.30025,total number = 3607<br>5☆ = 2432<br>4☆ = 639<br>3☆ = 104<br>2☆ = 51<br>1☆ = 381
2017-10-13,4.38462,total number = 104<br>5☆ = 72<br>4☆ = 19<br>3☆ = 2<br>2☆ = 3<br>1☆ = 8,4.33838,total number = 104<br>5☆ = 535<br>4☆ = 150<br>3☆ = 21<br>2☆ = 12<br>1☆ = 74,4.30204,total number = 3579<br>5☆ = 2416<br>4☆ = 632<br>3☆ = 103<br>2☆ = 52<br>1☆ = 376
2017-10-14,4.41772,total number = 79<br>5☆ = 52<br>4☆ = 20<br>3☆ = 1<br>2☆ = 0<br>1☆ = 6,4.32267,total number = 79<br>5☆ = 501<br>4☆ = 145<br>3☆ = 21<br>2☆ = 11<br>1☆ = 72,4.31333,total number = 3549<br>5☆ = 2404<br>4☆ = 631<br>3☆ = 100<br>2☆ = 50<br>1☆ = 364
