"Daily Avg., x; 7 Day Avg., x; 30 Day Avg., x","Daily Avg., y","Daily Avg., text","7 Day Avg., y","7 Day Avg., text","30 Day Avg., y","30 Day Avg., text"
2017-08-06,1.152,total number = 125<br>5☆ = 4<br>4☆ = 0<br>3☆ = 1<br>2☆ = 1<br>1☆ = 119,1.31211,total number = 125<br>5☆ = 31<br>4☆ = 5<br>3☆ = 5<br>2☆ = 3<br>1☆ = 443,1.27247,total number = 9469<br>5☆ = 579<br>4☆ = 57<br>3☆ = 25<br>2☆ = 43<br>1☆ = 8765
2017-08-07,1.38462,total number = 39<br>5☆ = 3<br>4☆ = 1<br>3☆ = 0<br>2☆ = 0<br>1☆ = 35,1.28125,total number = 39<br>5☆ = 26<br>4☆ = 3<br>3☆ = 5<br>2☆ = 3<br>1☆ = 411,1.32628,total number = 7328<br>5☆ = 536<br>4☆ = 57<br>3☆ = 23<br>2☆ = 30<br>1☆ = 6682
2017-08-08,1.83333,total number = 30<br>5☆ = 5<br>4☆ = 1<br>3☆ = 1<br>2☆ = 0<br>1☆ = 23,1.33333,total number = 30<br>5☆ = 26<br>4☆ = 4<br>3☆ = 5<br>2☆ = 3<br>1☆ = 349,1.34234,total number = 6552<br>5☆ = 503<br>4☆ = 53<br>3☆ = 23<br>2☆ = 26<br>1☆ = 5947
2017-08-09,1.64583,total number = 48<br>5☆ = 7<br>4☆ = 1<br>3☆ = 0<br>2☆ = 0<br>1☆ = 40,1.39164,total number = 48<br>5☆ = 31<br>4☆ = 5<br>3☆ = 4<br>2☆ = 3<br>1☆ = 340,1.43082,total number = 4828<br>5☆ = 467<br>4☆ = 50<br>3☆ = 23<br>2☆ = 16<br>1☆ = 4272
2017-08-10,1.62857,total number = 35<br>5☆ = 5<br>4☆ = 0<br>3☆ = 1<br>2☆ = 0<br>1☆ = 29,1.39554,total number = 35<br>5☆ = 30<br>4☆ = 4<br>3☆ = 4<br>2☆ = 2<br>1☆ = 319,1.59392,total number = 3258<br>5☆ = 433<br>4☆ = 49<br>3☆ = 23<br>2☆ = 10<br>1☆ = 2743
2017-08-11,1.21875,total number = 64<br>5☆ = 3<br>4☆ = 0<br>3☆ = 0<br>2☆ = 2<br>1☆ = 59,1.40599,total number = 64<br>5☆ = 32<br>4☆ = 3<br>3☆ = 4<br>2☆ = 4<br>1☆ = 324,1.66401,total number = 2765<br>5☆ = 409<br>4☆ = 48<br>3☆ = 23<br>2☆ = 10<br>1☆ = 2275
2017-08-12,1.24324,total number = 37<br>5☆ = 2<br>4☆ = 0<br>3☆ = 0<br>2☆ = 1<br>1☆ = 34,1.35714,total number = 37<br>5☆ = 29<br>4☆ = 3<br>3☆ = 3<br>2☆ = 4<br>1☆ = 339,1.73126,total number = 2348<br>5☆ = 381<br>4☆ = 46<br>3☆ = 22<br>2☆ = 11<br>1☆ = 1888
2017-08-13,1.72727,total number = 33<br>5☆ = 5<br>4☆ = 0<br>3☆ = 2<br>2☆ = 0<br>1☆ = 26,1.48951,total number = 33<br>5☆ = 30<br>4☆ = 3<br>3☆ = 4<br>2☆ = 3<br>1☆ = 246,1.76471,total number = 2159<br>5☆ = 365<br>4☆ = 44<br>3☆ = 24<br>2☆ = 11<br>1☆ = 1715
2017-08-14,1.44737,total number = 38<br>5☆ = 4<br>4☆ = 0<br>3☆ = 0<br>2☆ = 1<br>1☆ = 33,1.49825,total number = 38<br>5☆ = 31<br>4☆ = 2<br>3☆ = 4<br>2☆ = 4<br>1☆ = 244,1.75343,total number = 2040<br>5☆ = 337<br>4☆ = 43<br>3☆ = 24<br>2☆ = 12<br>1☆ = 1624
2017-08-15,1.90244,total number = 41<br>5☆ = 9<br>4☆ = 0<br>3☆ = 0<br>2☆ = 1<br>1☆ = 31,1.52027,total number = 41<br>5☆ = 35<br>4☆ = 1<br>3☆ = 3<br>2☆ = 5<br>1☆ = 252,1.75969,total number = 1960<br>5☆ = 325<br>4☆ = 43<br>3☆ = 24<br>2☆ = 12<br>1☆ = 1556
2017-08-16,1.42697,total number = 89<br>5☆ = 5<br>4☆ = 3<br>3☆ = 2<br>2☆ = 5<br>1☆ = 74,1.47774,total number = 89<br>5☆ = 33<br>4☆ = 3<br>3☆ = 5<br>2☆ = 10<br>1☆ = 286,1.73388,total number = 1939<br>5☆ = 306<br>4☆ = 44<br>3☆ = 25<br>2☆ = 17<br>1☆ = 1547
2017-08-17,2.18919,total number = 37<br>5☆ = 10<br>4☆ = 1<br>3☆ = 0<br>2☆ = 1<br>1☆ = 25,1.53982,total number = 37<br>5☆ = 38<br>4☆ = 4<br>3☆ = 4<br>2☆ = 11<br>1☆ = 282,1.71815,total number = 1884<br>5☆ = 288<br>4☆ = 45<br>3☆ = 24<br>2☆ = 18<br>1☆ = 1509
2017-08-18,2.06897,total number = 29<br>5☆ = 7<br>4☆ = 0<br>3☆ = 0<br>2☆ = 3<br>1☆ = 19,1.65789,total number = 29<br>5☆ = 42<br>4☆ = 4<br>3☆ = 4<br>2☆ = 12<br>1☆ = 242,1.72792,total number = 1823<br>5☆ = 285<br>4☆ = 41<br>3☆ = 22<br>2☆ = 20<br>1☆ = 1455
2017-08-19,1.82353,total number = 34<br>5☆ = 7<br>4☆ = 0<br>3☆ = 0<br>2☆ = 0<br>1☆ = 27,1.72757,total number = 34<br>5☆ = 47<br>4☆ = 4<br>3☆ = 4<br>2☆ = 11<br>1☆ = 235,1.72727,total number = 1771<br>5☆ = 276<br>4☆ = 40<br>3☆ = 22<br>2☆ = 20<br>1☆ = 1413
2017-08-20,2.06667,total number = 15<br>5☆ = 3<br>4☆ = 1<br>3☆ = 0<br>2☆ = 1<br>1☆ = 10,1.74558,total number = 15<br>5☆ = 45<br>4☆ = 5<br>3☆ = 2<br>2☆ = 12<br>1☆ = 219,1.71871,total number = 1710<br>5☆ = 263<br>4☆ = 38<br>3☆ = 21<br>2☆ = 21<br>1☆ = 1367
2017-08-21,1.63636,total number = 22<br>5☆ = 3<br>4☆ = 0<br>3☆ = 1<br>2☆ = 0<br>1☆ = 18,1.77903,total number = 22<br>5☆ = 44<br>4☆ = 5<br>3☆ = 3<br>2☆ = 11<br>1☆ = 204,1.70125,total number = 1677<br>5☆ = 252<br>4☆ = 35<br>3☆ = 21<br>2☆ = 21<br>1☆ = 1348
2017-08-22,1.42424,total number = 33<br>5☆ = 2<br>4☆ = 1<br>3☆ = 1<br>2☆ = 1<br>1☆ = 28,1.71429,total number = 33<br>5☆ = 37<br>4☆ = 6<br>3☆ = 4<br>2☆ = 11<br>1☆ = 201,1.66788,total number = 1650<br>5☆ = 235<br>4☆ = 33<br>3☆ = 21<br>2☆ = 21<br>1☆ = 1340
2017-08-23,1.76364,total number = 55<br>5☆ = 10<br>4☆ = 0<br>3☆ = 1<br>2☆ = 0<br>1☆ = 44,1.84,total number = 55<br>5☆ = 42<br>4☆ = 3<br>3☆ = 3<br>2☆ = 6<br>1☆ = 171,1.64924,total number = 1645<br>5☆ = 226<br>4☆ = 33<br>3☆ = 22<br>2☆ = 21<br>1☆ = 1343
2017-08-24,1.73684,total number = 38<br>5☆ = 6<br>4☆ = 0<br>3☆ = 2<br>2☆ = 0<br>1☆ = 30,1.76549,total number = 38<br>5☆ = 38<br>4☆ = 2<br>3☆ = 5<br>2☆ = 5<br>1☆ = 176,1.63203,total number = 1636<br>5☆ = 217<br>4☆ = 33<br>3☆ = 23<br>2☆ = 21<br>1☆ = 1342
2017-08-25,2.5,total number = 26<br>5☆ = 8<br>4☆ = 2<br>3☆ = 0<br>2☆ = 1<br>1☆ = 15,1.81166,total number = 26<br>5☆ = 39<br>4☆ = 4<br>3☆ = 5<br>2☆ = 3<br>1☆ = 172,1.62262,total number = 1574<br>5☆ = 205<br>4☆ = 31<br>3☆ = 23<br>2☆ = 21<br>1☆ = 1294
2017-08-26,1.89474,total number = 38<br>5☆ = 8<br>4☆ = 0<br>3☆ = 1<br>2☆ = 0<br>1☆ = 29,1.82379,total number = 38<br>5☆ = 40<br>4☆ = 4<br>3☆ = 6<br>2☆ = 3<br>1☆ = 174,1.59326,total number = 1544<br>5☆ = 194<br>4☆ = 25<br>3☆ = 22<br>2☆ = 21<br>1☆ = 1282
2017-08-27,3.21739,total number = 23<br>5☆ = 12<br>4☆ = 1<br>3☆ = 0<br>2☆ = 0<br>1☆ = 10,1.94468,total number = 23<br>5☆ = 49<br>4☆ = 4<br>3☆ = 6<br>2☆ = 2<br>1☆ = 174,1.57806,total number = 1486<br>5☆ = 183<br>4☆ = 21<br>3☆ = 22<br>2☆ = 20<br>1☆ = 1240
2017-08-28,2.05,total number = 20<br>5☆ = 4<br>4☆ = 1<br>3☆ = 1<br>2☆ = 0<br>1☆ = 14,1.98283,total number = 20<br>5☆ = 50<br>4☆ = 5<br>3☆ = 6<br>2☆ = 2<br>1☆ = 170,1.56056,total number = 1420<br>5☆ = 170<br>4☆ = 20<br>3☆ = 18<br>2☆ = 20<br>1☆ = 1192
2017-08-29,1.875,total number = 16<br>5☆ = 3<br>4☆ = 0<br>3☆ = 1<br>2☆ = 0<br>1☆ = 12,2.06019,total number = 16<br>5☆ = 51<br>4☆ = 4<br>3☆ = 6<br>2☆ = 1<br>1☆ = 154,1.57272,total number = 1327<br>5☆ = 162<br>4☆ = 18<br>3☆ = 19<br>2☆ = 20<br>1☆ = 1108
2017-08-30,1.84848,total number = 33<br>5☆ = 6<br>4☆ = 1<br>3☆ = 0<br>2☆ = 1<br>1☆ = 25,2.10825,total number = 33<br>5☆ = 47<br>4☆ = 5<br>3☆ = 5<br>2☆ = 2<br>1☆ = 135,1.58268,total number = 1282<br>5☆ = 160<br>4☆ = 16<br>3☆ = 19<br>2☆ = 21<br>1☆ = 1066
2017-08-31,1.28571,total number = 28<br>5☆ = 2<br>4☆ = 0<br>3☆ = 0<br>2☆ = 0<br>1☆ = 26,2.05978,total number = 28<br>5☆ = 43<br>4☆ = 5<br>3☆ = 3<br>2☆ = 2<br>1☆ = 131,1.60131,total number = 1219<br>5☆ = 157<br>4☆ = 16<br>3☆ = 18<br>2☆ = 21<br>1☆ = 1007
2017-09-01,1.74074,total number = 27<br>5☆ = 4<br>4☆ = 0<br>3☆ = 2<br>2☆ = 0<br>1☆ = 21,1.95135,total number = 27<br>5☆ = 39<br>4☆ = 3<br>3☆ = 5<br>2☆ = 1<br>1☆ = 137,1.62228,total number = 1194<br>5☆ = 159<br>4☆ = 16<br>3☆ = 19<br>2☆ = 21<br>1☆ = 979
2017-09-02,1.80952,total number = 21<br>5☆ = 4<br>4☆ = 0<br>3☆ = 0<br>2☆ = 1<br>1☆ = 16,1.94643,total number = 21<br>5☆ = 35<br>4☆ = 3<br>3☆ = 4<br>2☆ = 2<br>1☆ = 124,1.63149,total number = 1156<br>5☆ = 157<br>4☆ = 15<br>3☆ = 18<br>2☆ = 21<br>1☆ = 945
2017-09-03,1.40741,total number = 27<br>5☆ = 2<br>4☆ = 1<br>3☆ = 0<br>2☆ = 0<br>1☆ = 24,1.69186,total number = 27<br>5☆ = 25<br>4☆ = 3<br>3☆ = 4<br>2☆ = 2<br>1☆ = 138,1.65129,total number = 1127<br>5☆ = 158<br>4☆ = 15<br>3☆ = 18<br>2☆ = 21<br>1☆ = 915
2017-09-04,1.14815,total number = 108<br>5☆ = 3<br>4☆ = 1<br>3☆ = 0<br>2☆ = 1<br>1☆ = 103,1.43846,total number = 108<br>5☆ = 24<br>4☆ = 3<br>3☆ = 3<br>2☆ = 3<br>1☆ = 227,1.60132,total number = 1209<br>5☆ = 156<br>4☆ = 16<br>3☆ = 17<br>2☆ = 21<br>1☆ = 999
2017-09-05,2.02857,total number = 35<br>5☆ = 8<br>4☆ = 0<br>3☆ = 1<br>2☆ = 2<br>1☆ = 24,1.48746,total number = 35<br>5☆ = 29<br>4☆ = 3<br>3☆ = 3<br>2☆ = 5<br>1☆ = 239,1.66488,total number = 1119<br>5☆ = 160<br>4☆ = 16<br>3☆ = 17<br>2☆ = 22<br>1☆ = 904
2017-09-06,1.80556,total number = 36<br>5☆ = 4<br>4☆ = 1<br>3☆ = 4<br>2☆ = 2<br>1☆ = 25,1.48582,total number = 36<br>5☆ = 27<br>4☆ = 3<br>3☆ = 7<br>2☆ = 6<br>1☆ = 239,1.67921,total number = 1116<br>5☆ = 161<br>4☆ = 16<br>3☆ = 21<br>2☆ = 24<br>1☆ = 894
2017-09-07,1.96296,total number = 27<br>5☆ = 6<br>4☆ = 0<br>3☆ = 1<br>2☆ = 0<br>1☆ = 20,1.5516,total number = 27<br>5☆ = 31<br>4☆ = 3<br>3☆ = 8<br>2☆ = 6<br>1☆ = 233,1.68194,total number = 1113<br>5☆ = 162<br>4☆ = 15<br>3☆ = 21<br>2☆ = 24<br>1☆ = 891
2017-09-08,2.03226,total number = 31<br>5☆ = 6<br>4☆ = 2<br>3☆ = 1<br>2☆ = 0<br>1☆ = 22,1.58596,total number = 31<br>5☆ = 33<br>4☆ = 5<br>3☆ = 7<br>2☆ = 6<br>1☆ = 234,1.69343,total number = 1096<br>5☆ = 161<br>4☆ = 16<br>3☆ = 22<br>2☆ = 24<br>1☆ = 873
2017-09-09,1.54545,total number = 33<br>5☆ = 4<br>4☆ = 0<br>3☆ = 1<br>2☆ = 0<br>1☆ = 28,1.56566,total number = 33<br>5☆ = 33<br>4☆ = 5<br>3☆ = 8<br>2☆ = 5<br>1☆ = 246,1.69104,total number = 1094<br>5☆ = 160<br>4☆ = 16<br>3☆ = 22<br>2☆ = 24<br>1☆ = 872
2017-09-10,2.2093,total number = 43<br>5☆ = 9<br>4☆ = 4<br>3☆ = 1<br>2☆ = 2<br>1☆ = 27,1.66773,total number = 43<br>5☆ = 40<br>4☆ = 8<br>3☆ = 9<br>2☆ = 7<br>1☆ = 249,1.73998,total number = 1073<br>5☆ = 166<br>4☆ = 20<br>3☆ = 23<br>2☆ = 24<br>1☆ = 840
2017-09-11,1.89655,total number = 29<br>5☆ = 6<br>4☆ = 0<br>3☆ = 0<br>2☆ = 2<br>1☆ = 21,1.9359,total number = 29<br>5☆ = 43<br>4☆ = 7<br>3☆ = 9<br>2☆ = 8<br>1☆ = 167,1.7615,total number = 1065<br>5☆ = 170<br>4☆ = 20<br>3☆ = 23<br>2☆ = 25<br>1☆ = 827
2017-09-12,2.16667,total number = 18<br>5☆ = 3<br>4☆ = 2<br>3☆ = 1<br>2☆ = 1<br>1☆ = 11,1.94009,total number = 18<br>5☆ = 38<br>4☆ = 9<br>3☆ = 9<br>2☆ = 7<br>1☆ = 154,1.76952,total number = 1050<br>5☆ = 168<br>4☆ = 22<br>3☆ = 22<br>2☆ = 26<br>1☆ = 812
2017-09-13,2.69231,total number = 13<br>5☆ = 4<br>4☆ = 1<br>3☆ = 1<br>2☆ = 1<br>1☆ = 6,2.01546,total number = 13<br>5☆ = 38<br>4☆ = 9<br>3☆ = 6<br>2☆ = 6<br>1☆ = 135,1.79317,total number = 1025<br>5☆ = 168<br>4☆ = 23<br>3☆ = 23<br>2☆ = 26<br>1☆ = 785
2017-09-14,2.10526,total number = 19<br>5☆ = 4<br>4☆ = 1<br>3☆ = 0<br>2☆ = 2<br>1☆ = 12,2.03226,total number = 19<br>5☆ = 36<br>4☆ = 10<br>3☆ = 5<br>2☆ = 8<br>1☆ = 127,1.79462,total number = 1003<br>5☆ = 163<br>4☆ = 24<br>3☆ = 23<br>2☆ = 27<br>1☆ = 766
2017-09-15,2.5,total number = 8<br>5☆ = 3<br>4☆ = 0<br>3☆ = 0<br>2☆ = 0<br>1☆ = 5,2.05521,total number = 8<br>5☆ = 33<br>4☆ = 8<br>3☆ = 4<br>2☆ = 8<br>1☆ = 110,1.83623,total number = 922<br>5☆ = 161<br>4☆ = 21<br>3☆ = 21<br>2☆ = 22<br>1☆ = 697
2017-09-16,1.625,total number = 8<br>5☆ = 1<br>4☆ = 0<br>3☆ = 0<br>2☆ = 1<br>1☆ = 6,2.15217,total number = 8<br>5☆ = 30<br>4☆ = 8<br>3☆ = 3<br>2☆ = 9<br>1☆ = 88,1.81971,total number = 893<br>5☆ = 152<br>4☆ = 20<br>3☆ = 21<br>2☆ = 22<br>1☆ = 678
2017-09-17,2.25,total number = 16<br>5☆ = 5<br>4☆ = 0<br>3☆ = 0<br>2☆ = 0<br>1☆ = 11,2.14414,total number = 16<br>5☆ = 26<br>4☆ = 4<br>3☆ = 2<br>2☆ = 7<br>1☆ = 72,1.81932,total number = 880<br>5☆ = 150<br>4☆ = 20<br>3☆ = 21<br>2☆ = 19<br>1☆ = 670
2017-09-18,1.90476,total number = 21<br>5☆ = 3<br>4☆ = 1<br>3☆ = 2<br>2☆ = 0<br>1☆ = 15,2.16505,total number = 21<br>5☆ = 23<br>4☆ = 5<br>3☆ = 4<br>2☆ = 5<br>1☆ = 66,1.82122,total number = 867<br>5☆ = 146<br>4☆ = 21<br>3☆ = 23<br>2☆ = 19<br>1☆ = 658
2017-09-19,1.73333,total number = 30<br>5☆ = 4<br>4☆ = 0<br>3☆ = 1<br>2☆ = 4<br>1☆ = 21,2.05217,total number = 30<br>5☆ = 24<br>4☆ = 3<br>3☆ = 4<br>2☆ = 8<br>1☆ = 76,1.81406,total number = 882<br>5☆ = 147<br>4☆ = 20<br>3☆ = 24<br>2☆ = 22<br>1☆ = 669
2017-09-20,2.27778,total number = 18<br>5☆ = 3<br>4☆ = 2<br>3☆ = 2<br>2☆ = 1<br>1☆ = 10,2.01667,total number = 18<br>5☆ = 23<br>4☆ = 4<br>3☆ = 5<br>2☆ = 8<br>1☆ = 80,1.82802,total number = 878<br>5☆ = 147<br>4☆ = 22<br>3☆ = 25<br>2☆ = 23<br>1☆ = 661
2017-09-21,2.14286,total number = 14<br>5☆ = 3<br>4☆ = 1<br>3☆ = 0<br>2☆ = 1<br>1☆ = 9,2.01739,total number = 14<br>5☆ = 22<br>4☆ = 4<br>3☆ = 5<br>2☆ = 7<br>1☆ = 77,1.84866,total number = 859<br>5☆ = 148<br>4☆ = 22<br>3☆ = 24<br>2☆ = 23<br>1☆ = 642
2017-09-22,1.75,total number = 12<br>5☆ = 2<br>4☆ = 0<br>3☆ = 0<br>2☆ = 1<br>1☆ = 9,1.95798,total number = 12<br>5☆ = 21<br>4☆ = 4<br>3☆ = 5<br>2☆ = 8<br>1☆ = 81,1.85294,total number = 816<br>5☆ = 140<br>4☆ = 22<br>3☆ = 23<br>2☆ = 24<br>1☆ = 607
2017-09-23,1.91667,total number = 12<br>5☆ = 2<br>4☆ = 1<br>3☆ = 0<br>2☆ = 0<br>1☆ = 9,1.97561,total number = 12<br>5☆ = 22<br>4☆ = 5<br>3☆ = 5<br>2☆ = 7<br>1☆ = 84,1.85949,total number = 790<br>5☆ = 136<br>4☆ = 23<br>3☆ = 21<br>2☆ = 24<br>1☆ = 586
2017-09-24,1.95238,total number = 21<br>5☆ = 4<br>4☆ = 1<br>3☆ = 0<br>2☆ = 1<br>1☆ = 15,1.9375,total number = 21<br>5☆ = 21<br>4☆ = 6<br>3☆ = 5<br>2☆ = 8<br>1☆ = 88,1.84076,total number = 785<br>5☆ = 132<br>4☆ = 22<br>3☆ = 21<br>2☆ = 24<br>1☆ = 586
2017-09-25,2.64286,total number = 14<br>5☆ = 5<br>4☆ = 0<br>3☆ = 0<br>2☆ = 3<br>1☆ = 6,2.02479,total number = 14<br>5☆ = 23<br>4☆ = 5<br>3☆ = 3<br>2☆ = 11<br>1☆ = 79,1.85283,total number = 761<br>5☆ = 129<br>4☆ = 22<br>3☆ = 20<br>2☆ = 27<br>1☆ = 563
2017-09-26,2.46154,total number = 13<br>5☆ = 4<br>4☆ = 1<br>3☆ = 0<br>2☆ = 0<br>1☆ = 8,2.16346,total number = 13<br>5☆ = 23<br>4☆ = 6<br>3☆ = 2<br>2☆ = 7<br>1☆ = 66,1.82157,total number = 751<br>5☆ = 121<br>4☆ = 22<br>3☆ = 20<br>2☆ = 27<br>1☆ = 561
2017-09-27,3.13333,total number = 15<br>5☆ = 7<br>4☆ = 0<br>3☆ = 1<br>2☆ = 2<br>1☆ = 5,2.28713,total number = 15<br>5☆ = 27<br>4☆ = 4<br>3☆ = 1<br>2☆ = 8<br>1☆ = 61,1.84182,total number = 746<br>5☆ = 124<br>4☆ = 21<br>3☆ = 20<br>2☆ = 29<br>1☆ = 552
2017-09-28,2.46154,total number = 13<br>5☆ = 4<br>4☆ = 0<br>3☆ = 1<br>2☆ = 1<br>1☆ = 7,2.33,total number = 13<br>5☆ = 28<br>4☆ = 3<br>3☆ = 2<br>2☆ = 8<br>1☆ = 59,1.85195,total number = 743<br>5☆ = 125<br>4☆ = 21<br>3☆ = 20<br>2☆ = 30<br>1☆ = 547
2017-09-29,1.66667,total number = 18<br>5☆ = 3<br>4☆ = 0<br>3☆ = 0<br>2☆ = 0<br>1☆ = 15,2.28302,total number = 18<br>5☆ = 29<br>4☆ = 3<br>3☆ = 2<br>2☆ = 7<br>1☆ = 65,1.84753,total number = 728<br>5☆ = 122<br>4☆ = 20<br>3☆ = 20<br>2☆ = 29<br>1☆ = 537
2017-09-30,2.07143,total number = 14<br>5☆ = 3<br>4☆ = 0<br>3☆ = 1<br>2☆ = 1<br>1☆ = 9,2.2963,total number = 14<br>5☆ = 30<br>4☆ = 2<br>3☆ = 3<br>2☆ = 8<br>1☆ = 65,1.87395,total number = 714<br>5☆ = 123<br>4☆ = 20<br>3☆ = 21<br>2☆ = 30<br>1☆ = 520
2017-10-01,1.375,total number = 8<br>5☆ = 0<br>4☆ = 0<br>3☆ = 0<br>2☆ = 3<br>1☆ = 5,2.29474,total number = 8<br>5☆ = 26<br>4☆ = 1<br>3☆ = 3<br>2☆ = 10<br>1☆ = 55,1.87338,total number = 695<br>5☆ = 119<br>4☆ = 20<br>3☆ = 19<br>2☆ = 33<br>1☆ = 504
2017-10-02,2.1,total number = 10<br>5☆ = 2<br>4☆ = 1<br>3☆ = 0<br>2☆ = 0<br>1☆ = 7,2.21978,total number = 10<br>5☆ = 23<br>4☆ = 2<br>3☆ = 3<br>2☆ = 7<br>1☆ = 56,1.87865,total number = 684<br>5☆ = 117<br>4☆ = 21<br>3☆ = 19<br>2☆ = 32<br>1☆ = 495
2017-10-03,1.5625,total number = 16<br>5☆ = 2<br>4☆ = 0<br>3☆ = 0<br>2☆ = 1<br>1☆ = 13,2.07447,total number = 16<br>5☆ = 21<br>4☆ = 1<br>3☆ = 3<br>2☆ = 8<br>1☆ = 61,1.89004,total number = 673<br>5☆ = 117<br>4☆ = 20<br>3☆ = 19<br>2☆ = 33<br>1☆ = 484
2017-10-04,2,total number = 11<br>5☆ = 2<br>4☆ = 1<br>3☆ = 0<br>2☆ = 0<br>1☆ = 8,1.88889,total number = 11<br>5☆ = 16<br>4☆ = 2<br>3☆ = 2<br>2☆ = 6<br>1☆ = 64,2.03125,total number = 576<br>5☆ = 116<br>4☆ = 20<br>3☆ = 19<br>2☆ = 32<br>1☆ = 389
2017-10-05,2.85714,total number = 7<br>5☆ = 3<br>4☆ = 0<br>3☆ = 0<br>2☆ = 1<br>1☆ = 3,1.88095,total number = 7<br>5☆ = 15<br>4☆ = 2<br>3☆ = 1<br>2☆ = 6<br>1☆ = 60,2.04197,total number = 548<br>5☆ = 111<br>4☆ = 20<br>3☆ = 18<br>2☆ = 31<br>1☆ = 368
2017-10-06,1.16667,total number = 12<br>5☆ = 0<br>4☆ = 0<br>3☆ = 1<br>2☆ = 0<br>1☆ = 11,1.82051,total number = 12<br>5☆ = 12<br>4☆ = 2<br>3☆ = 2<br>2☆ = 6<br>1☆ = 56,2.03817,total number = 524<br>5☆ = 107<br>4☆ = 19<br>3☆ = 15<br>2☆ = 29<br>1☆ = 354
2017-10-07,2.86667,total number = 15<br>5☆ = 6<br>4☆ = 1<br>3☆ = 0<br>2☆ = 1<br>1☆ = 7,1.97468,total number = 15<br>5☆ = 15<br>4☆ = 3<br>3☆ = 1<br>2☆ = 6<br>1☆ = 54,2.06641,total number = 512<br>5☆ = 107<br>4☆ = 20<br>3☆ = 14<br>2☆ = 30<br>1☆ = 341
2017-10-08,2.22222,total number = 9<br>5☆ = 2<br>4☆ = 0<br>3☆ = 1<br>2☆ = 1<br>1☆ = 5,2.0625,total number = 9<br>5☆ = 17<br>4☆ = 3<br>3☆ = 2<br>2☆ = 4<br>1☆ = 54,2.07143,total number = 490<br>5☆ = 103<br>4☆ = 18<br>3☆ = 14<br>2☆ = 31<br>1☆ = 324
2017-10-09,1.2,total number = 10<br>5☆ = 0<br>4☆ = 0<br>3☆ = 1<br>2☆ = 0<br>1☆ = 9,1.95,total number = 10<br>5☆ = 15<br>4☆ = 2<br>3☆ = 3<br>2☆ = 4<br>1☆ = 56,2.08994,total number = 467<br>5☆ = 99<br>4☆ = 18<br>3☆ = 14<br>2☆ = 31<br>1☆ = 305
2017-10-10,2.57143,total number = 14<br>5☆ = 5<br>4☆ = 0<br>3☆ = 1<br>2☆ = 0<br>1☆ = 8,2.14103,total number = 14<br>5☆ = 18<br>4☆ = 2<br>3☆ = 4<br>2☆ = 3<br>1☆ = 51,2.09361,total number = 438<br>5☆ = 95<br>4☆ = 14<br>3☆ = 14<br>2☆ = 29<br>1☆ = 286
2017-10-11,2.04762,total number = 21<br>5☆ = 4<br>4☆ = 1<br>3☆ = 1<br>2☆ = 1<br>1☆ = 14,2.13636,total number = 21<br>5☆ = 20<br>4☆ = 2<br>3☆ = 5<br>2☆ = 4<br>1☆ = 57,2.10465,total number = 430<br>5☆ = 93<br>4☆ = 15<br>3☆ = 15<br>2☆ = 28<br>1☆ = 279
2017-10-12,2.33333,total number = 21<br>5☆ = 7<br>4☆ = 0<br>3☆ = 0<br>2☆ = 0<br>1☆ = 14,2.12745,total number = 21<br>5☆ = 24<br>4☆ = 2<br>3☆ = 5<br>2☆ = 3<br>1☆ = 68,2.11316,total number = 433<br>5☆ = 97<br>4☆ = 13<br>3☆ = 14<br>2☆ = 27<br>1☆ = 282
2017-10-13,2.05882,total number = 17<br>5☆ = 4<br>4☆ = 0<br>3☆ = 1<br>2☆ = 0<br>1☆ = 12,2.2243,total number = 17<br>5☆ = 28<br>4☆ = 2<br>3☆ = 5<br>2☆ = 3<br>1☆ = 69,2.09382,total number = 437<br>5☆ = 97<br>4☆ = 12<br>3☆ = 14<br>2☆ = 26<br>1☆ = 288
2017-10-14,3.05882,total number = 17<br>5☆ = 6<br>4☆ = 3<br>3☆ = 1<br>2☆ = 0<br>1☆ = 7,2.26606,total number = 17<br>5☆ = 28<br>4☆ = 4<br>3☆ = 6<br>2☆ = 2<br>1☆ = 69,2.13103,total number = 435<br>5☆ = 99<br>4☆ = 14<br>3☆ = 15<br>2☆ = 24<br>1☆ = 283
2017-10-15,2.4375,total number = 16<br>5☆ = 4<br>4☆ = 0<br>3☆ = 2<br>2☆ = 3<br>1☆ = 7,2.2931,total number = 16<br>5☆ = 30<br>4☆ = 4<br>3☆ = 7<br>2☆ = 4<br>1☆ = 71,2.13544,total number = 443<br>5☆ = 100<br>4☆ = 14<br>3☆ = 17<br>2☆ = 27<br>1☆ = 285
2017-10-16,2.63158,total number = 19<br>5☆ = 4<br>4☆ = 3<br>3☆ = 1<br>2☆ = 4<br>1☆ = 7,2.432,total number = 19<br>5☆ = 34<br>4☆ = 7<br>3☆ = 7<br>2☆ = 8<br>1☆ = 69,2.1652,total number = 454<br>5☆ = 103<br>4☆ = 17<br>3☆ = 18<br>2☆ = 30<br>1☆ = 286
