"Temperature, x; CO2, x","Temperature, y","CO2, y"
2018-01-06 12:59:23,21.7,414
2018-01-06 12:59:29,21.7,414
2018-01-06 12:59:35,21.7,415
2018-01-06 12:59:53,21.7,418
2018-01-06 13:00:11,21.7,421
2018-01-06 13:00:35,21.7,418
2018-01-06 13:00:47,21.7,414
2018-01-06 13:01:11,21.7,414
2018-01-06 13:02:11,21.7,414
2018-01-06 13:02:17,21.7,415
2018-01-06 13:02:35,21.7,414
2018-01-06 13:02:41,21.7,415
2018-01-06 13:02:59,21.7,416
2018-01-06 13:03:59,21.7,415
2018-01-06 13:04:23,21.7,415
2018-01-06 13:04:41,21.7,416
2018-01-06 13:04:53,21.7,418
2018-01-06 13:05:11,21.7,421
2018-01-06 13:05:29,21.7,416
2018-01-06 13:05:35,21.7,413
2018-01-06 13:05:41,21.7,412
2018-01-06 13:05:47,21.7,412
2018-01-06 13:06:29,21.7,414
2018-01-06 13:06:53,21.7,415
2018-01-06 13:06:59,21.7,416
2018-01-06 13:07:11,21.7,416
2018-01-06 13:07:35,21.7,416
2018-01-06 13:07:47,21.7,416
2018-01-06 13:08:11,21.7,417
2018-01-06 13:08:23,21.7,417
2018-01-06 13:09:29,21.7,417
2018-01-06 13:09:35,21.7,417
2018-01-06 13:09:47,21.7,419
2018-01-06 13:09:59,21.7,419
2018-01-06 13:10:11,21.7,418
2018-01-06 13:10:23,21.7,416
2018-01-06 13:10:35,21.7,415
2018-01-06 13:11:17,21.7,416
2018-01-06 13:11:35,21.7,416
2018-01-06 13:12:05,21.7,417
2018-01-06 13:12:41,21.7,416
2018-01-06 13:12:47,21.7,416
2018-01-06 13:13:05,21.7,417
2018-01-06 13:13:29,21.7,417
2018-01-06 13:13:41,21.7,417
2018-01-06 13:13:53,21.7,417
2018-01-06 13:14:11,21.7,417
2018-01-06 13:14:53,21.7,420
2018-01-06 13:14:59,21.7,421
2018-01-06 13:15:11,21.7,419
2018-01-06 13:15:17,21.7,418
2018-01-06 13:15:47,21.7,416
2018-01-06 13:16:53,21.8,416
2018-01-06 13:16:59,21.8,417
2018-01-06 13:17:17,21.7,417
2018-01-06 13:17:29,21.7,417
2018-01-06 13:17:41,21.7,417
2018-01-06 13:17:59,21.7,418
2018-01-06 13:18:35,21.7,418
2018-01-06 13:18:47,21.7,417
2018-01-06 13:19:05,21.7,418
2018-01-06 13:19:35,21.7,421
2018-01-06 13:19:53,21.7,423
2018-01-06 13:20:05,21.8,420
2018-01-06 13:20:17,21.8,416
2018-01-06 13:20:47,21.7,415
2018-01-06 13:20:53,21.7,416
2018-01-06 13:21:11,21.7,417
2018-01-06 13:21:17,21.7,417
2018-01-06 13:21:59,21.7,419
2018-01-06 13:22:17,21.7,419
2018-01-06 13:22:23,21.7,419
2018-01-06 13:22:47,21.7,419
2018-01-06 13:22:53,21.7,418
2018-01-06 13:23:17,21.7,419
2018-01-06 13:23:23,21.7,419
2018-01-06 13:23:29,21.7,419
2018-01-06 13:23:35,21.7,419
2018-01-06 13:23:41,21.7,419
2018-01-06 13:23:47,21.7,419
2018-01-06 13:25:17,21.7,416
2018-01-06 13:25:59,21.8,417
2018-01-06 13:26:17,21.8,417
2018-01-06 13:27:11,21.8,418
2018-01-06 13:27:47,21.8,417
2018-01-06 13:27:53,21.8,417
2018-01-06 13:27:59,21.8,417
2018-01-06 13:28:05,21.8,417
2018-01-06 13:28:11,21.8,418
2018-01-06 13:28:17,21.8,418
2018-01-06 13:28:23,21.7,417
2018-01-06 13:28:47,21.7,417
2018-01-06 13:28:59,21.7,418
2018-01-06 13:29:05,21.7,418
2018-01-06 13:29:11,21.7,419
2018-01-06 13:29:23,21.7,420
2018-01-06 13:29:35,21.7,421
2018-01-06 13:29:53,21.7,418
2018-01-06 13:30:11,21.7,415
2018-01-06 13:30:53,21.7,418
2018-01-06 13:30:59,21.7,417
2018-01-06 13:31:23,21.7,419
2018-01-06 13:31:29,21.7,419
2018-01-06 13:31:41,21.7,419
2018-01-06 13:31:47,21.7,419
2018-01-06 13:31:53,21.7,419
2018-01-06 13:32:53,21.7,419
2018-01-06 13:33:17,21.7,419
2018-01-06 13:34:05,21.7,422
2018-01-06 13:34:17,21.7,425
2018-01-06 13:34:47,21.7,425
2018-01-06 13:34:59,21.7,421
2018-01-06 13:35:53,21.7,420
2018-01-06 13:36:17,21.7,418
2018-01-06 13:37:05,21.8,418
2018-01-06 13:37:23,21.8,419
2018-01-06 13:37:47,21.7,419
2018-01-06 13:38:23,21.8,419
2018-01-06 13:38:53,21.8,419
2018-01-06 13:39:05,21.8,420
2018-01-06 13:39:23,21.7,422
2018-01-06 13:39:35,21.8,422
2018-01-06 13:39:47,21.8,418
2018-01-06 13:39:53,21.8,419
2018-01-06 13:40:17,21.8,419
2018-01-06 13:41:05,21.8,421
2018-01-06 13:41:23,21.7,420
2018-01-06 13:42:11,21.7,420
2018-01-06 13:43:05,21.8,421
2018-01-06 13:43:11,21.8,421
2018-01-06 13:43:17,21.8,421
2018-01-06 13:43:23,21.8,421
2018-01-06 13:43:35,21.8,422
2018-01-06 13:44:05,21.8,423
2018-01-06 13:44:17,21.8,425
2018-01-06 13:44:35,21.8,422
2018-01-06 13:44:47,21.8,418
2018-01-06 13:45:11,21.8,419
2018-01-06 13:45:17,21.8,420
2018-01-06 13:45:29,21.8,422
2018-01-06 13:45:41,21.8,421
2018-01-06 13:45:53,21.8,420
2018-01-06 13:46:05,21.8,421
2018-01-06 13:46:29,21.8,420
2018-01-06 13:46:53,21.8,419
2018-01-06 13:46:59,21.8,419
2018-01-06 13:47:59,21.8,420
2018-01-06 13:48:05,21.8,421
2018-01-06 13:48:29,21.8,420
2018-01-06 13:48:41,21.8,420
2018-01-06 13:49:47,21.8,418
2018-01-06 13:50:11,21.8,419
2018-01-06 13:50:17,21.8,419
2018-01-06 13:50:47,21.8,418
2018-01-06 13:51:35,21.8,419
2018-01-06 13:51:53,21.8,419
2018-01-06 13:52:05,21.8,419
2018-01-06 13:52:11,21.8,419
2018-01-06 13:53:23,21.8,419
2018-01-06 13:53:29,21.8,419
2018-01-06 13:53:35,21.8,420
2018-01-06 13:53:53,21.8,423
2018-01-06 13:53:59,21.8,424
2018-01-06 13:54:29,21.8,424
2018-01-06 13:54:41,21.8,422
2018-01-06 13:54:47,21.8,420
2018-01-06 13:54:59,21.8,419
2018-01-06 13:55:05,21.8,419
2018-01-06 13:55:11,21.8,419
2018-01-06 13:55:59,21.7,420
2018-01-06 13:56:17,21.7,421
2018-01-06 13:56:59,21.8,421
2018-01-06 13:57:47,21.8,424
2018-01-06 13:57:59,21.8,424
2018-01-06 13:58:05,21.8,424
2018-01-06 13:58:17,21.7,424
2018-01-06 13:58:47,21.7,424
2018-01-06 13:58:53,21.8,424
2018-01-06 13:59:05,21.8,424
2018-01-06 13:59:11,21.7,424
2018-01-06 13:59:29,21.7,423
2018-01-06 13:59:41,21.7,421
2018-01-06 13:59:59,21.7,421
2018-01-06 14:00:17,21.7,422
2018-01-06 14:00:29,21.7,422
2018-01-06 14:00:41,21.8,422
2018-01-06 14:00:47,21.7,422
2018-01-06 14:00:53,21.8,422
2018-01-06 14:01:05,21.7,422
2018-01-06 14:01:23,21.7,422
2018-01-06 14:01:35,21.7,422
2018-01-06 14:01:47,21.8,423
2018-01-06 14:01:53,21.8,422
2018-01-06 14:01:59,21.8,422
2018-01-06 14:02:41,21.8,422
2018-01-06 14:03:05,21.8,421
2018-01-06 14:03:23,21.8,421
2018-01-06 14:03:41,21.8,422
2018-01-06 14:04:05,21.8,424
2018-01-06 14:04:23,21.8,421
2018-01-06 14:04:29,21.8,421
2018-01-06 14:04:41,21.8,420
2018-01-06 14:04:47,21.8,420
2018-01-06 14:04:59,21.8,421
2018-01-06 14:05:05,21.8,421
2018-01-06 14:05:17,21.8,421
2018-01-06 14:06:05,21.8,420
2018-01-06 14:06:11,21.8,420
2018-01-06 14:06:41,21.8,420
2018-01-06 14:06:53,21.8,419
2018-01-06 14:07:59,21.8,420
2018-01-06 14:08:05,21.8,420
2018-01-06 14:08:11,21.8,420
2018-01-06 14:08:53,21.8,422
2018-01-06 14:09:29,21.8,421
2018-01-06 14:09:35,21.8,421
2018-01-06 14:09:47,21.8,421
2018-01-06 14:10:05,21.8,421
2018-01-06 14:10:29,21.8,421
2018-01-06 14:10:35,21.8,421
2018-01-06 14:10:59,21.7,422
2018-01-06 14:11:11,21.8,422
2018-01-06 14:11:23,21.8,423
2018-01-06 14:11:35,21.8,423
2018-01-06 14:12:06,21.8,424
2018-01-06 14:13:00,21.8,424
2018-01-06 14:13:12,21.8,424
2018-01-06 14:13:48,21.8,426
2018-01-06 14:14:06,21.8,424
2018-01-06 14:14:12,21.8,423
2018-01-06 14:14:18,21.8,422
2018-01-06 14:14:24,21.8,420
2018-01-06 14:14:30,21.8,419
2018-01-06 14:14:36,21.8,419
2018-01-06 14:14:48,21.8,420
2018-01-06 14:15:06,21.8,423
2018-01-06 14:15:48,21.8,422
2018-01-06 14:16:00,21.8,422
2018-01-06 14:16:12,21.8,423
2018-01-06 14:16:24,21.8,423
2018-01-06 14:16:30,21.8,424
2018-01-06 14:16:36,21.8,424
2018-01-06 14:16:42,21.8,424
2018-01-06 14:17:00,21.8,424
2018-01-06 14:17:06,21.8,424
2018-01-06 14:17:18,21.8,424
2018-01-06 14:17:31,21.8,424
2018-01-06 14:17:37,21.8,424
2018-01-06 14:17:43,21.8,424
2018-01-06 14:17:55,21.8,424
2018-01-06 14:18:19,21.8,424
2018-01-06 14:18:55,21.8,424
2018-01-06 14:19:13,21.8,421
2018-01-06 14:19:25,21.8,421
2018-01-06 14:20:01,21.8,421
2018-01-06 14:20:49,21.8,421
2018-01-06 14:21:25,21.8,422
2018-01-06 14:21:31,21.8,422
2018-01-06 14:21:49,21.8,422
2018-01-06 14:22:01,21.8,422
2018-01-06 14:22:13,21.8,421
2018-01-06 14:22:31,21.8,422
2018-01-06 14:22:37,21.8,422
2018-01-06 14:23:07,21.8,422
2018-01-06 14:23:19,21.8,422
2018-01-06 14:23:37,21.8,423
2018-01-06 14:23:49,21.8,421
2018-01-06 14:24:01,21.8,417
2018-01-06 14:24:43,21.8,418
2018-01-06 14:25:49,21.8,420
2018-01-06 14:26:19,21.8,420
2018-01-06 14:26:55,21.8,421
2018-01-06 14:27:01,21.8,422
2018-01-06 14:27:13,21.8,422
2018-01-06 14:27:43,21.8,423
2018-01-06 14:28:01,21.8,423
2018-01-06 14:28:49,21.8,424
2018-01-06 14:29:01,21.8,422
2018-01-06 14:29:31,21.8,421
2018-01-06 14:29:37,21.8,421
2018-01-06 14:29:43,21.8,422
2018-01-06 14:29:55,21.8,421
2018-01-06 14:30:01,21.8,421
2018-01-06 14:30:19,21.8,422
2018-01-06 14:30:37,21.8,422
2018-01-06 14:30:49,21.8,422
2018-01-06 14:31:07,21.8,420
2018-01-06 14:31:55,21.8,417
2018-01-06 14:32:07,21.8,418
2018-01-06 14:32:55,21.9,420
2018-01-06 14:33:07,21.8,424
2018-01-06 14:33:19,21.8,427
2018-01-06 14:33:31,21.8,427
2018-01-06 14:33:37,21.8,425
2018-01-06 14:33:43,21.8,422
2018-01-06 14:33:55,21.8,419
2018-01-06 14:34:01,21.8,418
2018-01-06 14:34:13,21.8,418
2018-01-06 14:34:19,21.8,419
2018-01-06 14:34:43,21.8,422
2018-01-06 14:35:37,21.8,421
2018-01-06 14:35:43,21.8,421
2018-01-06 14:35:55,21.8,422
2018-01-06 14:36:07,21.8,422
2018-01-06 14:36:25,21.8,423
2018-01-06 14:36:49,21.8,422
2018-01-06 14:37:01,21.8,422
2018-01-06 14:37:07,21.8,422
2018-01-06 14:38:01,21.8,425
2018-01-06 14:38:13,21.8,425
2018-01-06 14:38:19,21.8,426
2018-01-06 14:38:25,21.8,426
2018-01-06 14:38:37,21.8,422
2018-01-06 14:38:43,21.8,422
2018-01-06 14:38:49,21.8,419
2018-01-06 14:39:19,21.8,419
2018-01-06 14:39:55,21.8,421
2018-01-06 14:40:07,21.8,422
2018-01-06 14:40:19,21.8,422
2018-01-06 14:41:01,21.8,424
2018-01-06 14:41:37,21.8,424
2018-01-06 14:42:13,21.8,425
2018-01-06 14:42:55,21.8,428
2018-01-06 14:43:13,21.8,428
2018-01-06 14:43:31,21.8,425
2018-01-06 14:43:37,21.8,425
2018-01-06 14:43:49,21.8,424
2018-01-06 14:43:55,21.8,424
2018-01-06 14:44:07,21.8,424
2018-01-06 14:44:55,21.8,422
2018-01-06 14:45:07,21.8,423
2018-01-06 14:45:13,21.8,423
2018-01-06 14:45:19,21.8,423
2018-01-06 14:45:49,21.8,424
2018-01-06 14:46:01,21.8,424
2018-01-06 14:46:07,21.8,424
2018-01-06 14:46:25,21.8,423
2018-01-06 14:46:37,21.8,423
2018-01-06 14:46:43,21.8,423
2018-01-06 14:46:55,21.8,422
2018-01-06 14:47:55,21.8,425
2018-01-06 14:48:25,21.8,421
2018-01-06 14:48:31,21.8,419
2018-01-06 14:48:37,21.8,418
2018-01-06 14:48:43,21.8,418
2018-01-06 14:48:49,21.8,418
2018-01-06 14:49:01,21.8,419
2018-01-06 14:49:07,21.8,420
2018-01-06 14:49:25,21.8,420
2018-01-06 14:49:43,21.8,421
2018-01-06 14:49:55,21.8,420
2018-01-06 14:50:37,21.8,423
2018-01-06 14:51:19,21.8,422
2018-01-06 14:51:43,21.8,423
2018-01-06 14:51:49,21.8,423
2018-01-06 14:51:55,21.8,423
2018-01-06 14:52:13,21.8,423
2018-01-06 14:52:19,21.8,423
2018-01-06 14:52:49,21.8,426
2018-01-06 14:53:19,21.8,423
2018-01-06 14:53:37,21.8,420
2018-01-06 14:54:07,21.8,422
2018-01-06 14:54:37,21.8,422
2018-01-06 14:54:43,21.8,422
2018-01-06 14:54:49,21.8,420
2018-01-06 14:55:25,21.8,423
2018-01-06 14:56:25,21.8,423
2018-01-06 14:57:01,21.8,422
2018-01-06 14:57:07,21.8,422
2018-01-06 14:57:19,21.8,421
2018-01-06 14:57:31,21.8,424
2018-01-06 14:57:49,21.8,425
2018-01-06 14:58:07,21.8,424
2018-01-06 14:58:25,21.8,421
2018-01-06 14:59:13,21.8,422
2018-01-06 14:59:25,21.8,422
2018-01-06 14:59:43,21.8,423
2018-01-06 15:00:01,21.8,423
2018-01-06 15:00:13,21.8,423
2018-01-06 15:00:19,21.8,422
2018-01-06 15:00:25,21.8,423
2018-01-06 15:00:31,21.8,422
2018-01-06 15:00:43,21.8,423
2018-01-06 15:01:13,21.8,423
2018-01-06 15:01:19,21.8,423
2018-01-06 15:01:25,21.8,423
2018-01-06 15:01:37,21.8,423
2018-01-06 15:01:43,21.8,423
2018-01-06 15:01:49,21.8,423
2018-01-06 15:01:55,21.8,423
2018-01-06 15:02:07,21.8,424
2018-01-06 15:02:13,21.8,424
2018-01-06 15:02:31,21.8,424
2018-01-06 15:02:43,21.8,426
2018-01-06 15:03:19,21.8,423
2018-01-06 15:03:49,21.8,424
2018-01-06 15:04:01,21.8,423
2018-01-06 15:07:07,21.8,424
2018-01-06 15:07:13,21.9,425
2018-01-06 15:07:19,21.8,425
2018-01-06 15:07:31,21.8,428
2018-01-06 15:07:55,21.8,428
2018-01-06 15:08:07,21.8,425
2018-01-06 15:08:13,21.8,424
2018-01-06 15:08:31,21.8,422
2018-01-06 15:10:43,21.8,425
2018-01-06 15:11:07,21.9,422
2018-01-06 15:12:19,21.9,425
2018-01-06 15:13:01,21.9,422
2018-01-06 15:13:13,21.8,420
2018-01-06 15:13:19,21.8,420
2018-01-06 15:13:25,21.8,420
2018-01-06 15:13:31,21.8,421
2018-01-06 15:13:55,21.8,422
2018-01-06 15:14:07,21.8,423
2018-01-06 15:14:13,21.8,424
2018-01-06 15:14:25,21.8,424
2018-01-06 15:14:55,21.8,424
2018-01-06 15:15:07,21.8,422
2018-01-06 15:15:25,21.8,422
2018-01-06 15:15:43,21.8,422
2018-01-06 15:16:07,21.8,425
2018-01-06 15:16:19,21.8,424
2018-01-06 15:16:31,21.8,424
2018-01-06 15:16:49,21.8,425
2018-01-06 15:17:01,21.8,427
2018-01-06 15:17:07,21.8,427
2018-01-06 15:17:19,21.8,428
2018-01-06 15:17:31,21.8,429
2018-01-06 15:17:37,21.8,429
2018-01-06 15:17:55,21.8,426
2018-01-06 15:18:01,21.8,423
2018-01-06 15:18:19,21.8,422
2018-01-06 15:18:43,21.8,423
2018-01-06 15:19:19,21.8,424
2018-01-06 15:19:49,21.8,425
2018-01-06 15:19:55,21.8,425
2018-01-06 15:20:13,21.8,426
2018-01-06 15:20:31,21.8,428
2018-01-06 15:20:55,21.8,427
2018-01-06 15:21:01,21.8,427
2018-01-06 15:21:13,21.8,427
2018-01-06 15:21:55,21.8,429
2018-01-06 15:22:13,21.8,431
2018-01-06 15:22:31,21.8,430
2018-01-06 15:22:43,21.8,425
2018-01-06 15:23:07,21.8,423
2018-01-06 15:23:37,21.8,424
2018-01-06 15:23:43,21.8,425
2018-01-06 15:24:07,21.8,425
2018-01-06 15:24:19,21.8,425
2018-01-06 15:24:31,21.8,425
2018-01-06 15:24:43,21.8,425
2018-01-06 15:25:01,21.8,425
2018-01-06 15:25:31,21.8,425
2018-01-06 15:26:31,21.8,426
2018-01-06 15:27:13,21.8,426
2018-01-06 15:27:37,21.8,425
2018-01-06 15:27:49,21.8,422
2018-01-06 15:27:55,21.8,422
2018-01-06 15:28:01,21.8,423
2018-01-06 15:28:13,21.8,424
2018-01-06 15:28:25,21.8,424
2018-01-06 15:28:31,21.8,424
2018-01-06 15:28:37,21.8,424
2018-01-06 15:28:49,21.8,426
2018-01-06 15:29:01,21.8,427
2018-01-06 15:29:07,21.8,427
2018-01-06 15:29:37,21.8,427
2018-01-06 15:30:19,21.8,427
2018-01-06 15:30:25,21.8,427
2018-01-06 15:30:49,21.8,426
2018-01-06 15:31:01,21.8,426
2018-01-06 15:31:19,21.8,427
2018-01-06 15:31:31,21.8,427
2018-01-06 15:32:13,21.8,429
2018-01-06 15:32:19,21.8,429
2018-01-06 15:32:31,21.8,428
2018-01-06 15:32:49,21.8,426
2018-01-06 15:33:01,21.8,427
2018-01-06 15:33:19,21.8,426
2018-01-06 15:33:25,21.8,426
2018-01-06 15:33:31,21.8,426
2018-01-06 15:33:43,21.8,426
2018-01-06 15:33:49,21.8,427
2018-01-06 15:34:01,21.8,426
2018-01-06 15:34:13,21.8,426
2018-01-06 15:34:31,21.8,427
2018-01-06 15:35:55,21.8,427
2018-01-06 15:36:37,21.8,427
2018-01-06 15:36:43,21.8,428
2018-01-06 15:36:49,21.8,429
2018-01-06 15:36:55,21.8,432
2018-01-06 15:37:01,21.8,432
2018-01-06 15:37:07,21.8,432
2018-01-06 15:37:13,21.8,430
2018-01-06 15:37:25,21.8,427
2018-01-06 15:37:49,21.8,426
2018-01-06 15:38:07,21.8,426
2018-01-06 15:38:19,21.8,426
2018-01-06 15:39:01,21.8,426
2018-01-06 15:39:25,21.8,426
2018-01-06 15:40:19,21.8,427
2018-01-06 15:40:37,21.8,427
2018-01-06 15:40:43,21.8,427
2018-01-06 15:40:55,21.8,426
2018-01-06 15:41:07,21.8,426
2018-01-06 15:41:19,21.8,426
2018-01-06 15:41:25,21.8,426
2018-01-06 15:41:49,21.8,427
2018-01-06 15:42:19,21.8,425
2018-01-06 15:42:37,21.8,424
2018-01-06 15:42:49,21.8,425
2018-01-06 15:43:01,21.8,426
2018-01-06 15:43:07,21.8,428
2018-01-06 15:43:13,21.8,427
2018-01-06 15:43:37,21.8,427
2018-01-06 15:44:13,21.8,426
2018-01-06 15:44:31,21.8,427
2018-01-06 15:44:37,21.8,426
2018-01-06 15:44:43,21.8,426
2018-01-06 15:44:55,21.8,425
2018-01-06 15:45:13,21.8,424
2018-01-06 15:45:37,21.8,424
2018-01-06 15:46:01,21.8,425
2018-01-06 15:46:07,21.8,425
2018-01-06 15:46:13,21.8,426
2018-01-06 15:46:19,21.8,426
2018-01-06 15:46:31,21.8,430
2018-01-06 15:46:37,21.8,431
2018-01-06 15:46:43,21.8,432
2018-01-06 15:46:55,21.8,432
2018-01-06 15:47:07,21.8,431
2018-01-06 15:47:13,21.8,429
2018-01-06 15:47:19,21.8,426
2018-01-06 15:47:25,21.8,425
2018-01-06 15:47:37,21.8,423
2018-01-06 15:47:49,21.8,424
2018-01-06 15:47:55,21.8,425
2018-01-06 15:48:13,21.8,425
2018-01-06 15:48:19,21.8,425
2018-01-06 15:48:25,21.8,425
2018-01-06 15:48:37,21.8,425
2018-01-06 15:48:49,21.8,425
2018-01-06 15:49:07,21.8,425
2018-01-06 15:49:31,21.8,426
2018-01-06 15:49:37,21.8,425
2018-01-06 15:49:43,21.8,425
2018-01-06 15:49:55,21.8,426
2018-01-06 15:50:01,21.8,426
2018-01-06 15:50:07,21.8,427
2018-01-06 15:50:19,21.8,427
2018-01-06 15:51:07,21.8,427
2018-01-06 15:51:43,21.8,429
2018-01-06 15:51:49,21.8,429
2018-01-06 15:52:01,21.8,427
2018-01-06 15:52:19,21.8,425
2018-01-06 15:52:31,21.8,424
2018-01-06 15:52:49,21.8,425
2018-01-06 15:53:13,21.8,428
2018-01-06 15:53:37,21.8,428
2018-01-06 15:53:55,21.8,427
2018-01-06 15:54:19,21.8,427
2018-01-06 15:54:49,21.8,426
2018-01-06 15:55:01,21.8,426
2018-01-06 15:55:43,21.8,425
2018-01-06 15:55:49,21.8,425
2018-01-06 15:56:01,21.8,425
2018-01-06 15:56:13,21.8,425
2018-01-06 15:56:31,21.8,427
2018-01-06 15:56:49,21.8,427
2018-01-06 15:57:07,21.8,425
2018-01-06 15:57:19,21.8,423
2018-01-06 15:58:01,21.8,424
2018-01-06 15:58:37,21.8,425
2018-01-06 15:58:43,21.8,425
2018-01-06 15:58:49,21.8,426
2018-01-06 15:59:07,21.8,427
2018-01-06 15:59:13,21.8,428
2018-01-06 15:59:19,21.8,428
2018-01-06 15:59:25,21.8,428
2018-01-06 15:59:37,21.8,428
2018-01-06 16:00:01,21.8,427
2018-01-06 16:01:13,21.8,430
2018-01-06 16:01:25,21.9,431
2018-01-06 16:01:43,21.9,427
2018-01-06 16:02:07,21.9,424
2018-01-06 16:03:01,21.9,424
2018-01-06 16:04:07,21.9,425
2018-01-06 16:04:49,21.9,426
2018-01-06 16:05:25,21.9,426
2018-01-06 16:06:25,21.9,429
2018-01-06 16:06:49,21.9,426
2018-01-06 16:07:01,21.9,423
2018-01-06 16:10:13,21.9,422
2018-01-06 16:10:37,21.9,422
2018-01-06 16:11:19,21.9,425
2018-01-06 16:11:49,21.9,422
2018-01-06 16:12:25,21.9,423
2018-01-06 16:12:37,21.9,423
2018-01-06 16:14:25,21.9,425
2018-01-06 16:14:49,21.9,426
2018-01-06 16:15:07,22.0,426
2018-01-06 16:15:19,21.9,426
2018-01-06 16:15:55,21.9,428
2018-01-06 16:16:31,22.0,424
2018-01-06 16:19:19,21.9,425
2018-01-06 16:20:01,21.9,425
2018-01-06 16:20:07,21.9,425
2018-01-06 16:20:13,21.9,425
2018-01-06 16:20:19,21.9,425
2018-01-06 16:20:25,21.9,425
2018-01-06 16:20:31,21.9,425
2018-01-06 16:20:43,21.9,427
2018-01-06 16:20:49,21.9,427
2018-01-06 16:21:01,21.9,430
2018-01-06 16:21:25,21.8,428
2018-01-06 16:21:37,21.8,426
2018-01-06 16:21:43,21.8,425
2018-01-06 16:21:49,21.8,425
2018-01-06 16:22:01,21.8,425
2018-01-06 16:22:25,21.8,426
2018-01-06 16:22:31,21.8,426
2018-01-06 16:22:37,21.8,426
2018-01-06 16:23:07,21.9,427
2018-01-06 16:23:19,21.9,427
2018-01-06 16:23:25,21.9,427
2018-01-06 16:23:49,21.8,427
2018-01-06 16:24:07,21.9,427
2018-01-06 16:24:19,21.8,427
2018-01-06 16:24:25,21.8,427
2018-01-06 16:24:37,21.8,428
2018-01-06 16:24:55,21.8,428
2018-01-06 16:25:25,21.8,428
2018-01-06 16:25:37,21.9,428
2018-01-06 16:25:55,21.9,430
2018-01-06 16:26:07,21.8,431
2018-01-06 16:26:19,21.9,428
2018-01-06 16:26:31,21.8,427
2018-01-06 16:26:43,21.8,426
2018-01-06 16:27:25,21.8,428
2018-01-06 16:28:43,21.9,428
2018-01-06 16:28:49,21.9,428
2018-01-06 16:30:25,21.9,426
2018-01-06 16:30:31,21.9,427
2018-01-06 16:30:37,21.9,427
2018-01-06 16:30:43,21.9,427
2018-01-06 16:30:55,21.9,429
2018-01-06 16:31:01,21.9,429
2018-01-06 16:31:13,21.9,425
2018-01-06 16:31:31,21.9,425
2018-01-06 16:31:43,21.9,425
2018-01-06 16:31:49,21.8,425
2018-01-06 16:32:01,21.9,425
2018-01-06 16:32:25,21.9,425
2018-01-06 16:32:31,21.9,425
2018-01-06 16:32:37,21.9,426
2018-01-06 16:32:43,21.9,425
2018-01-06 16:32:55,21.9,425
2018-01-06 16:33:13,21.9,427
2018-01-06 16:33:25,21.9,427
2018-01-06 16:33:37,21.9,427
2018-01-06 16:35:19,21.9,426
2018-01-06 16:35:25,21.9,427
2018-01-06 16:35:37,21.9,428
2018-01-06 16:35:49,21.9,428
2018-01-06 16:35:55,21.9,428
2018-01-06 16:36:01,21.9,427
2018-01-06 16:36:07,21.9,426
2018-01-06 16:36:31,21.9,424
2018-01-06 16:36:55,21.9,424
2018-01-06 16:37:01,21.9,425
2018-01-06 16:37:07,21.9,425
2018-01-06 16:37:19,21.9,425
2018-01-06 16:37:25,21.9,425
2018-01-06 16:38:49,21.9,425
2018-01-06 16:38:55,21.9,425
2018-01-06 16:39:13,21.9,426
2018-01-06 16:39:19,21.9,426
2018-01-06 16:39:25,21.9,427
2018-01-06 16:40:19,21.9,428
2018-01-06 16:40:55,22.0,428
2018-01-06 16:41:07,22.0,425
2018-01-06 16:41:49,21.9,426
2018-01-06 16:43:19,21.9,427
2018-01-06 16:44:25,21.9,426
2018-01-06 16:44:37,21.9,426
2018-01-06 16:44:55,21.9,425
2018-01-06 16:45:01,21.9,425
2018-01-06 16:45:19,21.9,429
2018-01-06 16:45:31,21.9,430
2018-01-06 16:45:43,21.9,430
2018-01-06 16:45:55,21.9,426
2018-01-06 16:46:07,21.9,422
2018-01-06 16:46:37,21.9,423
2018-01-06 16:46:49,21.9,424
2018-01-06 16:47:07,21.9,425
2018-01-06 16:47:19,21.9,425
2018-01-06 16:47:49,21.9,428
2018-01-06 16:48:07,21.9,428
2018-01-06 16:48:13,21.9,428
2018-01-06 16:48:43,21.9,426
2018-01-06 16:49:31,21.9,429
2018-01-06 16:50:31,22.0,430
2018-01-06 16:50:43,21.9,428
2018-01-06 16:50:49,21.9,424
2018-01-06 16:51:01,21.9,421
2018-01-06 16:51:19,21.9,421
2018-01-06 16:51:43,21.9,424
2018-01-06 16:52:19,21.9,424
2018-01-06 16:52:55,22.0,426
2018-01-06 16:53:13,21.9,426
2018-01-06 16:54:25,21.9,426
2018-01-06 16:54:37,21.9,427
2018-01-06 16:54:43,21.9,427
2018-01-06 16:54:55,21.9,428
2018-01-06 16:55:01,21.9,429
2018-01-06 16:55:07,21.9,430
2018-01-06 16:55:19,21.9,431
2018-01-06 16:55:25,21.9,432
2018-01-06 16:55:43,21.9,429
2018-01-06 16:55:49,21.9,426
2018-01-06 16:56:01,21.9,423
2018-01-06 16:56:19,21.9,423
2018-01-06 16:56:37,21.9,425
2018-01-06 16:56:49,21.9,426
2018-01-06 16:57:07,21.9,427
2018-01-06 16:57:37,21.9,427
2018-01-06 16:57:43,21.9,427
2018-01-06 16:58:19,21.9,428
2018-01-06 16:58:37,21.9,428
2018-01-06 16:59:01,21.9,428
2018-01-06 16:59:55,21.9,429
2018-01-06 17:00:07,21.9,430
2018-01-06 17:00:13,21.9,430
