"BITSTAMP, x; COINBASE, x; ITBIT, x; KRAKEN, x; avg_btc_price_usd, x","BITSTAMP, y","COINBASE, y","ITBIT, y","KRAKEN, y","avg_btc_price_usd, y"
2015-10-02,237.519819204,238.357602193,237.95529865,238.718047721,238.137691942
2015-10-03,238.301051979,239.371579597,238.843863939,236.907671871,238.3560418465
2015-10-04,238.918670631,239.753791477,239.059994197,238.008352643,238.935202237
2015-10-05,238.237646512,239.413565535,238.666728867,239.267071688,238.8962531505
2015-10-06,243.038228243,244.664984966,243.770954713,242.439888177,243.4785140247
2015-10-07,245.018695755,245.677044167,245.11542748,241.881681349,244.4232121878
2015-10-08,243.687196238,244.242207511,243.950298417,242.272939551,243.5381604293
2015-10-09,243.498740323,244.007883941,244.11801375,243.03617165,243.665202416
2015-10-10,244.86835734,245.293218949,244.809679404,245.314725717,245.0714953525
2015-10-11,247.186438472,247.449048373,247.153077507,245.809359722,246.8994810185
2015-10-12,246.794095574,247.501576465,246.986592753,246.281416673,246.8909203662
2015-10-13,246.335907304,248.984894528,249.003156667,247.140361192,247.8660799228
2015-10-14,250.661383777,252.636860563,251.859038649,248.840312686,250.9993989187
2015-10-15,254.784399547,255.263028967,254.984403204,254.403271294,254.858775753
2015-10-16,261.00854466,261.10114141,260.939770689,260.020402535,260.7674648235
2015-10-17,268.549489505,269.628378637,269.153043414,266.55464345,268.4713887515
2015-10-18,264.41248604,267.2308131,267.915339192,260.869441239,265.1070198927
2015-10-19,262.303457795,265.259777512,264.385289973,264.022183221,263.9926771252
2015-10-20,266.547283042,269.76516415,267.976225872,267.76420803,268.0132202735
2015-10-21,268.653822557,269.411732282,268.138761103,267.740283961,268.4861499757
2015-10-22,273.820129935,274.205109781,274.136457412,270.512837158,273.1686335715
2015-10-23,277.422119786,277.800388366,277.454207979,276.740424851,277.3542852455
2015-10-24,280.153114367,281.287749758,280.466139972,280.630123025,280.6342817805
2015-10-25,289.302682901,290.15572205,289.237278959,288.418363497,289.2785118518
2015-10-26,283.784861764,285.260309848,284.593204695,284.624710368,284.5657716688
2015-10-27,293.044746358,293.756606961,292.629277807,293.033962102,293.116148307
2015-10-28,301.830231459,301.927956947,301.822720634,297.943529856,300.881109724
2015-10-29,310.643476451,311.799907537,310.726337133,309.000209613,310.5424826835
2015-10-30,324.416215473,326.525733665,326.20793771,321.75837452,324.727065342
2015-10-31,318.122286735,318.985211538,318.73471416,317.892802904,318.4337538343
2015-11-01,316.54444847,321.403231331,319.628878669,316.671985277,318.5621359367
2015-11-02,347.886499619,347.964984487,347.929032706,333.742208264,344.380681269
2015-11-03,389.224260079,391.112473305,387.483916287,375.013238427,385.7084720245
2015-11-04,445.450329692,441.691645935,446.94568144,428.461186242,440.6372108272
2015-11-05,401.920386919,402.638915806,406.104881478,392.911758717,400.89398573
2015-11-06,373.374369513,372.226291001,372.800096011,370.049829715,372.11264656
2015-11-07,383.467662835,383.63153483,382.444390674,378.876741366,382.1050824263
2015-11-08,381.117752668,380.196582716,381.386750162,372.085365749,378.6966128238
2015-11-09,376.537131494,374.808136812,379.183175973,367.296987958,374.4563580593
2015-11-10,356.955120903,353.27857405,353.336558528,345.715964935,352.321554604
2015-11-11,313.30826964,314.304294916,313.458903096,312.958629216,313.507524217
2015-11-12,326.593457057,328.898231992,326.589506759,321.951552319,326.0081870318
2015-11-13,334.058716076,334.921068615,333.571799395,332.40580025,333.739346084
2015-11-14,335.439074437,334.424191144,333.870827935,330.974356835,333.6771125878
2015-11-15,323.847436364,326.82175082,324.10155876,321.857494866,324.1570602025
2015-11-16,324.598059809,325.648397096,323.736300694,324.98174215,324.7411249372
2015-11-17,336.404495189,336.13463304,335.62250199,332.25770493,335.1048337873
2015-11-18,334.503247229,334.511444007,334.080294711,330.147433739,333.3106049215
2015-11-19,331.994653512,330.188822981,329.746102605,329.716226184,330.4114513205
2015-11-20,318.912846624,319.7518574,318.753074995,318.370962604,318.9471854058
2015-11-21,324.916171135,323.713610792,324.484201422,322.427585699,323.885392262
2015-11-22,323.074847304,324.045586579,324.357749558,324.197174069,323.9188393775
2015-11-23,323.401334535,323.822890051,323.729781197,321.775396893,323.182350669
2015-11-24,320.82165306,321.262332509,320.787879017,323.158463781,321.5075820918
2015-11-25,323.560307,323.973818285,323.387551559,324.373416751,323.8237733988
2015-11-26,349.414866549,346.95081352,346.809406973,347.180109545,347.5887991468
2015-11-27,358.044443229,357.056493995,357.170178956,359.092629491,357.8409364178
2015-11-28,354.656161812,355.182598185,355.098971196,353.500085668,354.6094542153
2015-11-29,365.101162376,363.775641142,364.111216691,360.376308222,363.3410821077
2015-11-30,376.237330286,376.004190162,375.842847414,376.567728677,376.1630241348
2015-12-01,364.531747264,365.556117589,364.368182669,364.585453438,364.76037524
2015-12-02,355.660512257,355.882026358,355.378824401,355.739952303,355.6653288298
2015-12-03,362.890079776,363.390713018,362.557902381,363.537400498,363.0940239183
2015-12-04,360.078716397,361.257415698,360.649439343,362.068335826,361.013476816
2015-12-05,377.661318295,376.392303464,376.540965151,375.59213969,376.54668165
2015-12-06,392.013731023,392.40133789,392.58145841,394.66192708,392.9146136007
2015-12-07,392.543124312,392.717382777,393.169360418,391.3702176,392.4500212767
2015-12-08,398.710061807,398.547192637,399.528518006,394.950573348,397.9340864495
2015-12-09,414.753794743,414.501726663,417.491278205,412.86273343,414.9023832603
2015-12-10,415.258402175,415.855219006,415.938061804,414.66344906,415.4287830113
2015-12-11,438.162704076,437.408774829,438.587250937,429.055539721,435.8035673908
2015-12-12,432.495693591,436.297230688,430.428564545,430.534863035,432.4390879648
2015-12-13,435.071985791,435.714971057,434.878713707,430.859002606,434.1311682903
2015-12-14,441.377270912,443.823331999,441.483121778,437.593729203,441.069363473
2015-12-15,455.20699628,456.855936146,456.799603914,453.007564623,455.4675252407
2015-12-16,454.610502085,455.153470171,455.501614315,451.121567835,454.0967886015
2015-12-17,454.717031026,452.972810264,455.096215232,452.427788928,453.8034613625
2015-12-18,459.762241722,460.296741286,458.343498529,465.30220459,460.9261715318
2015-12-19,461.494357713,460.82591591,461.179368739,458.388371751,460.4720035283
2015-12-20,446.881661013,445.495936466,445.768556969,447.440798273,446.3967381802
2015-12-21,436.194626181,434.950620468,438.290460903,439.829721981,437.3163573832
2015-12-22,437.416357572,436.696489646,437.279492333,439.394503038,437.6967106473
2015-12-23,440.146049457,438.801532052,441.061387765,442.805069365,440.7035096598
2015-12-24,453.5917129,454.599828835,454.566871725,451.972577658,453.6827477795
2015-12-25,453.552898039,455.423511666,454.331076998,455.616457702,454.7309861012
2015-12-26,426.913652834,428.869688932,426.441464975,421.410501573,425.9088270785
2015-12-27,419.235751829,421.266352153,420.414997528,422.543169909,420.8650678548
2015-12-28,423.791428414,424.468828269,423.924705875,425.829154852,424.5035293525
2015-12-29,426.534057346,426.82316006,425.849584701,429.707510554,427.2285781652
2015-12-30,429.649630308,429.30948957,428.535770721,428.121848813,428.904184853
2015-12-31,427.035136725,427.65198443,426.767294857,423.342393109,426.1992022803
2016-01-01,433.086002609,433.358100661,431.854188501,433.197419197,432.873927742
2016-01-02,433.29269672,435.286346326,433.211855797,432.989873224,433.6951930167
2016-01-03,428.595713356,430.697845003,429.31638298,427.434460328,429.0111004167
2016-01-04,432.834487104,433.938214489,432.178486524,430.631978814,432.3957917327
2016-01-05,432.053591999,433.300198973,432.729036952,430.513600696,432.149107155
2016-01-06,430.138415285,431.829006019,430.287748965,428.381249337,430.1591049015
2016-01-07,447.705437857,450.860142737,446.215815641,446.620606159,447.8505005985
2016-01-08,453.746022792,456.297446468,455.519938854,454.347884578,454.977823173
2016-01-09,449.706449379,452.112264704,450.358646114,454.445267439,451.655656909
2016-01-10,444.613427495,446.888542982,444.230267983,447.733606251,445.8664611778
2016-01-11,445.397623589,449.175560422,446.491196205,449.573412254,447.6594481175
2016-01-12,442.635774879,445.906991301,444.171883014,448.74133718,445.3639965935
2016-01-13,429.865880286,431.182927665,429.705327897,434.424323476,431.294614831
2016-01-14,430.595247733,431.932933068,431.179699142,432.608324845,431.579051197
2016-01-15,395.327839773,396.047745154,397.139539615,397.019737001,396.3837153858
2016-01-16,372.273967232,371.902981153,369.646494155,375.253690586,372.2692832815
2016-01-17,382.814307306,384.891976134,383.395818125,388.136221233,384.8095806995
2016-01-18,382.049880319,380.19132634,382.612067807,386.205222397,382.7646242158
2016-01-19,381.875750538,379.181472397,383.059395566,384.53745227,382.1635176928
2016-01-20,400.098150842,398.347144454,402.148102329,402.508821905,400.7755548825
2016-01-21,412.828309108,412.743386864,412.505931726,415.302976917,413.3451511538
2016-01-22,389.807055032,392.281629873,389.510420384,394.484037468,391.5207856892
2016-01-23,388.048747287,390.415930181,387.328244343,389.08283605,388.7189394653
2016-01-24,399.438069618,400.545290599,399.340155083,395.583534408,398.726762427
2016-01-25,394.123920802,394.071226469,395.813026104,395.971571153,394.994936132
2016-01-26,392.462031238,392.911756379,393.070622329,396.440152343,393.7211405723
2016-01-27,394.335428888,394.299920157,394.663989171,0.0,295.824834554
2016-01-28,382.112567853,384.168261978,383.986475202,0.0,287.5668262582
2016-01-29,375.405357041,375.802754847,375.12357354,0.0,281.582921357
2016-01-30,377.09516757,378.89811961,378.402362623,0.0,283.5989124507
2016-01-31,374.388892622,377.152529317,374.537208567,0.0,281.5196576265
2016-02-01,372.603444558,372.078343667,372.573697837,0.0,279.3138715155
2016-02-02,373.065508149,372.873953726,373.558570275,0.0,279.8745080375
2016-02-03,370.207521865,370.420151562,370.771913422,0.0,277.8498967123
2016-02-04,382.16016132,380.112522329,381.282687561,0.0,285.8888428025
2016-02-05,387.146508466,385.867547274,386.533803146,0.0,289.8869647215
2016-02-06,376.458640903,375.927095654,375.837687496,0.0,282.0558560132
2016-02-07,376.015373616,376.384010361,375.747612926,0.0,282.0367492257
2016-02-08,374.403532556,374.757949932,374.518327627,0.0,280.9199525288
2016-02-09,373.248482653,372.154158856,372.694991192,0.0,279.5244081752
2016-02-10,379.03895999,376.258685582,375.799135063,0.0,282.7741951587
2016-02-11,377.48528814,375.126862453,375.542650485,0.0,282.0387002695
2016-02-12,381.115949118,380.027707988,380.547138361,0.0,285.4226988668
2016-02-13,387.263806918,388.550520525,387.71892024,0.0,290.8833119207
2016-02-14,398.348818479,399.20509556,396.588652388,0.0,298.5356416068
2016-02-15,401.968797079,402.072855166,402.027069091,0.0,301.517180334
2016-02-16,403.614446395,403.809240519,403.920153026,0.0,302.835959985
2016-02-17,415.061456657,414.937886801,414.490221147,0.0,311.1223911512
2016-02-18,420.366775171,419.280334239,419.429221612,0.0,314.7690827555
2016-02-19,419.080549856,419.441305552,419.031615647,0.0,314.3883677638
2016-02-20,433.031142059,432.122202606,433.607579575,0.0,324.69023106
2016-02-21,438.183728901,436.816433161,435.713386241,0.0,327.6783870758
2016-02-22,436.767822079,436.291334764,435.869697686,0.0,327.2322136323
2016-02-23,424.455624785,426.016189825,425.750630377,0.0,319.0556112468
2016-02-24,419.438684283,421.283816847,420.824266411,0.0,315.3866918853
2016-02-25,421.80068809,422.796036792,421.208492306,0.0,316.451304297
2016-02-26,423.965027406,423.678240023,423.616630799,0.0,317.814974557
2016-02-27,431.330758239,432.312759231,430.463541347,0.0,323.5267647043
2016-02-28,429.44560007,430.462759254,427.636463042,0.0,321.8862055915
2016-02-29,435.777457473,436.299699413,434.855443549,0.0,326.7331501088
2016-03-01,432.180823788,433.279544687,432.805539017,0.0,324.566476873
2016-03-02,429.266366103,429.544512658,427.456986134,0.0,321.5669662238
2016-03-03,420.162117997,417.373924154,419.235735817,0.0,314.192944492
2016-03-04,416.280228117,415.898276399,417.061080647,0.0,312.3098962907
2016-03-05,398.049646131,396.45789619,397.860822748,395.989398923,397.089440998
2016-03-06,405.061871397,401.264061851,399.97224477,399.742620232,401.5101995625
2016-03-07,410.16578577,408.048677918,408.600343726,406.633045089,408.3619631257
2016-03-08,411.441052965,411.697164511,411.446987945,410.984274251,411.392369918
2016-03-09,411.405368339,411.610194088,411.466139224,409.412548539,410.9735625475
2016-03-10,413.45293062,414.081367981,414.509524864,414.568589427,414.153103223
2016-03-11,419.355772545,418.569414016,419.315313718,419.783808705,419.256077246
2016-03-12,412.930376644,412.992024258,412.68279324,412.239602017,412.7111990397
2016-03-13,413.010123826,412.698176503,412.918132195,409.023910015,411.9125856347
2016-03-14,413.529901044,413.592637633,413.454781834,412.325896833,413.225804336
2016-03-15,415.499111053,415.13563787,415.250533244,415.053209915,415.2346230205
2016-03-16,415.100130392,415.175046963,415.060721245,415.833542117,415.2923601793
2016-03-17,418.109031736,418.245137069,417.974206909,420.43552651,418.690975556
2016-03-18,410.019428629,411.190085771,411.43551262,413.32476798,411.49244875
2016-03-19,406.920655568,408.06655201,407.568001986,409.815754071,408.0927409087
2016-03-20,409.937893739,411.811394948,410.756336432,412.424721624,411.2325866857
2016-03-21,409.260297842,409.829061042,410.090252894,411.176961639,410.0891433542
2016-03-22,414.909368511,415.661217489,415.547449664,415.58215759,415.4250483135
2016-03-23,416.375033347,416.847163661,417.032797905,415.180761404,416.3589390793
2016-03-24,416.034747472,415.477626859,415.716631906,416.432379594,415.9153464577
2016-03-25,415.162620091,414.776053598,415.475966511,416.532473542,415.4867784355
2016-03-26,415.861819899,416.481522452,415.942632175,417.115036433,416.3502527397
2016-03-27,423.720144417,422.37342837,421.949713221,423.783998783,422.9568211978
2016-03-28,422.719274669,422.569930953,422.955537865,424.152431004,423.0992936227
2016-03-29,415.426667057,416.282024138,415.696878252,418.196918217,416.400621916
2016-03-30,412.563627317,412.713148493,412.958862497,412.534648721,412.692571757
2016-03-31,414.919543535,415.300913503,415.715199911,416.021498625,415.4892888935
2016-04-01,415.569853439,416.392954894,416.142258412,417.476134622,416.3953003417
2016-04-02,418.366221453,419.353332813,419.256843109,421.062755588,419.5097882408
2016-04-03,417.88217354,419.675083764,417.052570111,420.02527479,418.6587755512
2016-04-04,418.169757906,419.293719325,417.576490429,419.834134915,418.7185256438
2016-04-05,420.961663307,421.353447313,421.352957593,423.028218024,421.6740715593
2016-04-06,421.574344276,422.05040046,422.36755671,423.093362702,422.271416037
2016-04-07,420.522554475,421.47730638,421.689741647,422.655168812,421.5861928285
2016-04-08,420.659861504,421.650229935,422.354084438,423.360538767,422.006178661
2016-04-09,415.950366046,418.347241739,0.0,417.628153155,312.981440235
2016-04-10,419.6394676,422.229951429,0.0,420.321799612,315.5478046602
2016-04-11,420.652241504,422.678520081,0.0,421.780798965,316.2778901375
2016-04-12,424.470710293,426.824839593,0.0,426.167605428,319.3657888285
2016-04-13,424.043339437,426.530817168,0.0,424.542270033,318.7791066595
2016-04-14,423.765796482,425.880373903,424.343057401,423.913885228,424.4757782535
2016-04-15,427.398758118,429.074865943,427.131811452,428.486068225,428.0228759345
2016-04-16,429.954740267,432.283650785,429.131594153,430.650292087,430.505069323
2016-04-17,427.531071625,432.260155109,426.845330188,427.610711625,428.5618171367
2016-04-18,427.451942624,430.207320231,427.495523941,428.220836095,428.3439057227
2016-04-19,430.271706163,431.804082307,430.287715349,430.919397074,430.8207252233
2016-04-20,438.614628342,439.840840701,438.241614143,439.295710574,438.99819844
2016-04-21,446.027315296,447.144394767,444.378774665,444.67974251,445.5575568095
2016-04-22,447.441516366,448.511998285,446.853382463,446.937137252,447.4360085915
2016-04-23,448.03530682,450.725592493,448.173876557,447.604591626,448.634841874
2016-04-24,457.951630133,459.785047335,452.013181177,453.904248412,455.9135267642
2016-04-25,461.876182115,464.795061254,461.224805065,462.249714137,462.5364406427
2016-04-26,465.485903377,468.661793823,465.950758782,467.03112929,466.782396318
2016-04-27,456.423115983,458.351141761,458.158442912,455.132961902,457.0164156395
2016-04-28,444.672486782,445.587299237,443.20876276,445.844192757,444.828185384
2016-04-29,451.772809502,453.517569566,451.675292864,451.197266506,452.0407346095
2016-04-30,451.120156515,455.963575319,453.587189085,453.118465701,453.447346655
2016-05-01,451.227757622,455.126763221,451.166668078,451.355001067,452.219047497
2016-05-02,443.846253985,447.244100979,446.781675786,444.806809902,445.669710163
2016-05-03,447.676356872,448.946736544,447.977637672,447.82500909,448.1064350445
2016-05-04,447.225167278,449.298739965,448.176653703,448.085838708,448.1965999135
2016-05-05,447.753400249,449.434939125,447.72227747,448.354194591,448.3162028587
2016-05-06,454.602690739,455.519828551,453.917366598,452.666914357,454.1767000613
2016-05-07,458.32657941,461.513310212,459.634126943,459.966254764,459.8600678323
2016-05-08,457.444317401,461.090238153,458.351689617,458.785556746,458.9179504792
2016-05-09,459.724181977,462.459306144,459.989941797,462.320454297,461.1234710537
2016-05-10,453.892687744,457.152174093,455.163113811,456.171743866,455.5949298785
2016-05-11,453.673518776,455.536858646,452.845176056,453.068514037,453.7810168788
2016-05-12,451.962979866,452.644790577,450.10655741,452.044499353,451.6897068015
2016-05-13,454.884725796,456.418115224,453.560616399,455.417114765,455.070143046
2016-05-14,455.846004707,457.989020043,451.038746969,455.706947928,455.1451799118
2016-05-15,456.588448005,460.61656048,453.257385232,456.692992256,456.7888464932
2016-05-16,455.512549637,457.866407449,455.111759256,455.765479169,456.0640488777
2016-05-17,453.474208528,455.344731541,453.084735452,453.013367244,453.7292606912
2016-05-18,454.072583943,456.256734168,454.02046721,454.177598677,454.6318459995
2016-05-19,447.461462042,448.117859401,446.33063285,441.674245066,445.8960498398
2016-05-20,441.08067119,442.57813673,441.531872841,437.030206485,440.5552218115
2016-05-21,440.702808477,445.569095736,442.447807276,438.366230266,441.7714854388
2016-05-22,439.286062857,444.063373217,439.86779798,439.973452299,440.7976715883
2016-05-23,440.711902319,443.711447669,440.881251424,439.133381083,441.1094956238
2016-05-24,444.768569855,446.218863681,444.490270649,443.642122527,444.779956678
2016-05-25,447.580313471,450.043034046,447.934273397,446.712728941,448.0675874637
2016-05-26,450.032002962,452.309939556,451.190382215,449.827815331,450.840035016
2016-05-27,470.778958993,469.171013478,471.836763253,466.982620434,469.6923390395
2016-05-28,493.967447357,500.428378227,489.50067692,499.226045783,495.7806370717
2016-05-29,519.563453347,525.287707717,518.573526767,524.965484985,522.097543204
2016-05-30,526.054983381,531.457933462,531.727141457,531.050974081,530.0727580953
2016-05-31,535.621933179,532.203808817,537.534994582,532.863949876,534.5561716135
2016-06-01,534.892544512,533.50343783,536.563582933,531.805207594,534.1911932172
2016-06-02,535.629877019,536.096769517,536.678139522,534.072592091,535.6193445372
2016-06-03,558.841685502,560.12641657,558.205902539,562.60371976,559.9444310927
2016-06-04,574.23444134,576.133601893,574.799305507,575.020625663,575.0469936007
2016-06-05,573.155751636,577.764264586,575.174868141,577.443778976,575.8846658347
2016-06-06,582.157233791,583.401121451,583.368453648,582.268785814,582.798898676
2016-06-07,579.962868364,580.350049472,579.221083815,577.310894452,579.2112240257
2016-06-08,578.604854812,579.211609874,576.604441856,578.57601976,578.2492315755
2016-06-09,576.508796855,578.583579156,577.8657212,576.588171994,577.3865673013
2016-06-10,576.095318866,578.351964935,577.470661489,578.873624895,577.6978925462
2016-06-11,589.643573143,589.273224265,592.326919061,589.94470015,590.2971041548
2016-06-12,643.093715703,646.521827136,643.969242895,641.386849638,643.742908843
2016-06-13,691.454546252,693.063020687,695.309480279,691.393589777,692.8051592487
2016-06-14,681.404197908,682.810264975,687.848031773,680.558578717,683.1552683433
2016-06-15,684.314020762,687.014063536,684.127063818,686.663821399,685.5297423788
2016-06-16,738.451719902,741.383233168,735.591871954,744.235153621,739.9154946613
2016-06-17,738.930994345,750.160229429,745.272967293,745.16320434,744.8818488517
2016-06-18,753.959873584,758.797332574,758.810627163,761.57385561,758.2854222327
2016-06-19,754.723539418,758.788045001,748.75264658,760.406396229,755.667656807
2016-06-20,741.895802236,743.311730211,745.726644727,747.88635521,744.705133096
2016-06-21,673.32554686,676.967960074,671.548030594,676.990218208,674.707938934
2016-06-22,635.798928472,637.341195592,644.70707549,639.728907395,639.3940267372
2016-06-23,587.532606212,596.898043756,591.941062504,592.91665238,592.322091213
2016-06-24,653.498418781,669.240595762,655.496428436,666.198787391,661.1085575925
2016-06-25,665.314445309,679.756345432,672.071748356,678.807364804,673.9874759753
2016-06-26,629.123675126,645.590346081,635.653631757,643.245786393,638.4033598392
2016-06-27,638.754363019,645.920442494,639.403190473,645.413974251,642.3729925593
2016-06-28,647.044984157,651.203543615,646.394528305,651.658578701,649.0754086945
2016-06-29,631.824975214,638.067840991,636.303351384,633.339451416,634.8839047513
2016-06-30,654.54427275,658.806279708,665.476425148,664.143362215,660.7425849553
2016-07-01,674.537443693,678.262255215,678.54857361,678.196508358,677.386195219
2016-07-02,692.231925224,691.592705251,689.877451471,690.260609898,690.990672961
2016-07-03,670.194665921,675.618931021,672.183428175,675.397587832,673.3486532373
2016-07-04,669.19135178,673.826953496,672.627884344,670.573062813,671.5548131082
2016-07-05,672.263643972,672.967012247,674.40933964,671.460896994,672.7752232133
2016-07-06,671.970373789,674.334363055,674.202100298,674.516716589,673.7558884327
2016-07-07,635.204143328,641.243095456,644.196301995,632.354564548,638.2495263317
2016-07-08,646.411847996,650.705444799,647.15307888,651.99608739,649.0666147663
2016-07-09,646.377491814,651.340157129,650.10079935,649.151703701,649.2425379985
2016-07-10,644.20325938,650.596024425,647.599313249,647.876718961,647.5688290038
2016-07-11,649.011880214,652.815833601,653.396691917,650.643367339,651.4669432678
2016-07-12,662.196278616,658.477411142,658.439663966,663.298172468,660.602881548
2016-07-13,660.590496294,664.144112031,664.482870516,662.278995658,662.8741186248
2016-07-14,659.006152492,659.008105434,659.510376448,660.544954764,659.5173972845
2016-07-15,663.976563509,665.565210007,663.971658995,665.017944849,664.63284434
2016-07-16,660.377486865,666.847247894,664.170681733,665.161475469,664.1392229903
2016-07-17,674.993742529,674.034611942,666.200711363,675.962825417,672.7979728128
2016-07-18,676.375170917,678.150006842,674.882737189,677.50821496,676.729032477
2016-07-19,671.164965919,672.520291096,672.843702992,671.432036483,671.9902491225
2016-07-20,667.596274096,669.694215272,669.397785588,668.861231188,668.887376536
2016-07-21,663.687601818,665.825943781,664.768266079,665.684859322,664.99166775
2016-07-22,656.351578002,660.143454083,656.830529665,658.270136104,657.8989244635
2016-07-23,652.412680554,658.232579363,653.472898246,653.992564593,654.527680689
2016-07-24,657.982659426,660.135324513,655.882538928,660.758307602,658.6897076173
2016-07-25,655.472696465,657.815543702,656.531727851,656.83255226,656.6631300695
2016-07-26,650.574192499,654.673324021,651.832496905,652.715521221,652.4488836615
2016-07-27,653.689772975,654.576550753,654.18663936,655.289856489,654.4357048942
2016-07-28,654.677550129,657.268897048,656.386308972,656.723394876,656.2640377562
2016-07-29,654.502071548,656.721101529,655.967972684,655.598182885,655.6973321615
2016-07-30,654.808747231,656.949441734,655.762013945,655.176338173,655.6741352707
2016-07-31,633.572414913,637.164179031,637.22988085,633.719827647,635.4215756102
2016-08-01,616.608397173,617.20354796,627.727065496,616.552924058,619.5229836718
2016-08-02,547.471392829,574.348883169,560.058415655,557.941370812,559.9550156162
2016-08-03,548.485873994,551.919080931,553.408942267,543.508698608,549.33064895
2016-08-04,570.543785586,581.687057681,574.674553928,578.350914799,576.3140779985
2016-08-05,570.351684978,579.080517677,571.752156689,574.324269923,573.8771573167
2016-08-06,576.445017365,583.089443115,572.990528511,581.750073941,578.568765733
2016-08-07,591.102592307,594.090034423,592.860027279,592.524278414,592.6442331058
2016-08-08,589.882754557,593.303889997,591.875138959,590.468872868,591.3826640952
2016-08-09,584.797654557,589.464611706,587.76463605,587.780949421,587.4519629335
2016-08-10,592.942596753,590.998240047,593.760433305,592.217628563,592.479724667
2016-08-11,591.389869762,592.215728321,593.948083206,593.045391203,592.649768123
2016-08-12,586.192882116,587.394732438,586.870245029,587.042934934,586.8751986293
2016-08-13,585.70480498,587.764262728,586.759208007,586.877391591,586.7764168265
2016-08-14,571.002216592,575.346432358,580.848093927,572.092729014,574.8223679728
2016-08-15,565.092199911,568.938820165,569.949643322,568.680978447,568.1654104613
2016-08-16,571.947099922,574.026957294,571.812751464,578.719590916,574.126599899
2016-08-17,571.581285765,575.393284283,575.875779957,574.285471101,574.2839552765
2016-08-18,572.56470498,575.183740194,573.891232956,574.439150816,574.0197072365
2016-08-19,570.316618072,574.919663434,575.183434299,574.80738072,573.8067741312
2016-08-20,575.66948029,578.68777484,575.252159787,578.590365719,577.049945159
2016-08-21,578.686440678,581.652139487,581.643549239,581.602287575,580.8961042448
2016-08-22,580.058097125,583.350602993,583.01819896,586.489137934,583.229009253
2016-08-23,580.863999705,582.343977084,583.388807407,583.864893316,582.615419378
2016-08-24,578.907629837,579.444981643,578.882730439,581.867848367,579.7757975715
2016-08-25,574.860062566,575.509422112,575.215487041,574.994295887,575.1448169015
2016-08-26,577.812907577,577.918600196,577.444109069,577.70264873,577.719566393
2016-08-27,569.868515051,573.776251668,573.229975119,571.873416128,572.1870394915
2016-08-28,570.508275819,572.559334884,570.484780615,574.494549599,572.0117352293
2016-08-29,573.261480028,574.09608843,573.16526448,577.065790491,574.3971558573
2016-08-30,574.255749577,574.808862014,575.368706464,577.609968201,575.510821564
2016-08-31,571.351161681,572.326877138,573.871693226,573.598856906,572.7871472377
2016-09-01,570.011310107,571.315865883,571.399654962,572.221278891,571.2370274608
2016-09-02,571.083401849,574.144628095,571.865271945,572.98059324,572.5184737822
2016-09-03,583.211415052,584.948746024,573.805083208,590.234731501,583.0499939462
2016-09-04,600.945767227,608.839044972,598.47374729,608.166688093,604.1063118955
2016-09-05,601.08952406,607.071791357,603.705178792,606.569236634,604.6089327107
2016-09-06,606.100012797,609.453158991,609.07530537,609.004137779,608.4081537342
2016-09-07,610.737688026,613.778867199,612.544648214,613.538530271,612.6499334275
2016-09-08,622.393554357,624.321239097,621.350384099,625.806472019,623.467912393
2016-09-09,620.610647504,622.540654132,621.291903527,624.847988879,622.3227985105
2016-09-10,622.197738868,623.451767342,621.215523256,625.853263698,623.179573291
2016-09-11,607.140666497,616.013623133,608.936419573,613.474042487,611.3911879225
2016-09-12,605.570906892,606.872879596,605.600269524,609.985454126,607.0073775345
2016-09-13,606.789750994,608.023956243,606.955416205,611.65436812,608.3558728905
2016-09-14,608.356468785,609.773227295,607.98483048,613.439325986,609.8884631365
2016-09-15,606.198148601,607.663150064,607.543219292,612.553728104,608.4895615152
2016-09-16,606.693910526,606.863030375,607.456755887,609.981441673,607.7487846152
2016-09-17,604.009297873,607.429935231,605.685265469,607.651942415,606.194110247
2016-09-18,606.070842493,609.416729815,607.453449365,611.484226771,608.606312111
2016-09-19,607.369650505,609.365081364,608.197517804,609.856017148,608.6970667052
2016-09-20,606.585095782,608.597131576,607.637631995,608.975836847,607.94892405
2016-09-21,594.9195698,597.554483761,595.717126138,597.526751817,596.429482879
2016-09-22,594.949370855,596.711505345,596.357382573,597.615819277,596.4085195125
2016-09-23,597.396400074,599.711070749,599.297321244,600.520217441,599.231252377
2016-09-24,600.916707533,603.816893045,601.723571069,604.852620465,602.827448028
2016-09-25,598.921120891,602.172581253,600.022698757,600.616554463,600.433238841
2016-09-26,602.691446008,605.725602154,604.721580666,605.053001623,604.5479076128
2016-09-27,604.146742245,604.946344152,604.839218891,606.135104524,605.016852453
2016-09-28,603.390045417,604.701992718,604.307889188,605.391017162,604.4477361213
2016-09-29,603.76889215,605.498232346,605.075571409,607.206857365,605.3873883175
2016-09-30,605.066407505,606.155559128,606.34797205,607.48765161,606.2643975732
2016-10-01,611.466215365,613.832345205,612.638408767,614.798204117,613.1837933635
2016-10-02,608.461673584,612.430823122,610.897615391,610.409523599,610.549908924
2016-10-03,610.122750338,612.953661532,612.47893567,612.040679111,611.8990066628
2016-10-04,607.560859329,610.478691061,609.830116588,610.76006895,609.657433982
2016-10-05,609.446913155,612.026519961,611.166404162,613.789745917,611.6073957987
