"Interval: 13600s, x; Interval: 3600s, x","Interval: 13600s, y","Interval: 3600s, y"
2079595,2,2
2079595,2,2
2079595,2,2
2079596,2,2
2079596,2,2
2079596,2,2
2079597,2,2
2079597,2,2
2079597,2,2
2079598,2,2
2079598,2,2
2079598,2,2
2079599,2,2
2079599,2,2
2079599,2,2
2079600,2,2
2079600,2,2
2079600,2,2
2079601,2,2
2079601,2,2
2079601,2,2
2079602,2,2
2079602,2,2
2081137,2,2
2081191,2,2
2082148,2,2
2082206,2,2
2082257,2,2
2083225,2,2
2083329,2,2
2083547,2,2
2083588,2,2
2083680,2,2
2083701,2,2
2083882,2,2
2084120,2,2
2084161,2,2
2084328,2,2
2084332,2,2
2084420,2,2
2084506,2,2
2084777,2,2
2085122,2,2
2085730,2,2
2085748,2,7
2085761,2,7
2085883,2,7
2086540,2,7
2086541,2,6
2086627,2,6
2086643,2,6
2086675,2,6
2087196,2,6
2087196,2,6
2087196,2,6
2087197,2,6
2087197,2,6
2087197,2,6
2087221,2,6
2087583,2,6
2088342,2,6
2089139,2,6
2089140,2,6
2089140,2,6
2089140,2,6
2089140,2,6
2089141,2,6
2089141,2,6
2089142,2,6
2089142,2,6
2089142,2,6
2089143,2,6
2089143,2,6
2089143,2,6
2089144,2,6
2089144,2,6
2089144,2,6
2089145,2,6
2089145,2,6
2089145,2,6
2089146,2,6
2089146,2,6
2089146,2,6
2089147,2,6
2089147,2,6
2090758,2,6
2091161,2,6
2091162,2,6
2091162,2,6
2091162,2,6
2091162,2,6
2091163,2,6
2091163,2,6
2091163,2,6
2091165,2,6
2091166,2,6
2091166,2,6
2091166,2,6
2091167,2,6
2091167,2,6
2091167,2,6
2091168,2,6
2091168,2,6
2091168,2,6
2093341,2,6
2094669,2,11
2095119,2,10
2095123,2,10
2095185,2,10
2095190,2,10
2095313,2,10
2096060,2,10
2096098,2,10
2096122,2,10
2096142,2,10
2096285,2,10
2096288,2,10
2097272,2,10
2098720,2,10
2099050,6,15
2099075,6,15
2099427,6,15
2099803,6,11
2099815,6,11
2100456,6,11
2100518,6,11
2101264,6,11
2101285,6,11
2102308,6,11
2102617,6,11
2102707,6,7
2102751,6,7
2102814,0,0
2102828,0,0
2102966,0,0
2104456,0,0
2104535,0,0
2104994,0,0
2105945,0,0
2107205,0,0
2109708,0,0
2109845,0,0
2110005,0,0
2115801,0,0
2116027,0,0
2117487,0,0
2119312,0,0
2119362,0,0
2119370,0,0
2119377,0,0
2119482,0,0
2120887,0,0
2121940,0,0
2122181,0,0
2123799,0,1
2123805,0,1
2123971,0,1
2123981,0,1
2127260,0,1
2127352,0,1
2128912,0,1
2137297,1,3
2137459,1,3
2138691,2,2
2138881,1,1
2139304,0,0
2140940,0,0
2141022,0,0
2141059,0,0
2141080,0,0
2141185,0,0
2141199,0,0
2141296,0,0
2141298,0,0
2141397,0,0
2141511,0,0
2141569,0,0
2141627,0,0
2141756,0,0
2142445,0,0
2143026,0,0
2144774,0,0
2148352,0,4
2148918,0,4
2152983,0,1
2153129,0,1
2154677,0,1
2157360,0,1
2157490,0,1
2157491,0,1
2157491,0,1
2157492,0,1
2157492,0,1
2157493,0,1
2157493,0,1
2163466,1,4
2168201,1,4
2169848,1,4
2170028,1,4
2170457,1,4
2170532,1,4
2170570,1,4
2170974,1,4
2171752,1,4
2172798,4,11
2173002,4,11
2173050,4,11
2173639,4,11
2174544,4,11
2175049,4,11
2177583,4,11
2178433,3,3
2180351,3,3
2180619,3,3
2181347,3,3
2183307,2,2
2183912,2,2
2184252,2,2
2184301,2,2
2185078,0,0
2186174,0,0
2186550,0,0
2186624,0,0
2186739,0,0
2187638,0,0
2188191,0,0
2188193,0,0
2188195,0,0
2188197,0,0
2188199,0,0
2188201,0,0
2188203,0,0
2188204,0,0
2188207,0,0
2188208,0,0
2188209,0,0
2188211,0,0
2188213,0,0
2188215,0,0
2188216,0,0
2188218,0,0
2188220,0,0
2188765,0,0
2188875,0,0
2188875,0,0
2189311,0,0
2189808,0,0
2189816,0,0
2190013,0,0
2190160,0,0
2190597,0,0
2191082,0,0
2191433,0,0
2192011,0,0
2192064,0,0
2192156,0,0
2192296,0,0
2192325,0,0
2192416,0,0
2192484,0,0
2193673,0,0
2193695,0,0
2194290,0,0
2194785,0,0
2194970,0,0
2194984,0,0
2194996,0,0
2195068,0,0
2195088,0,0
2195188,0,0
2195888,0,0
2196055,0,0
2196666,0,0
2196688,0,0
2197331,0,0
2197811,0,0
2198064,0,0
2199614,0,3
2199631,0,3
2199980,0,3
2201255,0,0
2201471,0,0
2201471,0,0
2201472,0,0
2201472,0,0
2201472,0,0
2201472,0,0
2201473,0,0
2201473,0,0
2201473,0,0
2201474,0,0
2201474,0,0
2201474,0,0
2201475,0,0
2201475,0,0
2201476,0,0
2201476,0,0
2201476,0,0
2201477,0,0
2201477,0,0
2201478,0,0
2201478,0,0
2201480,0,0
2201480,0,0
2201480,0,0
2202381,0,0
2203985,0,0
2205446,0,0
2206785,0,0
2209125,0,0
2213668,0,0
2214705,0,0
2215468,0,0
2215479,0,0
2215494,0,0
2215578,0,0
2215658,0,0
2215893,0,0
2235150,0,0
2241985,0,0
2242058,0,0
2248440,0,0
2249864,0,0
2253310,0,0
2255794,0,0
2256059,0,0
2256401,0,0
2256704,0,0
2257192,0,0
2257357,0,0
2257380,0,0
2257735,0,0
2258309,0,0
2259345,0,0
2259591,0,0
2260094,0,0
2261038,0,0
2261142,0,0
2261607,0,0
2261742,0,0
2264018,0,0
2264455,0,0
2264888,0,0
2265538,0,0
2265590,0,0
2265597,0,0
2265636,0,0
2265832,0,0
2266034,0,0
2266213,0,0
2266263,0,0
2266290,0,0
2266620,0,0
2266641,0,0
2266677,0,0
2266849,0,0
2267524,0,0
2267818,0,0
2267927,0,0
2268291,0,0
2268776,0,0
2269101,0,0
2269383,0,0
2270298,0,0
2270472,0,0
2271435,0,0
2271858,0,0
2272267,0,0
2272717,0,0
2272727,0,0
2272737,0,0
2272747,0,0
2272757,0,0
2272757,0,0
2272766,0,0
2272776,0,0
2272784,0,0
2272793,0,0
2272802,0,0
2272811,0,0
2272820,0,0
2272830,0,0
2272840,0,0
2272849,0,0
2273304,0,0
2273425,0,0
2273762,0,0
2274216,0,0
2274288,0,0
2274390,0,0
2274845,0,0
2275300,0,0
2275325,0,0
2275351,0,0
2275376,0,0
2275402,0,0
2275809,0,0
2276216,0,0
2276615,0,0
2277028,0,0
2277428,0,0
2277645,0,0
2277840,0,0
2278244,0,0
2278652,0,0
2279058,0,0
2279460,0,0
2279862,0,0
2280044,0,0
2280265,0,0
2280676,0,0
2281077,0,0
2281479,0,0
2281890,0,0
2282304,0,0
2282567,0,0
2282716,0,0
2283114,0,0
2283116,0,0
2283164,0,0
2283609,0,0
2283651,0,0
2284018,0,0
2284036,0,0
2284471,0,0
2284772,0,0
2284921,0,0
2285282,0,0
2285373,0,0
2285863,0,0
2285898,0,0
2285934,0,0
2285969,0,0
2286008,0,0
2286045,0,0
2286081,0,0
2286121,0,0
2286157,0,0
2286593,0,0
2287042,0,0
2287116,0,0
2287484,0,0
2287925,0,0
2287943,0,0
2288348,0,0
2288376,0,0
2288552,0,0
2288870,0,0
2289030,0,0
2289322,0,0
2289785,0,0
2289819,0,0
2290163,0,0
2290257,0,0
2290703,0,0
2291157,0,0
2291613,0,0
2291775,0,0
2291775,0,0
2291787,0,0
2291788,0,0
2291788,0,0
2291789,0,0
2291789,0,0
2291790,0,0
2291790,0,0
2291794,0,0
2291799,0,0
2291799,0,0
2291800,0,0
2291805,0,0
2291805,0,0
2291806,0,0
2291808,0,0
2291810,0,0
2291813,0,0
2291818,0,0
2291819,0,0
2291820,0,0
2291822,0,0
2291822,0,0
2291825,0,0
2291827,0,0
2291924,0,0
2292071,0,0
2292517,0,0
2292878,0,0
2292959,0,0
2293398,0,0
2293448,0,0
2293848,0,0
2294009,0,0
2294302,0,0
2294741,0,0
2295190,0,0
2295632,0,0
2296076,0,0
2296409,0,0
2296527,0,0
2296984,0,0
2297436,0,0
2297797,0,0
2297888,0,0
2298147,0,0
2298347,0,0
2298842,0,0
2299336,0,0
2299832,0,0
2300328,0,0
2300763,0,0
2300769,0,0
2300782,0,0
2300823,0,0
2300938,0,0
2300974,0,0
2300987,0,0
2301009,0,0
2301390,0,0
2301697,0,0
2301815,0,0
2302245,0,0
2302677,0,0
2302915,0,0
2303048,0,0
2303137,0,0
2303227,0,0
2303236,0,0
2303243,0,0
2303258,0,0
2303282,0,0
2303309,0,0
2303334,0,0
2303346,0,0
2303777,0,0
2303922,0,0
2303992,0,0
2304216,0,0
2304331,0,0
2304577,0,0
2304626,0,0
2304743,0,0
2305074,0,0
2305170,0,0
2305528,0,0
2305811,0,0
2305990,0,0
2306456,0,0
2306751,0,0
2306924,0,0
2307373,0,0
2307827,0,0
2308287,0,0
2308428,0,0
2308651,0,0
2308715,0,0
2308716,0,0
2308733,0,0
2308813,0,0
2308985,0,0
2309188,0,0
2309474,0,0
2309599,0,0
2309632,0,0
2309649,0,0
2310084,0,0
2310307,0,0
2310533,0,0
2310987,0,0
2311449,0,0
2311916,0,0
2312377,0,0
2312845,0,0
2313060,0,0
2313079,0,0
2313152,0,0
2313254,0,0
2313307,0,0
2313357,0,0
2313812,0,0
2314318,0,0
2314824,0,0
2315328,0,0
2315831,0,0
2316151,0,0
2316249,0,0
2316609,0,0
2316675,0,0
2316816,0,0
2316824,0,0
2316895,0,0
2317100,0,0
2317523,0,0
2317951,0,0
2318374,0,0
2318775,0,0
2319182,0,0
2319339,0,0
2319341,0,0
2319343,0,0
2319345,0,0
2319348,0,0
2319350,0,0
2319352,0,0
2319355,0,0
2319358,0,0
2319360,0,0
2319361,0,0
2319364,0,0
2319366,0,0
2319368,0,0
2319370,0,0
2319372,0,0
2319597,0,0
2319649,0,0
2319720,0,0
2319790,0,0
2319802,0,0
2320012,0,0
2320433,0,0
2320850,0,0
2321113,0,0
2321300,0,0
2321710,0,0
2321722,0,0
2321736,0,0
2321748,0,0
2321749,0,0
2321971,0,0
2321986,0,0
2321998,0,0
2322008,0,0
2322035,0,0
2322042,0,0
2322131,0,0
2322136,0,0
2322142,0,0
2322158,0,0
2322177,0,0
2322177,0,0
2322235,0,0
2322239,0,0
2322253,0,0
2322264,0,0
2322272,0,0
2322286,0,0
2322297,0,0
2322336,0,0
2322370,0,0
2322433,0,0
2322600,0,0
2322605,0,0
2323051,0,0
2323084,0,0
2323148,0,0
2323503,0,0
2323871,0,0
2323994,0,0
2324446,0,0
2324474,0,0
2324897,0,0
2325347,0,0
2325792,0,0
2326228,0,0
2326616,0,0
2326663,0,0
2326688,0,0
2327047,0,0
2327092,0,0
2327362,0,0
2327597,0,0
2335274,0,0
2335564,0,0
2336884,0,0
2337079,0,0
2337305,0,0
2345548,0,28
2347073,0,28
2347498,0,20
2347750,0,20
2348764,0,20
2349092,0,20
2349201,0,12
2349212,0,12
2349429,0,12
2349443,0,12
2349603,0,12
2349753,0,12
2349877,0,12
2349989,0,12
2352122,0,12
2352133,0,12
2352562,0,12
2352573,0,12
2352580,0,12
2353636,0,4
2354040,0,4
2354445,0,4
2354543,0,4
2354632,0,4
2354847,0,4
2355253,0,4
2355657,0,4
2356059,0,4
2356460,0,4
2356473,0,4
2356479,0,4
2356532,0,4
2356585,0,4
2356602,0,4
2356614,0,4
2356659,0,4
2356690,0,4
2356869,0,4
2356940,0,4
2357123,0,4
2357228,0,4
2357346,0,4
2359554,0,4
2360181,0,4
2360636,0,4
2360686,0,4
2360950,0,4
2361025,0,4
2361048,4,131
2361581,4,131
2361717,4,131
2361723,4,131
2361890,4,131
2361938,4,131
2362037,4,131
2362053,4,131
2362402,4,131
2362430,4,131
2362602,4,131
2363429,4,132
2363470,4,132
2363968,4,133
2363999,4,133
2365052,4,133
2365082,4,133
2365109,4,228
2365127,4,228
2365448,4,228
2365476,4,228
2365653,4,228
2365687,4,228
2365766,4,228
2365786,4,229
2365952,4,229
2365955,4,203
2366009,4,203
2366220,4,203
2366406,4,203
2366608,4,203
2366924,4,203
2367156,4,203
2367949,4,203
2367986,4,203
2368203,4,203
2369132,4,203
2369237,4,203
2369600,4,203
2369704,4,203
2369739,4,204
2370191,4,204
2370205,4,215
2370544,4,215
2370561,4,215
2370722,4,215
2371413,4,215
2371818,4,215
2371949,4,215
2372583,4,215
2372658,121,218
2373582,121,218
2373652,121,218
2374433,121,218
2375221,121,218
2375640,121,218
2376003,121,218
2376078,169,349
2376498,169,349
2378032,169,358
2378046,169,358
2378791,169,358
2379210,202,421
2379223,202,421
2379227,202,421
2379425,202,421
2379499,203,453
2379691,203,453
2380904,214,454
2380919,214,454
2381317,214,454
2381336,214,454
2381902,218,454
2382203,218,454
2382335,218,454
2382481,218,485
2382516,218,485
2382845,218,485
2382920,218,485
2385213,218,485
2385250,218,485
2385313,218,485
2385477,218,485
2385577,218,485
2386265,218,485
2386393,347,486
2386441,347,486
2386535,347,486
2386562,347,486
2386811,347,486
2386949,11,11
2387361,10,10
2390159,10,10
2390231,10,10
2391239,10,10
2393578,10,10
2393652,10,10
2396999,10,10
2397073,10,10
2399751,9,9
2399756,8,8
2399853,7,7
2400076,7,7
2400420,7,7
2400494,7,7
2400718,7,7
2400961,7,7
2402650,7,7
2403842,7,7
2403914,7,8
2407260,7,8
2407335,7,10
2407541,7,9
2408090,7,8
2408092,7,7
2408292,7,7
2408320,0,0
2408656,0,0
2409996,0,0
2410557,0,0
2410683,0,0
2410756,0,0
2410923,0,0
2412197,0,0
2412562,0,0
2412681,0,0
2412723,0,0
2413610,0,0
2413636,0,0
2413754,0,0
2414103,0,0
2414177,0,0
2414752,0,0
2415673,0,0
2416686,0,0
2416995,0,0
2417522,0,0
2417597,0,2
2417667,0,2
2417718,0,2
2418635,0,2
2419602,0,3
2419636,0,3
2420941,0,3
2421018,0,5
2422756,0,5
2422976,0,5
2424365,0,5
2424439,0,5
2425862,0,5
2427079,0,5
2427785,0,5
2427860,2,5
2430180,2,5
2431206,2,5
2431281,3,5
2434074,3,4
2434129,3,3
2434157,2,2
2434183,2,2
2434622,2,2
2434701,2,2
2435129,2,2
2438046,2,2
2438123,2,3
2439417,2,3
2440596,2,4
2441014,2,4
2441469,2,4
2441603,2,4
2442143,2,4
2442876,2,4
2442924,2,4
2442925,2,4
2443262,2,4
2444947,2,4
2445084,2,5
2448016,2,5
2448185,2,5
2448429,2,5
2448565,3,6
2449309,4,5
2449367,4,5
2450150,4,5
2450194,4,5
2450225,4,5
2451000,4,5
2451044,4,5
2451276,4,5
2451321,4,5
2451689,4,5
2451906,4,5
2451911,4,5
2452046,4,5
2452539,4,5
2452836,4,5
2452946,4,5
2453573,4,5
2453617,4,5
2454102,4,5
2454507,4,5
2454916,5,5
2455389,5,5
2455444,5,5
2455527,5,5
2458874,5,5
2459007,5,5
2462353,5,5
2462488,5,5
2463910,5,5
2465831,5,5
2465969,5,5
2469316,5,5
2469450,5,6
2472796,5,6
2472931,5,6
2473697,5,6
2476275,5,6
2476411,5,6
2479758,5,6
2479892,6,6
2483239,6,6
2483373,6,6
2486718,6,6
2486824,6,6
2487007,6,6
2490171,6,6
2490275,6,6
2493485,6,6
2493621,6,6
2493726,6,6
2494166,6,6
2494355,6,6
2497070,6,6
2497147,6,6
2497897,6,6
2500365,6,6
2500494,6,6
2500568,6,7
2501728,6,7
2501781,6,7
2501782,6,7
2501782,6,7
2501783,6,7
2501783,6,7
2501784,6,7
2501784,6,7
2503915,6,7
2503988,6,7
2507330,6,7
2507409,6,7
2510756,6,7
2510830,7,7
2514176,7,7
2514235,0,0
2514251,0,0
2514384,0,0
2514513,0,0
2514874,0,0
2516341,0,0
2517193,0,0
2517497,0,0
2517672,0,0
2518715,0,0
2518841,0,0
2519143,0,0
2519377,0,0
2519555,0,0
2519658,0,0
2519919,0,0
2521092,0,0
2523617,0,0
2524543,0,0
2524718,0,0
2525303,0,0
2526325,0,0
2526331,0,0
2526626,0,0
2526931,0,0
2526967,0,0
2527011,0,0
2527013,0,0
2527431,0,0
2527584,0,0
2527635,0,0
2527718,0,0
2527952,0,0
2527994,0,0
2529669,0,0
2529677,0,0
2529722,0,0
2529767,0,0
2529773,0,0
2530002,0,0
2530356,0,0
2530378,0,0
2530401,0,0
2530424,0,0
2530445,0,0
2530467,0,0
2530490,0,0
2530512,0,0
2530520,0,0
2531092,0,0
2531415,0,0
2532518,0,0
2533068,0,0
2533115,0,0
2533194,0,0
2533206,0,0
2533228,0,0
2533251,0,0
2533503,0,0
2533547,0,0
2533675,0,0
2533720,0,0
2533781,0,0
2534247,0,0
2534431,0,0
2534734,0,0
2534756,0,0
2534796,0,0
2534796,0,0
2534906,0,0
2534936,0,0
2534977,0,0
2535024,0,0
2535226,0,0
2535266,0,0
2535463,0,0
2535504,0,0
2535529,0,0
2535996,0,0
2536036,0,0
2536138,0,0
2536260,0,0
2536301,0,0
2536541,0,0
2536564,0,0
2536585,0,0
2536607,0,0
2536621,0,0
2536661,0,0
2536955,0,0
2537001,0,0
2537022,0,0
2537142,0,0
2537352,0,0
2537515,0,0
2537614,0,0
2537734,0,0
2537773,0,0
2537796,0,0
2537917,0,0
2537963,0,0
2538249,0,0
2538387,0,0
2538513,0,0
2538524,0,0
2538559,0,0
2538797,0,0
2539146,0,0
2539187,0,0
2539446,0,0
2539803,0,0
2540272,0,0
2540356,0,0
2541225,0,0
2541266,0,0
2541732,0,0
2541867,0,0
2541948,0,0
2542140,0,0
2543416,0,0
2543877,0,0
2544002,0,0
2544042,0,0
2544071,0,0
2544092,0,0
2544258,0,0
2544408,0,0
2544435,0,0
2545140,0,0
2545214,0,0
2545348,0,0
2545618,0,0
2547248,0,0
2547726,0,0
2547835,0,0
2547899,0,0
2547945,0,0
2547971,0,0
2548100,0,0
2548675,0,2
2548691,0,2
2548702,0,0
2548829,0,0
2549353,0,0
2549371,0,0
2549423,0,0
2549440,0,0
2549668,0,0
2549675,0,0
2549683,0,0
2549694,0,0
2549914,0,0
2549994,0,0
2550144,0,0
2550151,0,0
2550381,0,0
2550407,0,0
2551473,0,0
2551481,0,0
2551988,0,0
2551996,0,0
2552097,0,0
2552104,0,0
2552135,0,0
2552142,0,0
2552310,0,0
2552323,0,0
2552330,0,0
2552352,0,0
2552572,0,0
2552579,0,0
2552656,0,0
2553261,0,0
2553327,0,0
2553425,0,0
2553525,0,0
2553805,0,0
2554138,0,0
2555657,0,0
2555791,0,0
2558090,0,0
2558282,0,0
2558878,0,0
2559115,0,0
2559134,0,0
2559175,0,0
2559216,0,0
2559241,0,0
2560087,0,0
2560150,0,0
2560394,0,0
2560796,0,0
2561203,0,0
2561337,0,0
2562274,0,0
2562692,0,0
2563301,0,0
2565784,0,0
2566173,0,0
2568004,0,0
2568609,0,0
2568703,0,0
2568890,0,0
2568902,0,0
2568902,0,0
2568903,0,0
2568921,0,0
2568973,0,0
2568993,0,0
2569034,0,0
2569038,0,0
2569081,0,0
2569340,0,0
2569340,0,0
2569402,0,0
2569511,0,0
2569554,0,0
2569554,0,0
2569624,0,0
2569817,0,0
2569843,0,0
2570012,0,0
2570065,0,0
2570247,0,0
2570442,0,0
2570773,0,0
2571078,0,0
2571522,0,0
2571573,0,0
2572341,0,0
2572427,0,0
2572557,0,0
2572562,0,0
2572854,0,0
2572860,0,0
2573045,0,0
2573189,0,0
2573830,0,0
2574764,0,0
2575813,0,6
2576391,0,6
2576466,0,6
2576737,0,6
2579809,0,6
2579886,0,6
2580386,0,6
2583232,0,6
2583307,0,29
2583797,0,29
2586652,0,29
2586728,6,45
2587769,6,23
2587976,6,22
2588070,6,22
2588692,6,22
2590070,6,22
2590149,6,22
2590860,14,15
2590862,14,15
2590873,14,15
2590876,14,15
2590885,14,15
2590890,14,15
2590890,14,15
2590891,14,15
2591097,14,15
2591297,14,15
2591309,14,15
2592658,14,15
2593494,14,15
2593570,14,15
2594559,15,47
2594629,15,47
2595507,15,91
2595855,15,91
2595970,15,91
2596157,15,91
2596185,15,91
2596256,15,91
2596270,15,91
2596605,15,110
2596673,15,110
2596681,15,110
2596896,15,110
2596916,15,110
2596963,15,110
2596990,15,110
2597069,15,110
2597127,15,110
2597407,15,110
2597454,15,110
2597545,15,110
2597555,15,110
2597567,15,110
2597568,15,110
2597845,15,110
2597851,15,110
2597863,15,110
2597939,15,110
2598187,15,124
2598198,15,124
2598419,15,124
2598434,15,124
2598899,15,124
2599216,15,124
2599930,15,124
2599938,15,124
2600032,15,124
2600053,15,124
2600333,15,124
2600334,15,124
2600411,15,124
2600593,15,128
2600786,15,128
2601444,15,130
2601467,15,130
2601735,15,182
2601991,15,182
2602553,15,182
2602613,15,182
2602739,15,182
2603759,15,182
2603832,15,224
2604461,15,224
2604463,46,227
2604465,46,227
2604467,46,195
2604468,46,195
2604470,46,163
2604472,46,163
2604474,46,131
2604475,46,131
2604477,46,99
2604479,46,99
2604481,46,67
2604483,46,67
2604484,35,35
2604486,35,35
2604488,3,3
2607178,3,3
2607253,3,3
2608230,3,3
2608334,3,3
2608356,3,3
2608925,1,1
2608934,1,1
2609144,1,1
2609161,1,1
2609556,1,1
2609564,1,1
2609564,1,1
2609579,1,1
2609738,1,1
2609749,1,1
2609968,1,1
2609979,1,1
2610331,1,1
2610342,1,1
2610596,1,1
2610616,1,1
2610627,1,1
2610674,1,1
2610954,1,1
2610970,1,1
2611235,1,1
2611255,1,1
2611308,1,1
2611335,1,1
2611502,1,1
2611521,1,1
2612139,1,1
2612281,1,1
2612939,1,3
2612947,1,3
2612960,1,3
2613292,1,117
2613460,1,116
2613483,1,116
2613768,1,116
2613778,1,110
2614020,1,110
2614094,1,110
2614175,1,110
2614415,1,110
2614715,1,110
2615018,1,110
2615366,1,110
2615663,1,110
2615789,1,110
2616416,1,110
2617290,1,110
2617439,1,110
2617515,1,110
2618355,1,110
2618883,1,175
2619531,1,175
2619827,1,175
2620858,1,175
2620936,1,175
2621598,1,175
2621680,1,175
2622472,1,175
2622501,1,175
2622887,1,175
2622893,1,175
2622896,3,204
2622896,3,204
2623432,77,204
2623451,77,204
2623477,77,204
2623488,77,204
2623494,77,198
2623499,77,197
2623592,77,197
2623991,77,197
2624085,77,197
2624173,77,197
2624283,77,197
2624357,77,197
2624712,77,197
2624827,77,197
2624845,77,197
2625224,109,134
2625326,109,132
2625334,109,132
2625475,109,118
2625715,109,117
2625754,109,117
2625851,110,116
2625921,110,116
2626037,110,116
2626108,110,116
2626151,110,116
2626210,110,114
2626218,110,114
2626222,110,114
2626571,110,114
2626579,110,114
2626722,110,114
2626807,110,114
2626947,110,114
2626955,110,114
2627078,110,114
2627189,110,114
2627326,110,114
2627364,110,114
2627462,110,114
2627707,110,114
2627777,110,114
2628827,110,114
2628852,114,114
2628928,114,114
2628945,114,114
2629706,114,114
2630312,114,114
2630863,114,114
2630928,114,114
2631122,114,114
2631198,114,262
2631203,114,262
2631844,114,262
2631866,114,262
2631885,114,262
2631894,114,262
2631896,114,262
2631910,114,262
2631914,114,262
2632188,114,262
2632642,114,262
2632713,114,262
2632754,114,262
2632765,114,262
2632789,114,262
2632800,114,262
2632800,114,262
2632811,114,262
2632814,114,262
2632825,114,262
2634546,114,262
2634619,114,351
2634690,114,351
2634907,114,335
2634907,114,271
2634907,114,207
2634907,114,143
2634908,79,79
2634908,15,15
2634908,15,15
2634908,15,15
2634909,15,15
2634909,15,15
2634909,15,15
2634909,15,15
2634910,15,15
2634910,15,15
2634910,15,15
2634910,15,15
2635000,11,11
2635011,11,11
2635011,11,11
2635020,7,7
2635022,7,7
2635027,7,7
2635028,7,7
2635031,7,7
2635040,7,7
2635313,7,7
2635317,7,7
2635325,7,7
2635328,7,7
2635331,7,7
2635332,7,7
2635396,7,7
2635436,7,7
2635445,7,7
2635473,7,7
2635485,7,7
2635495,7,7
2635501,7,7
2635715,7,7
2635720,7,7
2635732,7,7
2635883,7,7
2636260,7,7
2636261,7,7
2636261,7,7
2636261,7,7
2636261,7,7
2636262,7,7
2636262,7,7
2636262,7,7
2636262,7,7
2636263,7,7
2636263,7,7
2636263,7,7
2636263,7,7
2636264,7,7
2636264,7,7
2636264,7,7
2636264,7,7
2636265,7,7
2636265,7,7
2636265,7,7
2636265,7,7
2636266,7,7
2636266,7,7
2636266,7,7
2636275,7,7
2636275,7,7
2636276,7,7
2636276,7,7
2636276,7,7
2636277,7,7
2636277,7,7
2636288,7,7
2636289,7,7
2636289,7,7
2636290,7,7
2636290,7,7
2636290,7,7
2636292,7,7
2636301,7,7
2636302,7,7
2636302,7,7
2636304,7,7
2636304,7,7
2636304,7,7
2636306,7,7
2636314,7,7
2636314,7,7
2636315,7,7
2636403,7,7
2636473,7,7
2637227,7,7
2637297,7,7
2637647,7,7
2637648,7,7
2637648,7,7
2637648,7,7
2637649,7,7
2637649,7,7
2637649,7,7
2637649,7,7
2637650,7,7
2637650,7,7
2637651,7,7
2637651,7,7
2637651,7,7
2637651,7,7
2637652,7,7
2637652,7,7
2637652,7,7
2637653,7,7
2637653,7,7
2637654,7,7
2637654,7,7
2637654,7,7
2637655,7,7
2637655,7,7
2637695,7,7
2637766,7,7
2637914,7,7
2637964,7,7
2638040,7,7
2638059,7,7
2638061,7,7
2638062,7,7
2638064,7,7
2638066,7,7
2638066,7,7
2638070,7,7
2638187,0,0
2638341,0,0
2638590,0,0
2641461,0,0
2644660,0,0
2644716,0,0
2644941,0,0
2646790,0,0
2648422,0,0
2650838,0,0
2651903,0,0
2652626,0,0
2654004,0,0
2654729,0,0
2655011,0,0
2655379,0,0
2655384,0,0
2655405,0,0
2655869,0,0
2658787,0,0
2658858,0,0
2658865,0,0
2658883,0,0
2659197,0,0
2659198,0,0
2659198,0,0
2659198,0,0
2659202,0,0
2659203,0,0
2659206,0,0
2659619,0,0
2659620,0,0
2659620,0,0
2659622,0,0
2659623,0,0
2659659,0,0
2659660,0,0
2660076,0,0
2660078,0,0
2660079,0,0
2660575,0,0
2661381,0,0
2662133,0,0
2662133,0,0
2662134,0,0
2662134,0,0
2662135,0,0
2662136,0,0
2662207,0,0
2662345,0,0
2662834,0,0
2663541,0,0
2663795,0,0
2664934,0,0
2665693,0,0
2665826,0,313
2668776,0,405
2668989,0,405
2669184,0,405
2669307,0,405
2671409,0,405
2672651,0,405
2672788,3,469
2673273,3,469
2673301,3,469
2675366,3,469
2675409,306,479
2675409,306,447
2675410,306,415
2675410,306,383
2675411,306,351
2675411,306,319
2675412,287,287
2675486,287,287
2675611,287,287
2675656,287,287
2676135,287,287
2676269,287,287
2679617,287,287
2679750,287,335
2681220,79,79
2683093,79,79
2683202,79,79
2683297,78,78
2683313,77,77
2683521,77,77
2683540,77,77
2684051,39,39
2684452,38,38
2684469,37,37
2684486,37,37
2684805,37,37
2684845,37,37
2684859,37,37
2685053,37,37
2685495,37,37
2685625,37,37
2686569,37,37
2686600,37,37
2686605,37,37
2686619,37,37
2686653,37,37
2686992,37,37
2688041,37,37
2688121,37,37
2688485,37,77
2688576,37,77
2688617,37,77
2688977,37,85
2689481,37,166
2689725,37,165
2689742,37,164
2689774,37,164
2689806,37,164
2689907,37,164
2689937,37,164
2689998,37,164
2690095,37,164
2690096,37,164
2690104,37,164
2690159,37,164
2690225,37,164
2690230,37,164
2690233,37,164
2690263,37,164
2690297,37,164
2691183,37,164
2691387,37,164
2691425,37,164
2691632,37,164
2691684,37,164
2691834,37,164
2691911,37,164
2691926,37,164
2691930,37,164
2691964,37,164
2691978,37,164
2692034,37,164
2692367,37,164
2692386,37,164
2692753,37,164
2693075,37,164
2693147,37,164
2693418,37,164
2693419,37,164
2693447,37,164
2693451,37,164
2693525,37,164
2693619,37,195
2693657,37,195
2693712,37,195
2693722,37,195
2693816,37,195
2693865,37,195
2694080,37,195
2694134,37,195
