"Intl Download, x; Intl Upload, x","Intl Download, y","Intl Upload, y","local Download, x; local Upload, x","local Download, y","local Upload, y"
2017-11-27T03:00:07.111080,3182755.75409376,3685470.2384489942,2017-11-26T14:00:08.430849,8796658.12882978,4121211.699497666
2017-11-27T03:20:05.952396,3464630.3754566004,3563542.6790727093,2017-11-26T14:20:05.852154,6803135.758029113,4142518.597542044
2017-11-27T03:40:06.489660,3570957.151829027,3564960.152774516,2017-11-26T14:40:06.603109,10171977.748718584,3840258.465167448
2017-11-27T04:00:09.997166,3357307.9180350904,3582082.7233705395,2017-11-26T15:00:06.721984,9324670.075380214,3820137.5370505676
2017-11-27T04:20:05.859269,3180199.0449317587,3863304.9368671887,2017-11-26T15:20:06.826456,7619134.014374749,4140338.665756058
2017-11-27T04:40:06.480736,2203705.036747565,3882732.9163580076,2017-11-26T15:40:06.898415,9011690.1309657,3247064.507059864
2017-11-27T05:00:07.670975,3318434.8121621837,3883049.927855982,2017-11-26T16:00:07.218648,9877123.77275923,2636617.208597679
2017-11-27T05:20:06.640532,3445642.6986406962,3587281.7371395314,2017-11-26T16:20:06.869650,9810851.366245076,4134034.438653198
2017-11-27T05:40:06.557330,3433921.4589159107,3549664.100932074,2017-11-26T16:40:06.731131,10210066.808832796,4132638.313839114
2017-11-27T06:00:10.720207,3793273.5366907427,3958676.11686693,2017-11-26T17:00:07.686433,9116478.14136639,3822335.344068466
2017-11-27T06:20:05.920563,3759531.371554958,3582287.9815114187,2017-11-26T17:20:06.678543,9233467.358269723,3512063.586128366
2017-11-27T06:40:06.337298,3951495.471921631,3876989.835816991,2017-11-26T17:40:06.407249,9236869.290399542,3642504.93367976
2017-11-27T07:00:08.102712,4253868.822605023,3911685.874404192,2017-11-26T18:00:12.154840,9332208.829897312,3560228.0517095337
2017-11-27T07:20:06.515526,2865363.7462285287,3571026.936957852,2017-11-26T18:20:06.877220,8693527.02674937,3827706.5592680536
2017-11-27T07:40:06.514708,3181147.130662319,3581691.1642527217,2017-11-26T18:40:06.336478,9204958.09891336,3237814.171017725
2017-11-27T08:00:08.581948,3077208.8183753705,3591059.785494828,2017-11-26T19:00:06.422967,9237595.829347216,3836743.251053305
2017-11-27T08:20:06.855130,3213354.9978850307,3560859.508639375,2017-11-26T19:20:06.685447,9271007.66030541,4143467.160701171
2017-11-27T08:40:06.927529,4856493.926771198,3535702.4431830626,2017-11-26T19:40:06.768496,11804515.458581544,4146751.0811222713
2017-11-27T09:00:07.833711,3392490.496408985,3206012.016769231,2017-11-26T20:00:11.598680,7608360.112165787,3242264.7902330123
2017-11-27T09:20:06.238514,4186592.1425268273,3110708.1111945435,2017-11-26T20:20:06.867148,10067499.005247816,3920296.336998816
2017-11-27T09:40:06.829334,2773953.34319592,3601194.16325638,2017-11-26T20:40:06.697452,9025138.351893906,3256805.2745054974
2017-11-27T10:00:07.699260,4134908.113112732,3542590.9482273087,2017-11-26T21:00:08.862546,7917746.361568958,3534788.220144652
2017-11-27T10:20:06.412538,2574646.819678531,2980432.2333956,2017-11-26T21:20:06.726963,8454553.342990788,3239440.642687031
2017-11-27T10:40:08.003206,3018268.653574599,3334525.2690287274,2017-11-26T21:40:06.485634,8420277.778281579,3841594.857404464
2017-11-27T11:00:06.595654,3032938.6861613733,3567937.561512858,2017-11-26T22:00:13.586613,10016689.925517254,3594046.1278707245
2017-11-27T11:20:06.146341,4479602.876791496,3561768.7615766637,2017-11-26T22:20:07.049070,9968462.463190893,4566073.468982756
2017-11-27T11:40:06.610415,3366079.457020545,3562018.9380322983,2017-11-26T22:40:06.531538,9009352.825404158,4134568.696747617
2017-11-27T12:00:10.953656,3599529.817576762,3652909.5774106733,2017-11-26T23:00:06.875123,9826525.061782653,4140052.3354486604
2017-11-27T12:20:06.927899,3551640.985232563,3587005.0340522295,2017-11-26T23:20:07.101784,9652716.005200503,4127759.005471395
2017-11-27T12:40:06.634142,2926109.3302396317,3699824.6649121996,2017-11-26T23:40:06.707186,6562010.666709542,3590719.8065151568
2017-11-27T13:00:06.900024,2996697.4077729583,3565065.7014103425,2017-11-27T00:00:06.744901,9634657.795342386,4135717.971544322
2017-11-27T13:20:06.267144,3588718.2657635296,3572756.5418844414,2017-11-27T00:20:07.105202,8706223.583410868,3586457.97901825
2017-11-27T13:40:06.745972,3291789.3717890917,3288265.281475765,2017-11-27T00:40:06.563970,9623665.960956473,4136894.0530129788
2017-11-27T14:00:10.975907,3175784.491079206,3574650.228058525,2017-11-27T01:00:06.547495,9403773.667897588,4140257.0328904637
2017-11-27T14:20:06.022935,3037669.583002935,3604514.899019534,2017-11-27T01:20:07.059004,8921232.789643968,4122755.5283828746
2017-11-27T14:40:06.399949,3801049.208868304,3593123.73511638,2017-11-27T01:40:06.810990,9601989.379733818,4132035.2577955336
2017-11-27T15:00:07.158385,3797900.5615725433,3551691.8416643767,2017-11-27T02:00:07.919026,9069513.619379727,4125749.503919549
2017-11-27T15:20:05.814644,3301169.705560408,3598839.6778712505,2017-11-27T02:20:06.169918,8904558.09420296,4150350.9863791377
2017-11-27T15:40:06.780603,3118042.107377825,3372483.670008647,2017-11-27T02:40:06.700019,7196077.818378085,4149004.357807594
2017-11-27T16:00:07.061299,3030133.0193880764,3569109.787860745,2017-11-27T03:00:06.982780,9181138.964505926,4145341.1664296864
2017-11-27T16:20:06.523267,3903607.5676191337,3589561.5715657496,2017-11-27T03:20:05.929671,9267548.37805592,4137656.5151413614
2017-11-27T16:40:06.898973,3055420.011069112,3374632.962080188,2017-11-27T03:40:06.437057,8925860.420159342,4151906.1450369987
2017-11-27T17:00:06.614460,3163210.0604750062,3527529.062288342,2017-11-27T04:00:15.445313,9659572.600037834,4136265.9876455073
2017-11-27T17:20:05.999619,3043530.912081264,3568030.767087877,2017-11-27T04:20:05.826808,9772694.053066013,4137926.1810768656
2017-11-27T17:40:06.310854,3263280.498225436,3545748.978625882,2017-11-27T04:40:06.428813,7178008.7292304775,4152561.378529932
2017-11-27T18:00:06.635551,3387249.753802588,3511736.8150401036,2017-11-27T05:00:07.710863,9675822.955853593,3570002.7610010575
2017-11-27T18:20:06.607487,3765820.3743504616,3565051.685694328,2017-11-27T05:20:06.471705,9595191.45715245,4142504.7566535394
2017-11-27T18:40:07.323327,3237519.6315569,3581756.940785177,2017-11-27T05:40:06.670749,7054794.338458916,4129772.0135684875
2017-11-27T19:00:07.079118,3572516.914229261,3895480.1912246025,2017-11-27T06:00:10.974504,9952495.797669036,4136680.155971773
2017-11-27T19:20:06.107291,3756744.8828587686,3586382.662986545,2017-11-27T06:20:05.836781,9620651.347278118,4239253.878051692
2017-11-27T19:40:06.494895,3445652.367981591,3576426.2423184495,2017-11-27T06:40:06.398367,9879192.356161598,4131689.8520509205
2017-11-27T20:00:06.950543,3303984.038613944,3574664.4646197,2017-11-27T07:00:07.597287,6672012.411314805,3884649.2294933177
2017-11-27T20:20:07.097276,3645910.113586305,3595158.5392390992,2017-11-27T07:20:06.473069,9743081.63189252,4139748.8760479507
2017-11-27T20:40:06.678682,2997238.801340905,3609762.540671418,2017-11-27T07:40:06.638677,9114503.56922481,4069748.0512592406
2017-11-27T21:00:07.179877,3437635.5664807744,3572857.6184414043,2017-11-27T08:00:08.237584,9645974.953440338,3860690.850157621
2017-11-27T21:20:06.687185,3643714.3178798314,3581257.551726201,2017-11-27T08:20:06.699415,7746933.235143418,4149723.4723384874
2017-11-27T21:40:06.512879,3832677.887154966,3323611.23931263,2017-11-27T08:40:06.770915,3966231.47745786,3241089.2900737235
2017-11-27T22:00:13.532159,3095786.67925921,3569203.706417353,2017-11-27T09:00:07.850837,6626832.446066707,3829489.905877857
2017-11-27T22:20:06.593338,3667722.493327412,3568674.6553560295,2017-11-27T09:20:05.657417,6784130.034673509,4039106.4455667236
2017-11-27T22:40:06.428840,3045713.8601674633,3910348.1794403167,2017-11-27T09:40:06.731226,8674992.826805044,4152943.537863135
2017-11-27T23:00:12.947128,3266943.633985658,3564494.830780579,2017-11-27T10:00:07.900592,9270258.83283192,4136466.5076825945
2017-11-27T23:20:06.268952,2998977.778880098,3061451.3103377707,2017-11-27T10:20:06.462140,8801820.172279561,4154359.9249284486
2017-11-27T23:40:06.509761,3590220.5014842926,3561381.6306833667,2017-11-27T10:40:07.997307,9665670.961073393,4124297.7025915096
2017-11-28T00:00:09.506178,3417847.0631264723,3633695.035788481,2017-11-27T11:00:06.937528,10195980.012210617,4131365.1751096975
2017-11-28T00:20:06.124783,3545595.7813524413,3598050.553878765,2017-11-27T11:20:06.003822,8797805.953989891,4123808.2093667146
2017-11-28T00:40:06.643714,3598377.6703195125,3569814.8408279577,2017-11-27T11:40:06.680746,11957007.063084045,4142721.5756002977
2017-11-28T01:00:06.789567,4172654.5067188437,3570484.6636937163,2017-11-27T12:00:11.853648,9592920.323046042,4136615.3983470164
2017-11-28T01:20:06.179726,3464891.73921946,3557150.100282588,2017-11-27T12:20:06.794731,10044046.88500988,4149007.80657439
2017-11-28T01:40:06.599566,3419310.9581972696,3575789.3660409176,2017-11-27T12:40:06.848850,9557770.444665104,4157878.281973383
2017-11-28T02:00:08.957803,3414859.9481501817,3560699.5794759495,2017-11-27T13:00:07.683668,10009123.396444367,4143188.730144404
2017-11-28T02:20:06.440102,4228849.445732777,3563126.150854789,2017-11-27T13:20:05.803260,9904810.919569878,4145578.8049625913
2017-11-28T02:40:06.737836,4201671.3690410415,3629760.4369861833,2017-11-27T13:40:06.833698,9608799.856264826,4098582.9997443873
2017-11-28T03:00:06.792475,3040684.9935445944,3369518.3789493595,2017-11-27T14:00:12.067429,9834837.924934022,4127013.6265833424
2017-11-28T03:20:05.824353,4249126.845566983,3619999.40540122,2017-11-27T14:20:06.029804,12081620.247433662,3936206.776882456
2017-11-28T03:40:06.625017,3467980.9336363664,3608547.6228207536,2017-11-27T14:40:06.311320,11703929.746914865,4142565.010546805
2017-11-28T04:00:08.332580,3112273.7038802383,3890036.2689011763,2017-11-27T15:00:06.806776,8976100.168114265,4139617.228813438
2017-11-28T04:20:06.774952,3575754.6225818936,3552888.8615963273,2017-11-27T15:20:05.944191,9697621.809410963,4122989.2061877963
2017-11-28T04:40:06.587775,3538659.644512952,3560319.9583969917,2017-11-27T15:40:06.589820,8837474.911557563,4113732.5232246257
2017-11-28T05:00:08.384898,3396550.86528598,3926892.807142405,2017-11-27T16:00:09.424434,9092655.81537633,3828108.276352636
,,,2017-11-27T16:20:06.725437,12146310.4779573,4159979.341917609
,,,2017-11-27T16:40:06.815558,11714737.03901669,4142339.1438873946
2017-11-28T05:40:05.797647,13986936.143012082,6209735.2589267185,2017-11-27T17:00:13.909744,9060740.094744252,4136742.322021698
2017-11-28T06:00:11.618701,8624503.38608924,8558902.664260179,2017-11-27T17:20:06.008414,9917202.55187755,4589880.830010449
2017-11-28T06:20:06.012734,11772632.122374445,6241422.742801541,2017-11-27T17:40:06.461259,7035086.094026716,3232408.9678071127
2017-11-28T06:40:05.817929,14409381.643659698,5826841.825242532,2017-11-27T18:00:06.428741,8896960.957508802,4074132.6487113656
2017-11-28T07:00:07.681863,11741024.676371735,4512702.7563496865,2017-11-27T18:20:06.798938,12771354.17004308,3716716.710933452
2017-11-28T07:20:06.584365,16348344.052028395,4802049.146603108,2017-11-27T18:40:06.727651,9775097.247664148,4029360.416722502
2017-11-28T07:40:05.971762,15425222.347876385,5863986.506164432,2017-11-27T19:00:06.736881,9579279.475456778,4123433.654639568
2017-11-28T08:00:08.269542,11715587.974934494,5956262.039222162,2017-11-27T19:20:06.011398,8785259.267767746,4140700.5811774167
2017-11-28T08:20:05.676073,11813455.776785444,5098404.596524059,2017-11-27T19:40:06.731245,8911530.585228415,4138989.3615890574
2017-11-28T08:40:06.468952,10675722.84790493,6981768.86065725,2017-11-27T20:00:06.870979,9163555.432087902,3404317.350021908
2017-11-28T09:00:07.940755,11182595.048175598,6310750.983227247,2017-11-27T20:20:06.947807,9499896.053346775,4132301.021550605
2017-11-28T09:20:06.254183,12633160.244366296,7626230.705631845,2017-11-27T20:40:06.670635,9570458.72387399,4141114.193249765
2017-11-28T09:40:05.925544,12209338.9634284,5299071.611183131,2017-11-27T21:00:07.173447,5880034.91750558,3231123.568619958
2017-11-28T10:00:11.825335,13240574.81263636,6839709.63769869,2017-11-27T21:20:06.836318,8638431.802700995,3544879.2430303968
2017-11-28T10:20:06.707110,16299733.752841394,4482019.2474585585,2017-11-27T21:40:06.429474,7590266.2015630165,4139252.0047402787
2017-11-28T10:40:06.365406,15841408.697525505,5218345.045086228,2017-11-27T22:00:08.448066,12162830.639110224,3621883.2119468213
2017-11-28T11:00:13.833493,14307618.056123707,4183405.7050147783,2017-11-27T22:20:06.915815,9643548.809398562,4260002.085113421
2017-11-28T11:20:05.964320,13395079.81818135,4885953.987332081,2017-11-27T22:40:06.312620,10023337.552510276,4133161.4379167315
2017-11-28T11:40:06.042561,13689468.883351013,5544666.545820385,2017-11-27T23:00:13.051345,12196351.19794947,4157564.619696496
2017-11-28T12:00:08.536101,13024909.935247507,4407900.21505826,2017-11-27T23:20:06.291723,10210104.36253127,3608351.422498113
2017-11-28T12:20:06.560025,11761641.793567022,5658237.633213413,2017-11-27T23:40:06.629362,5144834.187464882,4301270.500454844
2017-11-28T12:40:06.638679,12587413.197120246,5690129.92891464,2017-11-28T00:00:13.015142,12022201.990998436,4147425.134647963
2017-11-28T13:00:10.800906,12534982.18943031,7088902.803547177,2017-11-28T00:20:09.108767,10076080.395181552,4129084.8004611325
2017-11-28T13:20:06.739387,13219246.242600095,5810981.852471024,2017-11-28T00:40:06.520908,9327515.735233508,4135537.323066285
2017-11-28T13:40:06.430831,13637657.66268524,5635521.361951191,2017-11-28T01:00:06.783119,8078387.954820587,4129669.664600375
2017-11-28T14:00:06.587585,4859558.2916888185,4609847.608426477,2017-11-28T01:20:06.089655,8602259.95639782,4142291.260206087
2017-11-28T14:20:06.711595,9816387.387987133,4597222.834404958,2017-11-28T01:40:07.246826,9392388.309981124,4148106.93934426
2017-11-28T14:40:06.241400,13103000.811480893,7669594.7554527875,2017-11-28T02:00:07.423405,9721292.377384698,4141622.167663975
2017-11-28T15:00:10.144331,13365007.989359695,7718387.808396945,2017-11-28T02:20:06.126717,6902164.468127894,4128927.4626613036
2017-11-28T15:20:06.296743,14939231.690497184,4742578.384928785,2017-11-28T02:40:06.744338,10268925.910155537,3933476.593533317
2017-11-28T15:40:06.994142,14317285.496522013,5487006.66826171,2017-11-28T03:00:06.756510,11780427.16590281,4140052.605206671
2017-11-28T16:00:07.338204,8918887.352908088,5931351.769771207,2017-11-28T03:20:05.956659,9837309.99162938,4138794.1910394332
2017-11-28T16:20:06.175386,13199739.827224884,4918939.16851163,2017-11-28T03:40:06.586978,8879458.181591716,3606689.963685244
2017-11-28T16:40:06.077189,12593073.08487888,5109856.959608303,2017-11-28T04:00:08.307282,8558721.101233056,4135831.9805475418
,,,2017-11-28T04:20:06.780799,12297910.758149987,4150834.720753918
,,,2017-11-28T04:40:06.588613,9735244.077132177,3612919.49936417
2017-11-28T17:20:06.656357,8954461.231537895,5815830.78628749,2017-11-28T05:00:09.509451,9850512.321442204,3589118.1630282993
2017-11-28T17:40:06.451073,14735263.545760533,5970361.53212955,,,
2017-11-28T18:00:09.276778,7835613.299025439,5083995.43395473,,,
2017-11-28T18:20:06.230846,9392690.92820014,4530247.194108419,2017-11-28T05:40:05.914856,16186992.996408695,8523944.654736834
2017-11-28T18:40:06.801570,8944052.26385014,4699810.03383229,,,
2017-11-28T19:00:14.786408,3992769.0892560314,6486484.027679913,,,
2017-11-28T19:20:06.792315,9384752.271789078,4933378.350765681,2017-11-28T06:20:05.947588,18252917.48014964,8194706.669234563
2017-11-28T19:40:06.678568,12248502.337776896,5672313.191124985,2017-11-28T06:40:05.811238,18068254.86482552,8125253.883486013
2017-11-28T20:00:09.207635,11350405.593605874,6593344.203733816,2017-11-28T07:00:07.796882,18485035.34540613,8580625.092248429
2017-11-28T20:20:06.756168,14925398.274796292,4575350.285630303,2017-11-28T07:20:06.591338,19114339.22792584,8938800.537372803
2017-11-28T20:40:06.864988,13655023.394252952,4414994.534167023,2017-11-28T07:40:05.885235,15747687.142976558,8457993.78987286
2017-11-28T21:00:12.063845,12772995.978694227,7682114.611786275,2017-11-28T08:00:07.869184,15433379.239900101,6174022.057074285
2017-11-28T21:20:06.401103,16767794.503547447,6522500.364113809,2017-11-28T08:20:05.833573,18703694.18380287,8560968.36098315
2017-11-28T21:40:06.367217,14343091.82426664,5147340.844386081,2017-11-28T08:40:06.414312,18157748.081888344,5960003.940464429
2017-11-28T22:00:08.370001,12571711.10440939,6815753.189053483,2017-11-28T09:00:06.744298,18033554.21269722,6906136.067775113
2017-11-28T22:20:07.049310,15288528.176245868,4646800.775838602,2017-11-28T09:20:06.203149,14047002.276261784,8480612.605808051
2017-11-28T22:40:06.022957,13784961.270922052,5216554.57046863,2017-11-28T09:40:06.215105,17247930.681999672,8177151.36945728
2017-11-28T23:00:11.248999,13136966.931728195,5004086.278375638,2017-11-28T10:00:08.017800,17525240.21481012,3654470.278527281
2017-11-28T23:20:06.695818,12567848.618947955,5517557.4949876135,2017-11-28T10:20:06.572578,15456577.78832652,8434472.02695059
2017-11-28T23:40:06.237225,13761934.565559486,4953358.18489972,2017-11-28T10:40:06.391823,17845003.99507817,8282004.465746616
2017-11-29T00:00:08.848694,14903876.799954047,5276717.194852607,2017-11-28T11:00:14.104079,19634904.987230714,8931015.267925123
2017-11-29T00:20:06.691209,8933214.602006543,5862964.895670443,2017-11-28T11:20:05.984324,18394531.86378686,8516503.490583638
2017-11-29T00:40:05.993821,16131958.314306308,5990373.059449746,2017-11-28T11:40:05.948567,17808806.574727573,7770878.843237277
2017-11-29T01:00:11.099441,13672656.51562782,7129726.26385566,2017-11-28T12:00:12.292544,18425559.527407046,9473896.875590753
2017-11-29T01:20:06.897227,13127260.27672127,5385168.31439194,2017-11-28T12:20:06.906066,17709222.388355646,8699382.430923402
2017-11-29T01:40:06.092592,15071680.78310761,4950541.344704972,2017-11-28T12:40:06.576453,17899601.711240154,8395993.653023783
2017-11-29T02:00:07.034292,14182725.668111093,4560217.222068679,2017-11-28T13:00:06.983737,16847156.880756296,6152355.735745085
2017-11-29T02:20:06.056600,12357104.915118927,5565596.447253694,2017-11-28T13:20:06.662988,18898472.84110216,8264159.863826325
2017-11-29T02:40:06.183343,13111642.42796743,5280417.727479656,2017-11-28T13:40:06.525041,13530316.676991524,8337313.320115997
2017-11-29T03:00:06.580415,11935258.968246425,5551223.385515641,2017-11-28T14:00:14.472270,22384931.09021712,10584278.317863647
2017-11-29T03:20:06.454614,12325374.561770946,5537711.434818224,2017-11-28T14:20:06.727723,17517213.339396793,8524011.982358398
2017-11-29T03:40:06.190421,11079360.030187206,5391361.759773823,2017-11-28T14:40:06.250296,14198315.912502876,5262494.465709479
2017-11-29T04:00:08.238721,13238757.19073509,4521359.543213605,2017-11-28T15:00:06.615444,15576497.681930564,5215634.975917961
2017-11-29T04:20:06.104443,10722243.12780632,5180962.285785798,2017-11-28T15:20:06.201865,19103662.90290059,8868614.072597714
2017-11-29T04:40:06.294024,15023383.658795515,4687760.592824266,2017-11-28T15:40:06.652706,12830995.60903478,8416236.372213382
2017-11-29T05:00:11.682903,12738180.162575865,6526200.529125685,2017-11-28T16:00:07.762121,19430418.363931865,6040157.243635551
2017-11-29T05:20:05.970286,14462136.642422404,5328829.41258405,2017-11-28T16:20:06.145471,18903095.349838216,8583818.34159402
2017-11-29T05:40:06.424632,9539696.79136463,5570883.175032808,2017-11-28T16:40:06.321523,19122001.61351561,8274891.508310895
2017-11-29T06:00:09.004450,11343978.059690632,5953660.966063525,2017-11-28T17:00:07.157725,27636231.92123773,9607859.705165647
2017-11-29T06:20:06.715805,11975394.671102535,5041582.64026001,2017-11-28T17:20:06.621338,20448656.26049627,7817544.690886845
2017-11-29T06:40:06.457254,13311407.692367354,5194813.148038632,2017-11-28T17:40:06.554201,17468866.277031373,8235620.256873194
2017-11-29T07:00:06.915048,12771911.317464422,6149573.636752168,2017-11-28T18:00:09.297407,18460683.20958578,7555197.998005209
2017-11-29T07:20:06.115713,12213439.172486415,6209376.97065852,2017-11-28T18:20:06.246895,17710034.84166847,9718709.840918567
2017-11-29T07:40:06.058852,12844626.762858255,6143140.185291346,2017-11-28T18:40:06.684077,20011797.21410619,2687298.3030599467
2017-11-29T08:00:08.796851,15422775.134966848,4455798.079279905,2017-11-28T19:00:08.049611,14276891.553480064,5864257.076774343
2017-11-29T08:20:06.152146,15248688.436082518,4411541.404106154,2017-11-28T19:20:06.614416,20400583.74992804,8375667.967288715
2017-11-29T08:40:06.648050,12368150.177666664,5078828.028241365,2017-11-28T19:40:06.518212,17263314.18367356,8350769.80474403
2017-11-29T09:00:08.209581,13307953.746147715,5892365.062018279,2017-11-28T20:00:07.268795,19364616.677656848,6698649.2017107615
2017-11-29T09:20:06.170940,13181706.258334136,6294408.751725663,2017-11-28T20:20:06.571331,17830592.44949503,8843679.471816266
2017-11-29T09:40:05.889476,14171642.406946344,6372902.502820662,2017-11-28T20:40:06.703212,17634637.578008022,8408216.68540243
2017-11-29T10:00:08.597012,16031560.989610048,6871156.666776792,2017-11-28T21:00:07.036388,17931434.204467364,5375094.762786161
2017-11-29T10:20:06.228808,15090578.154095622,6355482.0664296,2017-11-28T21:20:06.336525,12686467.135844525,9728840.752130644
2017-11-29T10:40:06.774511,17672257.929675303,6224915.335800893,2017-11-28T21:40:06.442794,17910930.21160187,8432395.444102507
2017-11-29T11:00:09.621126,13461708.382128395,5256672.715826213,2017-11-28T22:00:07.050273,17111426.503906164,5534887.799601987
2017-11-29T11:20:05.986101,11566523.130146945,6838501.492246719,2017-11-28T22:20:06.855939,18781247.04518293,9679803.38174242
2017-11-29T11:40:06.505816,12686104.3616759,6310132.496074896,2017-11-28T22:40:05.997023,17616281.66555188,8647109.934292642
2017-11-29T12:00:08.692637,13959314.413681533,5387360.1115237335,2017-11-28T23:00:10.424195,19346057.15515199,8051519.097673591
2017-11-29T12:20:06.833416,12320093.53295792,6513329.663534571,2017-11-28T23:20:06.262472,18215932.945564613,7856938.172352865
2017-11-29T12:40:06.829471,11595293.644221358,6223160.119234198,2017-11-28T23:40:06.340214,18954304.37161773,8541493.661934342
2017-11-29T13:00:07.401102,14041584.997726604,4705567.244776464,2017-11-29T00:00:09.908265,17870233.28311262,8715067.820623688
2017-11-29T13:20:06.763744,16247872.435492385,5854111.173917544,2017-11-29T00:20:06.504964,20612969.4524918,7324065.218624095
2017-11-29T13:40:06.874653,13600518.209535468,6050092.417500513,2017-11-29T00:40:06.142937,17208199.876439985,8312437.7516271025
2017-11-29T14:00:07.016111,12178951.382413015,6688151.9930087915,2017-11-29T01:00:06.484244,17434377.30431669,5393319.371602553
2017-11-29T14:20:06.351417,18321544.144284435,4452002.7896188125,2017-11-29T01:20:06.872494,18831422.537282526,8250560.36029422
2017-11-29T14:40:05.904091,15113962.849851599,5114316.004354292,2017-11-29T01:40:06.160441,19039220.620431487,8469349.673097942
2017-11-29T15:00:06.419820,14112046.571880074,4256593.073578968,2017-11-29T02:00:12.907592,18591964.46963001,9815185.512133785
2017-11-29T15:20:06.424933,12072489.609818447,5820870.438731737,2017-11-29T02:20:05.887804,18182455.586536814,7886473.845133223
2017-11-29T15:40:06.415690,12712249.768499143,6302593.841906121,2017-11-29T02:40:06.136534,18010991.048023213,8032604.842024618
2017-11-29T16:00:08.349466,10312887.745852483,4669545.952007469,2017-11-29T03:00:06.719020,17381010.81667128,7877939.392682819
2017-11-29T16:20:06.239762,12675136.48291902,5414040.26379153,2017-11-29T03:20:06.444810,18463475.422547,7962751.372906039
2017-11-29T16:40:06.385281,8051133.607409322,6503486.190796446,2017-11-29T03:40:06.213081,18044046.12921671,7742793.480504503
2017-11-29T17:00:09.263817,11477948.480053926,6947356.975711472,2017-11-29T04:00:11.503749,20741297.950752124,10633278.121999674
2017-11-29T17:20:06.765677,7698062.169546699,5196129.19941367,2017-11-29T04:20:06.008582,18001414.680415653,8103837.424266422
2017-11-29T17:40:06.402895,14419965.878814684,5831929.537951193,2017-11-29T04:40:06.222601,19349386.386114728,8658529.368060462
2017-11-29T18:00:09.627004,12627833.92585535,8031931.291980113,2017-11-29T05:00:09.782687,17446961.63861257,6181313.667240432
2017-11-29T18:20:06.707416,14472271.237690955,4839556.452274243,2017-11-29T05:20:05.863749,18005597.73197893,8162521.493761842
2017-11-29T18:40:06.320301,10929011.648366395,7823614.598205248,2017-11-29T05:40:06.369647,19697494.05300927,7471226.169976455
2017-11-29T19:00:10.929514,10502327.314481588,6497249.890047374,2017-11-29T06:00:08.227776,19165331.25940441,7082466.894294037
2017-11-29T19:20:06.439697,8573644.870767089,6513130.441707208,2017-11-29T06:20:06.681961,19336890.97260146,8075330.920211352
2017-11-29T19:40:06.224281,10028762.010897916,5595076.4673193665,2017-11-29T06:40:06.424116,19181634.35860729,8472095.821062533
2017-11-29T20:00:14.400977,14928356.922755085,5569409.9559312165,2017-11-29T07:00:12.673681,15429309.505790384,8200192.333009916
2017-11-29T20:20:07.372829,14506335.75070686,5421209.683382846,2017-11-29T07:20:06.253520,18237957.687335454,8128640.213478975
2017-11-29T20:40:06.183078,13004560.361443205,6036989.42084429,2017-11-29T07:40:06.203627,17975543.718383145,7757547.24379323
2017-11-29T21:00:06.584009,15039412.017597284,4173019.213482986,2017-11-29T08:00:09.180158,18786402.345731348,9828541.74994886
2017-11-29T21:20:05.999100,12353392.102026636,4829586.4519054685,2017-11-29T08:20:06.194248,18723725.50910089,9443295.671671167
2017-11-29T21:40:06.473584,13732664.451615285,5964510.007163391,2017-11-29T08:40:06.574663,18803605.469905827,8094423.658883295
2017-11-29T22:00:06.928228,17573859.208456147,3501472.7511986317,2017-11-29T09:00:08.206512,17883657.39638496,7598924.063270269
2017-11-29T22:20:06.110763,12696400.88420494,5754171.4659266425,2017-11-29T09:20:06.031650,16791613.829454146,7732213.852179673
2017-11-29T22:40:05.922594,13698687.777698206,5222952.363206645,2017-11-29T09:40:05.805068,16836765.891429614,8289609.030642953
2017-11-29T23:00:09.759199,12538260.225907007,6433617.032752331,2017-11-29T10:00:14.838186,22842210.04442749,10098325.54486079
2017-11-29T23:20:06.513916,10509940.493365455,4914000.712798355,2017-11-29T10:20:06.164867,17432892.884538308,7971647.561734261
2017-11-29T23:40:06.405992,14245613.191802107,4137040.2880176837,2017-11-29T10:40:06.985876,18431871.483042307,9650576.225053577
2017-11-30T00:00:08.632634,12958300.639329033,5452422.155184097,2017-11-29T11:00:08.285670,19303406.043433163,8282357.849001917
2017-11-30T00:20:06.057440,13711294.054203808,4851726.102497739,2017-11-29T11:20:05.854213,18433178.940707464,7356926.822354052
2017-11-30T00:40:06.759734,12460302.94749615,5344258.366940939,2017-11-29T11:40:06.386521,18798674.589639246,7492942.106626004
2017-11-30T01:00:10.030550,10013646.6198702,6905698.886313028,2017-11-29T12:00:09.855588,18662785.8155362,8462427.501321722
2017-11-30T01:20:06.449899,12551770.596167607,5180326.924965523,2017-11-29T12:20:06.929142,17982339.49773832,6970612.603976411
2017-11-30T01:40:05.946222,14842703.522750765,5120186.6079196315,2017-11-29T12:40:06.834809,16869598.248572808,7910143.162706537
2017-11-30T02:00:06.333447,13469581.278864127,5195494.673236488,2017-11-29T13:00:07.255124,17745530.476244606,8340806.204590924
2017-11-30T02:20:06.857030,14639404.416982256,5011204.116641665,2017-11-29T13:20:06.407110,16280141.164081516,8031797.0568567775
2017-11-30T02:40:06.207883,13674956.830252428,5012223.040586053,2017-11-29T13:40:06.805385,16244869.890782874,8186770.660919217
