"Temperature, x; Humidity, x; Total VOC), x; Barometric pressure, x","Temperature, y","Humidity, y","Total VOC), y","Barometric pressure, y"
2018-01-11 03:40:13,16.4,58.1,7,1012.5
2018-01-11 03:41:14,16.4,58.2,7,1012.5
2018-01-11 03:42:15,16.4,58.1,7,1012.6
2018-01-11 03:43:16,16.4,58.2,8,1012.6
2018-01-11 03:44:17,16.4,58.1,8,1012.6
2018-01-11 03:45:18,16.4,58.1,8,1012.6
2018-01-11 03:46:19,16.4,58.1,8,1012.6
2018-01-11 03:47:20,16.4,58.1,8,1012.6
2018-01-11 03:48:21,16.4,58.1,8,1012.6
2018-01-11 03:49:22,16.4,58.1,8,1012.6
2018-01-11 03:50:23,16.4,58.1,8,1012.6
2018-01-11 03:51:24,16.4,58.1,8,1012.6
2018-01-11 03:52:26,16.4,58.1,8,1012.7
2018-01-11 03:53:27,16.4,58.2,8,1012.7
2018-01-11 03:54:27,16.4,58.1,8,1012.7
2018-01-11 03:55:27,16.4,58.2,8,1012.7
2018-01-11 03:56:30,16.4,58.2,8,1012.7
2018-01-11 03:57:30,16.4,58.1,8,1012.7
2018-01-11 03:58:30,16.4,58.2,8,1012.7
2018-01-11 03:59:31,16.4,58.2,8,1012.7
2018-01-11 04:00:31,16.4,58.2,8,1012.8
2018-01-11 04:01:31,16.3,58.2,8,1012.7
2018-01-11 04:02:32,16.4,58.2,8,1012.8
2018-01-11 04:03:32,16.3,58.2,8,1012.8
2018-01-11 04:04:32,16.3,58.2,8,1012.8
2018-01-11 04:05:33,16.3,58.1,8,1012.8
2018-01-11 04:06:33,16.3,58.2,7,1012.8
2018-01-11 04:07:33,16.3,58.2,9,1012.8
2018-01-11 04:08:34,16.3,58.2,5,1012.9
2018-01-11 04:09:34,16.3,58.2,9,1012.9
2018-01-11 04:10:34,16.3,58.2,9,1012.9
2018-01-11 04:11:35,16.3,58.2,9,1012.9
2018-01-11 04:12:35,16.3,58.2,9,1012.9
2018-01-11 04:13:35,16.3,58.2,9,1013
2018-01-11 04:14:36,16.3,58.2,9,1013
2018-01-11 04:15:36,16.3,58.2,10,1013
2018-01-11 04:16:36,16.3,58.2,9,1013
2018-01-11 04:17:37,16.3,58.2,9,1013
2018-01-11 04:18:37,16.3,58.1,9,1013
2018-01-11 04:19:37,16.3,58.2,9,1013
2018-01-11 04:20:38,16.3,58.2,9,1013.1
2018-01-11 04:21:38,16.3,58.2,9,1013.1
2018-01-11 04:22:38,16.3,58.2,9,1013
2018-01-11 04:23:39,16.3,58.2,8,1013.1
2018-01-11 04:24:39,16.3,58.2,8,1013.1
2018-01-11 04:25:39,16.3,58.2,8,1013.1
2018-01-11 04:26:39,16.3,58.2,7,1013.1
2018-01-11 04:27:40,16.3,58.2,7,1013
2018-01-11 04:28:40,16.2,58.2,7,1013
2018-01-11 04:29:40,16.2,58.2,7,1013
2018-01-11 04:30:40,16.2,58.2,7,1013
2018-01-11 04:31:40,16.2,58.2,7,1013
2018-01-11 04:32:41,16.2,58.2,7,1013.1
2018-01-11 04:33:41,16.2,58.2,6,1013
2018-01-11 04:34:41,16.2,58.2,6,1013.1
2018-01-11 04:35:41,16.2,58.2,6,1013.1
2018-01-11 04:36:41,16.2,58.2,6,1013.1
2018-01-11 04:37:42,16.2,58.2,6,1013.1
2018-01-11 04:38:42,16.2,58.2,6,1013.2
2018-01-11 04:39:42,16.2,58.2,6,1013.2
2018-01-11 04:40:42,16.2,58.2,5,1013.2
2018-01-11 04:41:42,16.2,58.2,5,1013.2
2018-01-11 04:42:43,16.2,58.2,5,1013.2
2018-01-11 04:43:43,16.2,58.2,5,1013.2
2018-01-11 04:44:43,16.2,58.2,4,1013.2
2018-01-11 04:45:43,16.2,58.2,5,1013.2
2018-01-11 04:46:43,16.2,58.2,4,1013.3
2018-01-11 04:47:44,16.2,58.2,7,1013.3
2018-01-11 04:48:44,16.2,58.2,6,1013.3
2018-01-11 04:49:44,16.2,58.3,7,1013.3
2018-01-11 04:50:44,16.2,58.2,6,1013.2
2018-01-11 04:51:44,16.1,58.2,6,1013.2
2018-01-11 04:52:45,16.1,58.2,8,1013.2
2018-01-11 04:53:45,16.1,58.3,8,1013.3
2018-01-11 04:54:45,16.1,58.2,8,1013.3
2018-01-11 04:55:45,16.1,58.2,8,1013.3
2018-01-11 04:56:46,16.1,58.2,8,1013.3
2018-01-11 04:57:46,16.1,58.2,7,1013.3
2018-01-11 04:58:46,16.1,58.2,7,1013.3
2018-01-11 04:59:46,16.1,58.2,7,1013.3
2018-01-11 05:00:46,16.1,58.2,7,1013.3
2018-01-11 05:01:47,16.1,58.2,7,1013.3
2018-01-11 05:02:47,16.1,58.1,7,1013.4
2018-01-11 05:03:47,16.1,58.2,7,1013.4
2018-01-11 05:04:47,16.1,58.2,7,1013.4
2018-01-11 05:05:47,16.1,58.2,7,1013.4
2018-01-11 05:06:48,16.1,58.2,7,1013.4
2018-01-11 05:07:48,16.1,58.2,7,1013.4
2018-01-11 05:08:48,16.1,58.2,7,1013.5
2018-01-11 05:09:48,16.1,58.2,6,1013.5
2018-01-11 05:10:48,16.1,58.3,6,1013.4
2018-01-11 05:11:49,16.1,58.3,6,1013.4
2018-01-11 05:12:49,16.1,58.2,5,1013.5
2018-01-11 05:13:49,16.1,58.3,5,1013.5
2018-01-11 05:14:49,16,58.3,5,1013.5
2018-01-11 05:15:50,16.1,58.3,5,1013.5
2018-01-11 05:16:50,16,58.3,5,1013.5
2018-01-11 05:17:50,16,58.3,5,1013.6
2018-01-11 05:18:50,16,58.3,5,1013.5
2018-01-11 05:19:50,16,58.3,4,1013.6
2018-01-11 05:20:51,16,58.3,5,1013.6
2018-01-11 05:21:51,16,58.3,5,1013.6
2018-01-11 05:22:51,16,58.3,5,1013.6
2018-01-11 05:23:51,16,58.3,5,1013.6
2018-01-11 05:24:51,16,58.3,5,1013.5
2018-01-11 05:25:52,16,58.3,4,1013.5
2018-01-11 05:26:53,16,58.3,4,1013.5
2018-01-11 05:27:54,16,58.3,5,1013.6
2018-01-11 05:28:54,16,58.3,4,1013.6
2018-01-11 05:29:54,16,58.3,4,1013.6
2018-01-11 05:30:54,16,58.3,9,1013.6
2018-01-11 05:31:55,16,58.3,9,1013.6
2018-01-11 05:32:55,16,58.3,9,1013.6
2018-01-11 05:33:55,16,58.3,9,1013.6
2018-01-11 05:34:55,16,58.3,9,1013.6
2018-01-11 05:35:56,16,58.3,9,1013.7
2018-01-11 05:36:56,16,58.3,9,1013.6
2018-01-11 05:37:56,16,58.3,8,1013.6
2018-01-11 05:38:57,16,58.3,8,1013.6
2018-01-11 05:39:57,16,58.3,8,1013.7
2018-01-11 05:40:57,16,58.3,8,1013.7
2018-01-11 05:41:57,16,58.3,9,1013.7
2018-01-11 05:42:58,16,58.3,9,1013.7
2018-01-11 05:43:58,16,58.3,9,1013.7
2018-01-11 05:44:58,16,58.5,9,1013.7
2018-01-11 05:45:59,16,58.5,9,1013.7
2018-01-11 05:46:59,16,58.5,9,1013.7
2018-01-11 05:47:59,16,58.5,9,1013.7
2018-01-11 05:48:59,16,58.7,8,1013.8
2018-01-11 05:50:00,16,58.6,9,1013.7
2018-01-11 06:00:37,16.1,58.6,0,1013.7
2018-01-11 06:01:38,16.2,58.6,1,1013.8
2018-01-11 06:02:38,16.2,58.6,1,1013.8
2018-01-11 06:03:38,16.2,58.6,1,1013.7
2018-01-11 06:04:39,16.2,58.5,1,1013.8
2018-01-11 06:05:39,16.2,58.6,1,1013.8
2018-01-11 06:06:39,16.2,58.6,1,1013.8
2018-01-11 06:07:40,16.2,58.6,1,1013.8
2018-01-11 06:08:40,16.2,58.6,1,1013.8
2018-01-11 06:18:10,16.4,58.5,0,1013.9
2018-01-11 06:19:10,16.4,58.4,1,1013.9
2018-01-11 06:20:10,16.4,58.4,1,1013.9
2018-01-11 06:21:11,16.5,58.4,1,1013.9
2018-01-11 06:22:11,16.5,58.6,1,1013.9
2018-01-11 06:23:11,16.5,58.5,0,1013.9
2018-01-11 06:24:12,16.5,58.3,1,1013.9
2018-01-11 06:25:12,16.5,58.5,1,1014
2018-01-11 06:26:12,16.6,58.3,1,1014
2018-01-11 06:27:12,16.6,58.3,1,1013.9
2018-01-11 06:28:13,16.6,58.3,1,1014
2018-01-11 06:29:14,16.6,58.3,1,1014
2018-01-11 06:30:15,16.6,58.3,1,1014
2018-01-11 06:31:16,16.7,58.2,1,1014
2018-01-11 06:32:17,16.7,58.2,1,1014
2018-01-11 06:33:18,16.7,58.2,0,1014
2018-01-11 06:34:19,16.7,58.1,1,1014
2018-01-11 06:35:20,16.8,58,1,1014
2018-01-11 06:36:21,16.8,58.2,1,1014.1
2018-01-11 06:37:22,16.8,57.9,1,1014.1
2018-01-11 06:38:23,16.8,57.9,2,1014
2018-01-11 06:39:24,16.8,57.9,1,1014.1
2018-01-11 06:40:25,16.9,57.9,2,1014
2018-01-11 06:41:26,16.9,57.8,2,1014.1
2018-01-11 06:42:28,16.9,57.7,2,1014.1
2018-01-11 06:43:29,16.9,57.6,2,1014.1
2018-01-11 06:44:30,16.9,57.6,2,1014.1
2018-01-11 06:45:31,16.9,57.7,2,1014.1
2018-01-11 06:46:32,16.9,57.6,1,1014.2
2018-01-11 06:47:33,16.9,57.6,1,1014.2
2018-01-11 06:48:34,17,57.6,1,1014.2
2018-01-11 06:49:35,17,57.5,1,1014.2
2018-01-11 06:50:36,17,57.5,1,1014.2
2018-01-11 06:51:37,17,57.5,1,1014.3
2018-01-11 06:52:38,17,57.5,1,1014.3
2018-01-11 06:53:39,17.1,57.4,2,1014.3
2018-01-11 06:54:40,17.1,57.3,2,1014.3
2018-01-11 06:55:41,17.1,57.3,2,1014.4
2018-01-11 06:56:42,17.1,57.4,2,1014.4
2018-01-11 06:57:43,17.1,57.6,5,1014.4
2018-01-11 06:58:44,17.1,57.7,12,1014.4
2018-01-11 06:59:45,17.2,57.5,19,1014.4
2018-01-11 07:00:46,17.2,57.6,28,1014.5
2018-01-11 07:01:47,17.2,57.9,42,1014.5
2018-01-11 07:02:48,17.2,57.9,61,1014.4
2018-01-11 07:03:49,17.2,58,77,1014.5
2018-01-11 07:04:50,17.3,57.9,90,1014.5
2018-01-11 07:05:51,17.3,57.8,106,1014.5
2018-01-11 07:06:52,17.4,57.9,118,1014.5
2018-01-11 07:07:53,17.4,58.2,134,1014.5
2018-01-11 07:08:54,17.4,58.2,152,1014.5
2018-01-11 07:09:55,17.4,58.3,168,1014.5
2018-01-11 07:10:56,17.4,58.3,182,1014.5
2018-01-11 07:11:57,17.5,58.2,194,1014.6
2018-01-11 07:12:58,17.5,58.2,207,1014.6
2018-01-11 07:13:59,17.5,58.2,222,1014.6
2018-01-11 07:15:00,17.5,58.3,242,1014.6
2018-01-11 07:16:01,17.6,58.4,269,1014.7
2018-01-11 07:17:02,17.6,58.3,300,1014.7
2018-01-11 07:18:03,17.6,58.2,325,1014.7
2018-01-11 07:19:03,17.6,58.2,345,1014.7
2018-01-11 07:20:03,17.6,58.1,360,1014.8
2018-01-11 07:21:03,17.7,58.1,381,1014.8
2018-01-11 07:22:03,17.7,58.1,413,1014.8
2018-01-11 07:23:04,17.7,58.2,461,1014.8
2018-01-11 07:24:05,17.7,58.3,536,1014.8
2018-01-11 07:25:05,17.7,58.2,611,1014.8
2018-01-11 07:26:05,17.7,58.2,683,1014.8
2018-01-11 07:27:06,17.7,58.2,757,1014.9
2018-01-11 07:28:06,17.7,58.2,801,1014.8
2018-01-11 07:29:06,17.8,58.1,838,1014.8
2018-01-11 07:30:06,17.8,58,881,1014.9
2018-01-11 07:31:06,17.8,58.2,901,1014.9
2018-01-11 07:32:07,17.8,58.1,922,1014.9
2018-01-11 07:33:07,17.8,58,933,1014.9
2018-01-11 07:34:07,17.8,58.1,946,1014.9
2018-01-11 07:35:07,17.8,58,946,1014.9
2018-01-11 07:36:07,17.9,58,946,1014.9
2018-01-11 07:37:07,17.9,58,946,1014.9
2018-01-11 07:46:43,18,57.8,1,1015
2018-01-11 07:47:43,18,57.9,0,1015.1
2018-01-11 07:48:43,18,57.9,0,1015
2018-01-11 07:49:44,18,57.8,0,1015.1
2018-01-11 07:50:44,18,57.8,0,1015.1
2018-01-11 07:51:44,18,57.7,0,1015.1
2018-01-11 07:52:44,18,57.7,0,1015.1
2018-01-11 07:53:44,18,57.7,0,1015.2
2018-01-11 07:54:45,18,57.6,0,1015.2
2018-01-11 07:55:45,18.1,57.5,0,1015.2
2018-01-11 07:56:45,18.1,57.5,0,1015.3
2018-01-11 07:57:45,18.1,57.5,0,1015.3
2018-01-11 07:58:45,18.1,57.5,0,1015.3
2018-01-11 07:59:46,18.1,57.4,0,1015.3
2018-01-11 08:00:46,18.1,57.3,0,1015.3
2018-01-11 08:01:46,18.1,57.3,0,1015.4
2018-01-11 08:02:46,18.1,57.3,0,1015.4
2018-01-11 08:03:47,18.2,57.2,6,1015.5
2018-01-11 08:04:48,18.2,57.1,5,1015.5
2018-01-11 08:05:49,18.2,56.8,3,1015.5
2018-01-11 08:06:50,18.2,56.5,0,1015.5
2018-01-11 08:07:52,18.2,56.4,0,1015.6
2018-01-11 08:08:53,18.2,56.3,0,1015.6
2018-01-11 08:09:54,18.2,56.4,0,1015.5
2018-01-11 08:10:55,18.2,56.4,0,1015.6
2018-01-11 08:11:56,18.2,56.3,0,1015.6
2018-01-11 08:12:57,18.2,56.1,0,1015.6
2018-01-11 08:13:58,18.1,56.1,0,1015.6
2018-01-11 08:14:59,18.1,56.1,0,1015.6
2018-01-11 08:16:00,18.1,56,3,1015.6
2018-01-11 08:17:01,18.1,56,1,1015.6
2018-01-11 08:18:02,18.1,56,0,1015.6
2018-01-11 08:19:03,18.1,55.9,1,1015.6
2018-01-11 08:20:04,18.1,55.8,0,1015.6
2018-01-11 08:21:05,18,55.8,0,1015.6
2018-01-11 08:22:06,18,55.8,0,1015.6
2018-01-11 08:23:07,18,55.8,0,1015.6
2018-01-11 08:24:08,18,55.7,7,1015.7
2018-01-11 08:25:09,18,55.7,7,1015.7
2018-01-11 08:26:10,18,55.7,5,1015.7
2018-01-11 08:27:11,18,55.7,5,1015.8
2018-01-11 08:28:12,18,55.7,3,1015.7
2018-01-11 08:29:13,18,55.7,3,1015.8
2018-01-11 08:30:14,17.9,55.6,2,1015.8
2018-01-11 08:31:15,17.9,55.6,2,1015.8
2018-01-11 08:32:16,17.9,55.7,1,1015.8
2018-01-11 08:33:17,17.9,55.6,9,1015.9
2018-01-11 08:34:18,17.9,55.5,8,1015.9
2018-01-11 08:35:19,17.9,55.6,8,1015.9
2018-01-11 08:36:20,17.9,55.5,7,1015.9
2018-01-11 08:37:21,17.9,55.5,7,1015.9
2018-01-11 08:38:22,17.9,55.4,6,1015.9
2018-01-11 08:39:23,17.9,55.4,5,1016
2018-01-11 08:40:24,17.9,55.4,5,1016
2018-01-11 08:41:25,17.8,55.4,5,1016
2018-01-11 08:42:26,17.8,55.4,4,1016
2018-01-11 08:43:27,17.8,55.4,4,1016
2018-01-11 08:44:27,17.8,55.4,3,1016
2018-01-11 08:45:28,17.8,55.2,3,1016.1
2018-01-11 08:46:28,17.8,55.3,2,1016.1
2018-01-11 08:47:28,17.8,55.2,2,1016.1
2018-01-11 08:48:29,17.8,55.2,2,1016.1
2018-01-11 08:49:29,17.8,55.5,2,1016.1
2018-01-11 08:50:29,17.8,55.6,2,1016.2
2018-01-11 08:51:29,17.7,55.5,2,1016.2
2018-01-11 08:52:30,17.7,55.7,2,1016.2
2018-01-11 08:53:30,17.7,55.8,2,1016.2
2018-01-11 08:54:30,17.7,55.8,2,1016.3
2018-01-11 08:55:31,17.7,55.8,2,1016.3
2018-01-11 08:56:32,17.7,55.9,2,1016.3
2018-01-11 08:57:33,17.7,55.9,2,1016.3
2018-01-11 08:58:34,17.6,55.9,1,1016.3
2018-01-11 08:59:35,17.6,55.9,1,1016.3
2018-01-11 09:00:36,17.6,56,1,1016.3
2018-01-11 09:01:37,17.6,56,1,1016.3
2018-01-11 09:02:38,17.6,56,1,1016.4
2018-01-11 09:03:39,17.6,56,0,1016.4
2018-01-11 09:04:40,17.6,56.1,0,1016.4
2018-01-11 09:05:41,17.6,56.1,3,1016.5
2018-01-11 09:16:19,17.4,56.2,1,1016.6
2018-01-11 09:17:19,17.4,56.3,1,1016.7
2018-01-11 09:18:19,17.4,56.3,0,1016.6
2018-01-11 09:19:19,17.4,56.3,0,1016.7
2018-01-11 09:20:20,17.4,56.3,8,1016.7
2018-01-11 09:21:20,17.4,56.3,8,1016.7
2018-01-11 09:22:20,17.4,56.3,7,1016.7
2018-01-11 09:23:20,17.4,56.3,7,1016.7
2018-01-11 09:24:20,17.4,56.3,6,1016.7
2018-01-11 09:25:21,17.3,56.4,6,1016.7
2018-01-11 09:26:21,17.3,56.4,6,1016.8
2018-01-11 09:27:21,17.3,56.4,6,1016.7
2018-01-11 09:28:21,17.3,56.4,5,1016.8
2018-01-11 09:29:21,17.3,56.4,5,1016.8
2018-01-11 09:30:22,17.3,56.4,5,1016.8
2018-01-11 09:31:22,17.3,56.4,5,1016.9
2018-01-11 09:32:22,17.3,56.4,4,1016.9
2018-01-11 09:33:22,17.3,56.3,3,1016.9
2018-01-11 09:34:22,17.3,56.4,3,1016.9
2018-01-11 09:35:22,17.2,56.5,8,1016.9
2018-01-11 09:36:23,17.2,56.5,7,1016.9
2018-01-11 09:37:23,17.2,56.5,7,1016.9
2018-01-11 09:38:23,17.2,56.5,7,1017
2018-01-11 09:39:23,17.2,56.5,7,1017
2018-01-11 09:40:24,17.2,56.5,6,1017
2018-01-11 09:41:24,17.2,56.5,6,1017
2018-01-11 09:42:24,17.2,56.6,6,1017
2018-01-11 09:43:24,17.2,56.6,6,1017
2018-01-11 09:44:24,17.2,56.6,5,1017.1
2018-01-11 09:45:25,17.2,56.6,5,1017
2018-01-11 09:46:25,17.2,56.6,5,1017.1
2018-01-11 09:47:25,17.1,56.6,5,1017.1
2018-01-11 09:48:25,17.1,56.7,5,1017.1
2018-01-11 09:49:25,17.1,56.7,5,1017.1
2018-01-11 09:50:25,17.1,56.7,9,1017.1
2018-01-11 09:51:26,17.1,56.7,8,1017.1
2018-01-11 09:52:26,17.1,56.7,8,1017.2
2018-01-11 09:53:26,17.1,56.7,8,1017.2
2018-01-11 09:54:26,17.1,56.7,7,1017.3
2018-01-11 09:55:27,17.1,56.7,7,1017.3
2018-01-11 09:56:27,17.1,56.7,7,1017.2
2018-01-11 09:57:27,17.1,56.7,6,1017.3
2018-01-11 09:58:29,17.1,56.7,6,1017.3
2018-01-11 09:59:30,17,56.7,6,1017.3
2018-01-11 10:00:31,17,56.7,6,1017.3
2018-01-11 10:01:32,17,56.7,5,1017.3
2018-01-11 10:02:33,17,56.8,5,1017.3
2018-01-11 10:03:34,17,56.8,5,1017.3
2018-01-11 10:04:35,17,56.9,4,1017.4
2018-01-11 10:05:36,17,56.9,3,1017.4
2018-01-11 10:06:37,17,57,11,1017.4
2018-01-11 10:07:38,17,57,10,1017.4
2018-01-11 10:08:39,17,56.9,9,1017.4
2018-01-11 10:09:40,17,56.7,7,1017.5
2018-01-11 10:10:41,16.9,56.8,6,1017.5
2018-01-11 10:11:42,16.9,56.9,5,1017.5
2018-01-11 10:12:43,16.9,56.7,4,1017.5
2018-01-11 10:13:44,16.9,56.7,3,1017.5
2018-01-11 10:14:45,16.9,56.7,2,1017.5
2018-01-11 10:15:46,16.9,56.6,2,1017.5
2018-01-11 10:16:47,16.9,56.6,0,1017.6
2018-01-11 10:17:48,16.9,56.7,0,1017.6
2018-01-11 10:18:49,16.9,56.7,0,1017.6
2018-01-11 10:19:51,16.9,56.7,0,1017.6
2018-01-11 10:20:52,16.9,56.9,1,1017.7
2018-01-11 10:21:53,16.9,57,1,1017.6
2018-01-11 10:22:54,16.9,57.2,1,1017.7
2018-01-11 10:23:55,16.8,57.3,2,1017.7
2018-01-11 10:24:56,16.9,57.4,2,1017.7
2018-01-11 10:25:57,16.8,57.7,4,1017.7
2018-01-11 10:26:58,16.8,58,5,1017.7
2018-01-11 10:27:59,16.8,58.2,7,1017.7
2018-01-11 10:29:00,16.8,58.2,9,1017.8
2018-01-11 10:30:01,16.8,58.4,14,1017.8
2018-01-11 10:31:02,16.8,58.6,20,1017.8
2018-01-11 10:32:03,16.8,58.8,24,1017.8
2018-01-11 10:33:04,16.8,58.4,25,1017.8
2018-01-11 10:34:05,16.8,58.3,25,1017.8
2018-01-11 10:35:06,16.8,58.3,25,1017.9
2018-01-11 10:36:07,16.8,58,22,1017.9
2018-01-11 10:37:08,16.8,57.8,20,1017.9
2018-01-11 10:38:09,16.8,57.6,18,1017.9
2018-01-11 10:39:09,16.8,57.6,17,1017.9
2018-01-11 10:40:10,16.8,57.6,14,1018
2018-01-11 10:41:10,16.8,57.2,9,1017.9
2018-01-11 10:42:10,16.8,57,5,1018
2018-01-11 10:43:10,16.8,56.5,1,1018
2018-01-11 10:44:10,16.8,56.5,0,1018
2018-01-11 10:45:11,16.8,56.5,6,1018
2018-01-11 10:46:11,16.8,56.7,5,1018
2018-01-11 10:47:11,16.8,56.7,3,1018
2018-01-11 10:48:11,16.8,56.5,3,1018
2018-01-11 10:49:12,16.8,56.6,2,1018.1
2018-01-11 10:50:12,16.8,56.6,2,1018.1
2018-01-11 10:51:12,16.8,56.7,1,1018.1
2018-01-11 10:52:12,16.8,56.6,0,1018.1
2018-01-11 10:53:12,16.7,56.6,0,1018.1
2018-01-11 10:54:13,16.7,56.5,0,1018.1
2018-01-11 10:55:13,16.7,56.5,0,1018.1
2018-01-11 10:56:13,16.7,56.4,0,1018.1
2018-01-11 10:57:13,16.7,56.4,0,1018.1
2018-01-11 10:58:13,16.7,56.4,0,1018.2
2018-01-11 10:59:14,16.7,56.4,0,1018.2
2018-01-11 11:00:14,16.7,56.3,0,1018.2
2018-01-11 11:01:14,16.7,56.3,0,1018.2
2018-01-11 11:02:14,16.7,56.3,0,1018.2
2018-01-11 11:03:14,16.7,56.5,0,1018.2
2018-01-11 11:04:15,16.7,56.5,0,1018.2
2018-01-11 11:05:15,16.7,56.4,0,1018.2
2018-01-11 11:06:15,16.7,56.5,0,1018.2
2018-01-11 11:07:15,16.7,56.6,9,1018.3
2018-01-11 11:08:16,16.8,56.5,10,1018.3
2018-01-11 11:09:16,16.8,56.6,10,1018.3
2018-01-11 11:10:16,16.8,56.6,10,1018.3
2018-01-11 11:20:56,16.9,56.8,1,1018.4
2018-01-11 11:21:56,17,56.7,1,1018.4
2018-01-11 11:22:56,17,56.7,2,1018.5
2018-01-11 11:23:56,17,56.7,9,1018.5
2018-01-11 11:24:56,17,56.8,9,1018.5
2018-01-11 11:25:57,17,56.8,11,1018.5
2018-01-11 11:26:57,17.1,56.8,10,1018.5
2018-01-11 11:27:57,17.1,56.8,5,1018.5
2018-01-11 11:28:57,17.1,56.8,11,1018.5
2018-01-11 11:29:57,17.1,56.8,12,1018.5
2018-01-11 11:30:58,17.2,56.8,12,1018.5
2018-01-11 11:31:58,17.2,56.7,13,1018.4
2018-01-11 11:32:58,17.2,56.7,13,1018.5
2018-01-11 11:33:58,17.2,56.7,13,1018.5
2018-01-11 11:34:58,17.3,56.7,13,1018.5
2018-01-11 11:35:59,17.2,56.8,13,1018.5
2018-01-11 11:36:59,17.3,56.8,13,1018.5
2018-01-11 11:37:59,17.3,56.7,13,1018.4
2018-01-11 11:38:59,17.3,56.8,14,1018.4
2018-01-11 11:39:59,17.3,56.7,13,1018.4
2018-01-11 11:41:00,17.3,56.7,14,1018.4
2018-01-11 11:42:00,17.3,56.7,14,1018.4
2018-01-11 11:43:00,17.4,56.7,15,1018.4
2018-01-11 11:44:00,17.4,56.7,14,1018.4
2018-01-11 11:45:00,17.4,56.6,15,1018.4
2018-01-11 11:46:01,17.4,56.6,15,1018.4
2018-01-11 11:47:01,17.4,56.6,15,1018.4
2018-01-11 11:48:01,17.5,56.6,15,1018.4
2018-01-11 11:49:01,17.5,56.6,15,1018.4
2018-01-11 11:50:01,17.5,56.6,15,1018.4
2018-01-11 11:51:02,17.5,56.6,15,1018.4
2018-01-11 11:52:02,17.5,56.6,15,1018.4
2018-01-11 11:53:02,17.5,56.6,15,1018.4
2018-01-11 11:54:02,17.6,56.6,17,1018.4
2018-01-11 11:55:02,17.6,56.5,17,1018.4
2018-01-11 11:56:02,17.6,56.5,17,1018.4
2018-01-11 11:57:03,17.6,56.5,18,1018.4
2018-01-11 11:58:03,17.6,56.5,17,1018.4
2018-01-11 11:59:03,17.6,56.5,17,1018.4
2018-01-11 12:00:03,17.6,56.5,18,1018.4
2018-01-11 12:01:03,17.6,56.6,18,1018.5
2018-01-11 12:02:04,17.6,56.5,18,1018.5
2018-01-11 12:03:04,17.7,56.5,18,1018.5
2018-01-11 12:04:04,17.7,56.4,18,1018.5
2018-01-11 12:05:05,17.7,56.4,18,1018.5
2018-01-11 12:06:05,17.7,56.5,18,1018.5
2018-01-11 12:07:05,17.7,56.5,22,1018.5
2018-01-11 12:08:05,17.7,56.4,20,1018.5
2018-01-11 12:09:05,17.7,56.4,19,1018.5
2018-01-11 12:10:06,17.8,56.4,19,1018.5
2018-01-11 12:11:06,17.8,56.4,19,1018.5
2018-01-11 12:12:06,17.8,56.4,19,1018.5
2018-01-11 12:13:06,17.8,56.4,19,1018.6
2018-01-11 12:14:07,17.8,56.4,19,1018.6
2018-01-11 12:15:07,17.8,56.4,20,1018.6
2018-01-11 12:16:07,17.8,56.4,19,1018.6
2018-01-11 12:17:07,17.8,56.4,19,1018.6
2018-01-11 12:18:07,17.8,56.4,19,1018.6
2018-01-11 12:19:08,17.8,56.4,18,1018.6
2018-01-11 12:20:08,17.8,56.4,19,1018.7
2018-01-11 12:21:08,17.9,56.4,19,1018.6
2018-01-11 12:22:08,17.9,56.4,19,1018.6
2018-01-11 12:23:08,17.9,56.3,19,1018.6
2018-01-11 12:24:08,17.9,56.3,19,1018.7
2018-01-11 12:25:09,17.9,56.4,19,1018.7
2018-01-11 12:26:09,17.9,56.4,19,1018.6
2018-01-11 12:27:09,17.9,56.3,19,1018.7
2018-01-11 12:28:10,18,56.2,19,1018.7
2018-01-11 12:29:10,18,56.2,20,1018.7
2018-01-11 12:30:11,18,56.2,19,1018.7
2018-01-11 12:31:11,18,56.3,19,1018.7
2018-01-11 12:32:12,18,56.3,19,1018.7
2018-01-11 12:33:13,18,56.3,19,1018.7
2018-01-11 12:34:14,18,56.3,18,1018.7
2018-01-11 12:35:15,18,56.3,19,1018.7
2018-01-11 12:36:16,18,56.3,19,1018.7
2018-01-11 12:37:17,18,56.3,19,1018.7
2018-01-11 12:38:18,18,56.3,19,1018.7
2018-01-11 12:39:19,18,56.2,19,1018.7
2018-01-11 12:40:20,18,56.2,19,1018.7
2018-01-11 12:41:21,18.1,56.2,19,1018.8
2018-01-11 12:42:22,18.1,56.2,19,1018.8
2018-01-11 12:43:23,18.1,56.2,19,1018.8
2018-01-11 12:44:24,18.1,56.2,19,1018.8
2018-01-11 12:45:25,18.1,56.2,19,1018.8
2018-01-11 12:46:26,18.2,56.1,19,1018.8
2018-01-11 12:47:27,18.2,56.1,19,1018.8
2018-01-11 12:48:28,18.2,56.1,20,1018.8
2018-01-11 12:49:30,18.2,56.1,19,1018.8
2018-01-11 12:50:30,18.3,56,19,1018.8
2018-01-11 12:51:30,18.3,56,19,1018.8
2018-01-11 12:52:30,18.3,56,19,1018.8
2018-01-11 12:53:31,18.3,55.9,19,1018.8
2018-01-11 12:54:31,18.4,55.8,19,1018.8
2018-01-11 12:55:31,18.4,55.7,19,1018.8
2018-01-11 12:56:31,18.4,55.7,19,1018.8
2018-01-11 12:57:31,18.4,55.8,18,1018.8
2018-01-11 12:58:32,18.4,55.8,18,1018.8
