"Br0701, x","Br0701, y","Br9101Ka, x","Br9101Ka, y","R94, x","R94, y","pumpens ung nivå, x","pumpens ung nivå, y","17095, x","17095, y"
2018-01-08 01:36:18,18.5609037083,2018-01-08 01:36:18,21.9488281657,,,,,,
2018-01-08 01:46:19,18.5493410049,2018-01-08 01:46:19,21.9451079915,,,,,,
2018-01-08 01:56:20,18.5857383844,2018-01-08 01:56:20,21.9592848714,,,,,,
2018-01-08 02:06:22,18.5529606338,2018-01-08 02:06:22,21.9320371094,,,,,,
2018-01-08 02:16:24,18.5566808079,2018-01-08 02:16:24,21.9268087565,,,,,,
2018-01-08 02:26:25,18.5560775365,2018-01-08 02:26:25,21.9683339437,,,,,,
2018-01-08 02:36:27,18.5877492894,2018-01-08 02:36:27,21.9723557536,,,,,,
2018-01-08 02:46:29,18.5016825576,2018-01-08 02:46:29,21.9350534668,,,,,,
2018-01-08 02:56:31,18.5559769912,2018-01-08 02:56:31,21.9593854167,,,,,,
2018-01-08 03:06:33,18.5480339167,2018-01-08 03:06:33,21.9451079915,,,,,,
2018-01-08 03:16:34,18.5330526748,2018-01-08 03:16:34,21.937164917,,,,,,
2018-01-08 03:26:36,18.5646238825,2018-01-08 03:26:36,21.946515625,,,,,,
2018-01-08 03:36:38,18.5891569228,2018-01-08 03:36:38,21.9511407064,,,,,,
2018-01-08 03:46:39,18.5426044733,2018-01-08 03:46:39,21.9454096273,,,,,,
2018-01-08 03:56:41,18.5396886611,2018-01-08 03:56:41,21.9415889079,,,,,,
2018-01-08 04:06:42,18.5522568171,2018-01-08 04:06:42,21.9549614258,,,,,,
2018-01-08 04:16:43,18.5594960749,2018-01-08 04:16:43,21.9374665527,,,,,,
2018-01-08 04:26:45,18.5606020726,2018-01-08 04:26:45,21.9503363444,,,,,,
2018-01-08 04:36:46,18.5525584528,2018-01-08 04:36:46,21.9597875977,,,,,,
2018-01-08 04:46:47,18.5701538711,2018-01-08 04:46:47,21.946515625,,,,,,
2018-01-08 04:56:50,18.5780969456,2018-01-08 04:56:50,21.9472194417,,,,,,
2018-01-08 05:06:51,18.5699527806,2018-01-08 05:06:51,21.9434992676,,,,,,
2018-01-08 05:16:53,18.534761944,2018-01-08 05:16:53,21.9529505208,,,,,,
2018-01-08 05:26:54,18.5325499486,2018-01-08 05:26:54,21.9410861816,,,,,,
2018-01-08 05:36:56,18.5820182103,2018-01-08 05:36:56,21.9434992676,,,,,,
2018-01-08 05:46:57,18.5780969456,2018-01-08 05:46:57,21.9649154053,,,,,,
2018-01-08 05:56:59,18.5629146133,2018-01-08 05:56:59,21.9539559733,,,,,,
2018-01-08 06:07:00,18.5689473281,2018-01-08 06:07:00,21.9576761475,,,,,,
2018-01-08 06:17:02,18.564422792,2018-01-08 06:17:02,21.9411867269,,,,,,
2018-01-08 06:27:04,18.5529606338,2018-01-08 06:27:04,21.9496325277,,,,,,
2018-01-08 06:37:06,18.5345608535,2018-01-08 06:37:06,21.9421921794,,,,,,
2018-01-08 06:47:08,18.5764882217,2018-01-08 06:47:08,21.9509396159,,,,,,
2018-01-08 06:57:09,18.5866432917,2018-01-08 06:57:09,21.9373660075,,,,,,
2018-01-08 07:07:10,18.5649255182,2018-01-08 07:07:10,21.956268514,,,,,,
2018-01-08 07:17:11,18.562411887,2018-01-08 07:17:11,21.9810026449,,,,,,
2018-01-08 07:27:14,18.5220932428,2018-01-08 07:27:14,21.9628039551,,,,,,
2018-01-08 07:37:15,18.5181719782,2018-01-08 07:37:15,21.9420916341,,,,,,
2018-01-08 07:47:17,18.5961950902,2018-01-08 07:47:17,21.9438009033,,,,,,
2018-01-08 07:57:18,18.5686456924,2018-01-08 07:57:18,21.9583799642,,,,,,
2018-01-08 08:07:20,18.5934803685,2018-01-08 08:07:20,21.9360589193,,,,,,
2018-01-08 08:17:21,18.5631157038,2018-01-08 08:17:21,21.9268087565,,,,,,
2018-01-08 08:27:22,18.5615069798,2018-01-08 08:27:22,21.9420916341,,,,,,
2018-01-08 08:37:23,18.5442131973,2018-01-08 08:37:23,21.9645132243,,,,,,
2018-01-08 08:47:25,18.5569824437,2018-01-08 08:47:25,21.9618990479,,,,,,
2018-01-08 08:57:26,18.5605015273,2018-01-08 08:57:26,21.9345507406,,,,,,
2018-01-08 09:07:27,18.5520557266,2018-01-08 09:07:27,21.9271103923,,,,,,
2018-01-08 09:17:29,18.5634173395,2018-01-08 09:17:29,21.9455101725,,,,,,
2018-01-08 09:27:30,18.5551726292,2018-01-08 09:27:30,21.9310316569,,,,,,
2018-01-08 09:37:32,18.5405935684,2018-01-08 09:37:32,21.9487276204,,,,,,
2018-01-08 09:47:33,18.5782980361,2018-01-08 09:47:33,21.9423932699,,,,,,
2018-01-08 09:57:35,18.5630151585,2018-01-08 09:57:35,21.9447058105,,,,,,
2018-01-08 10:07:37,18.5397892064,2018-01-08 10:07:37,21.9822091878,,,,,,
2018-01-08 10:17:38,18.5385826634,2018-01-08 10:17:38,21.9470183512,,,,,,
2018-01-08 10:27:40,18.5539660863,2018-01-08 10:27:40,21.9468172607,,,,,,
2018-01-08 10:37:42,18.5634173395,2018-01-08 10:37:42,21.9424938151,,,,,,
2018-01-08 10:47:44,18.5220932428,2018-01-08 10:47:44,21.9385725505,,,,,,
2018-01-08 10:57:45,18.5860400202,2018-01-08 10:57:45,21.9522467041,,,,,,
2018-01-08 11:07:47,18.5214899714,2018-01-08 11:07:47,21.9468172607,,,,,,
2018-01-08 11:17:49,18.5682435114,2018-01-08 11:17:49,21.9397790934,,,,,,
2018-01-08 11:27:51,18.5283270482,2018-01-08 11:27:51,21.9497330729,,,,,,
2018-01-08 11:37:52,18.562009706,2018-01-08 11:37:52,21.9365616455,,,,,,
2018-01-08 11:47:53,18.554669903,2018-01-08 11:47:53,21.937164917,,,,,,
2018-01-08 11:57:55,18.562814068,2018-01-08 11:57:55,21.9321376546,,,,,,
2018-01-08 12:07:56,18.5498437311,2018-01-08 12:07:56,21.9531516113,,,,,,
2018-01-08 12:17:58,18.5647244277,2018-01-08 12:17:58,21.9392763672,,,,,,
2018-01-08 12:28:00,18.5409957493,2018-01-08 12:28:00,21.9406840006,,,,,,
2018-01-08 12:38:01,18.5438110163,2018-01-08 12:38:01,21.9426949056,,,,,,
2018-01-08 12:48:03,18.5372755752,2018-01-08 12:48:03,21.9323387451,,,,,,
2018-01-08 12:58:04,18.5603004368,2018-01-08 12:58:04,21.9428959961,,,,,,
2018-01-08 13:08:06,18.5469279189,2018-01-08 13:08:06,21.9301267497,,,,,,
2018-01-08 13:18:07,18.5373761204,2018-01-08 13:18:07,21.9422927246,,,,,,
2018-01-08 13:28:09,18.5264166885,2018-01-08 13:28:09,21.9305289307,,,,,,
2018-01-08 13:38:10,18.534359763,2018-01-08 13:38:10,21.9334447428,,,,,,
2018-01-08 13:48:12,18.5463246475,2018-01-08 13:48:12,21.9335452881,,,,,,
2018-01-08 13:58:14,18.5319466771,2018-01-08 13:58:14,21.9551625163,,,,,,
2018-01-08 14:08:15,18.5386832087,2018-01-08 14:08:15,21.9372654622,,,,,,
2018-01-08 14:18:18,18.5532622695,2018-01-08 14:18:18,21.9456107178,,,,,,
2018-01-08 14:28:20,18.535164125,2018-01-08 14:28:20,21.9275125732,,,,,,
2018-01-08 14:38:21,18.5394875706,2018-01-08 14:38:21,21.9310316569,,,,,,
2018-01-08 14:48:23,18.5436099258,2018-01-08 14:48:23,21.9303278402,,,,,,
2018-01-08 14:58:24,18.5195796116,2018-01-08 14:58:24,21.9498336182,,,,,,
2018-01-08 15:08:26,18.5410962946,2018-01-08 15:08:26,21.9247978516,,,,,,
2018-01-08 15:18:28,18.5222943333,2018-01-08 15:18:28,21.9483254394,,,,,,
2018-01-08 15:28:30,18.5431071995,2018-01-08 15:28:30,21.9129335124,,,,,,
2018-01-08 15:38:32,18.5357673965,2018-01-08 15:38:32,21.9569723307,,,,,,
2018-01-08 15:48:34,18.5338570368,2018-01-08 15:48:34,21.9120286051,,,,,,
2018-01-08 15:58:36,18.544514833,2018-01-08 15:58:36,21.9324392904,,,,,,
2018-01-08 16:08:38,18.5389848444,2018-01-08 16:08:38,21.9365616455,,,,,,
2018-01-08 16:18:40,18.5120387181,2018-01-08 16:18:40,21.9326403809,,,,,,
2018-01-08 16:28:41,18.5462241022,2018-01-08 16:28:41,21.9393769124,,,,,,
2018-01-08 16:38:43,18.5317455866,2018-01-08 16:38:43,21.9349529215,,,,,,
2018-01-08 16:48:45,18.5420012018,2018-01-08 16:48:45,21.9362600098,,,,,,
2018-01-08 16:58:46,18.5418001113,2018-01-08 16:58:46,21.9420916341,,,,,,
2018-01-08 17:08:48,18.5489388239,2018-01-08 17:08:48,21.938773641,,,,,,
2018-01-08 17:18:49,18.5466262832,2018-01-08 17:18:49,21.927009847,,,,,,
2018-01-08 17:28:51,18.5661320612,2018-01-08 17:28:51,21.9257027588,,,,,,
2018-01-08 17:38:52,18.5199817926,2018-01-08 17:38:52,21.9317354736,,,,,,
2018-01-08 17:48:53,18.5318461318,2018-01-08 17:48:53,21.9243956706,,,,,,
2018-01-08 17:58:55,18.5327510391,2018-01-08 17:58:55,21.9446052653,,,,,,
2018-01-08 18:08:57,18.5510502741,2018-01-08 18:08:57,21.9521461588,,,,,,
2018-01-08 18:18:59,18.5090223607,2018-01-08 18:18:59,21.9405834554,,,,,,
2018-01-08 18:29:01,18.5127425348,2018-01-08 18:29:01,21.9428959961,,,,,,
2018-01-08 18:39:03,18.5365717585,2018-01-08 18:39:03,21.9513417969,,,,,,
2018-01-08 18:49:05,18.5571835342,2018-01-08 18:49:05,21.9399801839,,,,,,
2018-01-08 18:59:07,18.5202834284,2018-01-08 18:59:07,21.9334447428,,,,,,
2018-01-08 19:09:09,18.5294330459,2018-01-08 19:09:09,21.9313332926,,,,,,
2018-01-08 19:19:10,18.5026880101,2018-01-08 19:19:10,21.9343496501,,,,,,
2018-01-08 19:29:12,18.5409957493,2018-01-08 19:29:12,21.9241945801,,,,,,
2018-01-08 19:39:14,18.523400331,2018-01-08 19:39:14,21.9328414713,,,,,,
2018-01-08 19:49:16,18.5352646703,2018-01-08 19:49:16,21.9402818197,,,,,,
2018-01-08 19:59:17,18.5220932428,2018-01-08 19:59:17,21.9214798584,,,,,,
2018-01-08 20:09:19,18.5015820124,2018-01-08 20:09:19,21.9299256592,,,,,,
2018-01-08 20:19:21,18.5430066543,2018-01-08 20:19:21,21.9256022135,,,,,,
2018-01-08 20:29:23,18.5392864801,2018-01-08 20:29:23,21.9275125732,,,,,,
2018-01-08 20:39:24,18.5260145075,2018-01-08 20:39:24,21.9586815999,,,,,,
2018-01-08 20:49:25,18.5416995661,2018-01-08 20:49:25,21.9205749512,,,,,,
2018-01-08 20:59:27,18.5483355524,2018-01-08 20:59:27,21.9157487793,,,,,,
2018-01-08 21:09:29,18.5251096003,2018-01-08 21:09:29,21.927009847,,,,,,
2018-01-08 21:19:30,18.507514182,2018-01-08 21:19:30,21.9309311117,,,,,,
2018-01-08 21:29:32,18.5229981501,2018-01-08 21:29:32,21.9198711344,,,,,,
2018-01-08 21:39:34,18.5170659805,2018-01-08 21:39:34,21.9479232585,,,,,,
2018-01-08 21:49:35,18.5502459121,2018-01-08 21:49:35,21.9308305664,,,,,,
2018-01-08 21:59:37,18.5260145075,2018-01-08 21:59:37,21.9216809489,,,,,,
2018-01-08 22:09:38,18.5473300999,2018-01-08 22:09:38,21.9220831299,,,,,,
2018-01-08 22:19:40,18.5366723037,2018-01-08 22:19:40,21.9050909831,,,,,,
2018-01-08 22:29:42,18.525411236,2018-01-08 22:29:42,21.9459123535,,,,,,
2018-01-08 22:39:44,18.5111338109,2018-01-08 22:39:44,21.9246973063,,,,,,
2018-01-08 22:49:46,18.5188757949,2018-01-08 22:49:46,21.9306294759,,,,,,
2018-01-08 22:59:47,18.5186747044,2018-01-08 22:59:47,21.9213793131,,,,,,
2018-01-08 23:09:49,18.5497431859,2018-01-08 23:09:49,21.9281158447,,,,,,
2018-01-08 23:19:51,18.5261150527,2018-01-08 23:19:51,21.935556193,,,,,,
2018-01-08 23:29:53,18.5249085098,2018-01-08 23:29:53,21.9439014486,,,,,,
2018-01-08 23:39:55,18.5284275934,2018-01-08 23:39:55,21.9210776774,,,,,,
2018-01-08 23:49:57,18.5372755752,2018-01-08 23:49:57,21.9426949056,,,,,,
2018-01-08 23:59:58,18.5776947646,2018-01-08 23:59:58,21.9133356934,,,,,,
2018-01-09 00:10:00,18.5673386042,2018-01-09 00:10:00,21.9237923991,,,,,,
2018-01-09 00:20:01,18.5167643447,2018-01-09 00:20:01,21.9425943604,,,,,,
2018-01-09 00:30:03,18.5342592178,2018-01-09 00:30:03,21.9306294759,,,,,,
2018-01-09 00:40:05,18.5321477676,2018-01-09 00:40:05,21.9527494303,,,,,,
2018-01-09 00:50:07,18.5325499486,2018-01-09 00:50:07,21.9347518311,,,,,,
2018-01-09 01:00:09,18.516060528,2018-01-09 01:00:09,21.9362600098,,,,,,
2018-01-09 01:10:10,18.5551726292,2018-01-09 01:10:10,21.9186645915,,,,,,
2018-01-09 01:20:12,18.5191774307,2018-01-09 01:20:12,21.9183629557,,,,,,
2018-01-09 01:30:15,18.5383815729,2018-01-09 01:30:15,21.9298251139,,,,,,
2018-01-09 01:40:16,18.5226965143,2018-01-09 01:40:16,21.9183629557,,,,,,
2018-01-09 01:50:17,18.5219926976,2018-01-09 01:50:17,21.9271103923,,,,,,
2018-01-09 02:00:19,18.5245063288,2018-01-09 02:00:19,21.9225858561,,,,,,
2018-01-09 02:10:21,18.5141501683,2018-01-09 02:10:21,21.916452596,,,,,,
2018-01-09 02:20:23,18.5403924779,2018-01-09 02:20:23,21.9288196615,,,,,,
2018-01-09 02:30:24,18.4952476618,2018-01-09 02:30:24,21.9695404867,,,,,,
2018-01-09 02:40:26,18.5221937881,2018-01-09 02:40:26,21.9424938151,,,,,,
2018-01-09 02:50:27,18.507514182,2018-01-09 02:50:27,21.9300262044,,,,,,
2018-01-09 03:00:29,18.5173676162,2018-01-09 03:00:29,21.9307300212,,,,,,
2018-01-09 03:10:31,18.5577868057,2018-01-09 03:10:31,21.9498336182,,,,,,
2018-01-09 03:20:33,18.5324494033,2018-01-09 03:20:33,21.9179607747,,,,,,
2018-01-09 03:30:34,18.5535639053,2018-01-09 03:30:34,21.9369638265,,,,,,
2018-01-09 03:40:36,18.5303379531,2018-01-09 03:40:36,21.9247978516,,,,,,
2018-01-09 03:50:38,18.5746784072,2018-01-09 03:50:38,21.9344501953,,,,,,
2018-01-09 04:00:40,18.5321477676,2018-01-09 04:00:40,21.936762736,,,,,,
2018-01-09 04:10:42,18.5345608535,2018-01-09 04:10:42,21.9237923991,,,,,,
2018-01-09 04:20:44,18.5485366429,2018-01-09 04:20:44,21.9344501953,,,,,,
2018-01-09 04:30:45,18.552658998,2018-01-09 04:30:45,21.9318360189,,,,,,
2018-01-09 04:40:47,18.545319195,2018-01-09 04:40:47,21.9137378743,,,,,,
2018-01-09 04:50:49,18.5767898574,2018-01-09 04:50:49,21.9227869466,,,,,,
2018-01-09 05:00:50,18.5447159235,2018-01-09 05:00:50,21.9511407064,,,,,,
2018-01-09 05:10:51,18.5799067601,2018-01-09 05:10:51,21.9298251139,,,,,,
2018-01-09 05:20:53,18.5517540908,2018-01-09 05:20:53,21.9220831299,,,,,,
2018-01-09 05:30:54,18.4819756891,2018-01-09 05:30:54,21.9358578288,,,,,,
2018-01-09 05:40:56,18.5326504938,2018-01-09 05:40:56,21.9193684082,,,,,,
2018-01-09 05:50:59,18.5275226862,2018-01-09 05:50:59,21.9324392904,,,,,,
2018-01-09 06:01:00,18.5387837539,2018-01-09 06:01:00,21.9381703695,,,,,,
2018-01-09 06:11:01,18.5307401341,2018-01-09 06:11:01,21.9409856364,,,,,,
2018-01-09 06:21:03,18.5514524551,2018-01-09 06:21:03,21.9284174805,,,,,,
2018-01-09 06:31:04,18.5594960749,2018-01-09 06:31:04,21.9300262044,,,,,,
2018-01-09 06:41:06,18.5276232315,2018-01-09 06:41:06,21.9553636068,,,,,,
2018-01-09 06:51:07,18.5124408991,2018-01-09 06:51:07,21.9324392904,,,,,,
2018-01-09 07:01:09,18.5406941136,2018-01-09 07:01:09,21.9551625163,,,,,,
2018-01-09 07:11:11,18.526617779,2018-01-09 07:11:11,21.9100177002,,,,,,
2018-01-09 07:21:12,18.5078158177,2018-01-09 07:21:12,21.9148438721,,,,,,
2018-01-09 07:31:13,18.5454197402,2018-01-09 07:31:13,21.9128329671,,,,,,
2018-01-09 07:41:15,18.536370668,2018-01-09 07:41:15,21.8894059245,,,,,,
2018-01-09 07:51:17,18.555072084,2018-01-09 07:51:17,21.9358578288,,,,,,
2018-01-09 08:01:18,18.5386832087,2018-01-09 08:01:18,21.9353551025,,,,,,
2018-01-09 08:11:20,18.5411968398,2018-01-09 08:11:20,21.9337463786,,,,,,
2018-01-09 08:21:21,18.5089218154,2018-01-09 08:21:21,21.92821639,,,,,,
2018-01-09 08:31:23,18.5280254124,2018-01-09 08:31:23,21.9421921794,,,,,,
2018-01-09 08:41:24,18.5114354466,2018-01-09 08:41:24,21.938773641,,,,,,
2018-01-09 08:51:25,18.5089218154,2018-01-09 08:51:25,21.9114253337,,,,,,
2018-01-09 09:01:27,18.535968487,2018-01-09 09:01:27,21.9311322021,,,,,,
2018-01-09 09:11:29,18.5619091608,2018-01-09 09:11:29,21.919267863,,,,,,
2018-01-09 09:21:31,18.5287292292,2018-01-09 09:21:31,21.9268087565,,,,,,
2018-01-09 09:31:33,18.4740326146,2018-01-09 09:31:33,21.9264065755,,,,,,
2018-01-09 09:41:35,18.5045983698,2018-01-09 09:41:35,21.9173575033,,,,,,
2018-01-09 09:51:36,18.5085196344,2018-01-09 09:51:36,21.9130340576,,,,,,
2018-01-09 10:01:38,18.5042967341,2018-01-09 10:01:38,21.9088111572,,,,,,
2018-01-09 10:11:40,18.553865541,2018-01-09 10:11:40,21.9225858561,,,,,,
2018-01-09 10:21:42,18.544917014,2018-01-09 10:21:42,21.9048898926,,,,,,
2018-01-09 10:31:44,18.5407946589,2018-01-09 10:31:44,21.9269093018,,,,,,
2018-01-09 10:41:46,18.5044978245,2018-01-09 10:41:46,21.9221836751,,,,,,
2018-01-09 10:51:48,18.5064081842,2018-01-09 10:51:48,21.9186645915,,,,,,
2018-01-09 11:01:49,18.5248079645,2018-01-09 11:01:49,21.9297245687,,,,,,
2018-01-09 11:11:50,18.565227154,2018-01-09 11:11:50,21.9203738607,,,,,,
2018-01-09 11:21:52,18.5284275934,2018-01-09 11:21:52,21.9170558675,,,,,,
2018-01-09 11:31:54,18.53315322,2018-01-09 11:31:54,21.9342491048,,,,,,
2018-01-09 11:41:56,18.5456208307,2018-01-09 11:41:56,21.9338469238,,,,,,
2018-01-09 11:51:58,18.5023863743,2018-01-09 11:51:58,21.9170558675,,,,,,
2018-01-09 12:02:00,18.5377783014,2018-01-09 12:02:00,21.9277136637,,,,,,
2018-01-09 12:12:01,18.5187752497,2018-01-09 12:12:01,21.9362600098,,,,,,
2018-01-09 12:22:02,18.5086201797,2018-01-09 12:22:02,21.9076046143,,,,,,
2018-01-09 12:32:04,18.553061179,2018-01-09 12:32:04,21.9063980713,,,,,,
2018-01-09 12:42:05,18.5134463516,2018-01-09 12:42:05,21.9033817139,,,,,,
2018-01-09 12:52:07,18.5224954238,2018-01-09 12:52:07,21.9364611003,,,,,,
2018-01-09 13:02:08,18.5379793919,2018-01-09 13:02:08,21.9388741862,,,,,,
2018-01-09 13:12:10,18.5573846247,2018-01-09 13:12:10,21.9002648112,,,,,,
2018-01-09 13:22:11,18.4610622777,2018-01-09 13:22:11,21.9209771322,,,,,,
2018-01-09 13:32:14,18.5096256322,2018-01-09 13:32:14,21.9269093018,,,,,,
2018-01-09 13:42:15,18.5320472223,2018-01-09 13:42:15,21.9347518311,,,,,,
2018-01-09 13:52:17,18.5191774307,2018-01-09 13:52:17,21.9130340576,,,,,,
2018-01-09 14:02:18,18.4999732884,2018-01-09 14:02:18,21.9273114827,,,,,,
2018-01-09 14:12:20,18.5030901911,2018-01-09 14:12:20,21.9224853109,,,,,,
2018-01-09 14:22:22,18.5060060033,2018-01-09 14:22:22,21.9243956706,,,,,,
2018-01-09 14:32:24,18.5604009821,2018-01-09 14:32:24,21.9174580485,,,,,,
2018-01-09 14:42:25,18.4993700169,2018-01-09 14:42:25,21.9401812744,,,,,,
2018-01-09 14:52:27,18.5125414443,2018-01-09 14:52:27,21.9356567383,,,,,,
2018-01-09 15:02:29,18.5145523493,2018-01-09 15:02:29,21.9522467041,,,,,,
2018-01-09 15:12:31,18.5002749241,2018-01-09 15:12:31,21.9555646973,,,,,,
2018-01-09 15:22:33,18.4968563857,2018-01-09 15:22:33,21.9009686279,,,,,,
2018-01-09 15:32:35,18.5379793919,2018-01-09 15:32:35,21.9541570638,,,,,,
2018-01-09 15:42:36,18.5119381728,2018-01-09 15:42:36,21.9576761475,,,,,,
2018-01-09 15:52:38,18.5282265029,2018-01-09 15:52:38,21.94852653,,,,,,
2018-01-09 16:02:40,18.5369739395,2018-01-09 16:02:40,21.9181618652,,,,,,
2018-01-09 16:12:42,18.507916363,2018-01-09 16:12:42,21.9397790934,,,,,,
2018-01-09 16:22:44,18.534359763,2018-01-09 16:22:44,21.9208765869,,,,,,
2018-01-09 16:32:46,18.497761293,2018-01-09 16:32:46,21.9191673177,,,,,,
2018-01-09 16:42:48,18.4899187637,2018-01-09 16:42:48,21.937567098,,,,,,
2018-01-09 16:52:49,18.5506480931,2018-01-09 16:52:49,21.9183629557,,,,,,
2018-01-09 17:02:51,18.4937394831,2018-01-09 17:02:51,21.9216809489,,,,,,
2018-01-09 17:12:52,18.5395881159,2018-01-09 17:12:52,21.9334447428,,,,,,
2018-01-09 17:22:54,18.5506480931,2018-01-09 17:22:54,21.8976506348,,,,,,
2018-01-09 17:32:55,18.5165632542,2018-01-09 17:32:55,21.9279147542,,,,,,
2018-01-09 17:42:57,18.5199817926,2018-01-09 17:42:57,21.9170558675,,,,,,
2018-01-09 17:52:58,18.5165632542,2018-01-09 17:52:58,21.9326403809,,,,,,
2018-01-09 18:03:00,18.5284275934,2018-01-09 18:03:00,21.9249989421,,,,,,
2018-01-09 18:13:01,18.534359763,2018-01-09 18:13:01,21.9221836751,,,,,,
2018-01-09 18:23:03,18.5221937881,2018-01-09 18:23:03,21.9292218424,,,,,,
2018-01-09 18:33:05,18.5607026178,2018-01-09 18:33:05,21.9227869466,,,,,,
2018-01-09 18:43:06,18.4784566055,2018-01-09 18:43:06,21.9389747314,,,,,,
2018-01-09 18:53:07,18.5263161432,2018-01-09 18:53:07,21.9049904378,,,,,,
2018-01-09 19:03:09,18.5345608535,2018-01-09 19:03:09,21.9149444173,,,,,,
2018-01-09 19:13:11,18.53315322,2018-01-09 19:13:11,21.9155476888,,,,,,
2018-01-09 19:23:12,18.5338570368,2018-01-09 19:23:12,21.9241945801,,,,,,
2018-01-09 19:33:14,18.5120387181,2018-01-09 19:33:14,21.9221836751,,,,,,
2018-01-09 19:43:16,18.562814068,2018-01-09 19:43:16,21.9123302409,,,,,,
2018-01-09 19:53:17,18.5225959691,2018-01-09 19:53:17,21.9236918538,,,,,,
2018-01-09 20:03:19,18.4985656549,2018-01-09 20:03:19,21.8980528158,,,,,,
2018-01-09 20:13:21,18.5337564915,2018-01-09 20:13:21,21.9030800781,,,,,,
2018-01-09 20:23:23,18.5328515843,2018-01-09 20:23:23,21.9162515055,,,,,,
2018-01-09 20:33:24,18.54330829,2018-01-09 20:33:24,21.9242951253,,,,,,
2018-01-09 20:43:26,18.5495420954,2018-01-09 20:43:26,21.9036833496,,,,,,
2018-01-09 20:53:28,18.5003754694,2018-01-09 20:53:28,21.9138384196,,,,,,
2018-01-09 21:03:30,18.507112001,2018-01-09 21:03:30,21.9009686279,,,,,,
2018-01-09 21:13:32,18.5018836481,2018-01-09 21:13:32,21.9113247884,,,,,,
2018-01-09 21:23:33,18.5102289036,2018-01-09 21:23:33,21.9167542318,,,,,,
2018-01-09 21:33:35,18.5069109105,2018-01-09 21:33:35,21.9374665527,,,,,,
2018-01-09 21:43:36,18.5401913874,2018-01-09 21:43:36,21.8956397298,,,,,,
2018-01-09 21:53:38,18.5185741592,2018-01-09 21:53:38,21.9407845459,,,,,,
2018-01-09 22:03:40,18.4911253066,2018-01-09 22:03:40,21.8953380941,,,,,,
2018-01-09 22:13:41,18.5149545303,2018-01-09 22:13:41,21.888802653,,,,,,
2018-01-09 22:23:43,18.4670949925,2018-01-09 22:23:43,21.9311322021,,,,,,
2018-01-09 22:33:45,18.5613058893,2018-01-09 22:33:45,21.8795524902,,,,,,
2018-01-09 22:43:46,18.5476317357,2018-01-09 22:43:46,21.90790625,,,,,,
2018-01-09 22:53:48,18.5300363174,2018-01-09 22:53:48,21.9010691732,,,,,,
2018-01-09 23:03:50,18.5095250869,2018-01-09 23:03:50,21.8960419108,,,,,,
2018-01-09 23:13:51,18.5058049128,2018-01-09 23:13:51,21.9076046143,,,,,,
2018-01-09 23:23:53,18.5446153783,2018-01-09 23:23:53,21.9205749512,,,,,,
2018-01-09 23:33:54,18.4756413385,2018-01-09 23:33:54,21.8929250081,,,,,,
2018-01-09 23:43:56,18.5153567113,2018-01-09 23:43:56,21.9303278402,,,,,,
2018-01-09 23:53:57,18.5097261774,2018-01-09 23:53:57,21.9166536865,,,,,,
2018-01-10 00:03:59,18.5155578018,2018-01-10 00:03:59,21.9121291504,,,,,,
2018-01-10 00:14:01,18.5056038223,2018-01-10 00:14:01,21.9146427816,,,,,,
2018-01-10 00:24:03,18.5424033828,2018-01-10 00:24:03,21.9118275146,,,,,,
2018-01-10 00:34:05,18.5009787409,2018-01-10 00:34:05,21.9070013428,,,,,,
2018-01-10 00:44:07,18.5489388239,2018-01-10 00:44:07,21.9228874919,,,,,,
2018-01-10 00:54:08,18.5194790664,2018-01-10 00:54:08,21.9277136637,,,,,,
2018-01-10 01:04:10,18.4917285781,2018-01-10 01:04:10,21.9335452881,,,,,,
2018-01-10 01:14:12,18.5845318415,2018-01-10 01:14:12,21.9209771322,,,,,,
2018-01-10 01:24:14,18.4963536595,2018-01-10 01:24:14,21.9352545573,,,,,,
2018-01-10 01:34:15,18.5096256322,2018-01-10 01:34:15,21.9106209717,,,,,,
2018-01-10 01:44:16,18.4792609674,2018-01-10 01:44:16,21.9119280599,,,,,,
2018-01-10 01:54:18,18.5153567113,2018-01-10 01:54:18,21.909917155,,,,,,
2018-01-10 02:04:20,18.5630151585,2018-01-10 02:04:20,21.9233902181,,,,,,
2018-01-10 02:14:21,18.5291314102,2018-01-10 02:14:21,21.9145422363,,,,,,
2018-01-10 02:24:23,18.5584906224,2018-01-10 02:24:23,21.9311322021,,,,,,
2018-01-10 02:34:25,18.5030901911,2018-01-10 02:34:25,21.9094144287,,,,,,
2018-01-10 02:44:27,18.5300363174,2018-01-10 02:44:27,21.9294229329,,,,,,
2018-01-10 02:54:29,18.5410962946,2018-01-10 02:54:29,21.9044877116,,,,,,
2018-01-10 03:04:30,18.5121392634,2018-01-10 03:04:30,21.9065991618,,,,,,
2018-01-10 03:14:32,18.515658347,2018-01-10 03:14:32,21.9110231527,,,,,,
2018-01-10 03:24:34,18.5567813532,2018-01-10 03:24:34,21.9092133382,,,,,,
2018-01-10 03:34:36,18.6025294408,2018-01-10 03:34:36,21.9142406006,,,,,,
2018-01-10 03:44:38,18.5418001113,2018-01-10 03:44:38,21.909112793,,,,,,
2018-01-10 03:54:39,18.5893580134,2018-01-10 03:54:39,21.917256958,,,,,,
2018-01-10 04:04:41,18.5361695775,2018-01-10 04:04:41,21.9305289307,,,,,,
