"_line0, x; _line0 (1), x; _line0 (2), x; _line0 (3), x","_line0, y","_line3, x; _line4, x; _line4 (1), x; _line4 (2), x","_line3, y","_line6, x; _line8, x; _line8 (1), x; _line8 (2), x","_line6, y","_line9, x; _line12 (1), x; _line12 (2), x; _line12 (3), x","_line9, y","_line12, x; _line16, x; _line16 (1), x; _line16 (2), x","_line12, y","_line15, x; _line20, x; _line20 (1), x; _line20 (2), x","_line15, y","_line0 (1), y","_line4, y","_line8, y","_line12 (1), y","_line16, y","_line20, y","_line0 (2), y","_line4 (1), y","_line8 (1), y","_line12 (2), y","_line16 (1), y","_line20 (1), y","_line0 (3), y","_line4 (2), y","_line8 (2), y","_line12 (3), y","_line16 (2), y","_line20 (2), y"
2018-01-18 16:00:00,-1.9599122807,2018-01-18 10:00:00,-1.7874561404,2018-01-18 04:00:00,-1.9549122807,2018-01-15 16:00:00,-3.7893859649,2018-01-12 16:00:00,-1.3833333333,2018-01-09 16:00:00,-2.2707017544,5.6621052632,6.8122807018,5.9121929825,7.0853508772,-2.5446491228,-11.1240350877,-1.2179824561,-1.5578070175,-1.7471052632,-2.0697368421,-1.9189473684,-0.9989473684,-2.3348245614,-2.4155263158,-3.471754386,-8.6640350877,-1.1349122807,3.7557017544
2018-01-18 17:00:00,-1.895,2018-01-18 11:00:00,-1.8243421053,2018-01-18 05:00:00,-2.0615789474,2018-01-15 17:00:00,-3.7654824561,2018-01-12 17:00:00,-1.4069736842,2018-01-09 17:00:00,-2.3144736842,5.6267982456,6.6661403509,5.8770175439,7.1246491228,-2.4239035088,-10.9329824561,-1.2066666667,-1.4871929825,-1.7295175439,-2.0293421053,-1.9936842105,-1.0230263158,-2.2770175439,-2.4057894737,-3.3756140351,-8.7383333333,-1.2114035088,3.870877193
2018-01-18 18:00:00,-1.9234210526,2018-01-18 12:00:00,-1.8578947368,2018-01-18 06:00:00,-2.1715789474,2018-01-15 18:00:00,-3.7415789474,2018-01-12 18:00:00,-1.4239473684,2018-01-09 18:00:00,-2.4165789474,5.5781578947,6.52,5.8418421053,7.1639473684,-2.3031578947,-10.6052631579,-1.2036842105,-1.4215789474,-1.7402631579,-2.0139473684,-2.0434210526,-1.0721052632,-2.2192105263,-2.3960526316,-3.2794736842,-8.7676315789,-1.2878947368,3.8310526316
2018-01-18 19:00:00,-1.9910087719,2018-01-18 13:00:00,-1.8738157895,2018-01-18 07:00:00,-2.2101315789,2018-01-15 19:00:00,-3.7947807018,2018-01-12 19:00:00,-1.4374122807,2018-01-09 19:00:00,-2.3856578947,5.3139473684,6.6338596491,5.6090350877,7.1861403509,-2.3237280702,-10.4874122807,-1.1876754386,-1.4119298246,-1.6788157895,-2.0565350877,-2.0374561404,-1.0375438596,-2.1647368421,-2.3599122807,-3.2530701754,-8.6857894737,-1.3965350877,3.8477192982
2018-01-18 20:00:00,-2.0785964912,2018-01-18 14:00:00,-1.8497368421,2018-01-18 08:00:00,-2.2286842105,2018-01-15 20:00:00,-3.8479824561,2018-01-12 20:00:00,-1.455877193,2018-01-09 20:00:00,-2.3547368421,5.0497368421,6.6960526316,5.3695614035,7.2083333333,-2.3442982456,-10.3295614035,-1.1716666667,-1.3972807018,-1.6173684211,-2.099122807,-2.0314912281,-1.0029824561,-2.1369298246,-2.3237719298,-3.1766666667,-8.6039473684,-1.5051754386,3.6843859649
2018-01-18 21:00:00,-2.2011842105,2018-01-18 15:00:00,-1.8256578947,2018-01-18 09:00:00,-2.2022368421,2018-01-15 21:00:00,-3.8661842105,2018-01-12 21:00:00,-1.4418421053,2018-01-09 21:00:00,-2.3238157895,4.9730263158,6.6265789474,5.0534210526,7.2305263158,-2.3648684211,-10.0942105263,-1.1556578947,-1.3826315789,-1.5434210526,-2.1167105263,-2.0255263158,-0.9784210526,-2.1257894737,-2.2876315789,-3.0852631579,-8.5221052632,-1.6138157895,3.6210526316
2018-01-18 22:00:00,-2.1937719298,2018-01-18 16:00:00,-1.8015789474,2018-01-18 10:00:00,-2.149122807,2018-01-15 22:00:00,-3.8577192982,2018-01-12 22:00:00,-1.3711403509,2018-01-09 22:00:00,-2.2928947368,4.9363157895,6.4954385965,4.7372807018,7.2527192982,-2.5221052632,-9.6355263158,-1.1146491228,-1.3896491228,-1.4861403509,-2.0892982456,-2.0278947368,-0.9821929825,-1.9846491228,-2.2514912281,-2.9938596491,-8.3602631579,-1.7024561404,3.6343859649
2018-01-18 23:00:00,-2.1863596491,2018-01-18 17:00:00,-1.8133333333,2018-01-18 11:00:00,-2.0960087719,2018-01-15 23:00:00,-3.849254386,2018-01-12 23:00:00,-1.3529385965,2018-01-09 23:00:00,-2.3469736842,5.1004385965,6.3642982456,4.4211403509,7.2749122807,-2.7218421053,-9.1885087719,-1.0986403509,-1.4,-1.4588596491,-2.0677192982,-2.0477631579,-0.9676315789,-1.9468421053,-2.2153508772,-2.8874561404,-8.2275877193,-1.7585964912,3.6477192982
2018-01-19 00:00:00,-2.1789473684,2018-01-18 18:00:00,-1.8434210526,2018-01-18 12:00:00,-2.0978947368,2018-01-16 00:00:00,-3.8407894737,2018-01-13 00:00:00,-1.3297368421,2018-01-10 00:00:00,-2.4060526316,5.2078947368,6.2331578947,4.165,7.2971052632,-2.8365789474,-9.0681578947,-1.0776315789,-1.3786842105,-1.4015789474,-2.0794736842,-2.0676315789,-1.0347368421,-1.8973684211,-2.1792105263,-2.7210526316,-8.1915789474,-1.8147368421,3.6160526316
2018-01-19 01:00:00,-2.2097368421,2018-01-18 19:00:00,-1.9151754386,2018-01-18 13:00:00,-2.1171491228,2018-01-16 01:00:00,-3.8681578947,2018-01-13 01:00:00,-1.3697807018,2018-01-10 01:00:00,-2.4585964912,5.3425438596,6.1572807018,4.1363596491,7.2104824561,-2.5100877193,-8.8161403509,-1.0467982456,-1.3468421053,-1.4010964912,-2.044122807,-2.1074561404,-1.0549122807,-2.0380263158,-2.1255701754,-2.650745614,-8.1168421053,-1.8614912281,3.4596491228
2018-01-19 02:00:00,-2.2405263158,2018-01-18 20:00:00,-1.9902631579,2018-01-18 14:00:00,-2.1914035088,2018-01-16 02:00:00,-3.8955263158,2018-01-13 02:00:00,-1.4048245614,2018-01-10 02:00:00,-2.5111403509,5.3571929825,6.1814035088,4.1077192982,7.1238596491,-2.1835964912,-8.559122807,-0.9876315789,-1.315,-1.4306140351,-2.0537719298,-2.1472807018,-1.1100877193,-2.1186842105,-2.0719298246,-2.6071052632,-7.9937719298,-1.908245614,3.4065789474
2018-01-19 03:00:00,-2.2713157895,2018-01-18 21:00:00,-2.1136842105,2018-01-18 15:00:00,-2.2631578947,2018-01-16 03:00:00,-3.9228947368,2018-01-13 03:00:00,-1.4198684211,2018-01-10 03:00:00,-2.5836842105,5.3043421053,5.9705263158,4.0790789474,7.0372368421,-1.8571052632,-7.8146052632,-0.9226315789,-1.2906578947,-1.4701315789,-2.0634210526,-2.1871052632,-1.1227631579,-2.1493421053,-2.0182894737,-2.6226315789,-7.7998684211,-2.035,3.2943421053
2018-01-19 04:00:00,-2.3021052632,2018-01-18 22:00:00,-2.1421052632,2018-01-18 16:00:00,-2.283245614,2018-01-16 04:00:00,-3.9502631579,2018-01-13 04:00:00,-1.4415789474,2018-01-10 04:00:00,-2.6912280702,5.2514912281,5.7363157895,4.0504385965,6.9506140351,-1.5306140351,-7.096754386,-0.8809649123,-1.2713157895,-1.5129824561,-2.0730701754,-2.2269298246,-1.0804385965,-2.1233333333,-1.9646491228,-2.4998245614,-7.7326315789,-2.161754386,3.2937719298
2018-01-19 05:00:00,-2.3328947368,2018-01-18 23:00:00,-2.1596929825,2018-01-18 17:00:00,-2.3033333333,2018-01-16 05:00:00,-3.9776315789,2018-01-13 05:00:00,-1.461622807,2018-01-10 05:00:00,-2.6846052632,5.1986403509,5.7104385965,4.1534649123,6.8639912281,-1.204122807,-6.5939035088,-0.8584649123,-1.2894736842,-1.5225,-2.1035526316,-2.256754386,-1.0381140351,-2.1573245614,-1.9426754386,-2.4220175439,-7.6745614035,-2.2885087719,3.2498684211
2018-01-19 06:00:00,-2.3436842105,2018-01-19 00:00:00,-2.1939473684,2018-01-18 18:00:00,-2.3234210526,2018-01-16 06:00:00,-3.965,2018-01-13 06:00:00,-1.41,2018-01-10 06:00:00,-2.6713157895,5.1057894737,5.7078947368,4.3431578947,6.7773684211,-0.9276315789,-6.0910526316,-0.8226315789,-1.2876315789,-1.5136842105,-2.1423684211,-2.2615789474,-0.9957894737,-2.1913157895,-1.9423684211,-2.4442105263,-7.7131578947,-2.4152631579,3.0276315789
2018-01-19 07:00:00,-2.3453508772,2018-01-19 01:00:00,-2.3047368421,2018-01-18 19:00:00,-2.3568421053,2018-01-16 07:00:00,-4.0161842105,2018-01-13 07:00:00,-1.4471491228,2018-01-10 07:00:00,-2.6320614035,4.9814473684,5.500877193,4.5464473684,6.5187719298,-1.0048684211,-5.781754386,-0.7772313596,-1.2609649123,-1.4610087719,-2.1124122807,-2.2823245614,-1.0197368421,-2.2155263158,-1.8805263158,-2.4164035088,-7.684122807,-2.5617105263,2.8689912281
2018-01-19 08:00:00,-2.3636842105,2018-01-19 02:00:00,-2.3388596491,2018-01-18 20:00:00,-2.3902631579,2018-01-16 08:00:00,-4.0307017544,2018-01-13 08:00:00,-1.4492982456,2018-01-10 08:00:00,-2.5928070175,4.9971052632,5.2938596491,4.4430701754,6.2601754386,-1.0821052632,-5.5374561404,-0.729122807,-1.1992982456,-1.43,-2.1474561404,-2.2930701754,-1.0436842105,-2.1847368421,-1.8186842105,-2.3885964912,-7.671754386,-2.6714912281,2.7103508772
2018-01-19 09:00:00,-2.3836842105,2018-01-19 03:00:00,-2.3463157895,2018-01-18 21:00:00,-2.4186842105,2018-01-16 09:00:00,-3.9960526316,2018-01-13 09:00:00,-1.4064473684,2018-01-10 09:00:00,-2.5535526316,5.0127631579,5.0918421053,4.3980263158,6.0015789474,-1.1593421053,-5.2931578947,-0.6873684211,-1.1476315789,-1.3981578947,-2.1825,-2.3013157895,-1.0676315789,-2.1514473684,-1.7568421053,-2.3607894737,-7.7585526316,-2.7621052632,2.4792105263
2018-01-19 10:00:00,-2.3853508772,2018-01-19 04:00:00,-2.4237719298,2018-01-18 22:00:00,-2.4554385965,2018-01-16 10:00:00,-3.9314035088,2018-01-13 10:00:00,-1.3635964912,2018-01-10 10:00:00,-2.5142982456,5.0284210526,5.0248245614,4.4029824561,5.7429824561,-0.993245614,-5.0488596491,-0.6606140351,-1.1176315789,-1.3413157895,-2.165877193,-2.3245614035,-1.0915789474,-2.1181578947,-1.7433333333,-2.3346491228,-7.7953508772,-2.9577192982,2.2197368421
2018-01-19 11:00:00,-2.3620175439,2018-01-19 05:00:00,-2.5212280702,2018-01-18 23:00:00,-2.4905263158,2018-01-16 11:00:00,-3.866754386,2018-01-13 11:00:00,-1.3349122807,2018-01-10 11:00:00,-2.4750438596,5.0440789474,5.0203070175,4.4704385965,5.4843859649,-1.0221491228,-4.8045614035,-0.6488596491,-1.0826315789,-1.2844736842,-2.1534210526,-2.3653070175,-1.1155263158,-2.0848684211,-1.7848245614,-2.3193421053,-7.7371491228,-3.12,1.9602631579
2018-01-19 12:00:00,-2.3286842105,2018-01-19 06:00:00,-2.6036842105,2018-01-19 00:00:00,-2.5439473684,2018-01-16 12:00:00,-3.8021052632,2018-01-13 12:00:00,-1.3378947368,2018-01-10 12:00:00,-2.4357894737,5.0597368421,5.0157894737,4.4328947368,5.2257894737,-0.7310526316,-4.5602631579,-0.6371052632,-1.0276315789,-1.2526315789,-2.1726315789,-2.4060526316,-1.1494736842,-2.0515789474,-1.7563157895,-2.2723684211,-7.6789473684,-3.1589473684,1.7257894737
2018-01-19 13:00:00,-2.298245614,2018-01-19 07:00:00,-2.6561842105,2018-01-19 01:00:00,-2.5630701754,2018-01-16 13:00:00,-3.7688157895,2018-01-13 13:00:00,-1.3080263158,2018-01-10 13:00:00,-2.3956140351,5.0910087719,5.0122807018,4.3592105263,5.2209210526,-0.3001754386,-4.1967105263,-0.6925438596,-0.973377193,-1.2026315789,-2.2120175439,-2.4496052632,-1.221622807,-2.0589473684,-1.6963596491,-2.1488596491,-7.5799561404,-3.1918859649,1.4486842105
2018-01-19 14:00:00,-2.2344736842,2018-01-19 08:00:00,-2.6653508772,2018-01-19 02:00:00,-2.6021929825,2018-01-16 14:00:00,-3.7355263158,2018-01-13 14:00:00,-1.3081578947,2018-01-10 14:00:00,-2.3271052632,5.0822807018,4.6954385965,4.2855263158,5.2160526316,0.1307017544,-3.8331578947,-0.7046491228,-0.919122807,-1.1526315789,-2.2447368421,-2.4831578947,-1.2937719298,-2.0779824561,-1.5364035088,-2.0986842105,-7.5559649123,-3.2498245614,1.1715789474
2018-01-19 15:00:00,-2.1298684211,2018-01-19 09:00:00,-2.6636842105,2018-01-19 03:00:00,-2.6413157895,2018-01-16 15:00:00,-3.7022368421,2018-01-13 15:00:00,-1.3082894737,2018-01-10 15:00:00,-2.2577631579,5.1160526316,4.6252631579,4.2118421053,5.2111842105,0.5615789474,-3.4696052632,-0.7134210526,-0.8648684211,-1.1026315789,-2.2557894737,-2.5042105263,-1.3659210526,-2.1061842105,-1.4264473684,-2.0343421053,-7.4494736842,-3.3077631579,0.8944736842
2018-01-19 16:00:00,-2.0269298246,2018-01-19 10:00:00,-2.6620175439,2018-01-19 04:00:00,-2.6254385965,2018-01-16 16:00:00,-3.6689473684,2018-01-13 16:00:00,-1.3084210526,2018-01-10 16:00:00,-2.1884210526,5.3331578947,4.6050877193,4.1381578947,5.2063157895,0.9924561404,-3.0510526316,-0.7438596491,-0.8106140351,-1.0526315789,-2.2668421053,-2.5252631579,-1.4380701754,-2.1977192982,-1.4564912281,-2.005,-7.3429824561,-3.3357017544,0.6173684211
2018-01-19 17:00:00,-2.0314912281,2018-01-19 11:00:00,-2.6603508772,2018-01-19 05:00:00,-2.6095614035,2018-01-16 17:00:00,-3.6173245614,2018-01-13 17:00:00,-1.3085526316,2018-01-10 17:00:00,-2.1465789474,5.4552631579,4.3390789474,4.2161403509,5.2014473684,1.3783333333,-2.4925,-0.7992982456,-0.7905263158,-1.0284649123,-2.2778947368,-2.5463157895,-1.5102192982,-2.381754386,-1.5265350877,-1.9731578947,-7.1898245614,-3.2186403509,0.3227631579
2018-01-19 18:00:00,-2.0760526316,2018-01-19 12:00:00,-2.6586842105,2018-01-19 06:00:00,-2.6436842105,2018-01-16 18:00:00,-3.5373684211,2018-01-13 18:00:00,-1.3086842105,2018-01-10 18:00:00,-2.1147368421,5.5823684211,3.9947368421,4.2957894737,5.1965789474,1.5842105263,-1.9189473684,-0.8747368421,-0.7521052632,-1.0126315789,-2.3089473684,-2.5773684211,-1.5823684211,-2.5507894737,-1.5965789474,-1.9313157895,-7.005,-3.1965789474,-0.0818421053
2018-01-19 19:00:00,-2.0893421053,2018-01-19 13:00:00,-2.6899122807,2018-01-19 07:00:00,-2.7403508772,2018-01-16 19:00:00,-3.476754386,2018-01-13 19:00:00,-1.3596491228,2018-01-10 19:00:00,-2.1315350877,5.5964912281,3.9351754386,4.2922807018,5.1207017544,1.7673245614,-1.8014035088,-0.8894298246,-0.7875438596,-1.035877193,-2.2849122807,-2.5481578947,-1.5737280702,-2.554254386,-1.6281140351,-1.9571929825,-6.7685087719,-3.199254386,-0.4771929825
2018-01-19 20:00:00,-2.1176315789,2018-01-19 14:00:00,-2.7444736842,2018-01-19 08:00:00,-2.8586842105,2018-01-16 20:00:00,-3.4061403509,2018-01-13 20:00:00,-1.4106140351,2018-01-10 20:00:00,-2.14,5.6106140351,3.8756140351,4.0021052632,5.0448245614,1.4721052632,-1.6838596491,-0.924122807,-0.7996491228,-1.049122807,-2.280877193,-2.5289473684,-1.5650877193,-2.6460526316,-1.6646491228,-1.9830701754,-6.5320175439,-3.3069298246,-0.8425438596
2018-01-19 21:00:00,-2.1559210526,2018-01-19 15:00:00,-2.7998684211,2018-01-19 09:00:00,-2.9061842105,2018-01-16 21:00:00,-3.3355263158,2018-01-13 21:00:00,-1.4615789474,2018-01-10 21:00:00,-2.1251315789,5.5072368421,3.8160526316,3.6902631579,4.9689473684,1.1760526316,-1.5663157895,-0.9588157895,-0.8059210526,-1.0273684211,-2.2768421053,-2.5097368421,-1.5564473684,-2.8186842105,-1.7761842105,-2.1189473684,-6.3505263158,-3.4546052632,-1.1303947368
2018-01-19 22:00:00,-2.140877193,2018-01-19 16:00:00,-2.8552631579,2018-01-19 10:00:00,-2.9036842105,2018-01-16 22:00:00,-3.2649122807,2018-01-13 22:00:00,-1.5325438596,2018-01-10 22:00:00,-2.0835964912,5.3921929825,3.9864912281,3.576754386,4.8930701754,0.88,-1.5104385965,-0.9918421053,-0.8188596491,-1.0106140351,-2.2728070175,-2.4905263158,-1.5478070175,-3.0196491228,-1.8710526316,-2.2564912281,-6.1457017544,-3.6022807018,-1.3265789474
2018-01-19 23:00:00,-2.1329166667,2018-01-19 17:00:00,-2.9106578947,2018-01-19 11:00:00,-2.9011842105,2018-01-16 23:00:00,-3.1942982456,2018-01-13 23:00:00,-1.6260087719,2018-01-10 23:00:00,-2.0395614035,5.2771491228,4.2169298246,3.3890789474,4.8171929825,0.6914473684,-1.3595614035,-1.0123684211,-0.8317982456,-0.9855263158,-2.2687719298,-2.5038157895,-1.5391666667,-3.0131140351,-1.871754386,-2.3940350877,-5.930877193,-3.7032894737,-1.5227631579
2018-01-20 00:00:00,-2.1032894737,2018-01-19 18:00:00,-2.9660526316,2018-01-19 12:00:00,-2.8986842105,2018-01-17 00:00:00,-3.1736842105,2018-01-14 00:00:00,-1.7194736842,2018-01-11 00:00:00,-1.9855263158,5.2671052632,4.4173684211,3.3697368421,4.7413157895,0.7628947368,-1.2586842105,-1.0278947368,-0.8347368421,-0.9121052632,-2.2647368421,-2.5071052632,-1.5305263158,-3.0065789474,-2.0857894737,-2.5315789474,-5.7160526316,-3.7526315789,-1.7989473684
2018-01-20 01:00:00,-2.1443640351,2018-01-19 19:00:00,-2.9935087719,2018-01-19 13:00:00,-2.9040789474,2018-01-17 01:00:00,-3.1138157895,2018-01-14 01:00:00,-1.7455263158,2018-01-11 01:00:00,-1.9407017544,5.1831578947,4.2773245614,3.2951754386,4.744122807,0.7355701754,-1.1587719298,-1.0020175439,-0.7952631579,-0.9425438596,-2.2565789474,-2.4449561404,-1.5360964912,-3.0218421053,-2.081754386,-2.6072807018,-5.5785087719,-3.8906140351,-2.0338596491
2018-01-20 02:00:00,-2.1854385965,2018-01-19 20:00:00,-3.0209649123,2018-01-19 14:00:00,-2.8828070175,2018-01-17 02:00:00,-3.0539473684,2018-01-14 02:00:00,-1.7715789474,2018-01-11 02:00:00,-1.895877193,5.0675438596,4.1372807018,3.5356140351,4.6069298246,0.858245614,-1.0121929825,-0.9911403509,-0.7557894737,-0.9729824561,-2.2484210526,-2.4544736842,-1.5416666667,-3.0171052632,-2.0443859649,-2.6479824561,-5.3809649123,-4.0285964912,-2.2687719298
2018-01-20 03:00:00,-2.2265131579,2018-01-19 21:00:00,-3.0859210526,2018-01-19 15:00:00,-2.8573684211,2018-01-17 03:00:00,-2.9940789474,2018-01-14 03:00:00,-1.7976315789,2018-01-11 03:00:00,-1.8460526316,5.0202631579,3.9972368421,3.2235526316,4.4697368421,1.0434210526,-0.7989473684,-1.0127631579,-0.7163157895,-1.0034210526,-2.2402631579,-2.4706578947,-1.5472368421,-3.0123684211,-1.9711842105,-2.6886842105,-5.1834210526,-4.0915789474,-2.5036842105
2018-01-20 04:00:00,-2.2250877193,2018-01-19 22:00:00,-3.165877193,2018-01-19 16:00:00,-2.8319298246,2018-01-17 04:00:00,-2.9342105263,2018-01-14 04:00:00,-1.8236842105,2018-01-11 04:00:00,-1.7745614035,4.9729824561,3.8571929825,2.7664912281,4.3325438596,1.2285964912,-0.6190350877,-1.0477192982,-0.6851754386,-1.0338596491,-2.2287719298,-2.4868421053,-1.5711403509,-3.0076315789,-1.9513157895,-2.7293859649,-5.080877193,-4.0978947368,-2.7385964912
2018-01-20 05:00:00,-2.2424122807,2018-01-19 23:00:00,-3.2108333333,2018-01-19 17:00:00,-2.8431578947,2018-01-17 05:00:00,-2.8743421053,2018-01-14 05:00:00,-1.8497368421,2018-01-11 05:00:00,-1.7230701754,4.9423684211,3.5438157895,2.7719298246,4.1953508772,1.4137719298,-0.439122807,-1.0226754386,-0.6940350877,-1.0559649123,-2.1897807018,-2.4946929825,-1.6375438596,-3.0028947368,-1.9389473684,-2.696754386,-4.9783333333,-4.0592105263,-2.9426754386
2018-01-20 06:00:00,-2.2697368421,2018-01-20 00:00:00,-3.2007894737,2018-01-19 18:00:00,-2.9310526316,2018-01-17 06:00:00,-2.8144736842,2018-01-14 06:00:00,-1.8757894737,2018-01-11 06:00:00,-1.6715789474,4.9734210526,3.2021052632,2.7773684211,4.0581578947,1.5989473684,-0.2592105263,-0.9976315789,-0.7028947368,-1.0447368421,-2.1507894737,-2.5242105263,-1.7539473684,-2.9981578947,-1.9015789474,-2.8107894737,-4.8757894737,-4.0205263158,-3.0684210526
2018-01-20 07:00:00,-2.376754386,2018-01-20 01:00:00,-3.1581140351,2018-01-19 19:00:00,-2.9335087719,2018-01-17 07:00:00,-2.8120175439,2018-01-14 07:00:00,-1.9955263158,2018-01-11 07:00:00,-1.710877193,4.6989912281,2.8439912281,2.8073245614,3.8631578947,1.4326754386,-0.4252192982,-0.924254386,-0.7328508772,-1.0110964912,-2.1713157895,-2.4556578947,-1.7537719298,-3.1460964912,-1.9435087719,-2.7659210526,-4.9063157895,-3.9875877193,-3.2500877193
2018-01-20 08:00:00,-2.5121052632,2018-01-20 02:00:00,-3.1854385965,2018-01-19 20:00:00,-2.8509649123,2018-01-17 08:00:00,-2.8545614035,2018-01-14 08:00:00,-2.1152631579,2018-01-11 08:00:00,-1.7501754386,4.4245614035,2.645877193,2.9072807018,3.6681578947,1.2564035088,-0.2778947368,-0.8792105263,-0.7628070175,-0.9574561404,-2.1818421053,-2.3871052632,-1.7885964912,-3.1023684211,-1.9604385965,-2.6010526316,-4.7768421053,-3.9546491228,-3.431754386
2018-01-20 09:00:00,-2.5582894737,2018-01-20 03:00:00,-3.1627631579,2018-01-19 21:00:00,-2.9309210526,2018-01-17 09:00:00,-2.9296052632,2018-01-14 09:00:00,-2.175,2018-01-11 09:00:00,-1.7894736842,4.1501315789,2.4477631579,3.0072368421,3.4731578947,1.1376315789,-0.0822368421,-0.8675,-0.7927631579,-0.9038157895,-2.1973684211,-2.3485526316,-1.8234210526,-2.9719736842,-1.9773684211,-2.4836842105,-4.6348684211,-3.9217105263,-3.5709210526
2018-01-20 10:00:00,-2.5261403509,2018-01-20 04:00:00,-3.126754386,2018-01-19 22:00:00,-3.035877193,2018-01-17 10:00:00,-2.9979824561,2018-01-14 10:00:00,-2.1814035088,2018-01-11 10:00:00,-1.8287719298,3.8757017544,2.2496491228,3.0888596491,3.2781578947,1.0188596491,-0.0249122807,-0.8657894737,-0.8227192982,-0.8635087719,-2.2278947368,-2.34,-1.858245614,-2.678245614,-1.9942982456,-2.5246491228,-4.4928947368,-3.8887719298,-3.6800877193
2018-01-20 11:00:00,-2.4939912281,2018-01-20 05:00:00,-3.090745614,2018-01-19 23:00:00,-3.0891666667,2018-01-17 11:00:00,-2.9788596491,2018-01-14 11:00:00,-2.2603070175,2018-01-11 11:00:00,-1.7855701754,3.6012719298,2.1490350877,3.1229824561,3.0831578947,0.7075877193,-0.0675877193,-0.8649122807,-0.8526754386,-0.8732017544,-2.2100877193,-2.3314473684,-1.8930701754,-2.4670175439,-2.0112280702,-2.5656140351,-4.3509210526,-3.8525,-3.9009210526
2018-01-20 12:00:00,-2.4618421053,2018-01-20 06:00:00,-3.0547368421,2018-01-20 00:00:00,-3.1007894737,2018-01-17 12:00:00,-2.8897368421,2018-01-14 12:00:00,-2.4392105263,2018-01-11 12:00:00,-1.6873684211,3.4168421053,2.1784210526,3.1571052632,2.8881578947,0.3963157895,-0.1102631579,-0.8823684211,-0.8826315789,-0.8828947368,-2.1689473684,-2.3228947368,-1.9378947368,-2.3307894737,-2.0281578947,-2.5165789474,-4.2089473684,-3.7878947368,-4.3984210526
2018-01-20 13:00:00,-2.5496491228,2018-01-20 07:00:00,-3.161754386,2018-01-20 01:00:00,-3.0722807018,2018-01-17 13:00:00,-2.8560526316,2018-01-14 13:00:00,-2.4835087719,2018-01-11 13:00:00,-1.7031140351,3.3515789474,2.1348245614,3.1389912281,2.8278947368,0.4473684211,0.0761842105,-0.9579824561,-0.8425877193,-0.8720175439,-2.2279824561,-2.3293859649,-2.015877193,-2.3247368421,-1.8610964912,-2.5751754386,-4.1024122807,-3.6880701754,-4.7138596491
2018-01-20 14:00:00,-2.5074561404,2018-01-20 08:00:00,-3.2171052632,2018-01-20 02:00:00,-3.1287719298,2018-01-17 14:00:00,-2.8007017544,2018-01-14 14:00:00,-2.4261403509,2018-01-11 14:00:00,-1.7188596491,3.3763157895,2.0795614035,3.120877193,2.8426315789,0.4984210526,0.2626315789,-1.0335964912,-0.7775438596,-0.8611403509,-2.2836842105,-2.350877193,-2.1038596491,-2.3186842105,-1.6940350877,-2.6337719298,-3.995877193,-3.628245614,-4.8842982456
2018-01-20 15:00:00,-2.4527631579,2018-01-20 09:00:00,-3.2657894737,2018-01-20 03:00:00,-3.1627631579,2018-01-17 15:00:00,-2.7211842105,2018-01-14 15:00:00,-2.2921052632,2018-01-11 15:00:00,-1.7346052632,3.4010526316,1.9951315789,3.0877631579,2.8573684211,0.5494736842,0.3065789474,-1.1092105263,-0.725,-0.8502631579,-2.3110526316,-2.4448684211,-2.1918421053,-2.3126315789,-1.4069736842,-2.6448684211,-3.9293421053,-3.6259210526,-4.9772368421
2018-01-20 16:00:00,-2.5764035088,2018-01-20 10:00:00,-3.3144736842,2018-01-20 04:00:00,-3.1050877193,2018-01-17 16:00:00,-2.6416666667,2018-01-14 16:00:00,-2.2130701754,2018-01-11 16:00:00,-1.7203508772,3.239122807,1.8607017544,3.0146491228,2.8721052632,0.6005263158,0.3621929825,-1.1848245614,-0.724122807,-0.8577192982,-2.3250877193,-2.4755263158,-2.2348245614,-2.3399122807,-1.2099122807,-2.6926315789,-3.8811403509,-3.6235964912,-4.9651754386
2018-01-20 17:00:00,-2.640877193,2018-01-20 11:00:00,-3.3631578947,2018-01-20 05:00:00,-3.080745614,2018-01-17 17:00:00,-2.5621491228,2018-01-14 17:00:00,-2.2740350877,2018-01-11 17:00:00,-1.6494298246,3.0405263158,1.7812719298,2.9415350877,2.8285087719,0.583245614,0.4503070175,-1.2604385965,-0.735745614,-0.8901754386,-2.331622807,-2.4911842105,-2.2578070175,-2.4021929825,-1.1995175439,-2.7403947368,-3.8471052632,-3.6212719298,-5.0131140351
2018-01-20 18:00:00,-2.6736842105,2018-01-20 12:00:00,-3.4118421053,2018-01-20 06:00:00,-3.0397368421,2018-01-17 18:00:00,-2.4376315789,2018-01-14 18:00:00,-2.29,2018-01-11 18:00:00,-1.5518421053,3.0202631579,1.6068421053,2.8684210526,2.7265789474,0.5126315789,0.5384210526,-1.3110526316,-0.7373684211,-0.9226315789,-2.3231578947,-2.5068421053,-2.2807894737,-2.4644736842,-1.2407894737,-2.7881578947,-3.9097368421,-3.6189473684,-5.1810526316
