"53228632, x","53228632, y","53228632 (1), x","53228632 (1), y","53228632 (2), x; 53236473 (2), x","53228632 (2), y","53236473, x","53236473, y","53236473 (1), x","53236473 (1), y","53236473 (2), y"
2017-10-02 23:23:15.31,359.61,,,,,2017-10-03 06:55:40.97,239.11,,,
2017-10-02 23:24:45.42,359.63,,,,,2017-10-03 06:56:40.36,239.11,,,
2017-10-02 23:27:15.36,359.64,,,,,2017-10-03 06:58:11.47,239.12,,,
2017-10-02 23:27:46.59,359.65,,,,,2017-10-03 06:58:11.47,239.12,,,
2017-10-02 23:28:17.31,359.65,,,,,2017-10-03 06:58:42.14,239.12,,,
2017-10-02 23:28:46.98,359.66,,,,,2017-10-03 06:59:09.36,239.12,,,
2017-10-02 23:29:46.36,359.66,,,,,2017-10-03 07:00:10.25,239.13,,,
2017-10-02 23:30:19.09,359.67,,,,,2017-10-03 07:00:41.42,239.13,,,
2017-10-02 23:31:17.47,359.68,,,,,2017-10-03 07:01:43.36,239.14,,,
2017-10-02 23:32:49.59,359.69,,,,,2017-10-03 07:02:12.03,239.14,,,
2017-10-02 23:33:50.47,359.7,,,,,2017-10-03 07:04:12.81,239.15,,,
2017-10-02 23:34:19.14,359.7,,,,,2017-10-03 07:04:41.53,239.15,,,
2017-10-02 23:34:49.36,359.7,,,,,2017-10-03 07:05:13.25,239.15,,,
2017-10-02 23:35:19.58,359.71,,,,,2017-10-03 07:05:43.42,239.15,,,
2017-10-02 23:35:50.25,359.71,,,,,2017-10-03 07:06:45.31,239.15,,,
2017-10-02 23:37:20.36,359.72,,,,,2017-10-03 07:08:15.92,239.16,,,
2017-10-02 23:39:50.36,359.74,,,,,2017-10-03 07:09:15.31,239.16,,,
2017-10-02 23:40:21.53,359.74,,,,,2017-10-03 07:10:46.42,239.16,,,
2017-10-02 23:41:21.97,359.75,,,,,2017-10-03 07:11:17.09,239.16,,,
2017-10-02 23:42:21.36,359.75,,,,,2017-10-03 07:11:44.31,239.16,,,
2017-10-02 23:42:54.03,359.75,,,,,2017-10-03 07:12:45.20,239.17,,,
2017-10-02 23:43:52.42,359.76,,,,,2017-10-03 07:13:16.42,239.17,,,
2017-10-02 23:45:24.53,359.77,,,,,2017-10-03 07:14:18.31,239.17,,,
2017-10-02 23:46:25.42,359.77,,,,,2017-10-03 07:14:46.97,239.17,,,
2017-10-02 23:46:54.14,359.77,,,,,2017-10-03 07:16:47.81,239.18,,,
2017-10-02 23:47:24.30,359.78,,,,,2017-10-03 07:17:16.47,239.18,,,
2017-10-02 23:47:54.52,359.78,,,,,2017-10-03 07:17:48.19,239.18,,,
2017-10-02 23:48:25.25,359.78,,,,,2017-10-03 07:18:18.36,239.18,,,
2017-10-02 23:49:55.30,359.79,,,,,2017-10-03 07:19:20.30,239.18,,,
2017-10-02 23:52:25.30,359.8,,,,,2017-10-03 07:20:50.86,239.19,,,
2017-10-02 23:52:56.52,359.8,,,,,2017-10-03 07:21:50.30,239.19,,,
2017-10-02 23:53:27.19,359.81,,,,,2017-10-03 07:23:21.36,239.19,,,
2017-10-02 23:53:56.91,359.81,,,,,2017-10-03 07:23:52.08,239.19,,,
2017-10-02 23:54:56.30,359.81,,,,,2017-10-03 07:24:19.25,239.2,,,
2017-10-02 23:55:29.02,359.82,,,,,2017-10-03 07:25:20.14,239.2,,,
2017-10-02 23:56:27.41,359.82,,,,,2017-10-03 07:25:51.36,239.2,,,
2017-10-02 23:57:59.52,359.83,,,,,2017-10-03 07:26:53.25,239.21,,,
2017-10-02 23:59:00.41,359.84,,,,,2017-10-03 07:27:21.97,239.21,,,
2017-10-02 23:59:29.08,359.84,,,,,2017-10-03 07:29:22.75,239.22,,,
2017-10-02 23:59:59.30,359.84,,,,,2017-10-03 07:29:51.47,239.22,,,
2017-10-03 00:00:29.47,359.84,,,,,2017-10-03 07:30:23.14,239.23,,,
2017-10-03 00:01:00.19,359.85,,,,,2017-10-03 07:30:53.36,239.23,,,
2017-10-03 00:02:30.30,359.86,,,,,2017-10-03 07:31:55.25,239.23,,,
2017-10-03 00:05:00.30,359.88,,,,,2017-10-03 07:33:25.86,239.24,,,
2017-10-03 00:05:31.47,359.88,,,,,2017-10-03 07:34:25.25,239.25,,,
2017-10-03 00:06:02.19,359.89,,,,,2017-10-03 07:35:56.31,239.25,,,
2017-10-03 00:06:31.86,359.89,,,,,2017-10-03 07:36:27.03,239.25,,,
2017-10-03 00:07:31.25,359.9,,,,,2017-10-03 07:36:54.25,239.26,,,
2017-10-03 00:08:03.97,359.9,,,,,2017-10-03 07:37:55.14,239.26,,,
2017-10-03 00:09:02.36,359.91,,,,,2017-10-03 07:38:26.31,239.26,,,
2017-10-03 00:10:34.47,359.92,,,,,2017-10-03 07:39:28.25,239.26,,,
2017-10-03 00:11:35.36,359.93,,,,,2017-10-03 07:39:56.92,239.26,,,
2017-10-03 00:12:04.08,359.94,,,,,2017-10-03 07:41:57.70,239.27,,,
2017-10-03 00:12:34.25,359.95,,,,,2017-10-03 07:42:26.42,239.27,,,
2017-10-03 00:13:04.47,359.95,,,,,2017-10-03 07:42:58.09,239.27,,,
2017-10-03 00:13:35.14,359.96,,,,,2017-10-03 07:43:28.31,239.27,,,
2017-10-03 00:15:05.25,359.98,,,,,2017-10-03 07:44:30.20,239.27,,,
2017-10-03 00:17:35.25,360.01,,,,,2017-10-03 07:46:00.81,239.28,,,
2017-10-03 00:18:06.47,360.01,,,,,2017-10-03 07:47:00.20,239.28,,,
2017-10-03 00:19:06.86,360.02,,,,,2017-10-03 07:48:31.30,239.28,,,
2017-10-03 00:20:06.25,360.04,,,,,2017-10-03 07:49:01.97,239.28,,,
2017-10-03 00:20:38.92,360.04,,,,,2017-10-03 07:49:29.19,239.29,,,
2017-10-03 00:21:37.36,360.05,,,,,2017-10-03 07:50:30.08,239.29,,,
2017-10-03 00:23:09.42,360.07,,,,,2017-10-03 07:50:30.08,239.29,,,
2017-10-03 00:24:10.30,360.07,,,,,2017-10-03 07:51:01.30,239.29,,,
2017-10-03 00:24:39.03,360.07,,,,,2017-10-03 07:52:03.19,239.29,,,
2017-10-03 00:25:09.25,360.08,,,,,2017-10-03 07:52:31.86,239.29,,,
2017-10-03 00:25:39.41,360.08,,,,,2017-10-03 07:54:32.69,239.3,,,
2017-10-03 00:26:10.14,360.08,,,,,2017-10-03 07:55:01.36,239.3,,,
2017-10-03 00:27:40.19,360.09,,,,,2017-10-03 07:55:33.08,239.3,,,
2017-10-03 00:30:10.19,360.1,,,,,2017-10-03 07:56:03.25,239.3,,,
2017-10-03 00:30:41.41,360.1,,,,,2017-10-03 07:57:05.19,239.31,,,
2017-10-03 00:31:12.08,360.11,,,,,2017-10-03 07:58:35.75,239.31,,,
2017-10-03 00:31:41.80,360.11,,,,,2017-10-03 07:59:35.14,239.32,,,
2017-10-03 00:32:41.19,360.11,,,,,2017-10-03 08:01:06.25,239.33,,,
2017-10-03 00:33:13.91,360.12,,,,,2017-10-03 08:01:36.97,239.33,,,
2017-10-03 00:34:12.30,360.12,,,,,2017-10-03 08:02:04.14,239.33,,,
2017-10-03 00:35:44.41,360.13,,,,,2017-10-03 08:03:05.03,239.34,,,
2017-10-03 00:36:45.30,360.14,,,,,2017-10-03 08:03:05.03,239.34,,,
2017-10-03 00:37:13.97,360.14,,,,,2017-10-03 08:03:36.25,239.34,,,
2017-10-03 00:37:44.19,360.14,,,,,2017-10-03 08:04:38.14,239.34,,,
2017-10-03 00:38:14.41,360.14,,,,,2017-10-03 08:05:06.86,239.35,,,
2017-10-03 00:38:45.08,360.15,,,,,2017-10-03 08:07:07.64,239.36,,,
2017-10-03 00:40:15.19,360.15,,,,,2017-10-03 08:07:36.31,239.36,,,
2017-10-03 00:42:45.19,360.17,,,,,2017-10-03 08:08:08.03,239.36,,,
2017-10-03 00:43:16.36,360.17,,,,,2017-10-03 08:08:38.25,239.36,,,
2017-10-03 00:44:16.75,360.17,,,,,2017-10-03 08:09:40.14,239.37,,,
2017-10-03 00:45:16.19,360.18,,,,,2017-10-03 08:11:10.70,239.37,,,
2017-10-03 00:45:48.86,360.18,,,,,2017-10-03 08:12:10.14,239.37,,,
2017-10-03 00:45:48.86,360.18,,,,,2017-10-03 08:13:41.20,239.37,,,
2017-10-03 00:46:47.25,360.19,,,,,2017-10-03 08:14:11.92,239.38,,,
2017-10-03 00:48:19.36,360.2,,,,,2017-10-03 08:14:39.14,239.38,,,
2017-10-03 00:49:20.25,360.21,,,,,2017-10-03 08:15:40.03,239.38,,,
2017-10-03 00:49:48.97,360.21,,,,,2017-10-03 08:16:11.20,239.38,,,
2017-10-03 00:50:19.14,360.22,,,,,2017-10-03 08:17:13.09,239.38,,,
2017-10-03 00:50:49.36,360.22,,,,,2017-10-03 08:17:41.81,239.38,,,
2017-10-03 00:51:20.03,360.23,,,,,2017-10-03 08:19:42.59,239.39,,,
2017-10-03 00:52:50.14,360.24,,,,,2017-10-03 08:20:11.31,239.39,,,
2017-10-03 00:55:20.14,360.26,,,,,2017-10-03 08:20:42.97,239.39,,,
2017-10-03 00:55:51.36,360.26,,,,,2017-10-03 08:21:13.19,239.39,,,
2017-10-03 00:56:51.75,360.27,,,,,2017-10-03 08:22:15.08,239.4,,,
2017-10-03 00:57:51.14,360.28,,,,,2017-10-03 08:23:45.69,239.4,,,
2017-10-03 00:58:23.86,360.29,,,,,2017-10-03 08:24:45.08,239.4,,,
2017-10-03 00:59:22.25,360.29,,,,,2017-10-03 08:26:16.19,239.41,,,
2017-10-03 01:00:54.31,360.31,,,,,2017-10-03 08:26:46.86,239.41,,,
2017-10-03 01:01:55.25,360.31,,,,,2017-10-03 08:26:46.86,239.41,,,
2017-10-03 01:02:23.92,360.32,,,,,2017-10-03 08:27:14.08,239.41,,,
2017-10-03 01:02:54.14,360.32,,,,,2017-10-03 08:28:14.97,239.42,,,
2017-10-03 01:03:24.31,360.33,,,,,2017-10-03 08:28:46.14,239.42,,,
2017-10-03 01:03:55.03,360.33,,,,,2017-10-03 08:29:48.08,239.44,,,
2017-10-03 01:05:25.14,360.34,,,,,2017-10-03 08:30:16.75,239.45,,,
2017-10-03 01:07:55.08,360.36,,,,,2017-10-03 08:32:17.53,239.46,,,
2017-10-03 01:08:26.30,360.37,,,,,2017-10-03 08:32:46.25,239.46,,,
2017-10-03 01:09:26.69,360.37,,,,,2017-10-03 08:33:17.97,239.47,,,
2017-10-03 01:10:26.08,360.38,,,,,2017-10-03 08:33:48.14,239.47,,,
2017-10-03 01:10:58.81,360.39,,,,,2017-10-03 08:34:50.03,239.47,,,
2017-10-03 01:11:57.19,360.39,,,,,2017-10-03 08:36:20.64,239.49,,,
2017-10-03 01:12:56.58,360.4,,,,,2017-10-03 08:37:20.03,239.52,,,
2017-10-03 01:13:29.30,360.41,,,,,2017-10-03 08:38:51.14,239.56,,,
2017-10-03 01:14:30.19,360.41,,,,,2017-10-03 08:39:21.81,239.57,,,
2017-10-03 01:14:58.91,360.42,,,,,2017-10-03 08:39:49.03,239.58,,,
2017-10-03 01:15:29.08,360.42,,,,,2017-10-03 08:40:49.92,239.61,,,
2017-10-03 01:15:59.30,360.42,,,,,2017-10-03 08:41:21.14,239.62,,,
2017-10-03 01:16:29.97,360.43,,,,,2017-10-03 08:42:23.03,239.64,,,
2017-10-03 01:18:00.08,360.44,,,,,2017-10-03 08:42:51.70,239.65,,,
2017-10-03 01:20:30.08,360.46,,,,,2017-10-03 08:44:52.53,239.71,,,
2017-10-03 01:21:01.25,360.46,,,,,2017-10-03 08:45:21.20,239.72,,,
2017-10-03 01:22:01.69,360.47,,,,,2017-10-03 08:45:52.92,239.72,,,
2017-10-03 01:23:01.08,360.48,,,,,2017-10-03 08:46:23.09,239.73,,,
2017-10-03 01:23:33.75,360.48,,,,,2017-10-03 08:47:25.03,239.73,,,
2017-10-03 01:24:32.14,360.49,,,,,2017-10-03 08:48:55.59,239.74,,,
2017-10-03 01:26:04.25,360.5,,,,,2017-10-03 08:49:55.03,239.74,,,
2017-10-03 01:27:05.14,360.51,,,,,2017-10-03 08:51:26.09,239.75,,,
2017-10-03 01:27:33.86,360.51,,,,,2017-10-03 08:51:56.81,239.75,,,
2017-10-03 01:28:04.03,360.52,,,,,2017-10-03 08:52:23.98,239.75,,,
2017-10-03 01:28:34.25,360.52,,,,,2017-10-03 08:53:24.87,239.75,,,
2017-10-03 01:29:04.97,360.52,,,,,2017-10-03 08:53:56.09,239.75,,,
2017-10-03 01:30:35.03,360.54,,,,,2017-10-03 08:54:57.98,239.76,,,
2017-10-03 01:33:05.02,360.56,,,,,2017-10-03 08:55:26.70,239.76,,,
2017-10-03 01:33:36.24,360.56,,,,,2017-10-03 08:57:27.48,239.76,,,
2017-10-03 01:34:36.63,360.57,,,,,2017-10-03 08:57:56.20,239.77,,,
2017-10-03 01:35:36.02,360.57,,,,,2017-10-03 08:58:27.86,239.77,,,
2017-10-03 01:36:08.74,360.58,,,,,2017-10-03 08:58:58.08,239.77,,,
2017-10-03 01:37:07.13,360.58,,,,,2017-10-03 08:59:59.97,239.77,,,
2017-10-03 01:38:39.24,360.59,,,,,2017-10-03 09:01:30.58,239.78,,,
2017-10-03 01:39:40.13,360.59,,,,,2017-10-03 09:02:29.97,239.78,,,
2017-10-03 01:40:08.80,360.6,,,,,2017-10-03 09:03:29.86,239.78,,,
2017-10-03 01:40:39.02,360.6,,,,,2017-10-03 09:04:01.03,239.78,,,
2017-10-03 01:41:09.19,360.6,,,,,2017-10-03 09:04:31.75,239.79,,,
2017-10-03 01:41:39.91,360.6,,,,,2017-10-03 09:04:58.97,239.79,,,
2017-10-03 01:43:10.02,360.61,,,,,2017-10-03 09:05:59.86,239.79,,,
2017-10-03 01:45:40.02,360.62,,,,,2017-10-03 09:06:31.03,239.79,,,
2017-10-03 01:46:11.19,360.63,,,,,2017-10-03 09:07:32.97,239.8,,,
2017-10-03 01:47:11.58,360.63,,,,,2017-10-03 09:08:01.64,239.8,,,
2017-10-03 01:48:10.97,360.64,,,,,2017-10-03 09:10:02.42,239.81,,,
2017-10-03 01:48:43.69,360.64,,,,,2017-10-03 09:10:31.14,239.81,,,
2017-10-03 01:49:42.08,360.64,,,,,2017-10-03 09:11:02.81,239.82,,,
2017-10-03 01:50:41.47,360.65,,,,,2017-10-03 09:11:33.03,239.82,,,
2017-10-03 01:51:14.19,360.65,,,,,2017-10-03 09:12:34.92,239.83,,,
2017-10-03 01:52:15.08,360.66,,,,,2017-10-03 09:14:05.53,239.83,,,
2017-10-03 01:52:43.80,360.66,,,,,2017-10-03 09:15:04.92,239.84,,,
2017-10-03 01:53:13.97,360.66,,,,,2017-10-03 09:16:36.03,239.85,,,
2017-10-03 01:53:44.19,360.66,,,,,2017-10-03 09:17:06.70,239.85,,,
2017-10-03 01:54:14.86,360.67,,,,,2017-10-03 09:17:33.92,239.85,,,
2017-10-03 01:55:44.97,360.67,,,,,2017-10-03 09:18:34.81,239.86,,,
2017-10-03 01:58:14.97,360.69,,,,,2017-10-03 09:19:06.03,239.86,,,
2017-10-03 01:58:46.19,360.7,,,,,2017-10-03 09:20:07.92,239.86,,,
2017-10-03 01:59:16.86,360.7,,,,,2017-10-03 09:20:36.59,239.86,,,
2017-10-03 01:59:46.58,360.71,,,,,2017-10-03 09:22:37.42,239.87,,,
2017-10-03 02:00:45.97,360.71,,,,,2017-10-03 09:23:06.09,239.87,,,
2017-10-03 02:01:18.64,360.72,,,,,2017-10-03 09:23:37.81,239.87,,,
2017-10-03 02:02:17.08,360.72,,,,,2017-10-03 09:24:07.98,239.87,,,
2017-10-03 02:03:49.14,360.74,,,,,2017-10-03 09:25:09.92,239.87,,,
2017-10-03 02:04:50.03,360.74,,,,,2017-10-03 09:26:40.47,239.88,,,
2017-10-03 02:05:18.75,360.75,,,,,2017-10-03 09:27:39.86,239.88,,,
2017-10-03 02:05:48.97,360.75,,,,,2017-10-03 09:29:10.97,239.88,,,
2017-10-03 02:06:19.14,360.76,,,,,2017-10-03 09:29:41.69,239.88,,,
2017-10-03 02:06:49.86,360.76,,,,,2017-10-03 09:30:08.86,239.89,,,
2017-10-03 02:08:19.97,360.77,,,,,2017-10-03 09:31:09.75,239.89,,,
2017-10-03 02:10:49.92,360.79,,,,,2017-10-03 09:31:40.97,239.89,,,
2017-10-03 02:11:21.14,360.79,,,,,2017-10-03 09:32:42.86,239.89,,,
2017-10-03 02:12:21.53,360.8,,,,,2017-10-03 09:33:11.58,239.89,,,
2017-10-03 02:13:20.91,360.81,,,,,2017-10-03 09:35:12.36,239.9,,,
2017-10-03 02:13:53.64,360.81,,,,,2017-10-03 09:35:41.03,239.9,,,
2017-10-03 02:14:52.03,360.82,,,,,2017-10-03 09:36:12.75,239.9,,,
2017-10-03 02:16:24.14,360.83,,,,,2017-10-03 09:36:42.97,239.9,,,
2017-10-03 02:17:25.03,360.83,,,,,2017-10-03 09:37:44.86,239.9,,,
2017-10-03 02:17:53.69,360.84,,,,,2017-10-03 09:39:15.42,239.91,,,
2017-10-03 02:18:23.91,360.84,,,,,2017-10-03 09:40:14.86,239.91,,,
2017-10-03 02:18:54.13,360.84,,,,,2017-10-03 09:41:45.92,239.92,,,
2017-10-03 02:19:24.80,360.84,,,,,2017-10-03 09:42:16.64,239.92,,,
2017-10-03 02:20:54.91,360.85,,,,,2017-10-03 09:42:43.86,239.93,,,
2017-10-03 02:23:24.91,360.86,,,,,2017-10-03 09:43:44.75,239.93,,,
2017-10-03 02:23:56.08,360.87,,,,,2017-10-03 09:44:15.92,239.93,,,
2017-10-03 02:24:56.47,360.87,,,,,2017-10-03 09:45:17.81,239.94,,,
2017-10-03 02:25:55.91,360.88,,,,,2017-10-03 09:45:46.53,239.94,,,
2017-10-03 02:26:28.58,360.88,,,,,2017-10-03 09:47:47.31,239.95,,,
2017-10-03 02:27:26.97,360.88,,,,,2017-10-03 09:48:16.03,239.95,,,
2017-10-03 02:28:59.08,360.89,,,,,2017-10-03 09:48:47.70,239.96,,,
2017-10-03 02:29:59.97,360.9,,,,,2017-10-03 09:49:17.92,239.96,,,
2017-10-03 02:30:28.69,360.9,,,,,2017-10-03 09:50:19.81,239.96,,,
2017-10-03 02:30:58.86,360.9,,,,,2017-10-03 09:51:50.42,239.97,,,
2017-10-03 02:31:29.08,360.9,,,,,2017-10-03 09:52:49.81,239.97,,,
2017-10-03 02:31:59.80,360.91,,,,,2017-10-03 09:54:20.92,239.98,,,
2017-10-03 02:33:29.86,360.91,,,,,2017-10-03 09:54:51.58,239.98,,,
2017-10-03 02:35:59.86,360.93,,,,,2017-10-03 09:55:18.81,239.99,,,
2017-10-03 02:36:31.08,360.93,,,,,2017-10-03 09:56:19.69,239.99,,,
2017-10-03 02:37:31.47,360.94,,,,,2017-10-03 09:56:50.86,240.0,,,
2017-10-03 02:38:30.86,360.94,,,,,2017-10-03 09:57:52.80,240.0,,,
2017-10-03 02:39:03.58,360.95,,,,,2017-10-03 09:57:52.80,240.0,,,
2017-10-03 02:39:03.58,360.95,,,,,2017-10-03 09:58:21.47,240.0,,,
2017-10-03 02:40:01.97,360.96,,,,,2017-10-03 10:00:22.25,240.01,,,
2017-10-03 02:41:34.03,360.97,,,,,2017-10-03 10:00:50.97,240.02,,,
2017-10-03 02:42:34.97,360.98,,,,,2017-10-03 10:01:22.69,240.02,,,
2017-10-03 02:43:03.64,360.98,,,,,2017-10-03 10:01:52.86,240.02,,,
2017-10-03 02:43:33.86,360.98,,,,,2017-10-03 10:02:54.75,240.03,,,
2017-10-03 02:44:04.03,360.99,,,,,2017-10-03 10:04:25.36,240.04,,,
2017-10-03 02:44:34.75,360.99,,,,,2017-10-03 10:05:24.75,240.04,,,
2017-10-03 02:46:04.86,361.0,,,,,2017-10-03 10:06:55.86,240.05,,,
2017-10-03 02:48:34.80,361.02,,,,,2017-10-03 10:07:26.53,240.05,,,
2017-10-03 02:49:06.03,361.03,,,,,2017-10-03 10:07:53.75,240.06,,,
2017-10-03 02:49:36.75,361.03,,,,,2017-10-03 10:08:54.64,240.06,,,
2017-10-03 02:50:06.41,361.03,,,,,2017-10-03 10:09:25.86,240.07,,,
2017-10-03 02:51:05.80,361.04,,,,,2017-10-03 10:10:27.75,240.07,,,
2017-10-03 02:51:38.52,361.05,,,,,2017-10-03 10:10:56.42,240.08,,,
2017-10-03 02:51:38.53,361.05,,,,,2017-10-03 10:12:57.25,240.09,,,
2017-10-03 02:52:36.91,361.05,,,,,2017-10-03 10:13:25.92,240.1,,,
2017-10-03 02:54:09.02,361.06,,,,,2017-10-03 10:13:57.64,240.1,,,
2017-10-03 02:55:09.91,361.07,,,,,2017-10-03 10:14:27.81,240.1,,,
2017-10-03 02:55:38.63,361.07,,,,,2017-10-03 10:15:29.75,240.11,,,
2017-10-03 02:56:08.80,361.07,,,,,2017-10-03 10:17:00.31,240.12,,,
2017-10-03 02:56:39.02,361.08,,,,,2017-10-03 10:17:59.70,240.13,,,
2017-10-03 02:57:09.69,361.08,,,,,2017-10-03 10:19:30.81,240.14,,,
2017-10-03 02:58:39.80,361.09,,,,,2017-10-03 10:20:01.53,240.15,,,
2017-10-03 03:01:09.80,361.1,,,,,2017-10-03 10:20:28.70,240.15,,,
2017-10-03 03:01:40.97,361.1,,,,,2017-10-03 10:21:29.59,240.16,,,
2017-10-03 03:02:41.41,361.11,,,,,2017-10-03 10:22:00.81,240.16,,,
2017-10-03 03:03:40.80,361.11,,,,,2017-10-03 10:23:02.70,240.17,,,
2017-10-03 03:04:13.47,361.11,,,,,2017-10-03 10:23:31.42,240.17,,,
2017-10-03 03:05:11.86,361.12,,,,,2017-10-03 10:25:32.19,240.18,,,
2017-10-03 03:06:43.97,361.13,,,,,2017-10-03 10:26:00.91,240.19,,,
2017-10-03 03:07:44.86,361.13,,,,,2017-10-03 10:26:32.58,240.19,,,
2017-10-03 03:08:13.58,361.14,,,,,2017-10-03 10:27:02.80,240.19,,,
2017-10-03 03:08:43.80,361.14,,,,,2017-10-03 10:28:04.69,240.2,,,
2017-10-03 03:09:13.97,361.14,,,,,2017-10-03 10:29:35.30,240.21,,,
2017-10-03 03:09:44.69,361.14,,,,,2017-10-03 10:30:34.69,240.21,,,
2017-10-03 03:11:14.75,361.15,,,,,2017-10-03 10:32:05.75,240.22,,,
2017-10-03 03:13:44.75,361.16,,,,,2017-10-03 10:32:36.47,240.23,,,
2017-10-03 03:14:15.97,361.17,,,,,2017-10-03 10:33:03.69,240.23,,,
2017-10-03 03:15:16.36,361.17,,,,,2017-10-03 10:34:04.58,240.24,,,
2017-10-03 03:16:15.75,361.18,,,,,2017-10-03 10:34:35.75,240.24,,,
2017-10-03 03:16:48.47,361.18,,,,,2017-10-03 10:35:37.64,240.24,,,
2017-10-03 03:19:18.97,361.2,,,,,2017-10-03 10:36:06.36,240.25,,,
2017-10-03 03:20:19.86,361.21,,,,,2017-10-03 10:38:07.14,240.26,,,
2017-10-03 03:21:18.75,361.21,,,,,2017-10-03 10:38:35.86,240.26,,,
2017-10-03 03:21:48.92,361.22,,,,,2017-10-03 10:39:07.53,240.26,,,
2017-10-03 03:22:19.64,361.22,,,,,2017-10-03 10:39:37.75,240.27,,,
2017-10-03 03:23:49.75,361.23,,,,,2017-10-03 10:40:39.64,240.27,,,
2017-10-03 03:26:19.75,361.25,,,,,2017-10-03 10:42:10.25,240.29,,,
2017-10-03 03:26:50.92,361.26,,,,,2017-10-03 10:43:09.64,240.29,,,
2017-10-03 03:27:21.64,361.26,,,,,2017-10-03 10:44:40.75,240.31,,,
2017-10-03 03:27:51.31,361.27,,,,,2017-10-03 10:45:11.42,240.31,,,
2017-10-03 03:28:50.70,361.27,,,,,2017-10-03 10:45:38.64,240.31,,,
2017-10-03 03:29:23.42,361.28,,,,,2017-10-03 10:46:39.53,240.32,,,
2017-10-03 03:30:21.81,361.28,,,,,2017-10-03 10:47:10.75,240.33,,,
2017-10-03 03:30:21.81,361.28,,,,,2017-10-03 10:48:12.64,240.34,,,
2017-10-03 03:31:53.92,361.3,,,,,2017-10-03 10:48:41.31,240.34,,,
2017-10-03 03:32:54.80,361.3,,,,,2017-10-03 10:50:42.14,240.36,,,
2017-10-03 03:32:54.81,361.3,,,,,2017-10-03 10:51:10.81,240.36,,,
2017-10-03 03:33:23.53,361.31,,,,,2017-10-03 10:51:42.53,240.37,,,
2017-10-03 03:33:53.69,361.31,,,,,2017-10-03 10:52:12.70,240.37,,,
2017-10-03 03:34:23.91,361.31,,,,,2017-10-03 10:53:14.59,240.38,,,
2017-10-03 03:34:54.58,361.31,,,,,2017-10-03 10:54:45.20,240.39,,,
2017-10-03 03:36:24.69,361.32,,,,,2017-10-03 10:55:44.59,240.39,,,
2017-10-03 03:38:54.69,361.33,,,,,2017-10-03 10:57:15.70,240.4,,,
2017-10-03 03:39:25.91,361.34,,,,,2017-10-03 10:57:46.42,240.41,,,
2017-10-03 03:40:26.30,361.34,,,,,2017-10-03 10:58:13.59,240.41,,,
2017-10-03 03:41:25.69,361.35,,,,,2017-10-03 10:59:14.48,240.41,,,
2017-10-03 03:41:58.36,361.35,,,,,2017-10-03 10:59:45.70,240.42,,,
2017-10-03 03:42:56.80,361.36,,,,,2017-10-03 11:00:47.59,240.42,,,
2017-10-03 03:44:28.86,361.36,,,,,2017-10-03 11:01:16.31,240.43,,,
2017-10-03 03:45:29.75,361.37,,,,,2017-10-03 11:03:17.08,240.44,,,
2017-10-03 03:45:58.47,361.37,,,,,2017-10-03 11:03:45.75,240.44,,,
2017-10-03 03:46:28.69,361.37,,,,,2017-10-03 11:04:17.47,240.44,,,
2017-10-03 03:46:58.86,361.38,,,,,2017-10-03 11:04:47.69,240.45,,,
2017-10-03 03:47:29.58,361.38,,,,,2017-10-03 11:05:49.58,240.45,,,
2017-10-03 03:48:59.69,361.39,,,,,2017-10-03 11:07:20.14,240.46,,,
2017-10-03 03:51:29.64,361.4,,,,,2017-10-03 11:08:19.58,240.47,,,
2017-10-03 03:52:00.86,361.4,,,,,2017-10-03 11:09:50.64,240.48,,,
2017-10-03 03:52:31.58,361.4,,,,,2017-10-03 11:10:21.36,240.48,,,
2017-10-03 03:53:01.25,361.41,,,,,2017-10-03 11:10:48.53,240.48,,,
2017-10-03 03:54:00.64,361.41,,,,,2017-10-03 11:11:49.47,240.49,,,
2017-10-03 03:54:33.36,361.41,,,,,2017-10-03 11:12:20.64,240.49,,,
2017-10-03 03:55:31.75,361.42,,,,,2017-10-03 11:13:22.53,240.5,,,
2017-10-03 03:57:03.86,361.43,,,,,2017-10-03 11:13:51.25,240.5,,,
2017-10-03 03:58:04.75,361.44,,,,,2017-10-03 11:15:52.03,240.52,,,
2017-10-03 03:58:33.42,361.44,,,,,2017-10-03 11:16:20.75,240.52,,,
2017-10-03 03:59:03.64,361.45,,,,,2017-10-03 11:16:52.42,240.53,,,
2017-10-03 03:59:33.86,361.45,,,,,2017-10-03 11:17:22.64,240.53,,,
2017-10-03 04:00:04.53,361.45,,,,,2017-10-03 11:18:24.53,240.54,,,
2017-10-03 04:01:34.64,361.46,,,,,2017-10-03 11:19:55.14,240.55,,,
2017-10-03 04:04:04.64,361.48,,,,,2017-10-03 11:20:54.53,240.56,,,
2017-10-03 04:04:35.81,361.49,,,,,2017-10-03 11:21:54.42,240.57,,,
2017-10-03 04:05:06.53,361.49,,,,,2017-10-03 11:22:25.64,240.57,,,
2017-10-03 04:05:36.19,361.5,,,,,2017-10-03 11:22:56.31,240.58,,,
2017-10-03 04:06:35.64,361.5,,,,,2017-10-03 11:23:23.53,240.58,,,
2017-10-03 04:07:08.31,361.51,,,,,2017-10-03 11:24:24.42,240.59,,,
2017-10-03 04:08:06.69,361.51,,,,,2017-10-03 11:24:55.59,240.59,,,
