vis_fid,locationmode,marker.reversescale,marker.cmin,hole,textposition,lowsrc,legendgroup,marker.line.width,stream.head,header.font.family,marker.colorsrc,colorbar.title,showscale,mode,marker.sizemode,stream.token,cauto,xbins.start,fill,zmin,textsrc,zmax,decreasing.line.color,transforms.type,cmin,line.dash,stream.maxpoints,cmax,increasing.line.color,cells.font.colorsrc,fillcolor,cells.font.family,xbins.end,header.line.width,cells.line.width,marker.line.color,line.fillcolor,widthsrc,error_y.arraysrc,valuessrc,orientation,hovertext,colorbar.x,marker.colorbar.xanchor,transforms.operation,zsmooth,connectgaps,highsrc,header.font.size,marker.colorbar.title,marker.color,marker.symbolsrc,line.color,header.fill.colorsrc,pointpos,cells.fill.colorsrc,marker.size,text,marker.fillcolor,marker.sizesrc,marker.cauto,autobiny,rsrc,cells.height,xbins.size,histnorm,jitter,marker.symbol,transforms.filterId,header.valuessrc,header.align,visible,header.font.colorsrc,columnwidthsrc,colorscale,cells.align,hoverinfo,boxpoints,line.shape,marker.autocolorscale,marker.colorbar.y,ytype,xtype,labelssrc,zsrc,header.line.color,transforms.enabled,lonsrc,opacity,name,uid,yaxis,boxmean,marker.colorscale,marker.showscale,marker.sizeref,cells.valuessrc,line.width,cells.font.size,surfaceaxis,cells.line.color,stream.fid,error_y.arrayminussrc,opensrc,marker.colorbar.yanchor,error_y.type,closesrc,marker.colorbar.x,marker.colorbar.lenmode,latsrc,error_y.symmetric,xaxis,marker.cmax,marker.colorbar.len,tsrc,showlegend,transforms.targetsrc,autobinx,header.height,type,marker.opacity,xsrc,ysrc,width,colorbar.y,marker.sizemin
infintel00p:8,,,,,,,,,,,,Pearson Coefficient,,,,,,,,-1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"infintel00p:9:-a1eb69,677d98",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,heatmap,,infintel00p:9:677d98,infintel00p:9:a1eb69,,,
ionutaxenie:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scatter,,ionutaxenie:13:289bf0,ionutaxenie:13:bf48c0,,,
ionutaxenie:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weigth 7 day average,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scatter,,ionutaxenie:13:114be8,ionutaxenie:13:ed3b8e,,,
iridwan:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,iridwan:59:ec911a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,iridwan:59:6453bd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pie,,,,,,
itsthejb:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spline,,,,,,,,,,,EUR,,y2,,,,,,,,,,,,,,,,,,,,,,,,,,,,scatter,,itsthejb:25:380c83,itsthejb:25:ca3bc6,,,
itsthejb:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spline,,,,,,,,,,,GBP,,y3,,,,,,,,,,,,,,,,,,,,,,,,,,,,scatter,,itsthejb:25:380c83,itsthejb:25:619531,,,
itsthejb:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Contributions,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,scatter,,itsthejb:25:111b16,itsthejb:25:9d8d03,,,
itsthejb:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spline,,,,,,,,,,,JPY,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,scatter,,itsthejb:25:380c83,itsthejb:25:a25b5b,,,
itsthejb:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spline,,,,,,,,,,,Baring Global Umbrella Fund - Eastern Europe Fund - Class A EUR Inc,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,scatter,,itsthejb:27:178c9f,itsthejb:27:23287e,,,
itsthejb:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spline,,,,,,,,,,,FTIF - Templeton Emerging Markets Fund  - A,,y2,,,,,,,,,,,,,,,,,,,,,,,,,,,,scatter,,itsthejb:27:178c9f,itsthejb:27:8d0269,,,
itsthejb:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spline,,,,,,,,,,,FTIF - Templeton Emerging Markets Fund  - A,,y3,,,,,,,,,,,,,,,,,,,,,,,,,,,,scatter,,itsthejb:27:178c9f,itsthejb:27:ce3342,,,
itsthejb:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spline,,,,,,,,,,,Man AHL Diversified Futures Ltd - B,,y4,,,,,,,,,,,,,,,,,,,,,,,,,,,,scatter,,itsthejb:27:178c9f,itsthejb:27:fe3748,,,
j04055:5,,,,,,,,,,,,,,markers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,Z,c4f468,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,box,,,j04055:4:3f23eb,,,
jacobkingery:1,,,,,,,,,,,,,,lines+markers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trace 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,scatter,,jacobkingery:29:2ac3a3,jacobkingery:29:733dd8,,,
jcasarrubios:152,,,,,,,,,,,,,,lines,,,,,,,,,,,,solid,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(255, 153, 51, 1.0)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ozono ug/m3,,,,,,,,1.3,,,,,,,,,,,,,,,,,,,,,,scatter,,jcasarrubios:153:1090da,jcasarrubios:153:71aa28,,,
jcasarrubios:152,,,,,,,,,,,,,,lines,,,,,,,,,,,,solid,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(55, 128, 191, 1.0)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Temperatura Media Cº,,,,,,,,1.3,,,,,,,,,,,,,,,,,,,,,,scatter,,jcasarrubios:153:1090da,jcasarrubios:153:4564f8,,,
jcasarrubios:158,,,,,,,,,,,,,,lines,,,,,,,,,,,,solid,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(255, 153, 51, 1.0)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Temperatura Media Cº,,,,,,,,1.3,,,,,,,,,,,,,,,,,,,,,,scatter,,jcasarrubios:159:c35d5b,jcasarrubios:159:b4ce8f,,,
jcasarrubios:158,,,,,,,,,,,,,,lines,,,,,,,,,,,,solid,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(55, 128, 191, 1.0)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oxido de Nitrógeno,,,,,,,,1.3,,,,,,,,,,,,,,,,,,,,,,scatter,,jcasarrubios:159:c35d5b,jcasarrubios:159:bba0aa,,,
jcasarrubios:164,,,,,,,,,,,,,,lines,,,,,,,,,,,,solid,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(255, 153, 51, 1.0)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arganzuela,,,,,,,,1.3,,,,,,,,,,,,,,,,,,,,,,scatter,,jcasarrubios:165:9227f0,jcasarrubios:165:de4e98,,,
jcasarrubios:164,,,,,,,,,,,,,,lines,,,,,,,,,,,,solid,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(55, 128, 191, 1.0)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barajas,,,,,,,,1.3,,,,,,,,,,,,,,,,,,,,,,scatter,,jcasarrubios:165:9227f0,jcasarrubios:165:d123f8,,,
jcasarrubios:164,,,,,,,,,,,,,,lines,,,,,,,,,,,,solid,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(50, 171, 96, 1.0)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Centro,,,,,,,,1.3,,,,,,,,,,,,,,,,,,,,,,scatter,,jcasarrubios:165:9227f0,jcasarrubios:165:4d7225,,,
jcasarrubios:164,,,,,,,,,,,,,,lines,,,,,,,,,,,,solid,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(128, 0, 128, 1.0)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chamartin,,,,,,,,1.3,,,,,,,,,,,,,,,,,,,,,,scatter,,jcasarrubios:165:9227f0,jcasarrubios:165:daa924,,,
jcasarrubios:164,,,,,,,,,,,,,,lines,,,,,,,,,,,,solid,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(219, 64, 82, 1.0)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chamberí,,,,,,,,1.3,,,,,,,,,,,,,,,,,,,,,,scatter,,jcasarrubios:165:9227f0,jcasarrubios:165:deb495,,,
jcasarrubios:164,,,,,,,,,,,,,,lines,,,,,,,,,,,,solid,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(0, 128, 128, 1.0)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Moncloa-Aravaca,,,,,,,,1.3,,,,,,,,,,,,,,,,,,,,,,scatter,,jcasarrubios:165:9227f0,jcasarrubios:165:4c26e1,,,
jcasarrubios:164,,,,,,,,,,,,,,lines,,,,,,,,,,,,solid,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(255, 255, 51, 1.0)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Retiro,,,,,,,,1.3,,,,,,,,,,,,,,,,,,,,,,scatter,,jcasarrubios:165:9227f0,jcasarrubios:165:e921bc,,,
jcasarrubios:164,,,,,,,,,,,,,,lines,,,,,,,,,,,,solid,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(128, 128, 0, 1.0)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tetuan,,,,,,,,1.3,,,,,,,,,,,,,,,,,,,,,,scatter,,jcasarrubios:165:9227f0,jcasarrubios:165:afdd66,,,
jhughes1:72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,#1F77B4,,,,,,,,,,,,,,,,,,,,,,,,,,spline,,,,,,,,,,,Vch3,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,scatter,,jhughes1:73:36fd0a,jhughes1:73:63c52b,,,
jose.maria.merchan:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,total_calls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jose.maria.merchan:20:e4fd76,jose.maria.merchan:20:ee5c36,,,
jose.maria.merchan:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,total_coSpace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jose.maria.merchan:20:e4fd76,jose.maria.merchan:20:48c9c0,,,
jose.maria.merchan:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,total_Dual-Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jose.maria.merchan:20:e4fd76,jose.maria.merchan:20:ca3240,,,
jose.maria.merchan:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,total_adHoc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jose.maria.merchan:20:e4fd76,jose.maria.merchan:20:d38d6b,,,
jose.maria.merchan:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,total_active_conferences,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jose.maria.merchan:20:e4fd76,jose.maria.merchan:20:946d37,,,
jose.maria.merchan:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,total_Participants_Conference,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jose.maria.merchan:20:e4fd76,jose.maria.merchan:20:bb54d8,,,
jose.maria.merchan:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmsc1.customer.com_Calls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jose.maria.merchan:20:e4fd76,jose.maria.merchan:20:1c542e,,,
jose.maria.merchan:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmsc1.customer.com_coSpace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jose.maria.merchan:20:e4fd76,jose.maria.merchan:20:039781,,,
jose.maria.merchan:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmsc1.customer.com_Dual-Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jose.maria.merchan:20:e4fd76,jose.maria.merchan:20:b20310,,,
jose.maria.merchan:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmsc1.customer.com_adHoc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jose.maria.merchan:20:e4fd76,jose.maria.merchan:20:d38d6b,,,
jose.maria.merchan:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmsc2.customer.com_Calls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jose.maria.merchan:20:e4fd76,jose.maria.merchan:20:b5208b,,,
jose.maria.merchan:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmsc2.customer.com_coSpace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jose.maria.merchan:20:e4fd76,jose.maria.merchan:20:84a73c,,,
jose.maria.merchan:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmsc2.customer.com_Dual-Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jose.maria.merchan:20:e4fd76,jose.maria.merchan:20:e73421,,,
jose.maria.merchan:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmsc2.customer.com_adHoc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jose.maria.merchan:20:e4fd76,jose.maria.merchan:20:d38d6b,,,
jose.maria.merchan:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmsc3.customer.com_Calls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jose.maria.merchan:20:e4fd76,jose.maria.merchan:20:669af0,,,
jose.maria.merchan:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmsc3.customer.com_coSpace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jose.maria.merchan:20:e4fd76,jose.maria.merchan:20:b4f6f8,,,
jose.maria.merchan:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmsc3.customer.com_Dual-Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jose.maria.merchan:20:e4fd76,jose.maria.merchan:20:85922f,,,
jose.maria.merchan:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmsc3.customer.com_adHoc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jose.maria.merchan:20:e4fd76,jose.maria.merchan:20:d38d6b,,,
jose.maria.merchan:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmsc4.customer.com_Calls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jose.maria.merchan:20:e4fd76,jose.maria.merchan:20:41acee,,,
jose.maria.merchan:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmsc4.customer.com_coSpace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jose.maria.merchan:20:e4fd76,jose.maria.merchan:20:d8b2b2,,,
jose.maria.merchan:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmsc4.customer.com_Dual-Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jose.maria.merchan:20:e4fd76,jose.maria.merchan:20:49c9c6,,,
jose.maria.merchan:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmsc4.customer.com_adHoc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jose.maria.merchan:20:e4fd76,jose.maria.merchan:20:d38d6b,,,
jose.maria.merchan:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,total_audioBitRateIncoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jose.maria.merchan:22:cd8ede,jose.maria.merchan:22:81906b,,,
jose.maria.merchan:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,total_audioBitRateOutgoing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jose.maria.merchan:22:cd8ede,jose.maria.merchan:22:5ea1b1,,,
jose.maria.merchan:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,total_videoBitRateIncoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jose.maria.merchan:22:cd8ede,jose.maria.merchan:22:d79db6,,,
jose.maria.merchan:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,total_videoBitRateOutgoing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jose.maria.merchan:22:cd8ede,jose.maria.merchan:22:80620d,,,
jose.maria.merchan:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,total_callLegsActive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jose.maria.merchan:22:cd8ede,jose.maria.merchan:22:cd0877,,,
jose.maria.merchan:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmsc1.customer.com_audioBitRateIncoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jose.maria.merchan:22:cd8ede,jose.maria.merchan:22:4e8297,,,
jose.maria.merchan:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmsc1.customer.com_audioBitRateOutgoing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jose.maria.merchan:22:cd8ede,jose.maria.merchan:22:342554,,,
jose.maria.merchan:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmsc1.customer.com_videoBitRateIncoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jose.maria.merchan:22:cd8ede,jose.maria.merchan:22:36f92d,,,
jose.maria.merchan:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmsc1.customer.com_videoBitRateOutgoing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jose.maria.merchan:22:cd8ede,jose.maria.merchan:22:5adacb,,,
jose.maria.merchan:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmsc2.customer.com_audioBitRateIncoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jose.maria.merchan:22:cd8ede,jose.maria.merchan:22:1de600,,,
jose.maria.merchan:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmsc2.customer.com_audioBitRateOutgoing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jose.maria.merchan:22:cd8ede,jose.maria.merchan:22:36c6a1,,,
jose.maria.merchan:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmsc2.customer.com_videoBitRateIncoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jose.maria.merchan:22:cd8ede,jose.maria.merchan:22:3de598,,,
jose.maria.merchan:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmsc2.customer.com_videoBitRateOutgoing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jose.maria.merchan:22:cd8ede,jose.maria.merchan:22:c9fcba,,,
jose.maria.merchan:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmsc3.customer.com_audioBitRateIncoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jose.maria.merchan:22:cd8ede,jose.maria.merchan:22:296f04,,,
jose.maria.merchan:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmsc3.customer.com_audioBitRateOutgoing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jose.maria.merchan:22:cd8ede,jose.maria.merchan:22:c77af6,,,
jose.maria.merchan:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmsc3.customer.com_videoBitRateIncoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jose.maria.merchan:22:cd8ede,jose.maria.merchan:22:76ed4a,,,
jose.maria.merchan:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmsc3.customer.com_videoBitRateOutgoing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jose.maria.merchan:22:cd8ede,jose.maria.merchan:22:60b3c2,,,
jose.maria.merchan:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmsc4.customer.com_audioBitRateIncoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jose.maria.merchan:22:cd8ede,jose.maria.merchan:22:f552f8,,,
jose.maria.merchan:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmsc4.customer.com_audioBitRateOutgoing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jose.maria.merchan:22:cd8ede,jose.maria.merchan:22:23dc13,,,
jose.maria.merchan:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmsc4.customer.com_videoBitRateIncoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jose.maria.merchan:22:cd8ede,jose.maria.merchan:22:c1ea18,,,
jose.maria.merchan:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmsc4.customer.com_videoBitRateOutgoing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jose.maria.merchan:22:cd8ede,jose.maria.merchan:22:09714a,,,
